x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
2018-01-08,1.10645157708703,1.19179113378477,1.120227483727,,,,,,,,,,,,
2018-01-09,1.10775044572945,1.19179113378477,1.11925140257909,,,,,,,,,,,,
2018-01-10,1.10775044572945,1.19179113378477,1.11925140257909,,,,,,,,,,,,
2018-01-11,1.10775044572945,1.19179113378477,1.11925140257909,,,,,,,,,,,,
2018-01-12,1.11107880087443,1.19751750932422,1.11788241453981,,,,,,,,,,,,
2018-01-15,1.11107880087443,1.19751750932422,1.11788241453981,,,,,,,,,,,,
2018-01-16,1.11355217979807,1.19639260681616,1.11788241453981,,,,,,,,,,,,
2018-01-17,1.11355217979807,1.19639260681616,1.10618373531254,,,,,,,,,,,,
2018-01-18,1.11355217979807,1.19639260681616,1.10618373531254,,,,,,,,,,,,
2018-01-19,1.11687539196026,1.19639260681616,1.10618373531254,,,,,,,,,,,,
2018-01-22,1.11687539196026,1.19911043204673,1.10387828296124,,,,,,,,,,,,
2018-01-23,1.12346709767292,1.19911043204673,1.1068416284827,,,,,,,,,,,,
2018-01-24,1.12346709767292,1.19911043204673,1.10545954694744,,,,,,,,,,,,
2018-01-25,1.11723053764912,1.18983224166195,1.11075559622301,,,,,,,,,,,,
2018-01-26,1.11964885351177,1.19365221511496,1.10986834435381,,,,,,,,,,,,
2018-01-29,1.12073789416543,1.19705528195514,1.10986834435381,,,,,,,,,,,,
2018-01-30,1.12186317080535,1.19903333891085,1.10986834435381,,,,,,,,,,,,
2018-01-31,1.12056875070739,1.20342670606277,1.09377570065412,,,,,,,,,,,,
2018-02-01,1.12056875070739,1.20966658981198,1.09377570065412,,,,,,,,,,,,
2018-02-02,1.12056875070739,1.20966658981198,1.09525967342236,,,,,,,,,,,,
2018-02-05,1.11568839182524,1.20966658981198,1.08996859542377,,,,,,,,,,,,
2018-02-06,1.11568839182524,1.18661395734283,1.08996859542377,,,,,,,,,,,,
2018-02-07,1.13195787776367,1.20017817231572,1.10561457266561,,,,,,,,,,,,
2018-02-08,1.1412626923427,1.19821579509411,1.12515503974011,,,,,,,,,,,,
2018-02-09,1.11015084538611,1.15913360279087,1.1069895090574,,,,,,,,,,,,
2018-02-12,1.11015084538611,1.15913360279087,1.1069895090574,,,,,,,,,,,,
2018-02-13,1.12951112067312,1.15913360279087,1.12664782037696,,,,,,,,,,,,
2018-02-14,1.13181081458815,1.16181947856079,1.12664782037696,,,,,,,,,,,,
2018-02-22,1.13181081458815,1.1742747488584,1.12664782037696,,,,,,,,,,,,
2018-02-23,1.13181081458815,1.18290500560454,1.12664782037696,,,,,,,,,,,,
2018-02-26,1.13181081458815,1.18290500560454,1.12664782037696,,,,,,,,,,,,
2018-02-27,1.12772777798049,1.17868049512433,1.12664782037696,,,,,,,,,,,,
2018-02-28,1.12188535567202,1.16931036609118,1.12527559133578,,,,,,,,,,,,
2018-03-01,1.12803977377924,1.17598143335513,1.12737408452722,,,,,,,,,,,,
2018-03-02,1.12803977377924,1.16418703967922,1.12737408452722,,,,,,,,,,,,
2018-03-05,1.12803977377924,1.16558065403852,1.12737408452722,,,,,,,,,,,,
2018-03-06,1.13284260462493,1.16636808702789,1.12737408452722,,,,,,,,,,,,
2018-03-07,1.13284260462493,1.16636808702789,1.12737408452722,,,,,,,,,,,,
2018-03-08,1.13675913486397,1.16636808702789,1.13249071067521,,,,,,,,,,,,
2018-03-09,1.13675913486397,1.16799610187275,1.13249071067521,,,,,,,,,,,,
2018-03-12,1.13675913486397,1.16783048432945,1.1449035297274,,,,,,,,,,,,
2018-03-13,1.13665622412784,1.17118800444576,1.14128760639201,,,,,,,,,,,,
2018-03-14,1.13520978800278,1.16712957975463,1.1395798352015,,,,,,,,,,,,
2018-03-15,1.13520978800278,1.17207189104052,1.14288153505579,,,,,,,,,,,,
2018-03-16,1.13520978800278,1.17207189104052,1.14288153505579,,,,,,,,,,,,
2018-03-19,1.13648446160091,1.17603675398057,1.14288153505579,,,,,,,,,,,,
2018-03-20,1.13648446160091,1.17603675398057,1.14288153505579,,,,,,,,,,,,
2018-03-21,1.14457106550075,1.18210459560897,1.15282246597654,,,,,,,,,,,,
2018-03-22,1.14715415129682,1.18251132861177,1.15282246597654,,,,,,,,,,,,
2018-03-23,1.12079579028634,1.15726103560032,1.15282246597654,,,,,,,,,,,,
2018-03-26,1.12079579028634,1.16439545361827,1.16547683614422,,,,,,,,,,,,
2018-03-27,1.12079579028634,1.16439545361827,1.18031724666378,,,,,,,,,,,,
2018-03-28,1.1181267241939,1.16505010764774,1.18031724666378,,,,,,,,,,,,
2018-03-29,1.11452461362531,1.15902776769653,1.18783512056966,,,,,,,,,,,,
2018-03-30,1.11452461362531,1.15902776769653,1.18783512056966,,,,,,,,,,,,
2018-04-02,1.12295262583632,1.1708887142042,1.18783512056966,,,,,,,,,,,,
2018-04-03,1.11845680810135,1.16642583280802,1.1763763516733,,,,,,,,,,,,
2018-04-04,1.12469989974739,1.16642583280802,1.1779566241945,,,,,,,,,,,,
2018-04-09,1.12653028788993,1.17076483148415,1.1779566241945,,,,,,,,,,,,
2018-04-10,1.12653028788993,1.17076483148415,1.17543613990207,,,,,,,,,,,,
2018-04-11,1.12653028788993,1.17076483148415,1.17543613990207,,,,,,,,,,,,
2018-04-12,1.12653028788993,1.16845656896589,1.17736917098716,,,,,,,,,,,,
2018-04-13,1.13144199238252,1.17242429728096,1.17736917098716,,,,,,,,,,,,
2018-04-16,1.1261599992673,1.17242429728096,1.17736917098716,,,,,,,,,,,,
2018-04-17,1.1261599992673,1.1728907706578,1.17736917098716,,,,,,,,,,,,
2018-04-18,1.1261599992673,1.1728907706578,1.17736917098716,,,,,,,,,,,,
2018-04-19,1.1261599992673,1.18882095947234,1.17736917098716,,,,,,,,,,,,
2018-04-20,1.1261599992673,1.18882095947234,1.17736917098716,,,,,,,,,,,,
2018-04-23,1.1261599992673,1.18882095947234,1.17736917098716,,,,,,,,,,,,
2018-04-24,1.14467582767085,1.2088989373782,1.19116631096548,,,,,,,,,,,,
2018-04-25,1.13964110528927,1.2088989373782,1.19137399711819,,,,,,,,,,,,
2018-04-26,1.12813079081694,1.20144551851635,1.19137399711819,,,,,,,,,,,,
2018-04-27,1.12599760617638,1.1947331822157,1.18900433654953,,,,,,,,,,,,
2018-05-02,1.1316414827926,1.19744619505482,1.18900433654953,,,,,,,,,,,,
2018-05-03,1.1316414827926,1.19744619505482,1.18900433654953,,,,,,,,,,,,
2018-05-04,1.13262744042037,1.19638325279691,1.19067277854722,,,,,,,,,,,,
2018-05-07,1.13262744042037,1.19557804498368,1.19067277854722,,,,,,,,,,,,
2018-05-08,1.13262744042037,1.20688412996833,1.19067277854722,,,,,,,,,,,,
2018-05-09,1.13262744042037,1.20688412996833,1.19067277854722,,,,,,,,,,,,
2018-05-10,1.1348911058789,1.20688412996833,1.19313606052241,,,,,,,,,,,,
2018-05-11,1.1348911058789,1.20540391225816,1.19313606052241,,,,,,,,,,,,
2018-05-14,1.1348911058789,1.21402170476689,1.19313606052241,,,,,,,,,,,,
2018-05-15,1.1348911058789,1.21402170476689,1.19313606052241,,,,,,,,,,,,
2018-05-16,1.12889251272562,1.21402170476689,1.19088284980585,,,,,,,,,,,,
2018-05-17,1.12601955352098,1.21402170476689,1.19088284980585,,,,,,,,,,,,
2018-05-18,1.12601955352098,1.21307334947311,1.19088284980585,,,,,,,,,,,,
2018-05-21,1.12601955352098,1.21307334947311,1.19088284980585,,,,,,,,,,,,
2018-05-22,1.1231731300318,1.21307334947311,1.19445287808106,,,,,,,,,,,,
2018-05-23,1.1231731300318,1.21307334947311,1.18729551910771,,,,,,,,,,,,
2018-05-24,1.12354934862984,1.2143294779727,1.18729551910771,,,,,,,,,,,,
2018-05-25,1.12519405678755,1.21911977671116,1.17933410585647,,,,,,,,,,,,
2018-05-28,1.12805476703064,1.22104295906683,1.1775154403109,,,,,,,,,,,,
2018-05-29,1.12805476703064,1.21970534962355,1.1775154403109,,,,,,,,,,,,
2018-05-30,1.11865887763558,1.21084398588408,1.16667978653405,,,,,,,,,,,,
2018-05-31,1.11865887763558,1.21084398588408,1.17323851685575,,,,,,,,,,,,
2018-06-01,1.11165540136052,1.21084398588408,1.17323851685575,,,,,,,,,,,,
2018-06-04,1.11165540136052,1.21084398588408,1.17323851685575,,,,,,,,,,,,
2018-06-05,1.11343882616205,1.21084398588408,1.17323851685575,,,,,,,,,,,,
2018-06-06,1.11343882616205,1.20751494653641,1.17099296696687,,,,,,,,,,,,
2018-06-07,1.11806567442634,1.2162692337236,1.17099296696687,,,,,,,,,,,,
2018-06-08,1.11806567442634,1.2162692337236,1.17099296696687,,,,,,,,,,,,
2018-06-11,1.11806567442634,1.2162692337236,1.17099296696687,,,,,,,,,,,,
2018-06-12,1.11806567442634,1.2162692337236,1.17099296696687,,,,,,,,,,,,
2018-06-13,1.11435071752516,1.21279863661561,1.16676645882858,,,,,,,,,,,,
2018-06-14,1.11435071752516,1.22259517656416,1.16676645882858,,,,,,,,,,,,
2018-06-15,1.11435071752516,1.22259517656416,1.15648662102955,,,,,,,,,,,,
2018-06-19,1.11435071752516,1.21027433151187,1.15648662102955,,,,,,,,,,,,
2018-06-20,1.11726994247896,1.21110771163977,1.15648662102955,,,,,,,,,,,,
2018-06-21,1.12234909247743,1.21747980647071,1.16144307427634,,,,,,,,,,,,
2018-06-22,1.11951452206191,1.21347682446234,1.1668640336506,,,,,,,,,,,,
2018-06-25,1.11916333947814,1.21171781660088,1.16853439199247,,,,,,,,,,,,
2018-06-26,1.11053455500809,1.19951231924169,1.17300221419828,,,,,,,,,,,,
2018-06-27,1.11053455500809,1.19951231924169,1.17300221419828,,,,,,,,,,,,
2018-06-28,1.11935459922284,1.20086546799192,1.19281717042931,,,,,,,,,,,,
2018-06-29,1.11935459922284,1.20086546799192,1.19700122565043,,,,,,,,,,,,
2018-07-02,1.11379789816818,1.19198054384759,1.19970623978971,,,,,,,,,,,,
2018-07-03,1.11379789816818,1.19205346262866,1.19970623978971,,,,,,,,,,,,
2018-07-04,1.11379789816818,1.19205346262866,1.18999942754634,,,,,,,,,,,,
2018-07-05,1.11379789816818,1.20088105688988,1.18999942754634,,,,,,,,,,,,
2018-07-06,1.11671911395893,1.20088105688988,1.19989078840649,,,,,,,,,,,,
2018-07-09,1.13719217499583,1.2215446684327,1.19989078840649,,,,,,,,,,,,
2018-07-10,1.13719217499583,1.21752204157895,1.19989078840649,,,,,,,,,,,,
2018-07-11,1.13719217499583,1.19983040155396,1.19989078840649,,,,,,,,,,,,
2018-07-12,1.13719217499583,1.21279435754684,1.21701958809643,,,,,,,,,,,,
2018-07-13,1.13771146491282,1.21305308245398,1.21701958809643,,,,,,,,,,,,
2018-07-16,1.13209817675734,1.20334275864044,1.21240476415006,,,,,,,,,,,,
2018-07-17,1.12536553522882,1.19575365654318,1.20802686087275,,,,,,,,,,,,
2018-07-18,1.12724291244566,1.19575365654318,1.20802686087275,,,,,,,,,,,,
2018-07-19,1.12724291244566,1.20935740096914,1.20802686087275,,,,,,,,,,,,
2018-07-20,1.12724291244566,1.20935740096914,1.20802686087275,,,,,,,,,,,,
2018-07-23,1.12724291244566,1.20935740096914,1.20802686087275,,,,,,,,,,,,
2018-07-24,1.14589174842886,1.22908128902115,1.20802686087275,,,,,,,,,,,,
2018-07-25,1.14598558787499,1.22886175013878,1.20802686087275,,,,,,,,,,,,
2018-07-26,1.14598558787499,1.22667038071041,1.20802686087275,,,,,,,,,,,,
2018-07-27,1.14598558787499,1.22323492935108,1.20802686087275,,,,,,,,,,,,
2018-07-30,1.14598558787499,1.22323492935108,1.2070797580458,,,,,,,,,,,,
2018-07-31,1.14598558787499,1.22323492935108,1.20899018081113,,,,,,,,,,,,
2018-08-01,1.15570986049356,1.23398041002179,1.20899018081113,,,,,,,,,,,,
2018-08-02,1.15570986049356,1.22318354160963,1.20899018081113,,,,,,,,,,,,
2018-08-03,1.15570986049356,1.22318354160963,1.20521157887048,,,,,,,,,,,,
2018-08-06,1.16584534515016,1.23726296644536,1.20521157887048,,,,,,,,,,,,
2018-08-07,1.1723246876428,1.23726296644536,1.21115473013204,,,,,,,,,,,,
2018-08-08,1.16509361213543,1.23726296644536,1.21115473013204,,,,,,,,,,,,
2018-08-09,1.16509361213543,1.23726296644536,1.21115473013204,,,,,,,,,,,,
2018-08-10,1.17051748049437,1.24064821297602,1.21542884575588,,,,,,,,,,,,
2018-08-13,1.17051748049437,1.22350543135276,1.21542884575588,,,,,,,,,,,,
2018-08-14,1.16602709438919,1.21896369861771,1.21280675598,,,,,,,,,,,,
2018-08-15,1.15610766681154,1.21896369861771,1.21280675598,,,,,,,,,,,,
2018-08-16,1.15609037695104,1.21896369861771,1.21280675598,,,,,,,,,,,,
2018-08-17,1.15609037695104,1.21896369861771,1.21280675598,,,,,,,,,,,,
2018-08-20,1.15609037695104,1.21896369861771,1.21280675598,,,,,,,,,,,,
2018-08-21,1.15609037695104,1.21896369861771,1.21207990651887,,,,,,,,,,,,
2018-08-22,1.15091755926344,1.21336231272506,1.20750949270761,,,,,,,,,,,,
2018-08-23,1.15091755926344,1.21336231272506,1.20750949270761,,,,,,,,,,,,
2018-08-24,1.14636390179759,1.20970481067865,1.20750949270761,,,,,,,,,,,,
2018-08-27,1.1581251689245,1.21610856520004,1.22094682047344,,,,,,,,,,,,
2018-08-28,1.15932636406153,1.21700064109733,1.22281162030145,,,,,,,,,,,,
2018-08-29,1.15932636406153,1.21700064109733,1.21686679894594,,,,,,,,,,,,
2018-08-30,1.15932636406153,1.21700064109733,1.21686679894594,,,,,,,,,,,,
2018-08-31,1.15932636406153,1.21700064109733,1.20633747431533,,,,,,,,,,,,
2018-09-03,1.15932636406153,1.21577248000797,1.19725428656294,,,,,,,,,,,,
2018-09-04,1.16171173256715,1.21770962281868,1.19725428656294,,,,,,,,,,,,
2018-09-05,1.15560705979809,1.21118000275582,1.19265328038341,,,,,,,,,,,,
2018-09-06,1.15952479656795,1.21341307278056,1.19265328038341,,,,,,,,,,,,
2018-09-07,1.17846315486191,1.23087599803941,1.19265328038341,,,,,,,,,,,,
2018-09-10,1.17846315486191,1.23087599803941,1.19265328038341,,,,,,,,,,,,
2018-09-11,1.17724936483736,1.23087599803941,1.18883391936282,,,,,,,,,,,,
2018-09-12,1.17724936483736,1.23087599803941,1.18883391936282,,,,,,,,,,,,
2018-09-13,1.18964457940628,1.24316981194492,1.18883391936282,,,,,,,,,,,,
2018-09-14,1.18755760631495,1.24316981194492,1.18429485226225,,,,,,,,,,,,
2018-09-17,1.1787877560173,1.2341520511617,1.18429485226225,,,,,,,,,,,,
2018-09-18,1.18163386544652,1.23924592135151,1.18429485226225,,,,,,,,,,,,
2018-09-19,1.18213359136174,1.23924592135151,1.18342609885705,,,,,,,,,,,,
2018-09-20,1.18213359136174,1.24538667234426,1.18342609885705,,,,,,,,,,,,
2018-09-21,1.18213359136174,1.24538667234426,1.18342609885705,,,,,,,,,,,,
2018-09-25,1.18213359136174,1.23230280841946,1.18342609885705,,,,,,,,,,,,
2018-09-26,1.18213359136174,1.23230280841946,1.18342609885705,,,,,,,,,,,,
2018-09-27,1.17803302512224,1.23230280841946,1.18321567665359,,,,,,,,,,,,
2018-09-28,1.17930595599112,1.23615217507684,1.18321567665359,,,,,,,,,,,,
2018-10-08,1.17930595599112,1.20676949695216,1.18321567665359,,,,,,,,,,,,
2018-10-09,1.18486149619316,1.21171944541241,1.18698048548319,,,,,,,,,,,,
2018-10-10,1.19323247288302,1.21927085603309,1.19447936417178,,,,,,,,,,,,
2018-10-11,1.16782680852482,1.21927085603309,1.16138204538089,,,,,,,,,,,,
2018-10-12,1.17371116583844,1.21927085603309,1.15767567484941,,,,,,,,,,,,
2018-10-15,1.17780869901653,1.22029320998427,1.15767567484941,,,,,,,,,,,,
2018-10-16,1.19261521871499,1.23814233174547,1.16624181071374,,,,,,,,,,,,
2018-10-17,1.19261521871499,1.23814233174547,1.16624181071374,,,,,,,,,,,,
2018-10-18,1.19261521871499,1.23066386767851,1.14569767084505,,,,,,,,,,,,
2018-10-19,1.19222887843803,1.23066386767851,1.14569767084505,,,,,,,,,,,,
2018-10-22,1.19222887843803,1.25962426626681,1.14569767084505,,,,,,,,,,,,
2018-10-23,1.19222887843803,1.25345205819571,1.14569767084505,,,,,,,,,,,,
2018-10-24,1.1964455283273,1.26194905075621,1.14569767084505,,,,,,,,,,,,
2018-10-25,1.17862236394279,1.2457098051933,1.12059561637778,,,,,,,,,,,,
2018-10-26,1.17862236394279,1.2457098051933,1.12059561637778,,,,,,,,,,,,
2018-10-29,1.17862236394279,1.2457098051933,1.12059561637778,,,,,,,,,,,,
2018-10-30,1.17862236394279,1.25016040387424,1.12059561637778,,,,,,,,,,,,
2018-10-31,1.17862236394279,1.25790953603889,1.12059561637778,,,,,,,,,,,,
2018-11-01,1.20007043522721,1.25790953603889,1.13988191879934,,,,,,,,,,,,
2018-11-02,1.22147330174324,1.27437417043307,1.16472677174742,,,,,,,,,,,,
2018-11-05,1.22147330174324,1.27437417043307,1.16472677174742,,,,,,,,,,,,
2018-11-06,1.2129450260672,1.26943834504921,1.15261920384663,,,,,,,,,,,,
2018-11-07,1.21638219671831,1.27191932092442,1.15791070073773,,,,,,,,,,,,
2018-11-08,1.22195333108551,1.27821018332217,1.16288300794392,,,,,,,,,,,,
2018-11-09,1.22195333108551,1.27821018332217,1.16251741190167,,,,,,,,,,,,
2018-11-12,1.22150081699207,1.27626928914308,1.16251741190167,,,,,,,,,,,,
2018-11-13,1.21414182817194,1.26743801520143,1.16313521445501,,,,,,,,,,,,
2018-11-14,1.21414182817194,1.26148778255067,1.15823251127805,,,,,,,,,,,,
2018-11-15,1.21468799664367,1.26148778255067,1.15823251127805,,,,,,,,,,,,
2018-11-16,1.21468799664367,1.26148778255067,1.15823251127805,,,,,,,,,,,,
2018-11-19,1.21468799664367,1.27359158783452,1.156328537922,,,,,,,,,,,,
2018-11-20,1.21468799664367,1.27359158783452,1.156328537922,,,,,,,,,,,,
2018-11-21,1.21088953529611,1.27159510746952,1.14803746133104,,,,,,,,,,,,
2018-11-22,1.21088953529611,1.27159510746952,1.14858504821321,,,,,,,,,,,,
2018-11-23,1.20373138382945,1.27139100926003,1.13049383264086,,,,,,,,,,,,
2018-11-26,1.20861684832844,1.2765774163809,1.13835039488173,,,,,,,,,,,,
2018-11-27,1.20861684832844,1.2765774163809,1.13835039488173,,,,,,,,,,,,
2018-11-28,1.20693932774869,1.2765774163809,1.13835039488173,,,,,,,,,,,,
2018-11-29,1.21106629782889,1.28116074283571,1.14330988661836,,,,,,,,,,,,
2018-11-30,1.21106629782889,1.28116074283571,1.14330988661836,,,,,,,,,,,,
2018-12-03,1.23682814890098,1.28116074283571,1.17814405897272,,,,,,,,,,,,
2018-12-04,1.23714045184074,1.28139880523348,1.18182063488023,,,,,,,,,,,,
2018-12-05,1.23176850209827,1.27789859401996,1.17244518485786,,,,,,,,,,,,
2018-12-06,1.21905932224693,1.26546217319314,1.16385936090424,,,,,,,,,,,,
2018-12-07,1.21905932224693,1.26823785203267,1.16385936090424,,,,,,,,,,,,
2018-12-10,1.21430590608419,1.26452474052528,1.15916195153058,,,,,,,,,,,,
2018-12-11,1.21783496190885,1.26612470824999,1.16775651875015,,,,,,,,,,,,
2018-12-12,1.21783496190885,1.26612470824999,1.16775651875015,,,,,,,,,,,,
2018-12-13,1.22165474871828,1.27034084692993,1.16775651875015,,,,,,,,,,,,
2018-12-14,1.21537240118039,1.26340771634948,1.16402649891072,,,,,,,,,,,,
2018-12-17,1.2096951719323,1.26092638823767,1.15434511052496,,,,,,,,,,,,
2018-12-18,1.21143980666613,1.26092638823767,1.15827691174507,,,,,,,,,,,,
2018-12-19,1.21271093105289,1.2629364620041,1.15516350354654,,,,,,,,,,,,
2018-12-20,1.21271093105289,1.24985353883761,1.15516350354654,,,,,,,,,,,,
2018-12-21,1.19905721379244,1.24985353883761,1.15516350354654,,,,,,,,,,,,
2018-12-24,1.19905721379244,1.24985353883761,1.15516350354654,,,,,,,,,,,,
2018-12-25,1.19905721379244,1.24985353883761,1.12907345223652,,,,,,,,,,,,
2018-12-26,1.2003548199419,1.24969262967168,1.13207003237288,,,,,,,,,,,,
2018-12-27,1.21054953970385,1.26012161335173,1.14135931185162,,,,,,,,,,,,
2018-12-28,1.21248227671635,1.26012161335173,1.14135931185162,,,,,,,,,,,,
2019-01-02,1.20508570168496,1.2498985673428,1.1433388441502,,,,,,,,,,,,
2019-01-03,1.21286244013777,1.2577837000752,1.15351746482639,,,,,,,,,,,,
2019-01-04,1.21286244013777,1.2577837000752,1.15351746482639,,,,,,,,,,,,
2019-01-07,1.21286244013777,1.2577837000752,1.15351746482639,,,,,,,,,,,,
2019-01-08,1.21275104258189,1.25491141786836,1.15582575553517,,,,,,,,,,,,
2019-01-09,1.21275104258189,1.273453132263,1.16989146490998,,,,,,,,,,,,
2019-01-10,1.21352121151499,1.27245133486477,1.17568209620875,,,,,,,,,,,,
2019-01-11,1.22082235765891,1.28160913695903,1.18199041863254,,,,,,,,,,,,
2019-01-14,1.22082235765891,1.28160913695903,1.18199041863254,,,,,,,,,,,,
2019-01-15,1.22082235765891,1.28659714879285,1.18199041863254,,,,,,,,,,,,
2019-01-16,1.22082235765891,1.28659714879285,1.18199041863254,,,,,,,,,,,,
2019-01-17,1.22082235765891,1.28659714879285,1.18199041863254,,,,,,,,,,,,
2019-01-18,1.22082235765891,1.28659714879285,1.19069087850913,,,,,,,,,,,,
2019-01-21,1.22082235765891,1.29394122491266,1.19553106597359,,,,,,,,,,,,
2019-01-22,1.22082235765891,1.29394122491266,1.19210698053763,,,,,,,,,,,,
2019-01-23,1.22302114777907,1.29648518819344,1.19223889660494,,,,,,,,,,,,
2019-01-24,1.22010319366884,1.2941033396713,1.18778264406729,,,,,,,,,,,,
2019-01-25,1.22594985378206,1.30414504728546,1.18646253038964,,,,,,,,,,,,
2019-01-28,1.23840863745989,1.31534033515779,1.19874257581393,,,,,,,,,,,,
2019-01-29,1.23840863745989,1.31534033515779,1.18990945538727,,,,,,,,,,,,
2019-01-30,1.23581491738139,1.31534033515779,1.19427113866733,,,,,,,,,,,,
2019-01-31,1.24057022522399,1.32256044745999,1.19475206252571,,,,,,,,,,,,
2019-02-01,1.24057022522399,1.32256044745999,1.19475206252571,,,,,,,,,,,,
2019-02-11,1.24057022522399,1.32256044745999,1.19475206252571,,,,,,,,,,,,
2019-02-12,1.24211597506439,1.32199182551153,1.20252915395545,,,,,,,,,,,,
2019-02-13,1.24211597506439,1.3233956937573,1.20252915395545,,,,,,,,,,,,
2019-02-14,1.24099479890196,1.3233956937573,1.20226263437098,,,,,,,,,,,,
2019-02-15,1.24099479890196,1.31567500606315,1.2024462787723,,,,,,,,,,,,
2019-02-18,1.25486951394641,1.33202064408527,1.21567513581995,,,,,,,,,,,,
2019-02-19,1.25486951394641,1.33202064408527,1.21567513581995,,,,,,,,,,,,
2019-02-20,1.25486951394641,1.33819283590219,1.21567513581995,,,,,,,,,,,,
2019-02-21,1.25592191292826,1.33729050741313,1.21858353645539,,,,,,,,,,,,
2019-02-22,1.25086409474117,1.33062679411059,1.219642617605,,,,,,,,,,,,
2019-02-25,1.25086409474117,1.33062679411059,1.219642617605,,,,,,,,,,,,
2019-02-26,1.25086409474117,1.33062679411059,1.219642617605,,,,,,,,,,,,
2019-02-27,1.25086409474117,1.33062679411059,1.22377169033026,,,,,,,,,,,,
2019-02-28,1.25308239894267,1.33062679411059,1.22377169033026,,,,,,,,,,,,
2019-03-01,1.25308239894267,1.33062679411059,1.22377169033026,,,,,,,,,,,,
2019-03-04,1.25308239894267,1.33727404688509,1.22377169033026,,,,,,,,,,,,
2019-03-05,1.25488641224995,1.33439556052984,1.23124771504748,,,,,,,,,,,,
2019-03-06,1.25488641224995,1.33257655288629,1.23124771504748,,,,,,,,,,,,
2019-03-07,1.25488641224995,1.33257655288629,1.23124771504748,,,,,,,,,,,,
2019-03-08,1.25488641224995,1.33257655288629,1.22164055898801,,,,,,,,,,,,
2019-03-11,1.25772522243051,1.33217967836223,1.22164055898801,,,,,,,,,,,,
2019-03-12,1.25772522243051,1.33217967836223,1.22164055898801,,,,,,,,,,,,
2019-03-13,1.25772522243051,1.33217967836223,1.21551695258676,,,,,,,,,,,,
2019-03-14,1.26232013509268,1.34117442275494,1.21551695258676,,,,,,,,,,,,
2019-03-15,1.26232013509268,1.34117442275494,1.22364788489296,,,,,,,,,,,,
2019-03-18,1.26232013509268,1.34667596954339,1.22364788489296,,,,,,,,,,,,
2019-03-19,1.25845291584314,1.34667596954339,1.22364788489296,,,,,,,,,,,,
2019-03-20,1.25845291584314,1.34667596954339,1.22364788489296,,,,,,,,,,,,
2019-03-21,1.25783853932343,1.34399996690421,1.23563952898251,,,,,,,,,,,,
2019-03-22,1.25880285690541,1.34711624340322,1.23594669061004,,,,,,,,,,,,
2019-03-25,1.24530383579247,1.34711624340322,1.22766068229229,,,,,,,,,,,,
2019-03-26,1.24530383579247,1.35155992714702,1.21745108206044,,,,,,,,,,,,
2019-03-27,1.24530383579247,1.35155992714702,1.21903362989058,,,,,,,,,,,,
2019-03-28,1.2416910037585,1.35155992714702,1.22341100194488,,,,,,,,,,,,
2019-03-29,1.25218854697716,1.35155992714702,1.22595338187171,,,,,,,,,,,,
2019-04-01,1.27933864788195,1.37715519918782,1.25437762565392,,,,,,,,,,,,
2019-04-02,1.27933864788195,1.37715519918782,1.25437762565392,,,,,,,,,,,,
2019-04-03,1.27933864788195,1.37715519918782,1.25802875253924,,,,,,,,,,,,
2019-04-04,1.28593027856811,1.38846058068205,1.25764172536196,,,,,,,,,,,,
2019-04-08,1.28593027856811,1.38846058068205,1.25764172536196,,,,,,,,,,,,
2019-04-09,1.28793629155743,1.38715015959957,1.25969155468525,,,,,,,,,,,,
2019-04-10,1.28793629155743,1.38229108400329,1.25969155468525,,,,,,,,,,,,
2019-04-11,1.28487717810272,1.38229108400329,1.25995552642078,,,,,,,,,,,,
2019-04-12,1.28106407424717,1.38172241537494,1.25629764650828,,,,,,,,,,,,
2019-04-15,1.28106407424717,1.38172241537494,1.25629764650828,,,,,,,,,,,,
2019-04-16,1.27936959977042,1.38413862078131,1.25629764650828,,,,,,,,,,,,
2019-04-17,1.27936959977042,1.38413862078131,1.25629764650828,,,,,,,,,,,,
2019-04-18,1.276662572497,1.38019702941085,1.25629764650828,,,,,,,,,,,,
2019-04-19,1.276662572497,1.38019702941085,1.25629764650828,,,,,,,,,,,,
2019-04-22,1.276662572497,1.38019702941085,1.24500086338107,,,,,,,,,,,,
2019-04-23,1.276662572497,1.38019702941085,1.24500086338107,,,,,,,,,,,,
2019-04-24,1.27843833580355,1.38257441801411,1.2454454833254,,,,,,,,,,,,
2019-04-25,1.27374750375768,1.37851975363517,1.23665598764058,,,,,,,,,,,,
2019-04-26,1.27138423524641,1.37583450342495,1.23665598764058,,,,,,,,,,,,
2019-04-29,1.27717433743807,1.38695765293674,1.22750257883705,,,,,,,,,,,,
2019-04-30,1.27593424666651,1.38297117626177,1.24138416449971,,,,,,,,,,,,
2019-05-06,1.27593424666651,1.34756427515349,1.24138416449971,,,,,,,,,,,,
2019-05-07,1.27593424666651,1.35831049697598,1.24138416449971,,,,,,,,,,,,
2019-05-08,1.27593424666651,1.34139856511937,1.23556369114092,,,,,,,,,,,,
2019-05-09,1.27593424666651,1.34139856511937,1.23627893090911,,,,,,,,,,,,
2019-05-10,1.30698164063219,1.37035955748126,1.26848316532114,,,,,,,,,,,,
2019-05-13,1.30019400759972,1.36202982666409,1.26223933860144,,,,,,,,,,,,
