Date,HSCEI INDEX,XIN9I INDEX
2016/12/22,9200.24,9984.17
2016/12/23,9181.75,9929.06
2016/12/28,9300.63,9921.46
2016/12/29,9312.76,9915.66
2016/12/30,9394.87,9970.3
2017/1/3,9459.55,10065.2
2017/1/4,9440.99,10136.83
2017/1/5,9598.68,10133.7
2017/1/6,9611.05,10083.43
2017/1/9,9602.32,10120.27
2017/1/10,9664.19,10095.79
2017/1/11,9733.9,10059.97
2017/1/12,9723.05,10045.99
2017/1/13,9787.34,10102.11
2017/1/16,9666.09,10205.33
2017/1/17,9702.19,10185.2
2017/1/18,9802.86,10251.19
2017/1/19,9792.37,10220.52
2017/1/20,9715.72,10273.21
2017/1/23,9726.82,10271.73
2017/1/24,9759.26,10309.98
2017/1/25,9742.32,10331.03
2017/1/26,9854.36,10361.64
2017/2/3,9683.23,10253.79
2017/2/6,9840.26,10271.53
2017/2/7,9846.06,10243.2
2017/2/8,9955.34,10280.73
2017/2/9,10075.17,10319.96
2017/2/10,10125.21,10383.54
2017/2/13,10257.84,10451.53
2017/2/14,10254.44,10423.43
2017/2/15,10436.04,10443.68
2017/2/16,10455.02,10471.69
2017/2/17,10360.13,10414.3
2017/2/20,10445.48,10573.98
2017/2/21,10408.56,10580.08
2017/2/22,10537.58,10587.83
2017/2/23,10521.53,10541.69
2017/2/24,10418.66,10528.76
2017/2/27,10330.85,10433.74
2017/2/28,10297.96,10440.04
2017/3/1,10287.98,10447.99
2017/3/2,10246.89,10371.55
2017/3/3,10144.47,10348.62
2017/3/6,10171.1,10368.44
2017/3/7,10229.68,10405.97
2017/3/8,10280.31,10401.46
2017/3/9,10095.79,10340.53
2017/3/10,10069.1,10326.07
2017/3/13,10258.71,10404.4
2017/3/14,10315.23,10403.97
2017/3/15,10272.83,10413.44
2017/3/16,10526.46,10450.31
2017/3/17,10513.52,10346.3
2017/3/20,10583.98,10352.87
2017/3/21,10644.15,10398.22
2017/3/22,10456.96,10315.71
2017/3/23,10487.45,10349.97
2017/3/24,10477.81,10433.36
2017/3/27,10362.02,10424.99
2017/3/28,10425.89,10396.89
2017/3/29,10437.51,10380.01
2017/3/30,10355.71,10341.59
2017/3/31,10273.67,10407.13
2017/4/5,10365.32,10500.5
2017/4/6,10276.41,10530.75
2017/4/7,10273.8,10516.06
2017/4/10,10253.79,10468.53
2017/4/11,10165.98,10472.66
2017/4/12,10208.31,10465.09
2017/4/13,10204.34,10435.13
2017/4/18,10043.52,10321
2017/4/19,9983.73,10266.77
2017/4/20,10056.17,10322.77
2017/4/21,10050.02,10380.3
2017/4/24,10107.63,10327.27
2017/4/25,10272.07,10382.54
2017/4/26,10317.63,10389.54
2017/4/27,10261.25,10412.08
2017/4/28,10219.89,10390.58
2017/5/2,10173.62,10345.74
2017/5/4,10088.02,10291.48
2017/5/5,9926.26,10269.78
2017/5/8,9982.42,10267.32
2017/5/9,10128.99,10260.85
2017/5/10,10227.42,10304.03
2017/5/11,10257.63,10379.73
2017/5/12,10282.65,10549.52
2017/5/15,10450.35,10572.48
2017/5/16,10433.69,10576.05
2017/5/17,10383.14,10481.41
2017/5/18,10271.35,10459.22
2017/5/19,10267.39,10496.74
2017/5/22,10374.32,10586.93
2017/5/23,10395.28,10742.14
2017/5/24,10390.87,10727.11
2017/5/25,10571.6,11007.51
2017/5/26,10579.67,10992.12
2017/5/31,10602.97,11032.11
2017/6/1,10619.88,11131.53
2017/6/2,10666.43,11047.97
2017/6/5,10597.05,10930.34
2017/6/6,10606.26,11022.55
2017/6/7,10611.46,11134.71
2017/6/8,10649.9,11229.53
2017/6/9,10592.17,11303.03
2017/6/12,10485.85,11313.58
2017/6/13,10525.74,11285.34
2017/6/14,10514.91,11100.74
2017/6/15,10346.15,11018.85
2017/6/16,10384.89,10975.45
2017/6/19,10520.8,11090.65
2017/6/20,10468.48,11063.7
2017/6/21,10393.59,11194.04
2017/6/22,10402.76,11280.37
2017/6/23,10430.04,11362.71
2017/6/26,10530.66,11436.97
2017/6/27,10498.07,11492.66
2017/6/28,10408.19,11410.03
2017/6/29,10432.02,11485.94
2017/6/30,10365.22,11460.25
2017/7/3,10412.48,11369.75
2017/7/4,10305.98,11256.08
2017/7/5,10380.73,11424.27
2017/7/6,10346.32,11439.09
2017/7/7,10251.83,11364.95
2017/7/10,10214.58,11396.91
2017/7/11,10416.2,11533.66
2017/7/12,10517.37,11497.38
2017/7/13,10677.44,11646.04
2017/7/14,10728.07,11738.04
2017/7/17,10783.19,11771.59
2017/7/18,10755.28,11737.13
2017/7/19,10860.52,11881.19
2017/7/20,10846.83,11915.5
2017/7/21,10787.13,11808.53
2017/7/24,10820.95,11891.96
2017/7/25,10782.74,11859.93
2017/7/26,10831.5,11806.97
2017/7/27,10858.19,11794.16
2017/7/28,10756.08,11821.24
2017/7/31,10827.84,11806.51
2017/8/1,11024.13,11982.42
2017/8/2,11055.42,11970.62
2017/8/3,11002.2,11803.77
2017/8/4,11003.08,11728.36
2017/8/7,11054.41,11773.61
2017/8/8,11079.79,11758.64
2017/8/9,10962.6,11691.85
2017/8/10,10782.2,11645.15
2017/8/11,10572.97,11465.4
2017/8/14,10707.24,11558.17
2017/8/15,10738,11630.21
2017/8/16,10817.88,11598.86
2017/8/17,10801.42,11616.7
2017/8/18,10693.65,11646.1
2017/8/21,10751.54,11672.31
2017/8/22,10954.92,11786.99
2017/8/24,11051,11835.7
2017/8/25,11288.36,12088.02
2017/8/28,11342.07,12201.27
2017/8/29,11296.08,12216.06
2017/8/30,11374.46,12171.22
2017/8/31,11295.44,12081.32
2017/9/1,11285.55,12071.39
2017/9/4,11182.67,12108.79
2017/9/5,11191.59,12186.26
2017/9/6,11128.77,12124.55
2017/9/7,11098.72,12029.86
2017/9/8,11149.64,12007.03
2017/9/11,11221.13,11959.36
2017/9/12,11242.06,12028.01
2017/9/13,11187.07,12019.11
2017/9/14,11101.14,11935.81
2017/9/15,11067.55,11918.09
2017/9/18,11195.98,11933.59
2017/9/19,11125.71,11939.94
2017/9/20,11173.51,11929.81
2017/9/21,11198.32,11989.39
2017/9/22,11109,12002.73
2017/9/25,10912.46,11971.68
2017/9/26,10968.39,11976.61
2017/9/27,11035.78,11929.46
2017/9/28,10874.52,11937.02
2017/9/29,10910.04,11962.6
2017/10/9,11385.38,12109.7
2017/10/10,11418.76,12144.49
2017/10/11,11411.41,12213.12
2017/10/12,11500.34,12266.42
2017/10/13,11519.81,12277.63
2017/10/16,11602.92,12333.81
2017/10/17,11568.31,12335.75
2017/10/18,11621.95,12461.61
2017/10/19,11357.45,12472.65
2017/10/20,11558.35,12397.84
2017/10/23,11491.07,12373.22
2017/10/24,11405.55,12469.23
2017/10/25,11493.3,12522.07
2017/10/26,11446.21,12588.27
2017/10/27,11643.57,12804.75
2017/10/30,11563.38,12825.38
2017/10/31,11507.72,12788.87
2017/11/1,11636.49,12781.84
2017/11/2,11598.36,12790.57
2017/11/3,11602.4,12800.87
2017/11/6,11524.64,12809.71
2017/11/7,11645.53,12940.89
2017/11/8,11576.13,12911.47
2017/11/9,11744.54,12993.48
2017/11/10,11745.81,13120.42
2017/11/13,11684.51,13175.78
2017/11/14,11601.69,13109.1
2017/11/15,11412.75,13062.72
2017/11/16,11533.96,13209.73
2017/11/17,11608.73,13418.55
2017/11/20,11538.28,13496.05
2017/11/21,11874.37,13768.86
2017/11/22,11958.63,13866.26
2017/11/23,11737.06,13470.52
2017/11/24,11908.19,13472.32
2017/11/27,11772.27,13319.35
2017/11/28,11705.58,13242.52
2017/11/29,11647.98,13269.58
2017/11/30,11475.72,13090.24
2017/12/1,11449.43,12988.52
2017/12/4,11518.07,13104.16
2017/12/5,11484.69,13300.37
2017/12/6,11162.58,13135.77
2017/12/7,11150.73,12962.84
2017/12/8,11289.57,13065.67
2017/12/11,11431.62,13267.28
2017/12/12,11312.57,13055.38
2017/12/13,11519.79,13176.07
2017/12/14,11531.73,13089.48
2017/12/15,11365.92,12908.7
2017/12/18,11415.13,12968.26
2017/12/19,11541.88,13184.52
2017/12/20,11505.88,13218.43
2017/12/21,11596.94,13351.36
2017/12/22,11653.08,13295.26
2017/12/27,11617.75,13089.58
2017/12/28,11683.99,13195.17
2017/12/29,11709.3,13195.72
2018/1/2,12068.99,13424.28
2018/1/3,12088.99,13422.47
2018/1/4,12203.55,13490.75
2018/1/5,12211.63,13565.95
2018/1/8,12235.19,13611.72
2018/1/9,12255.68,13759.44
2018/1/10,12289.17,13927.97
2018/1/11,12295.52,13904.47
2018/1/12,12468.93,14041.02
2018/1/15,12470.42,14226.25
2018/1/16,12787.28,14327.5
2018/1/17,12868.78,14318.8
2018/1/18,13094.92,14454.25
2018/1/19,13179.52,14476.75
2018/1/22,13204.58,14598.28
2018/1/23,13490.45,14844.58
2018/1/24,13620.93,14838.1
2018/1/25,13388.16,14706.82
2018/1/26,13723.96,14774.37
2018/1/29,13659.59,14461.8
2018/1/30,13389.38,14247.78
2018/1/31,13561.65,14470.6
2018/2/1,13434.14,14533.45
2018/2/2,13538.66,14574.01
2018/2/5,13479.83,14649.55
2018/2/6,12686.6,14304.95
2018/2/7,12433.29,13822.4
2018/2/8,12380.38,13540.57
2018/2/9,11901.67,12951
2018/2/12,11900.31,13016.46
2018/2/13,12004.51,13236.22
2018/2/14,12260.99,13353.5
2018/2/22,12528.64,13640.6
2018/2/23,12735.06,13742.76
2018/2/26,12834.06,13812.26
2018/2/27,12646.54,13553.83
2018/2/28,12382.08,13343.01
2018/3/1,12428.88,13419.54
2018/3/2,12203.91,13299.8
2018/3/5,11991.79,13287.9
2018/3/6,12311.54,13432.88
2018/3/7,12180.29,13356.91
2018/3/8,12334.83,13511.96
2018/3/9,12431.2,13575.69
2018/3/12,12697.31,13570.3
2018/3/13,12746.78,13452.9
2018/3/14,12684.52,13399.64
2018/3/15,12719.84,13514.79
2018/3/16,12673.07,13370.32
2018/3/19,12660.46,13468
2018/3/20,12597.42,13478.06
2018/3/21,12521.55,13426.28
2018/3/22,12427.55,13271.63
2018/3/23,12128.27,12959.44
2018/3/26,12197.7,12721.21
2018/3/27,12301.55,12748.4
2018/3/28,12001.16,12472.97
2018/3/29,11998.34,12728.52
2018/4/3,12136.67,12489.88
2018/4/4,11857.41,12520.16
2018/4/9,12073,12511.18
2018/4/10,12324.02,12837.96
2018/4/11,12324.68,12888.64
2018/4/12,12288.86,12717.32
2018/4/13,12261.23,12596.33
2018/4/16,12008.13,12298.17
2018/4/17,11900.48,12142.8
2018/4/18,11986.07,12190.16
2018/4/19,12239.84,12376.65
2018/4/20,12054.23,12247.25
2018/4/23,12000.16,12347.76
2018/4/24,12244.88,12618.66
2018/4/25,12094.32,12516.96
2018/4/26,11949.38,12254.96
2018/4/27,12066.58,12192.25
2018/5/2,12193.59,12194.34
2018/5/3,12018.86,12257.87
2018/5/4,11890.62,12153.37
2018/5/7,11966.41,12347.02
2018/5/8,12144.79,12571.21
2018/5/9,12185.44,12547.92
2018/5/10,12233.96,12613.91
2018/5/11,12345.3,12573.73
2018/5/14,12544.55,12746.29
2018/5/15,12440.75,12740.5
2018/5/16,12440.12,12574.16
2018/5/17,12278.43,12482.94
2018/5/18,12355.13,12659.68
2018/5/21,12349.61,12674.1
2018/5/23,12090.79,12381.73
2018/5/24,12152.62,12273.93
2018/5/25,12047.75,12258.96
2018/5/28,12115.17,12350.76
2018/5/29,11959.08,12283.01
2018/5/30,11769.16,12041.08
2018/5/31,11978.3,12343.42
2018/6/1,12020.09,12274.66
2018/6/4,12249.58,12530.97
2018/6/5,12259.32,12614.73
2018/6/6,12283.58,12542.38
2018/6/7,12407.8,12554.01
2018/6/8,12165.79,12371.03
2018/6/11,12172.03,12433.08
2018/6/12,12206.57,12592.09
2018/6/13,12035.63,12514.39
2018/6/14,11950.7,12485.06
2018/6/15,11870.18,12482.79
2018/6/19,11492.77,12161.89
2018/6/20,11505.74,12195.81
2018/6/21,11364.66,12103.08
2018/6/22,11339.87,12102.48
2018/6/25,11208.9,11884.76
2018/6/26,11118.89,11737.14
2018/6/27,10879.17,11440.42
2018/6/28,10868.45,11310.48
2018/6/29,11073,11585.03
2018/7/3,10872.2,11118.74
2018/7/4,10712.64,10980.68
2018/7/5,10608.06,11011.6
2018/7/6,10622.62,11146.71
2018/7/9,10768.35,11493.86
2018/7/10,10824.97,11483.47
2018/7/11,10658.26,11302.47
2018/7/12,10752.86,11507.56
2018/7/13,10746.45,11514.19
2018/7/16,10704.26,11382.77
2018/7/17,10591.72,11266.37
2018/7/18,10578.46,11200.19
2018/7/19,10523.24,11260.11
2018/7/20,10682.64,11553.2
2018/7/23,10731.36,11673.46
2018/7/24,10973.92,11856.56
2018/7/25,11074.16,11843.75
2018/7/26,11021.35,11699.01
2018/7/27,11047.42,11676.03
2018/7/30,11046.32,11730.78
2018/7/31,11024.73,11746.76
2018/8/1,10973.04,11471.77
2018/8/2,10733.19,11198.84
2018/8/3,10693.79,11055.51
2018/8/6,10701.96,11019.84
2018/8/7,10866.1,11351.49
2018/8/8,10901.18,11172.89
2018/8/9,11019.93,11462.46
2018/8/10,10943.08,11460.92
2018/8/13,10766.51,11342.54
2018/8/14,10744.31,11283.49
2018/8/15,10535.14,11005.23
2018/8/16,10479.68,10985.59
2018/8/17,10513.83,10854.31
2018/8/20,10632.36,11033.05
2018/8/21,10737.63,11247.87
2018/8/22,10850.17,11219.76
2018/8/23,10814.6,11240.33
2018/8/24,10779.71,11282.06
2018/8/27,11049.13,11549.68
2018/8/28,11097.59,11502.63
2018/8/29,11083.06,11456.68
2018/8/30,10967.61,11329.92
2018/8/31,10875.58,11304.44
2018/9/3,10813.57,11264.98
2018/9/4,10890.63,11435.41
2018/9/5,10645.7,11150.65
2018/9/6,10578.58,11008.23
2018/9/7,10559.54,11089.41
2018/9/10,10433.62,10992.96
2018/9/11,10333.16,10941.09
2018/9/12,10238.77,10843.34
2018/9/13,10503.01,10989.36
2018/9/14,10575.17,11056.57
2018/9/17,10462.09,10958.36
2018/9/18,10556.98,11184.11
2018/9/19,10741.69,11339.41
2018/9/20,10792.59,11336.18
2018/9/21,11027.13,11755.58
2018/9/26,10985.6,11763.24
2018/9/27,10938.97,11734.93
2018/9/28,11017.87,11873.28
2018/10/8,10393.29,11302.58
2018/10/9,10420.62,11320.23
2018/10/10,10442.71,11298.99
2018/10/11,10092.52,10853.7
2018/10/12,10299.09,11121.25
2018/10/15,10144.34,10989.82
2018/10/16,10198.33,11013.23
2018/10/18,10136.76,10819.68
2018/10/19,10222.18,11185.56
2018/10/22,10490.67,11595.03
2018/10/23,10234.9,11239.46
2018/10/24,10226.41,11298.93
2018/10/25,10176.56,11337.34
2018/10/26,10058.63,11276.26
2018/10/29,10012.63,10836.34
2018/10/30,9998.95,10925.78
2018/10/31,10138.63,11086.38
2018/11/1,10279.32,11155.27
2018/11/2,10687.77,11542.51
2018/11/5,10544.92,11396.01
2018/11/6,10632.64,11320.56
2018/11/7,10641.48,11253.2
2018/11/8,10703.59,11277.67
2018/11/9,10431.46,11020.7
2018/11/12,10440.34,11074.73
2018/11/13,10478.71,11169.84
2018/11/14,10405.16,11021.54
2018/11/15,10555.49,11135.18
2018/11/16,10583.77,11157.5
2018/11/19,10631.66,11304.79
2018/11/20,10466.11,11082.2
2018/11/21,10486.07,11099.54
2018/11/22,10446.43,11044.41
2018/11/23,10388.53,10878.46
2018/11/26,10521.53,10902.17
2018/11/27,10515.3,10848.48
2018/11/28,10634.71,10989.38
2018/11/29,10584.93,10885.08
2018/11/30,10621.74,11001.01
2018/12/3,10882.16,11290.71
2018/12/4,10907.54,11288.61
2018/12/5,10756.95,11219.56
2018/12/6,10480.72,11001.7
2018/12/7,10369.4,10991.05
2018/12/10,10273.2,10869.08
2018/12/11,10245.01,10917.85
2018/12/12,10417.16,10972.64
2018/12/13,10556.85,11154.25
2018/12/14,10359.43,11006.93
2018/12/17,10351.81,11008.28
2018/12/18,10230.52,10870.86
2018/12/19,10195.59,10745.69
2018/12/20,10090.75,10594.72
2018/12/21,10100.95,10446.1
2018/12/24,10062.94,10439.95
2018/12/27,9991.06,10298.39
2018/12/28,9992.22,10387.55
2019/1/2,9833.69,10251.55
2019/1/3,9835.45,10281.72
2019/1/4,10029.65,10485.65
2019/1/7,10123.85,10480.62
2019/1/8,10133.74,10447.42
2019/1/9,10358.21,10594.45
2019/1/10,10394.59,10599.65
2019/1/11,10454.95,10700.29
2019/1/14,10292.44,10595.62
2019/1/15,10502.62,10825.84
2019/1/16,10555.52,10854.49
2019/1/17,10512.15,10802.58
2019/1/18,10636.97,11029.99
2019/1/21,10713.05,11094.28
2019/1/22,10613.48,10948.74
2019/1/23,10631.03,10938.54
2019/1/24,10691,11018.51
2019/1/25,10873.67,11168.29
2019/1/28,10882.5,11167
2019/1/29,10867.42,11272.27
2019/1/30,10897.13,11194.69
2019/1/31,11035.73,11426.68
2019/2/1,11063.94,11496.77
2019/2/11,11016.93,11640.82
2019/2/12,11044.65,11649.51
2019/2/13,11199.1,11848
2019/2/14,11170.35,11847.81
2019/2/15,10937.33,11562.03
2019/2/18,11149.02,11864.75
2019/2/19,11116.92,11844.47
2019/2/20,11229.43,11896.06
2019/2/21,11305.98,11832.19
2019/2/22,11427.29,12009.64
2019/2/25,11631.03,12735.12
2019/2/26,11543.95,12451.37
2019/2/27,11457.27,12525.09
2019/2/28,11367.45,12515.41
2019/3/1,11506.94,12879.6
2019/3/4,11575.53,12976.06
2019/3/5,11582.61,12960.37
2019/3/6,11592.03,13005.02
2019/3/7,11460.08,12738.28
2019/3/8,11156.82,12298.11
2019/3/11,11276.91,12414.46
2019/3/12,11466.14,12450.12
2019/3/13,11405.82,12471.26
2019/3/14,11447.27,12510
2019/3/15,11508.17,12651.86
2019/3/18,11674.83,12996.48
2019/3/19,11686.66,12903.6
2019/3/20,11624.98,12924.56
2019/3/21,11544.09,12862.07
2019/3/22,11517.48,12835.38
2019/3/25,11232.07,12460.16
2019/3/26,11231.73,12441.19
2019/3/27,11305.36,12623.23
2019/3/28,11294.81,12598.19
2019/3/29,11379.62,13094.88
2019/4/1,11557.63,13353.45
2019/4/2,11546.66,13325.67
2019/4/3,11705.16,13447.63
2019/4/4,11692.37,13610.36
2019/4/8,11793.65,13649.02
2019/4/9,11815,13760.21
2019/4/10,11764,13835.67
2019/4/11,11618.04,13570.37
2019/4/12,11659.84,13520.09
2019/4/15,11631.86,13572.26
2019/4/16,11821.18,14026.56
2019/4/17,11848.98,13987.39
2019/4/18,11768.63,13940.17
2019/4/23,11731.02,13834.84
2019/4/24,11663.78,13813.44
2019/4/25,11502.04,13590.52
2019/4/26,11510.87,13413.76
2019/4/29,11638.18,13659.62
2019/4/30,11542.25,13662.98
2019/5/6,11233.66,12985.2
2019/5/7,11261.05,13051.85
2019/5/8,11097.37,12823.4
2019/5/9,10845.06,12549.95
2019/5/10,10931.05,13006.13
2019/5/14,10764.02,12722.12
2019/5/15,10804.14,13040.83
2019/5/16,10811.62,13065.73
2019/5/17,10688.75,12817.62
2019/5/20,10633.42,12726.14
2019/5/21,10634.62,12831.82
2019/5/22,10604.55,12761.45
2019/5/23,10401.11,12537.47
2019/5/24,10445.54,12635.06
2019/5/27,10402.76,12716.78
2019/5/28,10416.55,12854.29
2019/5/29,10390.45,12861.7
2019/5/30,10450.09,12794.15
2019/5/31,10387.17,12722.47
2019/6/3,10430.64,12776.4
2019/6/4,10341.12,12664.62
2019/6/5,10345.05,12679.34
2019/6/6,10334.32,12622.15
2019/6/10,10526.92,12825.65
2019/6/11,10620.13,13147.55
2019/6/12,10494.78,13058.69
2019/6/13,10472.44,13027.14
2019/6/14,10419.87,12975.72
2019/6/17,10428.52,12990.04
2019/6/18,10507.65,13054.51
2019/6/19,10764.7,13219.2
2019/6/20,10922.39,13669.97
2019/6/21,10921.47,13608.1
2019/6/24,10952.94,13666.74
2019/6/25,10742.41,13470.68
2019/6/26,10766.06,13443.26
2019/6/27,10897.13,13614.99
2019/6/28,10881.85,13589.98
2019/7/2,10981.23,13981.27
2019/7/3,10922.41,13821.89
2019/7/4,10913.39,13785.02
2019/7/5,10895.1,13864.53
2019/7/8,10725.2,13579.6
2019/7/9,10650.63,13495.55
2019/7/10,10701.92,13491.68
2019/7/11,10784.01,13512.33
2019/7/12,10788.34,13606.9
2019/7/15,10838.99,13587.97
2019/7/16,10865.52,13485.88
2019/7/17,10847.91,13447.55
2019/7/18,10784.55,13373.4
2019/7/19,10909.41,13544.76
2019/7/22,10770.31,13524.79
2019/7/23,10809.92,13493.06
2019/7/24,10858.88,13584.43
2019/7/25,10930.36,13720.62
2019/7/26,10853.17,13746.34
2019/7/29,10780.59,13727.72
2019/7/30,10818.35,13788.83
2019/7/31,10675.31,13631.6
2019/8/1,10621.57,13491.74
2019/8/2,10348.63,13305.25
2019/8/5,10081.64,13049.15
2019/8/6,10012.24,12955.54
2019/8/7,9993.34,12886.97
2019/8/8,10041.62,13075.75
2019/8/9,9993.84,12987.74
2019/8/12,9997.94,13238.6
2019/8/13,9846.64,13102.16
2019/8/14,9866.18,13152.46
2019/8/15,9903.41,13187.08
2019/8/16,9964.3,13231.08
2019/8/19,10109.15,13449.48
2019/8/20,10132.77,13452.37
2019/8/21,10177.29,13446.84
2019/8/22,10122.9,13495.38
2019/8/23,10194.73,13657.52
2019/8/26,10013.51,13392.25
2019/8/27,9996.19,13513.3
2019/8/28,9980.73,13456.25
2019/8/29,9992.64,13391.65
2019/8/30,10083.2,13494.06
2019/9/2,10103.36,13603.22
2019/9/3,10035.78,13603.04
2019/9/4,10288.19,13733.58
2019/9/5,10384.14,13841.69
2019/9/6,10430.67,13952.54
2019/9/9,10417.39,13948.31
2019/9/10,10403.34,13890.26
2019/9/11,10565.01,13786.74
2019/9/12,10592.37,13979.67
2019/9/16,10628.25,13889.99
2019/9/17,10502.37,13699.21
2019/9/18,10478.5,13809.6
2019/9/19,10385.35,13806.65
2019/9/20,10375.65,13850.17
2019/9/23,10287.92,13696.6
2019/9/24,10271.03,13742.52
2019/9/25,10168.78,13702.33
2019/9/26,10212.27,13712.56
2019/9/27,10148.77,13705.82
2019/9/30,10200.97,13564.3
2019/10/8,10201.34,13715.01
2019/10/9,10169.33,13719.58
2019/10/10,10218.49,13764.51
2019/10/11,10452.58,13963.07
2019/10/14,10507.85,14096.2
2019/10/15,10500.17,14109.26
2019/10/16,10532.17,14060.22
2019/10/17,10588.17,14098.5
2019/10/18,10540.04,13882.51
2019/10/21,10543.41,13962.76
2019/10/22,10526.86,13976.66
2019/10/23,10451.7,13888.39
2019/10/24,10532.85,13897.89
2019/10/25,10466.3,13921.79
2019/10/28,10569.82,13955.49
2019/10/29,10547,13951.79
2019/10/30,10479.09,13877.68
2019/10/31,10533.24,13888.86
2019/11/1,10622.5,14164.56
2019/11/4,10813.47,14257.67
2019/11/5,10877.63,14330.91
2019/11/6,10860.86,14296.11
2019/11/7,10935.89,14289.3
2019/11/8,10882.3,14219.66
2019/11/11,10613.63,13992.13
2019/11/12,10691.09,13984.63
2019/11/13,10519.12,13964.7
2019/11/14,10427.38,13950.66
2019/11/15,10424.8,13906.17
2019/11/18,10556.56,14013.37
2019/11/19,10696.56,14099.47
2019/11/20,10619.51,13952.7
2019/11/21,10450.22,13853.52
2019/11/22,10506.17,13704.5
2019/11/25,10628.88,13844.06
2019/11/26,10617.37,13845.33
2019/11/27,10620.11,13813.44
2019/11/28,10561.87,13761.05
2019/11/29,10301.82,13588.23
2019/12/2,10363.91,13608.59
2019/12/3,10355.92,13672.19
2019/12/4,10254.09,13665.64
2019/12/5,10321.83,13743.61
2019/12/6,10407.18,13830.16
2019/12/9,10408.05,13793.08
2019/12/10,10395.27,13789.46
2019/12/11,10502.53,13836.18
2019/12/12,10614.76,13789.86
2019/12/13,10838.11,14093.58
2019/12/16,10778.89,14058.39
2019/12/17,10964.99,14236.04
2019/12/18,11024.66,14225.59
2019/12/19,10985.89,14211.45
2019/12/20,11030.23,14189.57
2019/12/23,11052.68,14051.04
2019/12/24,11035.98,14085.12
2019/12/27,11194.55,14173.74
2019/12/30,11225.31,14371.25
2019/12/31,11168.06,14383.81
2020/1/2,11320.56,14531.65
2020/1/3,11253.55,14460.45
2020/1/6,11165.41,14340.98
2020/1/7,11198.75,14452.43
2020/1/8,11079.79,14315.57
2020/1/9,11281.26,14476.88
2020/1/10,11267.48,14469.96
2020/1/13,11396.76,14606.62
2020/1/14,11355.37,14550.49
2020/1/15,11295.47,14454.84
2020/1/16,11328.38,14375.81
2020/1/17,11419.91,14393.72
2020/1/20,11331.49,14447.36
2020/1/21,10970.13,14165.76
2020/1/22,11174.7,14204.27
2020/1/23,10952.22,13791.36
2020/2/3,10268.12,12815.75
2020/2/4,10435.36,13187.05
2020/2/5,10493.85,13301.97
2020/2/6,10764.34,13481.92
2020/2/7,10705.17,13426.71
2020/2/10,10654.43,13420.83
2020/2/11,10808.52,13603.43
2020/2/12,10884.69,13638.49
2020/2/13,10835.38,13547.16
2020/2/14,10863.45,13646.93
2020/2/17,10957.84,13859.23
2020/2/18,10805.15,13712.13
2020/2/19,10908.57,13750.45
2020/2/20,10913.97,14009.4
2020/2/21,10790.84,13945.34
2020/2/24,10568.33,13762.04
2020/2/25,10579.92,13677.29
2020/2/26,10501.62,13646.56
2020/2/27,10593.11,13697.23
2020/2/28,10302.36,13318.95
2020/3/2,10485.17,13663.67
2020/3/3,10485.16,13731.07
2020/3/4,10521.78,13820.08
2020/3/5,10728.07,14191.5
2020/3/6,10456.93,13940.55
2020/3/9,9984.44,13525.29
2020/3/10,10153.37,13779.13
2020/3/11,10070.47,13622.85
2020/3/12,9725.72,13405.1
2020/3/13,9650.15,13192.21
2020/3/16,9227.6,12694.34
2020/3/17,9216.17,12601.23
2020/3/18,8800.62,12316.12
2020/3/19,8559.64,12006.44
2020/3/20,9118.67,12309.49
2020/3/23,8751.76,11959.72
2020/3/24,9184.44,12322.68
2020/3/25,9529.49,12661.65
2020/3/26,9447.56,12608.23
2020/3/27,9504.92,12666.99
2020/3/30,9402.17,12597.61
2020/3/31,9594.77,12614.82
2020/4/1,9404.98,12588.24
2020/4/2,9526.56,12764.65
2020/4/3,9491.1,12698.12
2020/4/7,9846.92,12928.52
2020/4/8,9681.95,12848.24
2020/4/9,9811.12,12855.37
2020/4/14,9847.47,13049.29
2020/4/15,9724.7,12950.36
2020/4/16,9672.6,12946.06
2020/4/17,9815.2,13116.19
2020/4/20,9824.42,13157
2020/4/21,9614.93,12996.84
2020/4/22,9670.2,13110.74
2020/4/23,9703.99,13093.14
2020/4/24,9656.19,13007.05
2020/4/27,9875.59,13155.19
2020/4/28,9983.69,13287.17
2020/4/29,10040.87,13387.85
2020/5/6,9807.76,13441.44
2020/5/7,9764.26,13407.36
2020/5/8,9868.34,13526.28
2020/5/11,9990.48,13532.25
2020/5/12,9832.1,13523.63
2020/5/13,9835.71,13528.62
2020/5/14,9687.1,13386.39
2020/5/15,9674.57,13328
2020/5/18,9726.43,13389.72
2020/5/19,9883.37,13481.91
2020/5/20,9898,13462.16
2020/5/21,9850.07,13442
2020/5/22,9426.78,13113.34
2020/5/25,9465.94,13164.86
2020/5/26,9595.2,13273.79
2020/5/27,9567.43,13218.57
2020/5/28,9551.56,13294.95
2020/5/29,9561.03,13266.12
2020/6/1,9833.83,13610.07
2020/6/2,9876.25,13699.33
2020/6/3,9967.53,13709.7
2020/6/4,9967.93,13712.06
2020/6/5,10066.25,13768.23
2020/6/8,10008.88,13872.88
2020/6/9,10121.13,13935.02
2020/6/10,10143.48,13879.69
2020/6/11,9944.6,13670
2020/6/12,9832.53,13713.03
2020/6/15,9655.83,13472.26
2020/6/16,9867.63,13661.85
2020/6/17,9909.63,13651.54
2020/6/18,9916.45,13731.43
