Date,HSI INDEX,HSCEI INDEX
2016/9/7,23741.81,9970.19
2016/9/8,23919.34,10008.21
2016/9/9,24099.7,10057.97
2016/9/12,23290.6,9654.08
2016/9/13,23215.76,9571.06
2016/9/14,23190.64,9542.52
2016/9/15,23335.59,9595.73
2016/9/19,23550.45,9747.75
2016/9/20,23530.86,9751.44
2016/9/21,23669.9,9849.06
2016/9/22,23759.8,9893.8
2016/9/23,23686.48,9796.01
2016/9/26,23317.92,9629.35
2016/9/27,23571.9,9746.56
2016/9/28,23619.65,9719.84
2016/9/29,23739.47,9794.33
2016/9/30,23297.15,9581.93
2016/10/3,23584.43,9683.37
2016/10/4,23689.44,9756.77
2016/10/5,23788.31,9811.18
2016/10/6,23952.5,9947.1
2016/10/7,23851.82,9923.82
2016/10/11,23549.52,9804.47
2016/10/12,23407.05,9673.2
2016/10/13,23031.3,9496.85
2016/10/14,23233.31,9601.4
2016/10/17,23037.54,9541.08
2016/10/18,23394.39,9720.2
2016/10/19,23304.97,9641.22
2016/10/20,23374.4,9686.38
2016/10/24,23604.08,9852.9
2016/10/25,23565.11,9837.7
2016/10/26,23325.43,9698.85
2016/10/27,23132.35,9608.91
2016/10/28,22954.81,9515.32
2016/10/31,22934.54,9559.39
2016/11/1,23147.07,9706.2
2016/11/2,22810.5,9519.87
2016/11/3,22683.51,9482.01
2016/11/4,22642.62,9491.51
2016/11/7,22801.4,9608.24
2016/11/8,22909.47,9659.85
2016/11/9,22415.19,9378.66
2016/11/10,22839.11,9545.85
2016/11/11,22531.09,9433.37
2016/11/14,22222.22,9342.87
2016/11/15,22323.91,9398.1
2016/11/16,22280.53,9362.54
2016/11/17,22262.88,9326.54
2016/11/18,22344.21,9349.31
2016/11/21,22357.78,9444.71
2016/11/22,22678.07,9651.45
2016/11/23,22676.69,9665.99
2016/11/24,22608.49,9678.77
2016/11/25,22723.45,9790.23
2016/11/28,22830.57,9875.54
2016/11/29,22737.07,9846.21
2016/11/30,22789.77,9838.06
2016/12/1,22878.23,9892.31
2016/12/2,22564.82,9781.23
2016/12/5,22505.55,9711.8
2016/12/6,22675.15,9768.85
2016/12/7,22800.92,9829.58
2016/12/8,22861.84,9896.82
2016/12/9,22760.98,9867.95
2016/12/12,22433.02,9699.31
2016/12/13,22446.7,9719.94
2016/12/14,22456.62,9706.15
2016/12/15,22059.4,9479.16
2016/12/16,22020.75,9470.33
2016/12/19,21832.68,9377.43
2016/12/20,21729.06,9283.41
2016/12/21,21809.8,9331.63
2016/12/22,21636.2,9200.24
2016/12/23,21574.76,9181.75
2016/12/28,21754.74,9300.63
2016/12/29,21790.91,9312.76
2016/12/30,22000.56,9394.87
2017/1/3,22150.4,9459.55
2017/1/4,22134.47,9440.99
2017/1/5,22456.69,9598.68
2017/1/6,22503.01,9611.05
2017/1/9,22558.69,9602.32
2017/1/10,22744.85,9664.19
2017/1/11,22935.35,9733.9
2017/1/12,22829.02,9723.05
2017/1/13,22937.38,9787.34
2017/1/16,22718.15,9666.09
2017/1/17,22840.97,9702.19
2017/1/18,23098.26,9802.86
2017/1/19,23049.96,9792.37
2017/1/20,22885.91,9715.72
2017/1/23,22898.52,9726.82
2017/1/24,22949.86,9759.26
2017/1/25,23049.12,9742.32
2017/1/26,23374.17,9854.36
2017/1/27,23360.78,9804.05
2017/2/1,23318.39,9756.61
2017/2/2,23184.52,9696.32
2017/2/3,23129.21,9683.23
2017/2/6,23348.24,9840.26
2017/2/7,23331.57,9846.06
2017/2/8,23485.13,9955.34
2017/2/9,23525.14,10075.17
2017/2/10,23574.98,10125.21
2017/2/13,23710.98,10257.84
2017/2/14,23703.01,10254.44
2017/2/15,23994.87,10436.04
2017/2/16,24107.7,10455.02
2017/2/17,24033.74,10360.13
2017/2/20,24146.08,10445.48
2017/2/21,23963.63,10408.56
2017/2/22,24201.96,10537.58
2017/2/23,24114.86,10521.53
2017/2/24,23965.7,10418.66
2017/2/27,23925.05,10330.85
2017/2/28,23740.73,10297.96
2017/3/1,23776.49,10287.98
2017/3/2,23728.07,10246.89
2017/3/3,23552.72,10144.47
2017/3/6,23596.28,10171.1
2017/3/7,23681.07,10229.68
2017/3/8,23782.27,10280.31
2017/3/9,23501.56,10095.79
2017/3/10,23568.67,10069.1
2017/3/13,23829.67,10258.71
2017/3/14,23827.95,10315.23
2017/3/15,23792.85,10272.83
2017/3/16,24288.28,10526.46
2017/3/17,24309.93,10513.52
2017/3/20,24501.99,10583.98
2017/3/21,24593.12,10644.15
2017/3/22,24320.41,10456.96
2017/3/23,24327.7,10487.45
2017/3/24,24358.27,10477.81
2017/3/27,24193.7,10362.02
2017/3/28,24345.87,10425.89
2017/3/29,24392.05,10437.51
2017/3/30,24301.09,10355.71
2017/3/31,24111.59,10273.67
2017/4/3,24261.48,10314.52
2017/4/5,24400.8,10365.32
2017/4/6,24273.72,10276.41
2017/4/7,24267.3,10273.8
2017/4/10,24262.18,10253.79
2017/4/11,24088.46,10165.98
2017/4/12,24313.5,10208.31
2017/4/13,24261.66,10204.34
2017/4/18,23924.54,10043.52
2017/4/19,23825.88,9983.73
2017/4/20,24056.98,10056.17
2017/4/21,24042.02,10050.02
2017/4/24,24139.48,10107.63
2017/4/25,24455.94,10272.07
2017/4/26,24578.43,10317.63
2017/4/27,24698.48,10261.25
2017/4/28,24615.13,10219.89
2017/5/2,24696.13,10173.62
2017/5/4,24683.88,10088.02
2017/5/5,24476.35,9926.26
2017/5/8,24577.91,9982.42
2017/5/9,24889.03,10128.99
2017/5/10,25015.42,10227.42
2017/5/11,25125.55,10257.63
2017/5/12,25156.34,10282.65
2017/5/15,25371.59,10450.35
2017/5/16,25335.94,10433.69
2017/5/17,25293.63,10383.14
2017/5/18,25136.52,10271.35
2017/5/19,25174.87,10267.39
2017/5/22,25391.34,10374.32
2017/5/23,25403.15,10395.28
2017/5/24,25428.5,10390.87
2017/5/25,25630.78,10571.6
2017/5/26,25639.27,10579.67
2017/5/29,25701.63,10619.34
2017/5/31,25660.65,10602.97
2017/6/1,25809.22,10619.88
2017/6/2,25924.05,10666.43
2017/6/5,25862.99,10597.05
2017/6/6,25997.14,10606.26
2017/6/7,25974.16,10611.46
2017/6/8,26063.06,10649.9
2017/6/9,26030.29,10592.17
2017/6/12,25708.04,10485.85
2017/6/13,25852.1,10525.74
2017/6/14,25875.9,10514.91
2017/6/15,25565.34,10346.15
2017/6/16,25626.49,10384.89
2017/6/19,25924.55,10520.8
2017/6/20,25843.04,10468.48
2017/6/21,25694.58,10393.59
2017/6/22,25674.53,10402.76
2017/6/23,25670.05,10430.04
2017/6/26,25871.89,10530.66
2017/6/27,25839.99,10498.07
2017/6/28,25683.5,10408.19
2017/6/29,25965.42,10432.02
2017/6/30,25764.58,10365.22
2017/7/3,25784.17,10412.48
2017/7/4,25389.01,10305.98
2017/7/5,25521.97,10380.73
2017/7/6,25465.22,10346.32
2017/7/7,25340.85,10251.83
2017/7/10,25500.06,10214.58
2017/7/11,25877.64,10416.2
2017/7/12,26043.64,10517.37
2017/7/13,26346.17,10677.44
2017/7/14,26389.23,10728.07
2017/7/17,26470.58,10783.19
2017/7/18,26524.94,10755.28
2017/7/19,26672.16,10860.52
2017/7/20,26740.21,10846.83
2017/7/21,26706.09,10787.13
2017/7/24,26846.83,10820.95
2017/7/25,26852.05,10782.74
2017/7/26,26941.02,10831.5
2017/7/27,27131.17,10858.19
2017/7/28,26979.39,10756.08
2017/7/31,27323.99,10827.84
2017/8/1,27540.23,11024.13
2017/8/2,27607.38,11055.42
2017/8/3,27531.01,11002.2
2017/8/4,27562.68,11003.08
2017/8/7,27690.36,11054.41
2017/8/8,27854.91,11079.79
2017/8/9,27757.09,10962.6
2017/8/10,27444,10782.2
2017/8/11,26883.51,10572.97
2017/8/14,27250.23,10707.24
2017/8/15,27174.96,10738
2017/8/16,27409.07,10817.88
2017/8/17,27344.22,10801.42
2017/8/18,27047.57,10693.65
2017/8/21,27154.68,10751.54
2017/8/22,27401.67,10954.92
2017/8/24,27518.6,11051
2017/8/25,27848.16,11288.36
2017/8/28,27863.29,11342.07
2017/8/29,27765.01,11296.08
2017/8/30,28094.61,11374.46
2017/8/31,27970.3,11295.44
2017/9/1,27953.16,11285.55
2017/9/4,27740.26,11182.67
2017/9/5,27741.35,11191.59
2017/9/6,27613.76,11128.77
2017/9/7,27522.92,11098.72
2017/9/8,27668.47,11149.64
2017/9/11,27955.13,11221.13
2017/9/12,27972.24,11242.06
2017/9/13,27894.08,11187.07
2017/9/14,27777.2,11101.14
2017/9/15,27807.59,11067.55
2017/9/18,28159.77,11195.98
2017/9/19,28051.41,11125.71
2017/9/20,28127.8,11173.51
2017/9/21,28110.33,11198.32
2017/9/22,27880.53,11109
2017/9/25,27500.34,10912.46
2017/9/26,27513.01,10968.39
2017/9/27,27642.43,11035.78
2017/9/28,27421.6,10874.52
2017/9/29,27554.3,10910.04
2017/10/3,28173.21,11305.38
2017/10/4,28379.18,11397.17
2017/10/6,28458.04,11459.09
2017/10/9,28326.59,11385.38
2017/10/10,28490.83,11418.76
2017/10/11,28389.57,11411.41
2017/10/12,28459.03,11500.34
2017/10/13,28476.43,11519.81
2017/10/16,28692.8,11602.92
2017/10/17,28697.49,11568.31
2017/10/18,28711.76,11621.95
2017/10/19,28159.09,11357.45
2017/10/20,28487.24,11558.35
2017/10/23,28305.88,11491.07
2017/10/24,28154.97,11405.55
2017/10/25,28302.89,11493.3
2017/10/26,28202.38,11446.21
2017/10/27,28438.85,11643.57
2017/10/30,28336.19,11563.38
2017/10/31,28245.54,11507.72
2017/11/1,28594.06,11636.49
2017/11/2,28518.64,11598.36
2017/11/3,28603.61,11602.4
2017/11/6,28596.8,11524.64
2017/11/7,28994.34,11645.53
2017/11/8,28907.6,11576.13
2017/11/9,29136.57,11744.54
2017/11/10,29120.92,11745.81
2017/11/13,29182.18,11684.51
2017/11/14,29152.12,11601.69
2017/11/15,28851.69,11412.75
2017/11/16,29018.76,11533.96
2017/11/17,29199.04,11608.73
2017/11/20,29260.31,11538.28
2017/11/21,29818.07,11874.37
2017/11/22,30003.49,11958.63
2017/11/23,29707.94,11737.06
2017/11/24,29866.32,11908.19
2017/11/27,29686.19,11772.27
2017/11/28,29680.85,11705.58
2017/11/29,29623.83,11647.98
2017/11/30,29177.35,11475.72
2017/12/1,29074.24,11449.43
2017/12/4,29138.28,11518.07
2017/12/5,28842.8,11484.69
2017/12/6,28224.8,11162.58
2017/12/7,28303.19,11150.73
2017/12/8,28639.85,11289.57
2017/12/11,28965.29,11431.62
2017/12/12,28793.88,11312.57
2017/12/13,29222.1,11519.79
2017/12/14,29166.38,11531.73
2017/12/15,28848.11,11365.92
2017/12/18,29050.41,11415.13
2017/12/19,29253.66,11541.88
2017/12/20,29234.09,11505.88
2017/12/21,29367.06,11596.94
2017/12/22,29578.01,11653.08
2017/12/27,29597.66,11617.75
2017/12/28,29863.71,11683.99
2017/12/29,29919.15,11709.3
2018/1/2,30515.31,12068.99
2018/1/3,30560.95,12088.99
2018/1/4,30736.48,12203.55
2018/1/5,30814.64,12211.63
2018/1/8,30899.53,12235.19
2018/1/9,31011.41,12255.68
2018/1/10,31073.72,12289.17
2018/1/11,31120.39,12295.52
2018/1/12,31412.54,12468.93
2018/1/15,31338.87,12470.42
2018/1/16,31904.75,12787.28
2018/1/17,31983.41,12868.78
2018/1/18,32121.94,13094.92
2018/1/19,32254.89,13179.52
2018/1/22,32393.41,13204.58
2018/1/23,32930.7,13490.45
2018/1/24,32958.69,13620.93
2018/1/25,32654.45,13388.16
2018/1/26,33154.12,13723.96
2018/1/29,32966.89,13659.59
2018/1/30,32607.29,13389.38
2018/1/31,32887.27,13561.65
2018/2/1,32642.09,13434.14
2018/2/2,32601.78,13538.66
2018/2/5,32245.22,13479.83
2018/2/6,30595.42,12686.6
2018/2/7,30323.2,12433.29
2018/2/8,30451.27,12380.38
2018/2/9,29507.42,11901.67
2018/2/12,29459.63,11900.31
2018/2/13,29839.53,12004.51
2018/2/14,30515.6,12260.99
2018/2/15,31115.43,12535.51
2018/2/20,30873.63,12396.87
2018/2/21,31431.89,12686.88
2018/2/22,30965.68,12528.64
2018/2/23,31267.17,12735.06
2018/2/26,31498.6,12834.06
2018/2/27,31268.66,12646.54
2018/2/28,30844.72,12382.08
2018/3/1,31044.25,12428.88
2018/3/2,30583.45,12203.91
2018/3/5,29886.39,11991.79
2018/3/6,30510.73,12311.54
2018/3/7,30196.92,12180.29
2018/3/8,30654.52,12334.83
2018/3/9,30996.21,12431.2
2018/3/12,31594.33,12697.31
2018/3/13,31601.45,12746.78
2018/3/14,31435.01,12684.52
2018/3/15,31541.1,12719.84
2018/3/16,31501.97,12673.07
2018/3/19,31513.76,12660.46
2018/3/20,31549.93,12597.42
2018/3/21,31414.52,12521.55
2018/3/22,31071.05,12427.55
2018/3/23,30309.29,12128.27
2018/3/26,30548.77,12197.7
2018/3/27,30790.83,12301.55
2018/3/28,30022.53,12001.16
2018/3/29,30093.38,11998.34
2018/4/3,30180.1,12136.67
2018/4/4,29518.69,11857.41
2018/4/6,29844.94,11967.66
2018/4/9,30229.58,12073
2018/4/10,30728.74,12324.02
2018/4/11,30897.71,12324.68
2018/4/12,30831.28,12288.86
2018/4/13,30808.38,12261.23
2018/4/16,30315.59,12008.13
2018/4/17,30062.75,11900.48
2018/4/18,30284.25,11986.07
2018/4/19,30708.44,12239.84
2018/4/20,30418.33,12054.23
2018/4/23,30254.4,12000.16
2018/4/24,30636.24,12244.88
2018/4/25,30328.15,12094.32
2018/4/26,30007.68,11949.38
2018/4/27,30280.67,12066.58
2018/4/30,30808.45,12331.39
2018/5/2,30723.88,12193.59
2018/5/3,30313.37,12018.86
2018/5/4,29926.5,11890.62
2018/5/7,29994.26,11966.41
2018/5/8,30402.81,12144.79
2018/5/9,30536.14,12185.44
2018/5/10,30809.22,12233.96
2018/5/11,31122.06,12345.3
2018/5/14,31541.08,12544.55
2018/5/15,31152.03,12440.75
2018/5/16,31110.2,12440.12
2018/5/17,30942.15,12278.43
2018/5/18,31047.91,12355.13
2018/5/21,31234.35,12349.61
2018/5/23,30665.64,12090.79
2018/5/24,30760.41,12152.62
2018/5/25,30588.04,12047.75
2018/5/28,30792.26,12115.17
2018/5/29,30484.58,11959.08
2018/5/30,30056.79,11769.16
2018/5/31,30468.56,11978.3
2018/6/1,30492.91,12020.09
2018/6/4,30997.98,12249.58
2018/6/5,31093.45,12259.32
2018/6/6,31259.1,12283.58
2018/6/7,31512.63,12407.8
2018/6/8,30958.21,12165.79
2018/6/11,31063.7,12172.03
2018/6/12,31103.06,12206.57
2018/6/13,30725.15,12035.63
2018/6/14,30440.17,11950.7
2018/6/15,30309.49,11870.18
2018/6/19,29468.15,11492.77
2018/6/20,29696.17,11505.74
2018/6/21,29296.05,11364.66
2018/6/22,29338.7,11339.87
2018/6/25,28961.39,11208.9
2018/6/26,28881.4,11118.89
2018/6/27,28356.26,10879.17
2018/6/28,28497.32,10868.45
2018/6/29,28955.11,11073
2018/7/3,28545.57,10872.2
2018/7/4,28241.67,10712.64
2018/7/5,28182.09,10608.06
2018/7/6,28315.62,10622.62
2018/7/9,28688.5,10768.35
2018/7/10,28682.25,10824.97
2018/7/11,28311.69,10658.26
2018/7/12,28480.83,10752.86
2018/7/13,28525.44,10746.45
2018/7/16,28539.66,10704.26
2018/7/17,28181.68,10591.72
2018/7/18,28117.42,10578.46
2018/7/19,28010.86,10523.24
2018/7/20,28224.48,10682.64
2018/7/23,28256.12,10731.36
2018/7/24,28662.57,10973.92
2018/7/25,28920.9,11074.16
2018/7/26,28781.14,11021.35
2018/7/27,28804.28,11047.42
2018/7/30,28733.13,11046.32
2018/7/31,28583.01,11024.73
2018/8/1,28340.74,10973.04
2018/8/2,27714.56,10733.19
2018/8/3,27676.32,10693.79
2018/8/6,27819.56,10701.96
2018/8/7,28248.88,10866.1
2018/8/8,28359.14,10901.18
2018/8/9,28607.3,11019.93
2018/8/10,28366.62,10943.08
2018/8/13,27936.57,10766.51
2018/8/14,27752.93,10744.31
2018/8/15,27323.59,10535.14
2018/8/16,27100.06,10479.68
2018/8/17,27213.41,10513.83
2018/8/20,27598.02,10632.36
2018/8/21,27752.79,10737.63
2018/8/22,27927.58,10850.17
2018/8/23,27790.46,10814.6
2018/8/24,27671.87,10779.71
2018/8/27,28271.27,11049.13
2018/8/28,28351.62,11097.59
2018/8/29,28416.44,11083.06
2018/8/30,28164.05,10967.61
2018/8/31,27888.55,10875.58
2018/9/3,27712.54,10813.57
2018/9/4,27973.34,10890.63
2018/9/5,27243.85,10645.7
2018/9/6,26974.82,10578.58
2018/9/7,26973.47,10559.54
2018/9/10,26613.42,10433.62
2018/9/11,26422.55,10333.16
2018/9/12,26345.04,10238.77
2018/9/13,27014.49,10503.01
2018/9/14,27286.41,10575.17
2018/9/17,26932.85,10462.09
2018/9/18,27084.66,10556.98
2018/9/19,27407.37,10741.69
2018/9/20,27477.67,10792.59
2018/9/21,27953.58,11027.13
2018/9/24,27499.39,10827.52
2018/9/26,27816.87,10985.6
2018/9/27,27715.67,10938.97
2018/9/28,27788.52,11017.87
2018/10/2,27126.38,10754.56
2018/10/3,27091.26,10786.17
2018/10/4,26623.87,10547.64
2018/10/5,26572.57,10530.32
2018/10/8,26202.57,10393.29
2018/10/9,26172.91,10420.62
2018/10/10,26193.07,10442.71
2018/10/11,25266.37,10092.52
2018/10/12,25801.49,10299.09
2018/10/15,25445.06,10144.34
2018/10/16,25462.26,10198.33
2018/10/18,25454.55,10136.76
2018/10/19,25561.4,10222.18
2018/10/22,26153.15,10490.67
2018/10/23,25346.55,10234.9
2018/10/24,25249.78,10226.41
2018/10/25,24994.46,10176.56
2018/10/26,24717.63,10058.63
2018/10/29,24812.04,10012.63
2018/10/30,24585.53,9998.95
2018/10/31,24979.69,10138.63
2018/11/1,25416,10279.32
2018/11/2,26486.35,10687.77
2018/11/5,25934.39,10544.92
2018/11/6,26120.96,10632.64
2018/11/7,26147.69,10641.48
2018/11/8,26227.72,10703.59
2018/11/9,25601.92,10431.46
2018/11/12,25633.18,10440.34
2018/11/13,25792.87,10478.71
2018/11/14,25654.43,10405.16
2018/11/15,26103.34,10555.49
2018/11/16,26183.53,10583.77
2018/11/19,26372,10631.66
2018/11/20,25840.34,10466.11
2018/11/21,25971.47,10486.07
2018/11/22,26019.41,10446.43
2018/11/23,25927.68,10388.53
2018/11/26,26376.18,10521.53
2018/11/27,26331.96,10515.3
2018/11/28,26682.56,10634.71
2018/11/29,26451.03,10584.93
2018/11/30,26506.75,10621.74
2018/12/3,27182.04,10882.16
2018/12/4,27260.44,10907.54
2018/12/5,26819.68,10756.95
2018/12/6,26156.38,10480.72
2018/12/7,26063.76,10369.4
2018/12/10,25752.38,10273.2
2018/12/11,25771.67,10245.01
2018/12/12,26186.71,10417.16
2018/12/13,26524.35,10556.85
2018/12/14,26094.79,10359.43
2018/12/17,26087.98,10351.81
2018/12/18,25814.25,10230.52
2018/12/19,25865.39,10195.59
2018/12/20,25623.53,10090.75
2018/12/21,25753.42,10100.95
2018/12/24,25651.38,10062.94
2018/12/27,25478.88,9991.06
2018/12/28,25504.2,9992.22
2018/12/31,25845.7,10124.75
2019/1/2,25130.35,9833.69
2019/1/3,25064.36,9835.45
2019/1/4,25626.03,10029.65
2019/1/7,25835.7,10123.85
2019/1/8,25875.45,10133.74
2019/1/9,26462.32,10358.21
2019/1/10,26521.43,10394.59
2019/1/11,26667.27,10454.95
2019/1/14,26298.33,10292.44
2019/1/15,26830.29,10502.62
2019/1/16,26902.1,10555.52
2019/1/17,26755.63,10512.15
2019/1/18,27090.81,10636.97
2019/1/21,27196.54,10713.05
2019/1/22,27005.45,10613.48
2019/1/23,27008.2,10631.03
2019/1/24,27120.98,10691
2019/1/25,27569.19,10873.67
2019/1/28,27576.96,10882.5
2019/1/29,27531.68,10867.42
2019/1/30,27642.85,10897.13
2019/1/31,27942.47,11035.73
2019/2/1,27930.74,11063.94
2019/2/4,27990.21,11036.42
2019/2/8,27946.32,10956.58
2019/2/11,28143.84,11016.93
2019/2/12,28171.33,11044.65
2019/2/13,28497.59,11199.1
2019/2/14,28432.05,11170.35
2019/2/15,27900.84,10937.33
2019/2/18,28347.01,11149.02
2019/2/19,28228.13,11116.92
2019/2/20,28514.05,11229.43
2019/2/21,28629.92,11305.98
2019/2/22,28816.3,11427.29
2019/2/25,28959.3,11631.03
2019/2/26,28772.06,11543.95
2019/2/27,28757.44,11457.27
2019/2/28,28633.18,11367.45
2019/3/1,28812.17,11506.94
2019/3/4,28959.59,11575.53
2019/3/5,28961.6,11582.61
2019/3/6,29037.6,11592.03
2019/3/7,28779.45,11460.08
2019/3/8,28228.42,11156.82
2019/3/11,28503.3,11276.91
2019/3/12,28920.87,11466.14
2019/3/13,28807.45,11405.82
2019/3/14,28851.39,11447.27
2019/3/15,29012.26,11508.17
2019/3/18,29409.01,11674.83
2019/3/19,29466.28,11686.66
2019/3/20,29320.97,11624.98
2019/3/21,29071.56,11544.09
2019/3/22,29113.36,11517.48
2019/3/25,28523.35,11232.07
2019/3/26,28566.91,11231.73
2019/3/27,28728.25,11305.36
2019/3/28,28775.21,11294.81
2019/3/29,29051.36,11379.62
2019/4/1,29562.02,11557.63
2019/4/2,29624.67,11546.66
2019/4/3,29986.39,11705.16
2019/4/4,29936.32,11692.37
2019/4/8,30077.15,11793.65
2019/4/9,30157.49,11815
2019/4/10,30119.56,11764
2019/4/11,29839.45,11618.04
2019/4/12,29909.76,11659.84
2019/4/15,29810.72,11631.86
2019/4/16,30129.87,11821.18
2019/4/17,30124.68,11848.98
2019/4/18,29963.26,11768.63
2019/4/23,29963.24,11731.02
2019/4/24,29805.83,11663.78
2019/4/25,29549.8,11502.04
2019/4/26,29605.01,11510.87
2019/4/29,29892.81,11638.18
2019/4/30,29699.11,11542.25
2019/5/2,29944.18,11556.72
2019/5/3,30081.55,11575.05
2019/5/6,29209.82,11233.66
2019/5/7,29363.02,11261.05
2019/5/8,29003.2,11097.37
2019/5/9,28311.07,10845.06
2019/5/10,28550.24,10931.05
2019/5/14,28122.02,10764.02
2019/5/15,28268.71,10804.14
2019/5/16,28275.07,10811.62
2019/5/17,27946.46,10688.75
2019/5/20,27787.61,10633.42
2019/5/21,27657.24,10634.62
2019/5/22,27705.94,10604.55
2019/5/23,27267.13,10401.11
2019/5/24,27353.93,10445.54
2019/5/27,27288.09,10402.76
2019/5/28,27390.81,10416.55
2019/5/29,27235.71,10390.45
2019/5/30,27114.88,10450.09
2019/5/31,26901.09,10387.17
2019/6/3,26893.86,10430.64
2019/6/4,26761.52,10341.12
2019/6/5,26895.44,10345.05
2019/6/6,26965.28,10334.32
2019/6/10,27578.64,10526.92
2019/6/11,27789.34,10620.13
2019/6/12,27308.46,10494.78
2019/6/13,27294.71,10472.44
2019/6/14,27118.35,10419.87
2019/6/17,27227.16,10428.52
2019/6/18,27498.77,10507.65
2019/6/19,28202.14,10764.7
2019/6/20,28550.43,10922.39
2019/6/21,28473.71,10921.47
2019/6/24,28513,10952.94
2019/6/25,28185.98,10742.41
2019/6/26,28221.98,10766.06
2019/6/27,28621.42,10897.13
2019/6/28,28542.62,10881.85
2019/7/2,28875.56,10981.23
2019/7/3,28855.14,10922.41
2019/7/4,28795.77,10913.39
2019/7/5,28774.83,10895.1
2019/7/8,28331.69,10725.2
2019/7/9,28116.28,10650.63
2019/7/10,28204.69,10701.92
2019/7/11,28431.8,10784.01
2019/7/12,28471.62,10788.34
2019/7/15,28554.88,10838.99
2019/7/16,28619.62,10865.52
2019/7/17,28593.17,10847.91
2019/7/18,28461.66,10784.55
2019/7/19,28765.4,10909.41
2019/7/22,28371.26,10770.31
2019/7/23,28466.48,10809.92
2019/7/24,28524.04,10858.88
2019/7/25,28594.3,10930.36
2019/7/26,28397.74,10853.17
2019/7/29,28106.41,10780.59
2019/7/30,28146.5,10818.35
2019/7/31,27777.75,10675.31
2019/8/1,27565.7,10621.57
2019/8/2,26918.58,10348.63
2019/8/5,26151.32,10081.64
2019/8/6,25976.24,10012.24
2019/8/7,25997.03,9993.34
2019/8/8,26120.77,10041.62
2019/8/9,25939.3,9993.84
2019/8/12,25824.72,9997.94
2019/8/13,25281.3,9846.64
2019/8/14,25302.28,9866.18
2019/8/15,25495.46,9903.41
2019/8/16,25734.22,9964.3
2019/8/19,26291.84,10109.15
2019/8/20,26231.54,10132.77
2019/8/21,26270.04,10177.29
2019/8/22,26048.72,10122.9
2019/8/23,26179.33,10194.73
2019/8/26,25680.33,10013.51
2019/8/27,25664.07,9996.19
2019/8/28,25615.48,9980.73
2019/8/29,25703.5,9992.64
2019/8/30,25724.73,10083.2
2019/9/2,25626.55,10103.36
2019/9/3,25527.85,10035.78
2019/9/4,26523.23,10288.19
2019/9/5,26515.53,10384.14
2019/9/6,26690.76,10430.67
2019/9/9,26681.4,10417.39
2019/9/10,26683.68,10403.34
2019/9/11,27159.06,10565.01
2019/9/12,27087.63,10592.37
2019/9/13,27352.69,10687.75
2019/9/16,27124.55,10628.25
2019/9/17,26790.24,10502.37
2019/9/18,26754.12,10478.5
2019/9/19,26468.95,10385.35
2019/9/20,26435.67,10375.65
2019/9/23,26222.4,10287.92
2019/9/24,26281,10271.03
2019/9/25,25945.35,10168.78
2019/9/26,26041.93,10212.27
2019/9/27,25954.81,10148.77
2019/9/30,26092.27,10200.97
2019/10/2,26042.69,10182.97
2019/10/3,26110.31,10220.98
2019/10/4,25821.03,10147.33
2019/10/8,25893.4,10201.34
2019/10/9,25682.81,10169.33
2019/10/10,25707.93,10218.49
2019/10/11,26308.44,10452.58
2019/10/14,26521.85,10507.85
2019/10/15,26503.93,10500.17
2019/10/16,26664.28,10532.17
2019/10/17,26848.49,10588.17
2019/10/18,26719.58,10540.04
2019/10/21,26725.68,10543.41
2019/10/22,26786.2,10526.86
2019/10/23,26566.73,10451.7
2019/10/24,26797.95,10532.85
2019/10/25,26667.39,10466.3
2019/10/28,26891.26,10569.82
2019/10/29,26786.76,10547
2019/10/30,26667.71,10479.09
2019/10/31,26906.72,10533.24
2019/11/1,27100.76,10622.5
2019/11/4,27547.3,10813.47
2019/11/5,27683.4,10877.63
2019/11/6,27688.64,10860.86
2019/11/7,27847.23,10935.89
2019/11/8,27651.14,10882.3
2019/11/11,26926.55,10613.63
2019/11/12,27065.28,10691.09
2019/11/13,26571.46,10519.12
2019/11/14,26323.69,10427.38
2019/11/15,26326.66,10424.8
2019/11/18,26681.09,10556.56
2019/11/19,27093.8,10696.56
2019/11/20,26889.61,10619.51
2019/11/21,26466.88,10450.22
2019/11/22,26595.08,10506.17
2019/11/25,26993.04,10628.88
2019/11/26,26913.92,10617.37
2019/11/27,26954,10620.11
2019/11/28,26893.73,10561.87
2019/11/29,26346.49,10301.82
2019/12/2,26444.72,10363.91
2019/12/3,26391.3,10355.92
2019/12/4,26062.56,10254.09
2019/12/5,26217.04,10321.83
2019/12/6,26498.37,10407.18
2019/12/9,26494.73,10408.05
2019/12/10,26436.62,10395.27
2019/12/11,26645.43,10502.53
2019/12/12,26994.14,10614.76
2019/12/13,27687.76,10838.11
2019/12/16,27508.09,10778.89
2019/12/17,27843.71,10964.99
2019/12/18,27884.21,11024.66
2019/12/19,27800.49,10985.89
2019/12/20,27871.35,11030.23
2019/12/23,27906.41,11052.68
2019/12/24,27864.21,11035.98
2019/12/27,28225.42,11194.55
2019/12/30,28319.39,11225.31
2019/12/31,28189.75,11168.06
2020/1/2,28543.52,11320.56
2020/1/3,28451.5,11253.55
2020/1/6,28226.19,11165.41
2020/1/7,28322.06,11198.75
2020/1/8,28087.92,11079.79
2020/1/9,28561,11281.26
2020/1/10,28638.2,11267.48
2020/1/13,28954.94,11396.76
