methodID,pairName,date,premium,HighBond,LowBond,meanLine,asiaPos,usPos,asiaOP,asiaCL,usOP,usCL,exOP,exCL,operation
signal1-model2,HDFCB-HDB,2020-12-31,-0.910195339711752,-0.905812081732237,-0.911518462827465,-0.908665272279851,-68.87,1375,72.26,72.44,1436.3,1435,0.013646288209607,0.0136239782016349,
signal1-model2,HDFCB-HDB,2021-01-01,-0.909797354981868,-0.905812283750829,-0.911499798595728,-0.908656041173279,-68.87,1375,72.26,72.44,1425.05,1438,0.0136388434260775,0.0136481506755835,
signal1-model2,HDFCB-HDB,2021-01-04,-0.910354880936272,-0.90599108652086,-0.911658314471377,-0.908824700496118,-68.87,1375,70,72.29,1416,1437.35,0.01363698349925,0.0136425648021828,
signal1-model2,HDFCB-HDB,2021-01-05,-0.909279395474795,-0.906055358070336,-0.911708550298016,-0.908881954184176,-68.87,1375,71.54,70.96,1426.7,1419.2,0.0136276914690651,0.0136388434260775,
signal1-model2,HDFCB-HDB,2021-01-06,-0.909358053813285,-0.906046360769811,-0.911672949273409,-0.90885965502161,-68.87,1375,70.78,71.49,1420.55,1448.8,0.0136295488619327,0.0136258345823682,
signal1-model2,HDFCB-HDB,2021-01-07,-0.908933524742493,-0.906660144126042,-0.911478295077477,-0.90906921960176,-68.87,1375,71.96,70.85,1416.25,1429,0.0135685210312076,0.0136258345823682,
signal1-model2,HDFCB-HDB,2021-01-08,-0.911672822688928,-0.906859232561699,-0.911746329958824,-0.909302781260262,-68.87,1375,72.91,72.51,1431.65,1431,0.0135814206165965,0.0135666802333469,
signal1-model2,HDFCB-HDB,2021-01-11,-0.910590887658589,-0.907210442102384,-0.911789300306618,-0.909499871204501,-68.87,1375,73.22,72.5,1451.45,1450,0.013550135501355,0.0135832654170062,
signal1-model2,HDFCB-HDB,2021-01-12,-0.911730346946777,-0.90731864200275,-0.912033754922642,-0.909676198462696,-68.87,1375,74.81,74.28,1481,1452.45,0.0136184120931499,0.0135519718118986,
signal1-model2,HDFCB-HDB,2021-01-13,-0.909491705663458,-0.907388579869347,-0.912049153036984,-0.909718866453165,-68.87,1375,75.66,74.28,1470.65,1490.1,0.0136128505309012,0.0136184120931499,
signal1-model2,HDFCB-HDB,2021-01-14,-0.910173156762217,-0.907429799002627,-0.912091635777963,-0.909760717390295,-68.87,1375,75.66,74.28,1468.75,1471.15,0.0136202669572324,0.0136109976861304,
signal1-model2,2303-UMC,2020-10-22,-0.961165228943982,-0.957639252425718,-0.962218733226999,-0.959928992826359,-3.98,23.5,5.84,5.67,33,31.9,0.0350618842256583,0.0351185250219491,
signal1-model2,2303-UMC,2020-10-23,-0.959684941482693,-0.957783739511975,-0.962215982089777,-0.959999860800876,-3.98,23.5,5.58,5.74,32.75,33.8,0.0351530917144163,0.0350618842256583,
signal1-model2,2303-UMC,2020-10-26,-0.959330739193308,-0.958056430541459,-0.961474415009214,-0.959765422775337,-3.98,23.5,5.52,5.66,33,32.85,0.03517534911534,0.0351432085749429,
signal1-model2,2303-UMC,2020-10-27,-0.959274945946746,-0.958019048316849,-0.961451543640632,-0.959735295978741,-3.98,23.5,5.74,5.7,33.5,32.7,0.0352795907567472,0.0351716375914463,
signal1-model2,2303-UMC,2020-10-28,-0.957789000443531,-0.957790917986855,-0.961391172424322,-0.959591045205589,5.6,-33.5,5.52,5.6,32.65,33.5,0.0352199485788751,0.0352808354501835,超上限\开盘平\收盘加仓美股
signal1-model2,2303-UMC,2020-10-29,-0.960617403320248,-0.957815155523945,-0.961479353963331,-0.959647254743638,5.6,-33.5,5.44,5.84,32.95,31.8,0.035229874933944,0.0352211890673429,
signal1-model2,2303-UMC,2020-10-30,-0.955266883272699,-0.957139026440734,-0.961810532309685,-0.959474779375209,5.6,-33.5,5.3,5.19,30.7,32,0.0352820802314504,0.035229874933944,超上限 持仓不执行
signal1-model2,2303-UMC,2020-11-02,-0.960326614057431,-0.957152985638683,-0.961857170191275,-0.959505077914979,5.6,-33.5,5.22,5.46,29.65,30.6,0.0352907961603614,0.0352795907567472,
signal1-model2,2303-UMC,2020-11-03,-0.959754918994049,-0.95718350489167,-0.961884537220319,-0.959534021055994,5.6,-33.5,5.38,5.2,29.8,30.2,0.0352050695300123,0.0352907961603614,
signal1-model2,2303-UMC,2020-11-04,-0.962471326141177,-0.957099280281831,-0.962146972318789,-0.95962312630031,0,0,5.58,5.59,31.65,30.2,0.0352286338335799,0.0351988736360436,跌下限\开盘平\收盘平
signal1-model2,2303-UMC,2020-11-05,-0.959305637165718,-0.957227714146259,-0.961639124993412,-0.959433419569835,0,0,5.4,5.48,30.55,30.65,0.0352733686067019,0.035229874933944,
signal1-model2,2303-UMC,2020-11-06,-0.959863037707198,-0.957286846916822,-0.961684719865079,-0.95948578339095,0,0,5.34,5.37,30.5,30.8,0.0352137474470033,0.03527585720333,
signal1-model2,2303-UMC,2020-11-09,-0.961646219700514,-0.957250404613035,-0.961822045072432,-0.959536224842733,0,0,5.68,5.6,31.8,31.2,0.0351481494499315,0.035210027815922,
signal1-model2,2303-UMC,2020-11-10,-0.959281925227402,-0.957298946207154,-0.961834308905842,-0.959566627556498,0,0,5.39,5.49,31,32,0.0351222253441978,0.0351481494499315,
signal1-model2,2303-UMC,2020-11-11,-0.959970993173892,-0.957296443716642,-0.961827281338788,-0.959561862527715,0,0,5.54,5.44,31,30.8,0.0351246926589392,0.0351222253441978,
signal1-model2,2303-UMC,2020-11-12,-0.960044440892839,-0.957450554899858,-0.961868736718566,-0.959659645809212,0,0,5.44,5.45,31.1,31.35,0.0351642168928898,0.0351222253441978,
signal1-model2,2303-UMC,2020-11-13,-0.960232467441132,-0.957601629970645,-0.96191714477296,-0.959759387371802,0,0,5.55,5.5,31.3,31.15,0.0352671486510316,0.0351642168928898,
signal1-model2,2303-UMC,2020-11-16,-0.961257077855326,-0.957623421994634,-0.962053310111413,-0.959838366053024,0,0,5.76,5.7,32.2,31.8,0.0352398068858583,0.0352771016333298,
signal1-model2,2303-UMC,2020-11-17,-0.960185200641241,-0.957655009776085,-0.962085660696864,-0.959870335236474,0,0,5.63,5.7,32.15,32.8,0.0352236703064459,0.0352398068858583,
signal1-model2,2303-UMC,2020-11-18,-0.960546294536208,-0.957673873374384,-0.962127656239349,-0.959900764806867,0,0,5.6,5.74,32.35,32.2,0.035210027815922,0.0352199485788751,
signal1-model2,2303-UMC,2020-11-19,-0.959393786257677,-0.957625514196804,-0.961998871148299,-0.959812192672551,0,0,5.63,5.61,32.1,32.35,0.0351580353689836,0.0352087881135131,
signal1-model2,2303-UMC,2020-11-20,-0.960949033379087,-0.957656561551239,-0.962094232983503,-0.959875397267371,0,0,5.78,5.78,33.05,32.15,0.035155563367903,0.0351580353689836,
signal1-model2,2303-UMC,2020-11-23,-0.963890766125955,-0.957519930910719,-0.962686866317288,-0.960103398614004,-6.43,34.85,6.95,6.43,36.35,34.85,0.0351518560179978,0.03512592644631,跌下限\收盘加仓美股
signal1-model2,2303-UMC,2020-11-24,-0.962968396302341,-0.957552329625402,-0.963023812638165,-0.960288071131783,-6.43,34.85,6.68,6.9,38.15,38.2,0.0352199485788751,0.0351469141009419,
signal1-model2,2303-UMC,2020-11-25,-0.959892724866195,-0.957797683299429,-0.962988831406404,-0.960393257352917,-6.43,34.85,6.77,6.7,38.45,38.45,0.0352348402099996,0.035218708177784,
signal1-model2,2303-UMC,2020-11-26,-0.959580180517332,-0.957733145378699,-0.962949647046843,-0.960341396212771,-6.43,34.85,6.77,6.7,39.5,38.45,0.0352236703064459,0.0352162276376954,
signal1-model2,2303-UMC,2020-11-27,-0.959678551286076,-0.958640954074604,-0.962483005152275,-0.960561979613439,-6.43,34.85,6.97,6.9,39.15,39.55,0.0351864883884588,0.0352174678640606,
signal1-model2,2303-UMC,2020-11-30,-0.962222410708108,-0.958659524095502,-0.962654014796445,-0.960656769445973,-6.43,34.85,7.13,7.26,40.5,40.45,0.0350815646377828,0.0350274965848191,
signal1-model2,2303-UMC,2020-12-01,-0.961443599244771,-0.958753968448551,-0.962728438468468,-0.96074120345851,-6.43,34.85,7.42,7.37,41.55,41.5,0.0351160585735857,0.0350815646377828,
signal1-model2,2303-UMC,2020-12-02,-0.960830275604497,-0.958767161447215,-0.962551140416136,-0.960659150931675,-6.43,34.85,7.28,7.45,41.45,41.9,0.0351988736360436,0.0351160585735857,
signal1-model2,2303-UMC,2020-12-03,-0.961908861368105,-0.958916480481411,-0.962662143802179,-0.960789312141795,-6.43,34.85,7.75,7.66,43.3,41.95,0.0354974974264314,0.035196395889061,
signal1-model2,2303-UMC,2020-12-04,-0.964271810821796,-0.958835586048885,-0.963183915546165,-0.961009750797525,-6.43,34.85,8.87,8.605,47.6,45.3,0.0357704964944913,0.0355012780460097,跌下限 持仓未执行
signal1-model2,2303-UMC,2020-12-07,-0.963771562960229,-0.958758997777289,-0.963473038143731,-0.96111601796051,-6.43,34.85,9.04,9.4,50,49.8,0.0357079093019104,0.0357717760686818,跌下限 持仓未执行
signal1-model2,2303-UMC,2020-12-08,-0.961229197283485,-0.958947051249921,-0.963479711876708,-0.961213381563315,-6.43,34.85,8.76,9.21,50.9,49.3,0.0357040845472722,0.0357079093019104,
signal1-model2,2303-UMC,2020-12-09,-0.958602781242457,-0.958747169947907,-0.963542771985578,-0.961144970966743,8.78,-49.1,8.54,8.78,49.9,49.1,0.0356977117766751,0.0357040845472722,超上限\开盘平\收盘加仓美股
signal1-model2,2303-UMC,2020-12-10,-0.956233026593217,-0.958060065123577,-0.963848735379946,-0.960954400251762,8.78,-49.1,8.31,8.14,47.3,48.6,0.0356760613628255,0.0356977117766751,超上限 持仓不执行
signal1-model2,2303-UMC,2020-12-11,-0.958356169207777,-0.957844951299231,-0.963876219380956,-0.960860585340094,8.78,-49.1,8.12,8.1,46.1,47.45,0.0357845768473788,0.0356569798538064,
signal1-model2,2303-UMC,2020-12-14,-0.960227591353599,-0.957789739249261,-0.963828482780754,-0.960809111015008,8.78,-49.1,8.22,8.3,46.15,46.1,0.0358873138345595,0.0358037952022914,
signal1-model2,2303-UMC,2020-12-15,-0.958229519963054,-0.957575107817503,-0.963847546144693,-0.960711326981098,8.78,-49.1,7.94,7.93,44,46.1,0.035954409808363,0.0358873138345595,
signal1-model2,2303-UMC,2020-12-16,-0.960753519929831,-0.957585990255853,-0.963857386245706,-0.960721688250779,8.78,-49.1,7.9,8.01,44.9,44.6,0.0359324469996407,0.0357232165184153,
signal1-model2,2303-UMC,2020-12-17,-0.960015690947116,-0.9576414297489,-0.963864137221602,-0.960752783485251,8.78,-49.1,8.44,8.07,46.05,45.35,0.0358834505526051,0.0359324469996407,
signal1-model2,2303-UMC,2020-12-18,-0.960796372527937,-0.957634515746968,-0.963855785138419,-0.960745150442694,8.78,-49.1,8.13,8.43,45.85,47,0.0358345875438974,0.0358834505526051,
signal1-model2,2303-UMC,2020-12-21,-0.960022512949087,-0.957640118809189,-0.963463356758512,-0.96055173778385,8.78,-49.1,8.42,8.22,47.45,46,0.035778175313059,0.0358358717075793,
signal1-model2,2303-UMC,2020-12-22,-0.958870655818661,-0.957514686060786,-0.963179015458547,-0.960346850759666,8.78,-49.1,8.16,8.255,45.7,47.2,0.0357398141529664,0.0357768952810275,
signal1-model2,2303-UMC,2020-12-23,-0.960356565369161,-0.95754241619308,-0.963197669376549,-0.960370042784815,8.78,-49.1,8.2,8.24,46.1,46.45,0.0357487577306689,0.0357398141529664,
signal1-model2,2303-UMC,2020-12-24,-0.960002429353532,-0.957573968860629,-0.96320834159262,-0.960391155226625,8.78,-49.1,8.29,8.24,46.55,46.9,0.0357909806728704,0.0357462019660411,
signal1-model2,2303-UMC,2020-12-25,-0.959561404118395,-0.95756433094566,-0.963206264790821,-0.960385297868241,8.78,-49.1,8.29,8.24,46.75,47.1,0.0357679376207168,0.0357909806728704,
signal1-model2,2303-UMC,2020-12-28,-0.961141836535717,-0.95757100649328,-0.963091531825963,-0.960331269159621,8.78,-49.1,8.64,8.62,48.6,47.1,0.0358127708340794,0.0358243175467507,
signal1-model2,2303-UMC,2020-12-29,-0.959381548132176,-0.957479682331093,-0.96297665087689,-0.960228166603991,8.78,-49.1,8.31,8.57,47.4,49.2,0.0357615420376927,0.0358127708340794,
signal1-model2,2303-UMC,2020-12-30,-0.960116788812507,-0.957452111120088,-0.962932873408696,-0.960192492264392,8.78,-49.1,8.66,8.5,48.3,47.45,0.0358718656957348,0.0357602631955371,
signal1-model2,2303-UMC,2020-12-31,-0.959232679691671,-0.95737027891721,-0.96274708744393,-0.96005868318057,8.78,-49.1,8.43,8.5,47.15,48.8,0.0357589844448418,0.0358718656957348,
signal1-model2,2303-UMC,2021-01-01,-0.96032572453936,-0.957615997908281,-0.962106759824616,-0.959861378866448,8.78,-49.1,8.43,8.5,47.15,48.8,0.0357666583211131,0.0357615420376927,
signal1-model2,2303-UMC,2021-01-04,-0.958949319365132,-0.95783366299093,-0.961406870382457,-0.959620266686694,8.78,-49.1,8.01,8.215,45.55,46.15,0.0357666583211131,0.0357615420376927,
signal1-model2,2303-UMC,2021-01-05,-0.96022128840496,-0.957860437706934,-0.961279304778601,-0.959569871242767,8.78,-49.1,8.3,8.19,46.35,44.9,0.0357666583211131,0.0357615420376927,
signal1-model2,2303-UMC,2021-01-06,-0.960298264109053,-0.957964315190452,-0.961344975581742,-0.959654645386097,8.78,-49.1,8.41,8.35,46.95,47.55,0.0357666583211131,0.0357615420376927,
signal1-model2,2303-UMC,2021-01-07,-0.959598862744558,-0.958637992302939,-0.96100788208439,-0.959822937193664,8.78,-49.1,8.57,8.32,46.2,47.35,0.0358577165806081,0.0357973867907643,
signal1-model2,2303-UMC,2021-01-08,-0.962519762307147,-0.958649835445612,-0.961412398251653,-0.960031116848633,0,0,8.5,8.84,47.85,46.7,0.0358963313949314,0.0358577165806081,跌下限\开盘平\收盘平
signal1-model2,2303-UMC,2021-01-11,-0.9607661787242,-0.958656035437973,-0.961460056996353,-0.960058046217163,0,0,9.05,8.76,50,48.2,0.0358320194926186,0.0359130903214222,
signal1-model2,2303-UMC,2021-01-12,-0.959784489907274,-0.958885099880941,-0.961386489547806,-0.960135794714374,0,0,8.73,8.91,48.45,50.5,0.0358886017800746,0.0358320194926186,
signal1-model2,2303-UMC,2021-01-13,-0.961445615160873,-0.958859147997713,-0.961481650954139,-0.960170399475926,0,0,8.89,9.02,50,49.45,0.0358551452133381,0.0358886017800746,
signal1-model2,2303-UMC,2021-01-14,-0.960249284685878,-0.958871750999948,-0.96149240732578,-0.960182079162864,0,0,8.89,9.02,49.9,49.8,0.0358512888538343,0.0358551452133381,
signal2-model1,INFO-INFY,2020-10-22,0.0171037462649657,0.0152897114533346,-0.0251350392058456,-0.00492266387625549,0,0,15.35,15.28,1129.05,1146,0.0135391280801516,0.0135336310732169,超上限\收盘平
signal2-model1,INFO-INFY,2020-10-23,0.00845402537547368,0.0164311613729651,-0.0233920837694159,-0.00348046119822538,0,0,15.22,15.15,1122.5,1134.45,0.0135025654874426,0.013531799729364,
signal2-model1,INFO-INFY,2020-10-26,0.0112813046745071,0.017551619096501,-0.0234256361801251,-0.00293700854181203,0,0,14.92,15.02,1112.45,1121,0.0134843581445523,0.013531799729364,
signal2-model1,INFO-INFY,2020-10-27,0.0135590687775153,0.0188460888442356,-0.0235213736503121,-0.00233764240303825,0,0,14.85,14.8,1090.85,1107,0.0135098621994056,0.0134843581445523,
signal2-model1,INFO-INFY,2020-10-28,0.0163609089807972,0.020253255807963,-0.0237391738287285,-0.00174295901038276,0,0,14.38,14.5,1076.55,1080,0.0134318334452653,0.0135098621994056,
signal2-model1,INFO-INFY,2020-10-29,2.7866874365845e-06,0.0205536208298438,-0.0228061169145277,-0.00112624804234197,0,0,14.28,14.46,1074.85,1060.2,0.0134174158057158,0.0134318334452653,
signal2-model1,INFO-INFY,2020-10-30,0.0134721980866934,0.0207483748018119,-0.0228451583296276,-0.00104839176390787,0,0,14.27,14.23,1060.6,1070,0.0133868808567604,0.0134174158057158,
signal2-model1,INFO-INFY,2020-11-02,-0.0128583437762234,0.0203762540769419,-0.0215758421237174,-0.000599794023387756,0,0,14.25,14.36,1072.3,1065,0.0133886731824876,0.0133654103180968,
signal2-model1,INFO-INFY,2020-11-03,0.00890191522006112,0.020082599089029,-0.0215451434279953,-0.000731272169483155,0,0,14.3,14.23,1062.55,1077,0.0133600534402138,0.0133886731824876,
signal2-model1,INFO-INFY,2020-11-04,-0.0316695236767304,0.0210013043596961,-0.0255185332160216,-0.00225861442816276,-14.66,1068,14.68,14.66,1093.95,1068,0.013437248051599,0.0133600534402138,跌下限\收盘加仓美股
signal2-model1,INFO-INFY,2020-11-05,-0.0151621545707927,0.0207053878153839,-0.0244413145807248,-0.00186796338267045,-14.66,1068,15.01,14.93,1104,1112,0.0134879956838414,0.0134408602150538,
signal2-model1,INFO-INFY,2020-11-06,-0.0120279334783374,0.020627968512147,-0.0249537818613561,-0.00216290667460456,-14.66,1068,14.93,15.07,1112.75,1108,0.0134770889487871,0.0134861766689144,
signal2-model1,INFO-INFY,2020-11-09,-0.0248606849942907,0.0210069589485429,-0.0262546558520443,-0.0026238484517507,-14.66,1068,14.83,15.35,1136.55,1125,0.0134807225667296,0.0134517083669626,
signal2-model1,INFO-INFY,2020-11-10,0.0537493282817401,0.0306321547201221,-0.0290831749625552,0.000774489878783452,14.54,-1162.3,14.54,14.54,1091.05,1162.3,0.0134246207544637,0.0134807225667296,上穿中线\开盘平\超上限\收盘加仓美股
signal2-model1,INFO-INFY,2020-11-11,-0.0138069735385172,0.03056237912826,-0.0285979284551885,0.00098222533653578,0,0,15.09,14.85,1122.5,1098,0.0133976420150054,0.0134228187919463,下穿中线\开盘平
signal2-model1,INFO-INFY,2020-11-12,0.0132640552587726,0.0298970657800132,-0.028526451478943,0.000685307150535108,0,0,14.95,14.84,1117.75,1128.1,0.0133582687683676,0.0133958472873409,
signal2-model1,INFO-INFY,2020-11-13,-0.00511660674224301,0.0296204597144541,-0.0263754883029704,0.00162248570574185,0,0,15.29,15.01,1124.2,1117.75,0.0133797163500134,0.0133600534402138,
signal2-model1,INFO-INFY,2020-11-16,-0.0163855537643463,0.029562470447663,-0.0276667915743149,0.000947839436674064,0,0,15.46,15.29,1133.45,1137,0.0134048257372654,0.0133779264214047,
signal2-model1,INFO-INFY,2020-11-17,0.00235730171021098,0.0297387794635601,-0.0274744272228702,0.00113217612034491,0,0,15.28,15.16,1123.7,1144.75,0.0133886731824876,0.0134066228716986,
signal2-model1,INFO-INFY,2020-11-18,-0.00759551087326293,0.0296599009654363,-0.0277575655750934,0.000951167695171484,0,0,14.99,15.16,1110.55,1129,0.0134354426978369,0.0133886731824876,
signal2-model1,INFO-INFY,2020-11-19,-0.000620838038663085,0.0282025841944897,-0.0280727072345096,6.49384799900454e-05,0,0,14.83,14.93,1096.75,1100,0.013457139012246,0.0134354426978369,
signal2-model1,INFO-INFY,2020-11-20,-0.0147451794605611,0.0272982998250727,-0.0294883433486961,-0.00109502176181169,0,0,14.91,14.98,1103.35,1105.5,0.0134553283100108,0.013457139012246,
signal2-model1,INFO-INFY,2020-11-23,-0.0296773535391911,0.026434952014474,-0.0327208613594672,-0.0031429546724966,0,0,15.38,15.3,1139.85,1105,0.013430029546065,0.0134553283100108,
signal2-model1,INFO-INFY,2020-11-24,-0.0137781214050077,0.024658446018209,-0.0336780743814545,-0.00450981418162275,0,0,15.53,15.52,1140.05,1144,0.0134807225667296,0.0134282261313281,
signal2-model1,INFO-INFY,2020-11-25,0.0137663431530377,0.0243211138948444,-0.0336001988408659,-0.00463954247301073,0,0,15.1,15.16,1115.65,1139,0.0135080372821829,0.0134807225667296,
signal2-model1,INFO-INFY,2020-11-26,-0.00592072599819571,0.0239806115560455,-0.0338520477706301,-0.00493571810729234,0,0,15.1,15.16,1113.2,1118,0.0135025654874426,0.0135080372821829,
signal2-model1,INFO-INFY,2020-11-27,0.00207039337474124,0.0227973718459031,-0.033808988531683,-0.00550580834288995,0,0,14.92,15,1100,1115,0.0134807225667296,0.0135025654874426,
signal2-model1,INFO-INFY,2020-11-30,-0.00625014454543349,0.023011038788907,-0.033361835551608,-0.00517539838135045,0,0,15.22,14.91,1100,1115,0.0134661998384056,0.0134698275862069,
signal2-model1,INFO-INFY,2020-12-01,-0.0437172484024427,0.022698151279337,-0.0383108644042883,-0.00780635656247565,0,0,15.38,15.49,1137.85,1105.55,0.0135740464232388,0.0134661998384056,跌下限\收盘平
signal2-model1,INFO-INFY,2020-12-02,-0.00559353092644765,0.0228171265440847,-0.0358222403940077,-0.00650255692496151,0,0,15.41,15.53,1140.9,1135,0.013531799729364,0.0135722041259501,
signal2-model1,INFO-INFY,2020-12-03,0.00904773276022164,0.024304030768019,-0.0348881558848406,-0.00529206255841079,0,0,15.24,15.3,1126.45,1130.6,0.0135025654874426,0.013531799729364,
signal2-model1,INFO-INFY,2020-12-04,-0.0137541222354777,0.0242698625853082,-0.0350266065778438,-0.00537837199626781,0,0,15.75,15.42,1134.65,1126,0.0135098621994056,0.0135007425408397,
signal2-model1,INFO-INFY,2020-12-07,-0.0197547093069266,0.0241752312336279,-0.0344213776574271,-0.0051230732118996,0,0,15.62,15.64,1143.5,1144,0.0135062128579146,0.0135116876097825,
signal2-model1,INFO-INFY,2020-12-08,-0.0162831590429686,0.0121997353274728,-0.0294491304837429,-0.00862469757813503,0,0,16.01,15.7,1153.35,1144.4,0.0135281385281385,0.0135062128579146,
signal2-model1,INFO-INFY,2020-12-09,-0.0287385921943374,0.0124705628058998,-0.0312131198277519,-0.00937127851092604,0,0,15.53,16.06,1175.2,1168.05,0.0135208220659816,0.0135244793075467,
signal2-model1,INFO-INFY,2020-12-10,0.0145288613260253,0.0126925669587788,-0.0313086433739056,-0.00930803820756341,15.66,-1157.4,15.5,15.66,1167.75,1157.4,0.0135244793075467,0.0135189941868325,超上限\收盘加仓美股
signal2-model1,INFO-INFY,2020-12-11,0.0117367528115064,0.0146151649185709,-0.0315459053783228,-0.00846537022987593,0,0,15.74,15.61,1163.2,1168,0.0135208220659816,0.0135244793075467,下穿中线\开盘平
signal2-model1,INFO-INFY,2020-12-14,0.00380006325528259,0.0157965536966403,-0.0307087324544293,-0.00745608937889449,0,0,15.66,15.67,1164.55,1167.95,0.0135354629128316,0.0135226504394861,
signal2-model1,INFO-INFY,2020-12-15,0.00876465807681304,0.0165327414654439,-0.0308041845865726,-0.00713572156056439,0,0,15.61,15.63,1154.6,1158.5,0.0135611608353675,0.0135391280801516,
signal2-model1,INFO-INFY,2020-12-16,-0.00232818892064135,0.0168498666199093,-0.0305945775457759,-0.00687235546293331,0,0,15.66,15.69,1165.7,1160,0.0135446295543817,0.0135574837310195,
signal2-model1,INFO-INFY,2020-12-17,0.0024745823201735,0.0171236592890474,-0.0305588281790303,-0.00671758444499148,0,0,16.21,15.75,1159.2,1166.35,0.0135593220338983,0.0135446295543817,
signal2-model1,INFO-INFY,2020-12-18,-0.0286875685415432,0.0174203939017704,-0.0322498016998516,-0.00741470389904059,0,0,16.22,16.18,1189.8,1182,0.0135427952329361,0.0135574837310195,
signal2-model1,INFO-INFY,2020-12-21,0.0133218868329474,0.0191905996209041,-0.0297200833817714,-0.00526474188043366,0,0,15.93,15.91,1177.3,1189.9,0.0134843581445523,0.013550135501355,
signal2-model1,INFO-INFY,2020-12-22,-0.0312827460455841,0.0197024359746975,-0.0319823821996225,-0.00613997311246248,0,0,16.58,16.39,1220.5,1178,0.0134625740441572,0.0134861766689144,
signal2-model1,INFO-INFY,2020-12-23,-0.027747241367224,0.0175910893671951,-0.0340223940441462,-0.00821565233847557,0,0,16.59,16.9,1253.05,1242.95,0.0134970981239034,0.0134625740441572,
signal2-model1,INFO-INFY,2020-12-24,0.0136675439030776,0.0195928706671302,-0.034065348353954,-0.0072362388434119,0,0,16.6,16.68,1236.05,1265,0.013550135501355,0.0134934556739981,
signal2-model1,INFO-INFY,2020-12-25,0.00425148429839917,0.0198013110773397,-0.0340556796717977,-0.00712718429722901,0,0,16.6,16.68,1236.05,1265,0.0135391280801516,0.0135519718118986,
signal2-model1,INFO-INFY,2020-12-28,-0.000375491007261197,0.0201896254744989,-0.0338565287151397,-0.00683345162032039,0,0,16.77,16.73,1240.3,1237.35,0.0135556459265284,0.0135299688810716,
signal2-model1,INFO-INFY,2020-12-29,-0.0050090490187269,0.0187803763965795,-0.0285764596988487,-0.0048980416511346,0,0,16.76,16.9,1250.3,1237,0.0135740464232388,0.0135574837310195,
signal2-model1,INFO-INFY,2020-12-30,0.00616089464707592,0.0196537154390733,-0.0282743561839901,-0.00431032037245842,0,0,16.93,16.87,1246.8,1252.9,0.0136258345823682,0.013575889220744,
signal2-model1,INFO-INFY,2020-12-31,-0.00138882881843838,0.0186946458722967,-0.0283589427750796,-0.00483214845139142,0,0,16.95,17.01,1255.8,1243,0.013646288209607,0.0136239782016349,
signal2-model1,INFO-INFY,2021-01-01,0.0076042103702354,0.0198937022716699,-0.0274221659138815,-0.00376423182110577,0,0,16.95,17.01,1260.45,1258.95,0.0136388434260775,0.0136481506755835,
signal2-model1,INFO-INFY,2021-01-04,-0.0111690163938285,0.0198053810544726,-0.0264752754053743,-0.00333494717545086,0,0,17.25,17.39,1288.25,1271.75,0.01363698349925,0.0136425648021828,
signal2-model1,INFO-INFY,2021-01-05,0.01444803947138,0.0215998546273743,-0.0251966291268411,-0.00179838724973344,0,0,17.65,17.32,1293.8,1282,0.0136276914690651,0.0136388434260775,
signal2-model1,INFO-INFY,2021-01-06,0.0131669415326401,0.0221522005943041,-0.0215584217210732,0.000296889436615438,0,0,17.73,17.4,1282.1,1296.25,0.0136295488619327,0.0136258345823682,
signal2-model1,INFO-INFY,2021-01-07,0.00631811739943711,0.0212770688935647,-0.0215043644129926,-0.00011364775971397,0,0,17.55,17.36,1262.15,1298,0.0135685210312076,0.0136258345823682,
signal2-model1,INFO-INFY,2021-01-08,-0.0523970416979085,0.0238879107447344,-0.0305285857151038,-0.00332033748518472,-18.07,1280,18.59,18.07,1312.1,1280,0.0135814206165965,0.0135666802333469,跌下限\收盘加仓美股
signal2-model1,INFO-INFY,2021-01-11,-0.0458992208964722,0.0247618782093008,-0.0363724815948457,-0.00580530169277246,-18.68,1342.1,18.76,18.68,1376.2,1342.1,0.013550135501355,0.0135832654170062,跌下限\开盘平\收盘加仓美股
signal2-model1,INFO-INFY,2021-01-12,-0.0142587945277541,0.0232848475355054,-0.037197796181507,-0.00695647432300082,-18.68,1342.1,18.6,18.92,1371.75,1378,0.0136184120931499,0.0135519718118986,
signal2-model1,INFO-INFY,2021-01-13,-0.0183364798329781,0.0226703940984665,-0.0381841718357018,-0.00775688886861766,-18.68,1342.1,18.43,19.03,1387.15,1379.8,0.0136128505309012,0.0136184120931499,
signal2-model1,INFO-INFY,2021-01-14,-0.00785625642061083,0.0219390188640974,-0.0384858804754111,-0.00827343080565687,-18.68,1342.1,18.43,19.03,1370.5,1526.45,0.0136202669572324,0.0136109976861304,
signal2-model1,2330-TSM,2020-10-22,-0.964023763376429,-0.962731973092764,-0.964627376950865,-0.963679675021815,0,0,88.21,88.44,455,450,0.0350618842256583,0.0351185250219491,
signal2-model1,2330-TSM,2020-10-23,-0.963845535812636,-0.962828725024065,-0.964631081159409,-0.963729903091737,0,0,88.31,88.25,452,458,0.0351530917144163,0.0350618842256583,
signal2-model1,2330-TSM,2020-10-26,-0.963571309996849,-0.962821867148991,-0.964627115834677,-0.963724491491834,0,0,86.73,87.21,450,455,0.03517534911534,0.0351432085749429,
signal2-model1,2330-TSM,2020-10-27,-0.963598811140407,-0.962953342138544,-0.964591799311648,-0.963772570725096,0,0,86.71,86.96,447,447.5,0.0352795907567472,0.0351716375914463,
