methodID,pairName,date,premium,HighBond,LowBond,meanLine,asiaPos,usPos,operation
signal2-model1,TTMT-TTM,2020-11-09,0.00532468827930188,0.0252009804652893,-0.0201292238128219,0.0025358783262337,0,0,
signal2-model1,TTMT-TTM,2020-11-10,0.0505185699409927,0.0353085063878368,-0.0265709200374708,0.00436879317518301,0,0,超上限\收盘平
signal2-model1,TTMT-TTM,2020-11-11,0.0374661575841719,0.040444119412558,-0.0277586038709389,0.00634275777080952,0,0,
signal2-model1,HDFCB-HDB,2020-08-19,0.116502729154903,0.145765441375369,0.0937361558826928,0.119750798629031,0,0,
signal2-model1,HDFCB-HDB,2020-08-20,0.121993738140417,0.146012339115928,0.0945336097339535,0.120272974424941,0,0,
signal2-model1,HDFCB-HDB,2020-08-21,0.1285069244675,0.146689001884349,0.0946865867807029,0.120687794332526,0,0,
signal2-model1,HDFCB-HDB,2020-08-24,0.116111724984653,0.142667000358444,0.0958305318575847,0.119248766108015,0,0,
signal2-model1,HDFCB-HDB,2020-08-25,0.101313214285714,0.142560685402625,0.0935099766228047,0.118035331012715,0,0,
signal2-model1,HDFCB-HDB,2020-08-26,0.110427838042945,0.142276047498845,0.0928133471529252,0.117544697325885,0,0,
signal2-model1,HDFCB-HDB,2020-08-27,0.0941632387706857,0.140395980311961,0.0903833472534723,0.115389663782716,0,0,
signal2-model1,HDFCB-HDB,2020-08-28,0.0975556454876567,0.139392824309787,0.0883717610637092,0.113882292686748,0,0,
signal2-model1,HDFCB-HDB,2020-08-31,0.111974848915748,0.136032680918782,0.0893526094110137,0.112692645164898,0,0,
signal2-model1,HDFCB-HDB,2020-09-01,0.0857183600713014,0.131317931467175,0.0882884774359442,0.10980320445156,-1122,50.75,跌下限\收盘加仓美股
signal2-model1,HDFCB-HDB,2020-09-02,0.116435987701083,0.131956920309538,0.0886891062699195,0.110323013289729,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-03,0.116830308370044,0.131889476025638,0.088698581390824,0.110294028708231,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-04,0.129610759493671,0.133700908486826,0.0878727905160684,0.110786849501447,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-07,0.127760316147413,0.134938048679255,0.0873710272393315,0.111154537959293,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-08,0.104688509874327,0.134758853333555,0.0880908528303138,0.111424853081934,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-09,0.109517892824705,0.134793058821848,0.0886147524139645,0.111703905617906,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-10,0.106474509803921,0.134791283627333,0.0885753316653259,0.111683307646329,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-11,0.107599207800122,0.134785798237354,0.0888825917679017,0.111834195002628,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-14,0.111207278287462,0.134268621387741,0.0887262601258294,0.111497440756785,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-15,0.121915293383271,0.134999081223083,0.0886317513776715,0.111815416300377,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-16,0.138690223572486,0.138996397416436,0.0868531846260763,0.112924791021256,-1122,50.75,
signal2-model1,HDFCB-HDB,2020-09-17,0.144039298892989,0.143371763175987,0.0846823749417827,0.114027069058885,1084,-49.85,上穿中线\开盘平\超上限\收盘加仓美股
signal2-model1,HDFCB-HDB,2020-09-18,0.133784801223242,0.144271962368781,0.0843099634245625,0.114290962896672,0,0,下穿中线\开盘平
signal2-model1,HDFCB-HDB,2020-09-21,0.144497053231939,0.14860045482929,0.0828200037887825,0.115710229309036,0,0,
signal2-model1,HDFCB-HDB,2020-09-22,0.126527333333333,0.149468193601147,0.0844736769216877,0.116970935261417,0,0,
signal2-model1,HDFCB-HDB,2020-09-23,0.141152307692308,0.152569232259176,0.0844450852285945,0.118507158743885,0,0,
signal2-model1,HDFCB-HDB,2020-09-24,0.144518925872327,0.154954495118204,0.0870953910797307,0.121024943098967,0,0,
signal2-model1,HDFCB-HDB,2020-09-25,0.117952,0.154182960299666,0.0899065613495035,0.122044760824585,0,0,
signal2-model1,HDFCB-HDB,2020-09-28,0.142944468277802,0.15665949789745,0.0905269856879247,0.123593241792687,0,0,
signal2-model1,HDFCB-HDB,2020-09-29,0.131070699432892,0.153816109143461,0.0979056083780723,0.125860858760767,0,0,
signal2-model1,HDFCB-HDB,2020-09-30,0.144147853284049,0.155971261464612,0.0985216426152186,0.127246452039915,0,0,
signal2-model1,HDFCB-HDB,2020-10-01,0.126823104913923,0.156052628542003,0.0994395551922154,0.127746091867109,0,0,
signal2-model1,HDFCB-HDB,2020-10-02,0.163122282359417,0.16185891706033,0.0969844189604631,0.129421668010396,0,0,超上限\收盘平
signal2-model1,HDFCB-HDB,2020-10-05,0.140400060006001,0.162845209612514,0.0972621007941374,0.130053655203326,0,0,
signal2-model1,HDFCB-HDB,2020-10-06,0.134212953963064,0.162096227055994,0.100963527759531,0.131529877407763,0,0,
signal2-model1,HDFCB-HDB,2020-10-07,0.145951436806708,0.162713244559815,0.10398986465391,0.133351554606863,0,0,
signal2-model1,HDFCB-HDB,2020-10-08,0.125306452298924,0.161124527733139,0.107461775730087,0.134293151731613,0,0,
signal2-model1,HDFCB-HDB,2020-10-09,0.120006527777778,0.159637156144697,0.110189879316295,0.134913517730496,0,0,
signal2-model1,HDFCB-HDB,2020-10-12,0.112673259301289,0.159421532204008,0.110552101358366,0.134986816781187,0,0,
signal2-model1,HDFCB-HDB,2020-10-13,0.126035360814836,0.159229755992671,0.11115588431286,0.135192820152765,0,0,
signal2-model1,HDFCB-HDB,2020-10-14,0.145977373669656,0.160034223780438,0.11108013153481,0.135557177657624,0,0,
signal2-model1,HDFCB-HDB,2020-10-15,0.137518082537592,0.159404263933386,0.111057969746321,0.135231116839854,0,0,
signal2-model1,HDFCB-HDB,2020-10-16,0.149557811618725,0.16100963016123,0.111029904558026,0.136019767359628,0,0,
signal2-model1,HDFCB-HDB,2020-10-19,0.125661202185792,0.160142266605863,0.110013683008778,0.135077974807321,0,0,
signal2-model1,HDFCB-HDB,2020-10-20,0.161734323432343,0.164212956367601,0.109463692256942,0.136838324312271,0,0,
signal2-model1,HDFCB-HDB,2020-10-21,0.175129163281885,0.170816756019505,0.106257578163995,0.13853716709175,0,0,超上限\收盘平
signal2-model1,HDFCB-HDB,2020-10-22,0.185492270531401,0.179068710608715,0.102102958040693,0.140585834324704,1242,-59.34,超上限\收盘加仓美股
signal2-model1,HDFCB-HDB,2020-10-23,0.192332795698925,0.187647470904724,0.100962277314576,0.14430487410965,1240,-59.66,超上限\开盘平\收盘加仓美股
signal2-model1,HDFCB-HDB,2020-10-26,0.206873376623377,0.199070138843576,0.0959325002102818,0.147501319526929,1232,-59.48,超上限\开盘平\收盘加仓美股
signal2-model1,HDFCB-HDB,2020-10-27,0.203508312177545,0.207759319212774,0.0944870811155486,0.151123200164161,0,0,下穿中线\开盘平
signal2-model1,HDFCB-HDB,2020-10-28,0.201571273712737,0.214809565978724,0.0931791763924674,0.153994371185596,0,0,
signal2-model1,HDFCB-HDB,2020-10-29,0.209244731003883,0.222257524956041,0.0939733800241464,0.158115452490094,0,0,
signal2-model1,HDFCB-HDB,2020-10-30,0.208594594594595,0.228386227205579,0.0923919089981265,0.160389068101853,0,0,
