date,signal_I1,NTN1M_I1,CNH1M_I1,signal_I2,CNH1M_I2,CNH2M_I2,signal_I3,CNH1M_I3,CNH3M_I3,signal_I4,CNH1M_I4,CNH6M_I4,signal_I5,CNH1M_I5,CNH12M_I5,signal_I6,CNH6M_I6,CNH12M_I6,signal_I7,NTN1M_I7,IRN1M_I7,signal_I8,IRN1M_I8,IRN2M_I8,signal_I9,IRN1M_I9,IRN3M_I9,signal_I10,IRN1M_I10,IRN6M_I10,signal_I11,IRN1M_I11,IRN12M_I11,signal_I12,IRN6M_I12,IRN12M_I12
2018-08-27,1,-6.80905617113052,6.7962,-1,6.46756687924884,-6.8011,-1,6.4800610252861,-6.8057,-1,6.51445098535967,-6.8205,-1,6.5797074036825,-6.8506,-1,6.55125209731562,-6.8506,-1,69.2894492461787,-70.26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-08-28,0,-0,0,-1,6.47301137886771,-6.8047,-1,6.4854964196854,-6.8089,-1,6.51986337928648,-6.8214,-1,6.58508184518474,-6.8477,-1,6.55243576026161,-6.8477,-1,69.5720257889507,-70.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-08-29,0,-0,0,-1,6.49178305670233,-6.8238,-1,6.50428232427114,-6.827,-1,6.53869659508573,-6.8395,-1,6.60401542178073,-6.868,-1,6.57014869500897,-6.868,-1,69.9310578371908,-70.92,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-08-30,0,-0,0,-1,6.53921548616987,-6.8737,-1,6.55178674660682,-6.8783,-1,6.58640132926114,-6.8919,-1,6.65211603531146,-6.9247,-1,6.6208303431293,-6.9247,-1,70.4399704469906,-71.43,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-08-31,0,-0,0,-1,6.5201142471962,-6.8539,-1,6.53263037360361,-6.8588,-1,6.56709761653085,-6.8743,-1,6.63253591104837,-6.9052,-1,6.60425940773888,-6.9052,1,-70.2158601712897,71.16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-03,0,-0,0,-1,6.512717937698,-6.8461,-1,6.52520113349786,-6.8508,-1,6.55958514562039,-6.8671,-1,6.62486512212354,-6.8979,-1,6.5976766815503,-6.8979,-1,70.5110270498983,-71.49,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-04,0,-0,0,-1,6.52807587746476,-6.8621,-1,6.54057167519247,-6.8677,-1,6.57498989579392,-6.8829,-1,6.64033828599989,-6.9133,-1,6.61319250175676,-6.9133,-1,70.7724960542545,-71.74,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-05,0,-0,0,-1,6.52039353952372,-6.8537,-1,6.53285769520048,-6.8592,-1,6.56718842860211,-6.8742,-1,6.63237055970126,-6.9026,-1,6.60516223754474,-6.9026,-1,70.9421211342838,-71.91,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-06,0,-0,0,-1,6.52766454216364,-6.8635,-1,6.5401254007353,-6.8689,-1,6.57445134664954,-6.8857,-1,6.63962375180502,-6.9173,-1,6.61654946886212,-6.9173,-1,71.321236415865,-72.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-07,0,-0,0,-1,6.55303973710474,-6.8934,-1,6.56553678546958,-6.9011,-1,6.59995071411154,-6.9171,-1,6.6653118111975,-6.9571,-1,6.64708344283405,-6.9571,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-10,0,-0,0,-1,6.55365489674549,-6.8919,-1,6.56614270249792,-6.9004,-1,6.60052329959551,-6.9203,-1,6.6658177592864,-6.9566,-1,6.65051127607815,-6.9566,-1,72.0024097570432,-73,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-11,0,-0,0,-1,6.56065070086111,-6.8988,-1,6.57314477249521,-6.9088,-1,6.60752656845792,-6.9292,-1,6.67282278531455,-6.9677,-1,6.65942287657958,-6.9677,-1,72.0396156307427,-73.01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-12,0,-0,0,-1,6.51877917383945,-6.8531,-1,6.53118297125899,-6.8614,-1,6.56530937200391,-6.8811,-1,6.630109228129,-6.9134,-1,6.61353016694144,-6.9134,1,-71.4118458076318,72.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-13,0,-0,0,-1,6.52500049746796,-6.8594,-1,6.53740491124582,-6.8674,-1,6.57152252989945,-6.8847,-1,6.63630206832367,-6.9159,-1,6.6173221927888,-6.9159,1,-71.0671380541804,71.99,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-14,0,-0,0,-1,6.55627915351732,-6.8925,-1,6.56873315716206,-6.9012,-1,6.60297722282392,-6.9207,-1,6.66798851008146,-6.954,-1,6.65226675666683,-6.954,-1,71.5134192545056,-72.49,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-17,0,-0,0,-1,6.55421872865334,-6.8889,-1,6.56666146150759,-6.8987,-1,6.60085379075103,-6.9164,-1,6.66576306457836,-6.9483,-1,6.64847141396184,-6.9483,-1,71.973076312105,-72.96,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-18,0,-0,0,-1,6.54891885387427,-6.8837,-1,6.56134310278471,-6.893,-1,6.59546771839102,-6.911,-1,6.6602418234858,-6.9422,-1,6.64361505900604,-6.9422,-1,72.1481991577822,-73.12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-19,0,-0,0,-1,6.53789938743038,-6.8718,-1,6.55029262574376,-6.8803,-1,6.58431590219481,-6.8964,-1,6.64889218753703,-6.9245,-1,6.62990392533755,-6.9245,1,-71.4672672703538,72.36,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-20,0,-0,0,-1,6.52573396946921,-6.8595,-1,6.53809526972544,-6.8685,-1,6.57201618623947,-6.8866,-1,6.63639276782275,-6.9185,-1,6.62081250511326,-6.9185,1,-71.140847000261,72.06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-21,0,-0,0,-1,6.53805394005474,-6.8716,-1,6.55042986035843,-6.8807,-1,6.58437446002868,-6.8983,-1,6.648790660059,-6.9293,-1,6.63239018543149,-6.9293,-1,71.5372722323831,-72.55,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-24,0,-0,0,-1,6.55666534686663,-6.8902,-1,6.56906677580712,-6.8989,-1,6.60306886807924,-6.9172,-1,6.66758808265704,-6.9492,-1,6.65089583463476,-6.9492,-1,72.3116304545342,-73.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-25,0,-0,0,-1,6.55602903593912,-6.8891,-1,6.5684197967765,-6.8979,-1,6.60238249140768,-6.9175,-1,6.6668155674116,-6.9496,-1,6.65151793689129,-6.9496,1,-72.1625824641605,73.1,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-26,0,-0,0,-1,6.56568419172371,-6.8983,-1,6.57808212041231,-6.9064,-1,6.61205838852075,-6.9259,-1,6.67650287383206,-6.9565,-1,6.65992597194314,-6.9565,1,-71.8930035001415,72.82,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-27,-1,6.83319677874226,-6.8975,-1,6.57352847983641,-6.9054,-1,6.58592988738029,-6.9134,-1,6.61990752656186,-6.9317,-1,6.68434178029079,-6.9607,-1,6.66583090688436,-6.9607,-1,71.9679218789847,-72.96,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-09-28,-1,6.83155960468063,-6.8903,-1,6.56707758267445,-6.8993,-1,6.57945511643148,-6.9071,-1,6.61335887236725,-6.9247,-1,6.6776452331549,-6.9546,-1,6.65942699746125,-6.9546,-1,71.9511855090395,-72.92,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-01,0,-0,0,-1,6.57864020051254,-6.9105,-1,6.59102866611456,-6.9187,-1,6.62495163201971,-6.9364,-1,6.68926078099173,-6.9639,-1,6.67100232405483,-6.9639,-1,72.7507966126326,-73.76,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-02,0,-0,0,-1,6.57619118332148,-6.9078,-1,6.58856580073585,-6.9167,-1,6.62243469877798,-6.9339,-1,6.68662267237673,-6.9582,-1,6.66891303530917,-6.9582,1,-72.8736768544303,73.81,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-03,0,-0,0,-1,6.58136778888858,-6.9128,-1,6.5937413211609,-6.921,-1,6.62759858177445,-6.9396,-1,6.69173239851524,-6.9606,-1,6.67470305368977,-6.9606,-1,73.375698930262,-74.35,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-04,0,-0,0,-1,6.59227054998984,-6.9259,-1,6.6046593442242,-6.9366,-1,6.63854077222391,-6.9581,-1,6.70269161308888,-6.9861,-1,6.69282316743478,-6.9861,1,-73.3183480092622,74.24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-05,1,-6.93385754178335,6.9246,-1,6.60184161969362,-6.936,-1,6.61424402695096,-6.9471,-1,6.64814803973964,-6.971,-1,6.71230368124557,-6.9995,-1,6.70556034469487,-6.9995,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-08,0,-0,0,-1,6.62648942722092,-6.9648,-1,6.63893841639084,-6.978,-1,6.6729524393105,-7.0065,-1,6.73727714441871,-7.0433,-1,6.74006244924573,-7.0433,1,-73.5323252398781,74.46,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-09,0,-0,0,-1,6.61327983803492,-6.9494,-1,6.62570253313713,-6.9618,-1,6.65963156457031,-6.9899,-1,6.72375431017317,-7.0249,-1,6.72443935882373,-7.0249,-1,73.5778121218219,-74.55,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-10,1,-6.95188524709235,6.9386,-1,6.61646871816569,-6.952,-1,6.62889682750014,-6.9648,-1,6.66282434956876,-6.9926,-1,6.72690708346124,-7.0288,-1,6.72738486372173,-7.0288,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-11,1,-6.90444540082563,6.8878,-1,6.5684340865089,-6.8994,-1,6.58076691932111,-6.9101,-1,6.61442938947458,-6.9371,-1,6.6779649076859,-6.9673,-1,6.67431307204493,-6.9673,1,-73.3031621005445,74.24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-12,0,-0,0,-1,6.60623044558767,-6.9382,-1,6.61862762214002,-6.9483,-1,6.65246306663943,-6.9747,-1,6.71628262872989,-7.0058,-1,6.71082006898528,-7.0058,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-15,0,-0,0,-1,6.61026258033619,-6.9395,-1,6.62265820910181,-6.9485,-1,6.65648814620686,-6.9725,-1,6.72026769006668,-7.0047,-1,6.70903590956937,-7.0047,-1,73.1346631754701,-74.1,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-16,0,-0,0,-1,6.59883762434808,-6.9259,-1,6.61120034284044,-6.9338,-1,6.64493896456221,-6.9547,-1,6.70852489523823,-6.9846,-1,6.69223179011288,-6.9846,1,-72.7180142164814,73.66,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-17,0,-0,0,-1,6.61593334448405,-6.9432,-1,6.6283171822751,-6.9514,-1,6.66211098602613,-6.9727,-1,6.7257810763471,-7.0041,-1,6.70988165350331,-7.0041,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-18,0,-0,0,-1,6.62912739116688,-6.9593,-1,6.64152766899561,-6.9687,-1,6.67536530190821,-6.9939,-1,6.7390945529243,-7.0311,-1,6.73062811796754,-7.0311,1,-73.2081599190945,74.15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-19,0,-0,0,-1,6.62104545357626,-6.9499,-1,6.63341811957579,-6.9574,-1,6.66718207089632,-6.9786,-1,6.73075227285921,-7.0096,-1,6.71623171474373,-7.0096,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-22,0,-0,0,-1,6.62411968837851,-6.9507,-1,6.63648789881237,-6.9592,-1,6.67023537358242,-6.9805,-1,6.7337595510773,-7.014,-1,6.71839316898264,-7.014,-1,73.0757455777931,-74.05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-23,0,-0,0,-1,6.62805595891765,-6.9559,-1,6.64042267792384,-6.965,-1,6.67415735685798,-6.986,-1,6.73764214528984,-7.0188,-1,6.72401811780483,-7.0188,1,-72.6965783670756,73.61,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-24,0,-0,0,-1,6.63533560059476,-6.9645,-1,6.6477081691686,-6.9741,-1,6.68144719214028,-6.9952,-1,6.7449248713475,-7.0282,-1,6.73320588987498,-7.0282,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-25,0,-0,0,-1,6.64738683248519,-6.9761,-1,6.65977499776819,-6.9861,-1,6.69354104853019,-7.0066,-1,6.7570534140484,-7.0381,-1,6.74450951550958,-7.0381,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-26,0,-0,0,-1,6.64331126361283,-6.9718,-1,6.65568294748174,-6.9809,-1,6.68939377584011,-7.0012,-1,6.75278495682119,-7.0318,-1,6.73963821012536,-7.0318,1,-72.4929765920592,73.43,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-29,0,-0,0,-1,6.66337772040808,-6.9904,-1,6.6757754770647,-6.9985,-1,6.70954936286092,-7.0171,-1,6.77304746809088,-7.047,-1,6.75527135553868,-7.047,-1,72.8800502100126,-73.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-30,0,-0,0,-1,6.65872602127199,-6.9852,-1,6.67110458464677,-6.9936,-1,6.70481887272884,-7.0133,-1,6.76818948378971,-7.0436,-1,6.75193970079185,-7.0436,-1,72.9427288001502,-73.92,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-10-31,0,-0,0,-1,6.66524453074818,-6.9932,-1,6.67763269406286,-7.0051,-1,6.71134412892518,-7.0249,-1,6.77469717324746,-7.0568,-1,6.76343894276052,-7.0568,-1,73.3762181407093,-74.37,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-01,0,-0,0,-1,6.60808290765508,-6.9312,-1,6.62035494625079,-6.9397,-1,6.65373675399864,-6.9568,-1,6.71646215010438,-6.9853,-1,6.6981842287727,-6.9853,1,-72.4339769859718,73.35,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-02,0,-0,0,-1,6.58918412605961,-6.9091,-1,6.60140687342935,-6.9156,-1,6.63464072749205,-6.9271,-1,6.69709305047794,-6.9509,-1,6.66988246159363,-6.9509,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-05,0,-0,0,-1,6.60541404997324,-6.9253,-1,6.61765193043589,-6.9315,-1,6.65091980628331,-6.9452,-1,6.71343079582216,-6.9686,-1,6.68760600889173,-6.9686,1,-72.2116255974106,73.14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-06,0,-0,0,-1,6.61276573731743,-6.9318,-1,6.62500179151049,-6.9378,-1,6.65825518486578,-6.9499,-1,6.72073822206205,-6.9723,-1,6.69242515164878,-6.9723,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-07,0,-0,0,-1,6.60646257339932,-6.9244,-1,6.6186695913215,-6.9295,-1,6.65184055193776,-6.9418,-1,6.71415223784963,-6.9576,-1,6.68490174280955,-6.9576,1,-71.6301255759593,72.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-08,0,-0,0,-1,6.62975885189425,-6.9479,-1,6.64199158977591,-6.9531,-1,6.6752230601535,-6.9631,-1,6.73764665173008,-6.9811,-1,6.70569783836594,-6.9811,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-09,0,-0,0,-1,6.64026705619982,-6.96,-1,6.65250065808246,-6.9647,-1,6.68573681889858,-6.9785,-1,6.7481523433184,-6.997,-1,6.72081593610076,-6.997,1,-71.9642005523773,72.89,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-12,0,-0,0,-1,6.66061937304113,-6.9831,-1,6.67287865156679,-6.9908,-1,6.70617032056982,-7.0055,-1,6.76867337374596,-7.0258,-1,6.74711432925683,-7.0258,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-13,0,-0,0,-1,6.6399003975479,-6.9584,-1,6.65210538406265,-6.9641,-1,6.68524397042023,-6.9771,-1,6.74744301854862,-6.9942,-1,6.72004432738723,-6.9942,1,-71.6240955671477,72.53,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-14,0,-0,0,-1,6.63866041397171,-6.9569,-1,6.6508490655158,-6.9635,-1,6.68392938116998,-6.9753,-1,6.74601533214385,-6.9958,-1,6.71859987586911,-6.9958,1,-71.4785025198727,72.41,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-15,0,-0,0,-1,6.62318953418618,-6.9418,-1,6.63533204858803,-6.9467,-1,6.66828262026085,-6.958,-1,6.73011828061006,-6.9762,-1,6.70221693830965,-6.9762,1,-71.1675589521514,72.1,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-16,0,-0,0,-1,6.61630781434479,-6.9329,-1,6.62841987613508,-6.9377,-1,6.66128548996588,-6.9497,-1,6.72295131429619,-6.9676,-1,6.69449971122499,-6.9676,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-19,0,-0,0,-1,6.63005970159147,-6.9475,-1,6.64217991797764,-6.9527,-1,6.67506309974114,-6.9648,-1,6.73675057298828,-6.9825,-1,6.70932425015858,-6.9825,1,-70.8137866093206,71.71,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-20,0,-0,0,-1,6.64037501763753,-6.9579,-1,6.6524997444429,-6.9643,-1,6.68538206335955,-6.9759,-1,6.74705916551688,-6.9938,-1,6.72029772736707,-6.9938,1,-70.648773261662,71.58,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-21,0,-0,0,-1,6.6239404239147,-6.9406,-1,6.63601962325561,-6.9464,-1,6.66876981225593,-6.9583,-1,6.73018910992843,-6.9762,-1,6.7036196286746,-6.9762,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-22,0,-0,0,-1,6.62603615750568,-6.9421,-1,6.63810232783413,-6.9473,-1,6.67081131113644,-6.9588,-1,6.73214325450292,-6.9759,-1,6.70437594824433,-6.9759,1,-70.0346054423063,70.95,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-23,0,-0,0,-1,6.6419869462903,-6.9584,-1,6.65406679558939,-6.9643,-1,6.68680264863855,-6.9758,-1,6.74817349538632,-6.9923,-1,6.72102978536014,-6.9923,1,-69.8544963373119,70.78,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-26,0,-0,0,-1,6.64647229195124,-6.962,-1,6.65854334439195,-6.9672,-1,6.69124855022595,-6.9783,-1,6.75254966279141,-6.9937,-1,6.72371109482015,-6.9937,-1,70.0385909352659,-71.03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-27,0,-0,0,-1,6.64904697917249,-6.9645,-1,6.66110577469305,-6.9697,-1,6.69377119426591,-6.9809,-1,6.75498616849651,-6.9968,-1,6.72648973902181,-6.9968,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-28,0,-0,0,-1,6.63795598601799,-6.9531,-1,6.64997720447455,-6.958,-1,6.6825368083012,-6.9695,-1,6.74353865818431,-6.9845,-1,6.71577412011664,-6.9845,1,-69.6859268198079,70.62,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-29,0,-0,0,-1,6.6336493052606,-6.9493,-1,6.64564218043988,-6.9528,-1,6.67812980534763,-6.9644,-1,6.73898249087985,-6.9798,-1,6.71112812388423,-6.9798,1,-69.0314900651773,69.94,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-11-30,0,-0,0,-1,6.64893451365401,-6.9648,-1,6.66093596228204,-6.969,-1,6.69344935564606,-6.9815,-1,6.75433461568484,-6.998,-1,6.72787920510477,-6.998,1,-69.0688993516937,70,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-03,0,-0,0,-1,6.57608846527316,-6.8869,-1,6.58793771448899,-6.89,-1,6.62004432888528,-6.9009,-1,6.6801591781678,-6.9174,-1,6.65046651980055,-6.9174,-1,69.6471855535468,-70.72,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-04,1,-6.88140783800865,6.8539,-1,6.55072937600137,-6.8592,-1,6.56251276836588,-6.8624,-1,6.59444297733229,-6.872,-1,6.6542196790434,-6.8864,-1,6.62286484151288,-6.8864,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-05,1,-6.88214701749116,6.8607,-1,6.55757748483617,-6.8654,-1,6.56935213249991,-6.8682,-1,6.60126175551914,-6.8772,-1,6.6609945317474,-6.8916,-1,6.62812608701403,-6.8916,1,-69.9283182783337,70.89,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-06,0,-0,0,-1,6.58067974428508,-6.8896,-1,6.59247594717061,-6.893,-1,6.62444461392526,-6.9025,-1,6.68427819321629,-6.9159,-1,6.65276068616561,-6.9159,1,-69.8341780266956,70.79,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-07,1,-6.89524498143254,6.8876,-1,6.58399630286213,-6.8926,-1,6.59577898722664,-6.8962,-1,6.6277099961778,-6.9055,-1,6.68746442426073,-6.919,-1,6.65590313417812,-6.919,-1,70.5625957414464,-71.58,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-10,0,-0,0,-1,6.61284023561816,-6.9219,-1,6.62465483097628,-6.9255,-1,6.65667061563342,-6.9345,-1,6.71657688139394,-6.9483,-1,6.68411053462396,-6.9483,-1,71.6725805186005,-72.75,0,-0,0,0,-0,0,0,-0,0,1,-75.3635502168234,75.38,1,-75.3268859266167,75.38
2018-12-11,0,-0,0,-1,6.6057380195644,-6.9138,-1,6.61752034545268,-6.9174,-1,6.64944653957168,-6.9262,-1,6.70917877103439,-6.9398,-1,6.67636346092061,-6.9398,-1,71.6299422442802,-72.62,0,-0,0,0,-0,0,0,-0,0,-1,75.5921335828847,-75.62,-1,75.556637935531,-75.62
2018-12-12,0,-0,0,-1,6.57348265566167,-6.879,-1,6.58518648217757,-6.8818,-1,6.61689910494935,-6.889,-1,6.67623095102459,-6.9021,-1,6.64075106652471,-6.9021,1,-71.2226774125405,72.17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-13,0,-0,0,-1,6.57946954765787,-6.8852,-1,6.59116327768403,-6.8881,-1,6.62284574585198,-6.8947,-1,6.68212152869668,-6.9072,-1,6.64649039042769,-6.9072,1,-70.8931669203862,71.82,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-14,0,-0,0,-1,6.60152114293575,-6.9069,-1,6.61323290888978,-6.9097,-1,6.6449609167417,-6.9158,-1,6.70432367638673,-6.928,-1,6.66707751180827,-6.928,-1,71.2643379085868,-72.26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-17,0,-0,0,-1,6.59956968734221,-6.9032,-1,6.61125513171124,-6.9052,-1,6.64290776860376,-6.9088,-1,6.70213502589231,-6.918,-1,6.66056766462158,-6.918,1,-70.9235513695837,71.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-18,0,-0,0,-1,6.59254797848972,-6.8956,-1,6.60419760167701,-6.8973,-1,6.63575230081324,-6.9015,-1,6.69479485073919,-6.9087,-1,6.65376225937019,-6.9087,1,-69.7040018348706,70.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-19,0,-0,0,-1,6.60312263756075,-6.9063,-1,6.6147657126929,-6.9072,-1,6.64630370049989,-6.9101,-1,6.70531828897681,-6.917,-1,6.66228592750348,-6.917,-1,69.9548153371695,-70.93,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-20,0,-0,0,-1,6.59313189892399,-6.8946,-1,6.60473142288397,-6.8951,-1,6.63615064666241,-6.8961,-1,6.69494130191356,-6.8972,-1,6.6490049276219,-6.8972,1,-69.3540684431854,70.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-21,-1,6.87678026856073,-6.9264,-1,6.62455900341632,-6.9279,-1,6.63619093197778,-6.9299,-1,6.66768912080979,-6.9314,-1,6.72662641140631,-6.9337,-1,6.68326430815221,-6.9337,-1,69.5612230559536,-70.53,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-24,0,-0,0,-1,6.60931247833963,-6.9126,-1,6.62089453089007,-6.9144,-1,6.65225055723956,-6.9161,-1,6.71092346727414,-6.92,-1,6.66873702764424,-6.92,1,-69.3530112700093,70.29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-25,0,-0,0,-1,6.6013319816561,-6.904,-1,6.61287687223586,-6.9057,-1,6.64412581280204,-6.9074,-1,6.70260018816413,-6.9114,-1,6.66057160362591,-6.9114,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-26,0,-0,0,-1,6.60061935055872,-6.9028,-1,6.61214010988575,-6.9046,-1,6.64331799510653,-6.9069,-1,6.70165451476895,-6.909,-1,6.66030806733608,-6.909,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-27,0,-0,0,-1,6.57799189462683,-6.8771,-1,6.58944794034542,-6.8777,-1,6.62044975083496,-6.8789,-1,6.67845386046089,-6.8798,-1,6.63351914795379,-6.8798,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-28,0,-0,0,-1,6.5864540260317,-6.8855,-1,6.59789999726175,-6.8863,-1,6.62887151096921,-6.8871,-1,6.68681984631033,-6.889,-1,6.64164093460883,-6.889,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2018-12-31,0,-0,0,-1,6.57396173793837,-6.8719,-1,6.58536051719974,-6.8723,-1,6.61620326241887,-6.8729,-1,6.67391107760489,-6.8742,-1,6.62815748169926,-6.8742,1,-68.8143066738291,69.75,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2019-01-01,0,-0,0,-1,6.57514988015078,-6.8731,-1,6.58652506594094,-6.8734,-1,6.61730327639602,-6.8739,-1,6.67489204980928,-6.8756,-1,6.62933285553828,-6.8756,-1,68.9254982913398,-69.91,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
