date,A00700,A01299,A00005,A00939,A02318,A09988,A00388,A01810,A00941,A01398,A03988,A02269,A00669,A00002,A00883,A02628,A00001,A00003,A00016,A00027,A01109,A02313,A02319,A01177,A00175,A01113,A00011,A01928,A02382,A01093,A02388,A00386,A00688,A02007,A00066,A00017,A00006,A00288,A00857,A00012,A00267,A01044,A00101,A01997,A03328,A00762,A02018,A01038,A00019
2016-05-30,0,0.0504304868949638,0.0438334867927745,0.0554329226303482,0.0392319566917774,NaN,0.0330350335591303,NaN,0.01178455631354,0,0.0264641527816812,NaN,0,0,0,0,0.00562238076921855,0,0,0,0,0,0.0416109481667964,0,0,0.0569494042469819,0,0,0,0,0.0160911861049743,0.165166659976606,0.0380357826574139,0,0,0.00820464624087358,0.0533681086777569,0,0.107008887593808,0,0.0307309395862031,0,0.11733941605385,NaN,0.099659044261301,0,0,0,0
2016-05-31,0,0.00320023061100639,0.0583367468543266,0,0.0412904000284306,NaN,0,NaN,0.0753844610342477,0,0,NaN,0.0274877110008293,0.0220002894671098,0.114672638284044,0.00384791878163994,0,0,0,0.012405736071745,0.0154054410859208,0.049540079203025,0.00880078288432256,0,0,0,0,0.0682679787156488,0,0,0,0,0.0398663130652665,0.0636773820045013,0,0.0688791893909173,0,0,0.206744760445233,0.0275276849579812,0.0315400977231749,0,0,NaN,0,0.0313202319246928,0,0.0298039264659359,0
2016-06-01,0.0298805677008114,0,0.110415554270463,0.0333967592990194,0.0277178243752011,NaN,0,NaN,0.0122304715366176,0,0.0213388703349385,NaN,0.0335131041207797,0.0795954150747424,0.0694410871611784,0,0.0277294637268548,0,0,0,0.00659612220891902,0.03112788649615,0.0772070080839505,0.00287556080118113,0,0,0,0.15859920905826,0,0,0,0,0.0688358404454899,0,0,0,0.00906818467578579,0.084881288493531,0,0,0,0,0,NaN,0,0,0.0968523163978114,0,0.0186974657383142
2016-06-02,0.0396021892208144,0,0.0726547769583121,0,0.0330942549062599,NaN,0,NaN,0.157757063303834,0,0,NaN,0.0799089712003301,0.0127714812375444,0.0986398586576991,0.0062075651381827,0,0.0131772561699772,0.0188350370529714,0,0,0,0,0,0.00532425508822104,0.0593782415222398,0.00210477151353157,0.0614863674604092,0.0624869493747892,0.0838493225587602,0.0227495533465558,0.0626341249156342,0,0.0227495533465558,0,0,0.00836233314127654,0,0.0762260738861019,0,0,0,0,NaN,0,0,0,0,0
2016-06-03,0.0557647282977761,0,0.0506659204406445,0.0136327880864866,0.0269140322504029,NaN,0,NaN,0.0135355844750108,0.00231183862498182,0,NaN,0,0.00276844578547931,0.00987561270398251,0,0.000121378505771846,0,0,0.0147702376127369,0,0.194122563719953,0.0258434541474966,0,0.0939496313790424,0.0243535115545846,0,0,0.109687791749283,0.0632066299389705,0,0,0,0.0632066299389705,0,0.028973882389485,0.0123386918132283,0.041919039025845,0,0,0.0400932784913251,0,0.028973882389485,NaN,0.0370909256228658,0,0,0.0458795210561921,0
2016-06-06,0.0287638275315876,0.0231471825775046,0.0407320488444694,0,0,NaN,0,NaN,0,0.0174275797188187,0,NaN,0.00162161133987067,0,0,0.00162161133987067,0.00162161133987067,0,0.01948218510141,0,0.00162161133987067,0.0190040280085816,0,0.027093537304405,0.0178936033565272,0.0284885515053013,0,0.0374846117953511,0.00162161133987067,0,0,0,0,0,0,0,0,0,0,0.691201792606527,0,0,0.0280068732951648,NaN,0,0,0,0,0.0131661216549986
2016-06-07,0.0175350144887719,0,0,0.0248838272541251,0.0253397193535535,NaN,0.0183475474068191,NaN,0.029417127267564,0,0.0224913616261282,NaN,0.0734895399540693,0.0631240565540812,0.0287344058989122,0.161222991451568,0,0.0205801588363471,0,0.166697592644941,0,0.0116735662232321,0,0,0.0315316502105763,0,0.00211725624469852,0,0,0,0,0,0,0,0,0,0.0243093496095145,0.0631240565540812,0,0,0,0.0299440921028638,0,NaN,0,0.0396543423628752,0,0.0408923632012449,0.104889980754033
2016-06-08,0,0,0.0295338061229654,0,0,NaN,0,NaN,0.0752752001763828,0,0,NaN,0.0640802702079198,0,0.161514451495183,0.00985802401503589,0,0,0.040120541386737,0,0,0,0,0,0.0445986346126213,0.0523276953133293,0,0.033821045856743,0.00585706166974534,0,0.176137684397854,0,0.0391125951358803,0.0167740160900704,0.0223775850980833,0,0,0.0912481331380517,0,0.019065455262515,0.00555343622934522,0.00838398180512579,0.00220393573030122,NaN,0,0.0705941606920178,0.0315622855640917,0,0
2016-06-10,0,0,0.0190324627717996,0.0500630797095723,0,NaN,0,NaN,0.0400790548223848,0.0211266447790237,0,NaN,0,0,0,0,0,0.469999077304041,0.0145233873861266,0,0,0,0,0,0,0.000468205831609856,0.0690565415544087,0,0.0386601387881132,0,0,0.00169187867620484,0.00566561693297102,0,0,0.0337537138023251,0.0382566798937108,0.0782425497332672,0.0182156351967451,0.0212849189922356,0,0,0,NaN,0.0139651253203011,0.0314085325976729,0.0201662226986472,0,0.014340533208839
2016-06-13,0.0809205566421136,0.0270047426341161,0.0796941119766885,0,0,NaN,0,NaN,0.0149224413320567,0,0,NaN,0,0,0,0.0170076968990695,0.0219542895818408,0,0.0206337106659512,0.0506208915454805,0.193114118883033,0,0.0901499273844283,0.0162236533278734,0.0195424360512465,0.0746819313071391,0,0.0277930411456644,0,0,0,0.0350244039663411,0.00358598370177873,0,0.0228736954013985,0,0,0,0.0557742956970714,0.0321863463931867,0.116291725463522,0,0,NaN,0,0,0,0,0
2016-06-14,0.029672141788449,0.0399126921677725,0.000137868856698805,0.0708049956485074,0.01062395863871,NaN,0,NaN,0.0370013391212921,0.0349384198607437,0.0225564056320308,NaN,0.0351371179496726,0.0144123463643462,0.0610666290810316,0.0863006788727368,0.0359551304493409,0,0.0515591476218008,0,0,0,0,0.0561184029571376,0.0687375161596346,0.000137868856698805,0,0.0544188041988707,0.0567835182137763,0,0.0155506128897401,0,0.0303768254373791,0.000137868856698805,0.0381778328531411,0,0.037827003145664,0.0244214451939854,0,0,0,0,0.0872334291841404,NaN,0,0,0,0,0
2016-06-15,0,0.00431234289738296,0.00831696131774309,0.07905295746636,0.0551275526742054,NaN,0.0673455757350459,NaN,0.0302382999646803,0.0768630570289621,0.0287642186104873,NaN,0,0.0115392008915156,0.0529857868813022,0.00115605990560674,0.0241005893247735,0,0.0542358933301958,0.000763946828707924,0.0120207983421605,0,0.00549574077573975,0,0.00863417989543211,0.0815392406697713,0,0,0,0,0,0.16488673184938,0.032035886607302,0,0,0,0,0,0.111489630520953,0.00927781179219288,0,0,0.0648102757802756,NaN,0.0134901644881923,0.00151709642163205,0,0,0
2016-06-16,0,0.0340952003409787,0.0161817196355749,0,0.0390773049600731,NaN,0.0149490958130531,NaN,0.0217121013746309,0.00845736270257244,0.399371936198898,NaN,0,0,0.0804857719530992,0.0329147502793462,0.0314804388873898,0.0390773049600734,0,0.0156468213121135,0.0199567953408454,0,0,0,0,0.0587952860713374,0,0,0,0,0.0181046025460678,0.0606945724598727,0.0175960227063155,0,0,0,0,0,0.0228149634675567,0.0327364445357715,0.0091846772455056,0,0.0234192618714897,NaN,0.000542250865443781,0,0,0,0.00270531447199035
2016-06-17,0,0,0,0.0530371237979409,0,NaN,0,NaN,0,0.0490307430660117,0.0417543945391022,NaN,0.0952454040260599,0.058183810080509,0.0336138925123751,0,0.0232431386581038,0,0.0733502819675205,0,0,0,0.0197695520695646,0,0.03031609789571,0.00836044621372951,0,0,0,0.104623121870255,0.0154393799583019,0,0.0511244782032271,0.0687903684234877,0.0144983177465681,0.00200888077582795,0.023800075972172,0.0419358440282591,0,0,0.00951149235105842,0.0510198689347129,0.0687903684234877,NaN,0,0,0.062552918486015,0,0
2016-06-20,0.0395253777005436,0.0467176868989012,0,0.0126675332681118,0,NaN,0,NaN,0.0117893424740564,0.0140042186027441,0.0108115276176583,NaN,0.0911500579158231,0,0,0.00425527727663959,0,0,0.0367019641132886,0,0,0.101607491938803,0.139631617484134,0.0754535529862811,0.0723217087723108,0,0,0,0,0.00857990177604292,0.0384223307134808,0,0.0216172948507456,0.0911500579158231,0.0378789894385458,0.0370056932340004,0,0,0,0,0,0,0.0156573437308812,NaN,0.0433025630098738,0.03109903526871,0.0186494330126007,0,0
2016-06-21,0,0.0608104092862182,0.0170972612109498,0.0392615844928026,0.0205886606161432,NaN,0,NaN,0,0.0276868823345006,0.00925309741572547,NaN,0,0,0,0,0.0477714539624209,0,0.0395636833559947,0,0,0,0.104249289635181,0.100876643757569,0.0277308770479122,0.0739735961901095,0.00925309741572547,0.0836972288184728,0,0,0.00925309741572547,0.0674650497908061,0,0,0.0610749827295523,0,0,0,0.00925309741572547,0.00925309741572547,0,0,0,NaN,0.0863665403030332,0,0,0.00925309741572547,0.086267271973981
2016-06-22,0,0,0,0.414776578065888,0.00689715164606719,NaN,0,NaN,0.0205754037093709,0,0,NaN,0,0,0.00550162293102381,0,0.0335702272762666,0.0279940054287247,0.0193918423836083,0,0,0,0,0,0,0.0195846472636096,0.0132604247884871,0,0,0.0805122577972174,0.0219249848831683,0.0656969701938938,0,0,0.0227902536329794,0,0,0,0,0.00178062798966496,0,0.0606501731361666,0.0772813160760081,NaN,0.0177981895473471,0.0105058560299193,0.0795074672205892,0,0
2016-06-23,0.115834438773269,0.0294402108196157,0,0.0313484059952875,0,NaN,0.0134170389123874,NaN,0,0.00510709182146054,0,NaN,0.00173973316340901,0.01162455372075,0.104816208262504,0.0398185716355237,0.0237173775379378,0.0824621229416768,0,0.00867013702983697,0.0404766542654322,0,0,0.0108419999240556,0,0,0.0597803699893118,0.0125808242051225,0,0.0213974477952752,0,0.0893806689742369,0.00820797942462829,0,0,0,0,0,0,0.0520205203984119,0.0520205203984119,0.0520205203984119,0,NaN,0.0318357642916302,0.0144783491742272,0.082260522924835,0,0.00470196722235085
2016-06-24,0,0,0.0869666461041192,0.0956619131915283,0.0161290429902164,NaN,0.0385264851935633,NaN,0.00946073239318517,0.104156286907313,0.0283208025741278,NaN,0,0,0.0507866726905415,0.0622315571906509,0.0783748597201871,0,0,0.0351458972138477,0,0,0,0,0,0.0286483141281671,0,0.0241501187164675,0,0.00218943822701859,0,0.158412216791216,0,0,0,0.0219377747603927,0.0436015559383307,0,0,0.00639748435459911,0.00945519964016783,0.00660212767204557,0.000502951129813216,NaN,0.0175891911047676,0,0.0609779591937218,0.0137747721740125,0
2016-06-27,0.065103213750885,0.0231162438069008,0.0703159302986528,0.0474347824298661,0.0253250203729873,NaN,0.031483447247277,NaN,0,0.0193666352069098,0.0371045617097171,NaN,0,0,0.026498369734396,0.0310045416337248,0.0756542331042579,0,0.0416095562579687,0,0.0190669195377263,0,0.000739350526951022,0.0236664878744835,0,0.0590942766130811,0,0.0523273535910302,0,0,0.0418555346145045,0.0385615635791653,0.000277188725927179,0.0117764812495482,0,0.0162733728195003,0.00389369485045605,0,0.0408043095435011,0.00837625139331777,0,0,0.0811429106367819,NaN,0.0449110393098589,0,0.0503407180393564,0.0128760115412675,0
2016-06-28,0.0531393570651657,0.0384843796863862,0.0816331571307178,0,0.0681966106557052,NaN,0,NaN,0,0.00111201067369676,0.0180830284513582,NaN,0.0515806157913007,0,0.0719033975233468,0.02116329444893,0.0831949348868856,0,0,0.0607922780489091,0,0,0,0,0.072166982474383,0.0715825114959989,0,0.00133661940390172,0,0,0,0.0509348451568238,0.00928921754177896,0,0,0,0,0,0.00178980054778786,0,0,0.111361747121196,0,NaN,0.0139147082954415,0.0666915286302271,0,0.0516489749700592,0
2016-06-29,0.015173391753402,0,0,0,0.00381773653377877,NaN,0.00607205019955986,NaN,0,0.32061803712126,0,NaN,0,0,0,0,0,0,0,0.0486838384319307,0,0,0.0791946718063783,0,0.0511483505087619,0,0,0.0119802121448486,0,0,0,0,0.0119802121448486,0.0630211924503231,0,0,0,0.0486426446875012,0,0.0252107619202653,0,0,0,NaN,0.292840632873383,0,0,0,0.0216162674237585
2016-06-30,0,0,0.0519744867666795,0,0.0106926696676275,NaN,0.0663854919544239,NaN,0,0.033613697932751,0,NaN,0.00370294298148497,0.0391904689049707,0,0,0,0.0542948667420484,0,0,0,0,0,0,0.0543910329068916,0.0529904176203906,0.0363465104144069,0,0,0.0260536942004231,0.0402870810877785,0,0,0.0333376201618483,0.0371234214187193,0,0.0332309720433512,0.0901043805466449,0,0.0665611439095709,0,0.0492174423331103,0,NaN,0.00541186576379202,0.0025016395714881,0.0994387723737268,0.00817126141098246,0.104978119286889
2016-07-04,0,0.00324954269319833,0,0,0,NaN,0.0315850248779978,NaN,0,0,0,NaN,0.0315850248779978,0,0,0.00629790864665383,0.00362489148145333,0.128182166549573,0,0.0201645935800371,0,0,0.148500419471362,0.000376717568719392,0,0,0.0434974928985466,0,0.0606093254142506,0.0315850248779978,0,0,0,0,0.0583880779242319,0.0315850248779978,0.109221454391226,0,0,0.019522112370393,0.12473038652803,0.0153457717186102,0.0450380297360303,NaN,0.0208418788717357,0,0.0315850248779978,0.0118946260884108,0.0225894796775491
2016-07-05,0,0.0717916398708219,0.038281670529279,0.0582464675511269,0.0574122259177098,NaN,0.0173206452790551,NaN,0.0484230984207,0.0305299587784869,0.0647461131944056,NaN,0,0.0524011726109495,0,0.0170072217669609,0.00636004806357446,0,0,0.0524732658884225,0.0146355793799043,0,0.068296298428348,0,0,0.00642666794901576,0.0065775181212401,0,0,0.0145980035997955,0.0397127557755792,0.00992309515627326,0.0124632202358029,0,0,0.033516162629418,0.00532878710331586,0,0.0556455048510542,0.0555455051653109,0.00958811894175639,0.0107073158142826,0.0991254391123187,NaN,0.0247911915307227,0.0181253083343692,0,0,0
2016-07-06,0.0150577666628087,0.0583920271130736,0.0481060203537781,0.0458262788225094,0.066047448629318,NaN,0,NaN,0.0146617912986932,0.0394636221483977,0.0147110925792062,NaN,0,0,0.0890188892575084,0,0.00839577674298445,0.0223614257461542,0,0.0317573109338862,0.0454939245997797,0,0.100616930495811,0.0616179643940166,0.00611812185123209,0.0565811895843689,0,0.0460585867740985,0.0270064667442942,0,0.000150781067917239,0.0613990479686644,0,0,0,0.029529434927404,0,0,0.0431078760237858,0.0123038768988089,0,0,0.0562163483815012,NaN,0,0,0,0,0
2016-07-07,0.0260213252309772,0,0.0733859378301262,0.0263286394862602,0.0338545674795006,NaN,0.0149859801501307,NaN,0.0258787739268552,0.0201044230144296,0.00612500923796176,NaN,0.198401844481472,0.0424671436239299,0.0325505362302283,0.0287735867284709,0,0,0.0291607145990423,0,0,0,0,0.0106563514991128,0,0,0,0,0.0272722541244455,0.0105634181902497,0,0.028372991979287,0.072426148781811,0.00999788500583285,0.0471556428622633,0,0,0.157400926670108,0,0.00335451026638455,0,0,0.0266299042483279,NaN,0,0,0.0328053596689129,0.0153261246838798,0
2016-07-08,0,0.0273046023932322,0.0950793192925971,0.0241320897084706,0.0282133209929616,NaN,0.034950597633279,NaN,0.0851098059054025,0.0302808351487208,0.0428926214500968,NaN,0,0,0.0110036178077804,0.0482273561273248,0.0261731385024822,0.0264031795704808,0,0.0120637552530032,0.0199253516867126,0,0,0,0,0.0821594349861247,0,0.0244648048620819,0,0,0.0115154476066033,0.0352263825696722,0,0,0.0141737111826593,0.0142193373442351,0.0414765267611284,0,0.0233335100859704,0.0693036855566699,0.0217733698246689,0,0,NaN,0.0689890606858237,0.0578087431338186,0,0.023796393927999,0
2016-07-11,0.0162064273880251,0,0,0,0.0258764239978194,NaN,0.0570120821498522,NaN,0,0.0302624906244527,0,NaN,0.0245074057462491,0.0861612142798659,0,0,0.0426896793999174,0,0.0428847154571233,0,0,0,0,0.0231932275115128,0.0537078898561674,0,0.0363958791620773,0,0,0.030262490624454,0.0736231579535604,0,0.0185839276788366,0.0689419553786316,0.0627095134694194,0,0,0,0,0.0516528434296068,0,0.0305901021916645,0,NaN,0,0.165902608712533,0.0196474039271916,0.0391885610610395,0
2016-07-12,0,0,0,0.0681938127349363,0,NaN,0.0102664484039376,NaN,0,0.00192838418933974,0.0540108032935759,NaN,0.0540108032935759,0.0215427041754537,0.0309837483402953,0.000605856013777143,0.000541201113922351,0.0748930214497898,0,0,0,0.0632699000232176,0,0,0.00404938768227096,0,0.0207031928860399,0,0,0.118298854822533,0.00672398166574638,0,0.0394921013210609,0.0540108032935759,0.0449006771796327,0.0355853166851519,0,0,0,0.0455596185633048,0.0150638091133347,0.0484637182143994,0.0540108032935759,NaN,0.0392888394934452,0.0540108032935759,0.0315345226826885,0,0.00805688677784234
2016-07-13,0.078082762813756,0.0147058095015423,0,0,0,NaN,0.0212951274305457,NaN,0,0,0,NaN,0.167601279311088,0.0293322302399596,0,0,0,0.0145864972746092,0,0,0,0,0,0.233820504775395,0.0128611796772712,0.0707825561593046,0,0.0204737034434818,0.0254008591218372,0.0521299094955998,0,0,0.0449894431946512,0.0303970092544024,0,0.00556737671286703,0,0,0,0.0108910648309462,0.00188130135285202,0.021506161241755,0,NaN,0.018790139474647,0.0044203760693382,0.0904931141263233,0.0299915944978266,0
2016-07-14,0.0413990698849503,0.0499783236092497,0.0203455356616301,0,0,NaN,0.00107198439306265,NaN,0.0108698764433852,0.0536532472988495,0.0108698764433852,NaN,0,0,0.132924472626264,0.0325126379911612,0,0,0.0466749887515518,0,0.0108698764433852,0,0.0243098420692648,0,0,0,0,0,0,0,0,0.0906260738426302,0.0287377377212009,0.0108698764433852,0,0,0.0683739289549412,0.0693156223663821,0.0960807490806562,0.000428408244796843,0.0108698764433852,0.106129972289097,0,NaN,0.0651040906748709,0,0,0.017983932322515,0
2016-07-15,0,0,0,0.0248440742129317,0,NaN,0.000600756771227282,NaN,0.0276240575102713,0.0286408687253337,0.0359676307961467,NaN,0.084178128900448,0.0409735955672156,0.000901889304949318,0,0,0.0569452210367161,0,0,0,0,0,0.113240637809291,0.0651239012052486,0.017522205832867,0.034505184144182,0,0,0.00944596313485676,0,0.0383372643328956,0.0904418075339811,0.00944596313485676,0.0194428342985055,0,0.0152521569529721,0.105295442842354,0,0.0375956349494629,0,0.00944596313485676,0.0507091221465343,NaN,0,0,0.0835196957218966,0,0
2016-07-18,0.0686159152575389,0,0.0645751317038907,0.0600079962205626,0,NaN,0.00966801400431827,NaN,0.0461942081821449,0.0410435098326443,0,NaN,0.0509941602546793,0.0181310128790808,0,0.00966801400431827,0.025310708076108,0.048134017364471,0,0,0.00966801400431827,0,0,0.00966801400431827,0,0,0.00966801400431827,0,0.0566230663818836,0.221530272963911,0.00966801400431827,0.0331455401931001,0.0360574814258182,0,0.00966801400431827,0,0.0190719954887774,0,0.0345619174586025,0.0249851851961011,0,0,0.00966801400431827,NaN,0.00966801400431827,0.00966801400431827,0,0.0297224546368587,0.0246152864406443
2016-07-19,0.0193646103343324,0.0628931101041709,0.023290109104644,0,0.0195956586204293,NaN,0,NaN,0.132771385506985,0.0430459998046961,0.024671500655611,NaN,0,0.00103075640848651,0,0,0,0,0,0.0109426185399147,0,0.0596718850960374,0.0972703901486519,0,0,0.0798871008554925,0,0,0,0.021101410803115,0.0367981248785043,0.0929922612574844,0.0586046847875855,0,0,0.000115636728723127,0,0,0.0767948125020511,0,0.00688207857009565,0,0,NaN,0.058040490779807,0,0,0,0.0742353745131825
2016-07-20,0,0.0284563529609089,0,0,0,NaN,0,NaN,0.0210353794287929,0.0444599645649731,0.0111054753413672,NaN,0,0,0,0.0436918992674096,0.0989227235865162,0,0,0.038463963902056,0,0,0,0.143630023025034,0.0930175066058748,0.0334897683334555,0,0.111548861042811,0,0.0848145593909574,0,0.045030927282465,0.0349105296408305,0,0,0.00389873972468241,0,0.084151653379362,0.015958880247629,0,0.0134408289296496,0,0,NaN,0,0.0280889853276339,0,0,0.0218829780175901
2016-07-21,0.0068126560668197,0,0,0,0.0526873515901268,NaN,0.00831870391359841,NaN,0.037654965486445,0,0.00820279835540332,NaN,0,0.0701634260751979,0,0,0,0.0328957581704948,0,0.0526873515901268,0,0,0,0.158193466697015,0,0,0,0.0272105607788599,0,0.153759805164745,0,0,0,0.00888928837445964,0.0691688527305167,0,0.0139681906573119,0.0526873515901268,0,0.0373461921502612,0,0,0.103978577428237,NaN,0,0.0526873515901268,0,0,0.0526873515901268
2016-07-22,0,0.0319682090987629,0.00444482238803598,0.0250948991041204,0.041884526345481,NaN,0,NaN,0,0.0122557723901364,0.0346170961300195,NaN,0.0113673539806815,0.0170841619236019,0.0702638750135529,0.0115208991240512,0.0766617745419446,0,0.0949569981068757,0,0,0,0,0,0.0600283200047326,0.0952162834650993,0.019306118221846,0,0,0,0.0305524132788966,0,0,0.0309405721817957,0,0,0.0310186706865054,0.0591962532882936,0.0736060175690452,0.0643922063888101,0,0,0,NaN,0.102737428699918,0.000885328067793683,0,0,0
2016-07-25,0,0.164501739274209,0.0750377371587846,0,0.057839190014903,NaN,0.0359387531632847,NaN,0.0166018656875187,0.0179181887857062,0.0357344742500363,NaN,0.112745228490786,0,0,0.0325848899763098,0,0.022941860976414,0,0.0491333138780189,0,0,0,0.0286874936545696,0,0,0.0658861014887921,0.0299379498642157,0,0,0,0.00870048388952261,0,0,0.0163816395312263,0,0.0417148378421319,0.0542798880397612,0.00499449208677055,0.0480748535719231,0.0536422749268901,0,0,NaN,0.0267227434482253,0,0,0,0
2016-07-26,0.0395751686059932,0.0438971298461642,0.00800312682048228,0.0380054456547605,0.0400378693106249,NaN,0,NaN,0,0,0.0167544680921565,NaN,0.11814965023105,0,0.111969593672662,0.0128542029134286,0,0,0,0,0.0438971298461652,0.0239571475828016,0,0,0.0438971298461652,0.0421856089181634,0,0,0,0,0.0274801973336603,0.0703642641604074,0,0,0,0,0,0.0643222821253135,0.0636670034662065,0.00340792018776766,0,0,0.0563571606761675,NaN,0.0134542437101558,0,0.0680891722075587,0.0496740847921453,0
2016-07-27,0.0461460686137681,0.0291434447947479,0,0,0.014738766225018,NaN,0,NaN,0.0291434447947479,0,0,NaN,0.123137178251228,0,0.0291434447947479,0,0.0525291134361904,0.043607320673667,0.0291434447947479,0.0291434447947479,0,0.0800897868531859,0.012974027655987,0.00984064883202062,0.0901759846306509,0.0291434447947479,0.0368057302748739,0,0,0.0593109573422077,0,0,0.0291434447947479,0,0.126458001399458,0.0291434447947479,0,0,0,0.0291434447947479,0,0,0.0418954126590123,NaN,0,0,0,0,0
2016-07-28,0.0564430541253828,0.0470687754286448,0,0.0322794873702068,0,NaN,0.0544082042783757,NaN,0.05353059153385,0,0,NaN,0,0.0368548986793674,0.178917467594165,0,0.03041698121058,0.0159461840191596,0,0,0.0161099375805646,0.023504567734949,0,0.0494291589196562,0.0353530592859513,0.0101847711075744,0,0,0,0,0,0.100772076835074,0,0.135144119059205,0.00905969493424783,0,0,0,0.0512895362732277,0.0179314164264644,0.00786201688894124,0,0,NaN,0.0123052696499871,0,0.0251887310644254,0,0
2016-07-29,0,0.0194956143744617,0.0241050070329009,0,0,NaN,0,NaN,0,0.00292418550639524,0,NaN,0,0.0279337097636035,0.179894451674857,0.00992180203083123,0,0,0,0.169692080174417,0.0553618514494591,0.00571810216611446,0.0394454100343109,0.0322923583010105,0,0,0,0.185765405798606,0.000147115392990767,0,0,0.150866491001708,0,0,0,0,0,0,0.0591672568756508,0,0,0,0.0372691584226834,NaN,0,0,0,0,0
2016-08-01,0.023608540595302,0,0.00347505229746787,0,0,NaN,0,NaN,0,0,0,NaN,0,0.0474433844701384,0.219886425176659,0.0876714241321918,0.0425477915376971,0.0474433844701384,0.0314246515596625,0,0,0.123522574393363,0,0.0817692407068712,0,0,0.00892903025217206,0.0474433844701384,0,0,0.0125105877498472,0,0,0,0.0474433844701384,0,0,0,0,0.00895681838652892,0.0171007333939821,0.0474433844701384,0.0156919674511606,NaN,0,0.0689437394043918,0.01674450061201,0,0
2016-08-03,0.00441472748017471,0,0.0130584386152585,0.0319855072422912,0.0254282446372755,NaN,0.0186140159446335,NaN,0.0494940347802829,0.0391061582070592,0.0114436313024233,NaN,0.0275464108817752,0.00867783937980852,0.0445597985004835,0.013058438615259,0,0,0.0186861305619047,0.0269007945808437,0.0195559744522616,0,0,0,0,0.0144433359739461,0.0193726092538353,0.0492802562076007,0.00203483491484504,0,0.0652279774991271,0.0777608432131386,0.0269007945808437,0,0.0367176887815223,0.0242727131614552,0.0596669014425326,0.0399291999988976,0.0325946196980919,0,0,0,0.038827347303802,NaN,0.0246346273779697,0.0319677300237563,0,0.0204126632557557,0.083425712131145
2016-08-04,0.00681495977815636,0.0795006363588795,0,0.0145048066351567,0.0389279594399486,NaN,0.0269436844272486,NaN,0.0577610621492492,0,0,NaN,0,0.0621398648107791,0,0.0331517866831206,0.0346289873767489,0,0.01481908128853,0,0.0533959861418302,0,0,0,0,0.0388525961108231,0.0435583136201398,0.0621398648107791,0.034749056672697,0,0.0456025290673317,0,0.110790399032781,0,0,0,0.0458387767208092,0.0483086385526236,0,0.0344621628719119,0,0,0.0212210780812707,NaN,0,0.0313378087880156,0,0.0263030687243372,0.0342468918568318
2016-08-05,0.035888612289426,0,0,0,0.0458845160609869,NaN,0.0242199362133891,NaN,0.0499827327251341,0,0,NaN,0.118854430283217,0,0,0,0.0292384785154242,0,0,0,0,0.0934234752788178,0,0.0630069553544896,0.0178262122552155,0,0.0074102924389151,0.000272883010564318,0.0630069553544896,0,0.0385897490247053,0,0,0.0247985491532516,0.0343506507035621,0.0630069553544896,0.0388124466720104,0.0220151553240224,0,0,0.0208279992754398,0.0153934030114074,0.0177711808994307,NaN,0,0.0323645701831997,0.0800469052639217,0.0630069553544896,0
2016-08-08,0,0,0,0,0,NaN,0.0290316066186809,NaN,0.0123581669417578,0,0,NaN,0.0651610570775857,0.0521761691296662,0.00793885049249404,0,0,0.0453691527603409,0.0401761198330906,0,0.0153504844958208,0,0.0386084648191437,0.0228062025675688,0,0.0249385293552984,0.0527073323006488,0,0,0.0672045888334213,0.0494993333457259,0.0258891095059397,0.0196777385023801,0,0.0574872793243571,0,0.0181548343519331,0.113184053339734,0,0,0.030631788967196,0.0138261300387375,0.0151927520188449,NaN,0.0226379011694828,0.0137499353122832,0.102371670925809,0.043870747972059,0
2016-08-09,0.0298677886326509,0.0104254486734276,0.0104254486734276,0.10039392377885,0,NaN,0,NaN,0.204543714305188,0.0104254486734276,0,NaN,0,0,0,0.0104254486734276,0.0689073464583653,0,0,0,0,0,0.0104254486734276,0,0,0.0753938342362806,0,0,0,0,0.033910501675995,0,0,0,0,0.0496424762834826,0.0420422771342483,0.0104254486734276,0.0104254486734276,0.0755783379936483,0,0.102423287878972,0.0104254486734276,NaN,0.0104254486734276,0.0397325447556723,0.0348480287419663,0.0451366901325414,0.00375020993129076
2016-08-10,0.0785767809590311,0,0,0.0394680942377084,0,NaN,0.0467623793803278,NaN,0.0216682034494308,0,0,NaN,0,0,0,0.0108857668368197,0.0165029301013208,0.0350609685954939,0,0.0216682034494308,0.0216682034494308,0,0.0363316676982077,0.0216682034494308,0.107226553723492,0,0.0289126530485287,0,0,0.0353816404370193,0.0030158274701445,0.00425042122905908,0,0,0.167156736087872,0.0216682034494308,0.0597263412781784,0,0,0.0321263562541435,0,0,0.0555540744280427,NaN,0.0216682034494308,0.0567337746181745,0,0.0563178129198508,0
2016-08-11,0.0545463819209804,0.0706194528213776,0.137862965242325,0,0,NaN,0.0438165765827793,NaN,0.00586354923410707,0.0356574936559897,0,NaN,0,0,0,0.0266191110654118,0.117629559189114,0,0.0128404607656839,0.0130361163313088,0,0,0.00983684437936154,0,0.0131279958750654,0.00425891756311552,0.0234584148103124,0,0,0,0,0,0,0.104868991112414,0.0398763458198495,0.00621705340352672,0.0198484944371198,0,0.0135381373914775,0.0939499250746676,0.0704685500562886,0.00314607300028238,0.00714771638287492,NaN,0.0622955144012782,0,0,0.00946935948328921,0
