type,code,date,code2,buy,sel,w
p2,NIFTY,NEST IS Equity,2020-08-31,16200.0833333333,15949.55,0.00466283204374547
p2,NIFTY,NTPC IS Equity,2020-08-31,102.466667175293,96.4,-0.00590875398828688
p2,NIFTY,ONGC IS Equity,2020-08-31,81.1666666666667,81.95,0.00135443027761785
p2,NIFTY,PWGR IS Equity,2020-08-31,183.566670735677,178.95,0.00621904395746311
p2,NIFTY,RIL IS Equity,2020-08-31,2164.01668294271,2080.7,-0.0607754756378329
p2,NIFTY,SBILIFE IS Equity,2020-08-31,855.662490844727,827.75,0.012493941383478
p2,NIFTY,SBIN IS Equity,2020-08-31,231.016667683919,212,-0.0687169553503622
p2,NIFTY,SRCM IS Equity,2020-08-31,21487.0833333333,20283,0.00486504672758216
p2,NIFTY,SUNP IS Equity,2020-08-31,559.800008138021,520.25,-0.000993241792396184
p2,NIFTY,TATA IS Equity,2020-08-31,426.549997965495,413,0.00996529881155406
p2,NIFTY,TCS IS Equity,2020-08-31,2239.58333333333,2257.25,0.0253760403122606
p2,NIFTY,TECHM IS Equity,2020-08-31,755,741,-0.00406773725032018
p2,NIFTY,TTAN IS Equity,2020-08-31,1136.53332519531,1100.5,0.036290172862669
p2,NIFTY,TTMT IS Equity,2020-08-31,144.683334350586,143.2,-0.0109605085948778
p2,NIFTY,UPLL IS Equity,2020-08-31,524.300008138021,505.95,-0.00206133890422385
p2,NIFTY,UTCEM IS Equity,2020-08-31,4068.91666666667,3903.85,0.0274668831878429
p2,NIFTY,WPRO IS Equity,2020-08-31,273.8125,271.3,0.00432993492829629
p2,NIFTY,ADSEZ IS Equity,2020-09-01,359.65000406901,348.8,0.00477707039149562
p2,NIFTY,APNT IS Equity,2020-09-01,1921.33333333333,1979.3,-0.036165356974626
p2,NIFTY,AXSB IS Equity,2020-09-01,493.833333333333,485.7,0.0328257798584019
p2,NIFTY,BAF IS Equity,2020-09-01,3519.71671549479,3643.85,-0.0148698561672862
p2,NIFTY,BHARTI IS Equity,2020-09-01,517.833333333333,546.25,-0.0156919400998916
p2,NIFTY,BJAUT IS Equity,2020-09-01,2954.61669921875,2958.4,0.0462459546850177
p2,NIFTY,BJFIN IS Equity,2020-09-01,6252.09993489583,6359.6,-0.0199811246329375
p2,NIFTY,BPCL IS Equity,2020-09-01,407.266672770182,407.25,0.0174988733348789
p2,NIFTY,BRIT IS Equity,2020-09-01,3741.0166015625,3771,0.00927272646112313
p2,NIFTY,CIPLA IS Equity,2020-09-01,714.083333333333,736.55,0.0189863531838365
p2,NIFTY,COAL IS Equity,2020-09-01,134.983337402344,133.45,-0.00358879688706164
p2,NIFTY,DIVI IS Equity,2020-09-01,3113.69995117188,3231.1,0.0303821725023208
p2,NIFTY,DRRD IS Equity,2020-09-01,4268.46663411458,4351.95,0.0129176130498802
p2,NIFTY,EIM IS Equity,2020-09-01,2113.89998372396,2131.1,-0.0158087299369111
p2,NIFTY,GAIL IS Equity,2020-09-01,96.1999994913737,96.4,-0.0254063282258365
p2,NIFTY,GRASIM IS Equity,2020-09-01,680.65000406901,684.55,0.00640234199072612
p2,NIFTY,HCLT IS Equity,2020-09-01,691.233337402344,689.6,0.0154921464879549
p2,NIFTY,HDFC IS Equity,2020-09-01,1847.89998372396,1851.2,-0.0370633204059191
p2,NIFTY,HDFCB IS Equity,2020-09-01,1123.43330891927,1127.3,-0.0250465695878695
p2,NIFTY,HDFCLIFE IS Equity,2020-09-01,578.600016276042,579.3,-0.0281509895685847
p2,NIFTY,HMCL IS Equity,2020-09-01,3030.46671549479,2995.6,-0.0133002306004669
p2,NIFTY,HNDL IS Equity,2020-09-01,185.716664632161,194.05,0.0200778408714752
p2,NIFTY,HUVR IS Equity,2020-09-01,2134.59993489583,2161.65,-0.0432769275094957
p2,NIFTY,ICICIBC IS Equity,2020-09-01,392.533335367839,390.95,0.0179615275673391
p2,NIFTY,IIB IS Equity,2020-09-01,638.816650390625,627.45,-0.0317075517246555
p2,NIFTY,INFO IS Equity,2020-09-01,924.516682942708,914.15,0.0292203725940731
p2,NIFTY,IOCL IS Equity,2020-09-01,85.8833338419596,84.65,0.0189863531838365
p2,NIFTY,ITC IS Equity,2020-09-01,191.066665649414,190.2,0.0189863531838365
p2,NIFTY,JSTL IS Equity,2020-09-01,269.866658528646,286.8,0.0189863531838365
p2,NIFTY,KMB IS Equity,2020-09-01,1414.61665852865,1430.65,-0.0344002346278837
p2,NIFTY,LT IS Equity,2020-09-01,962.5,955.2,-0.0666046703137078
p2,NIFTY,MM IS Equity,2020-09-01,612.466674804688,607.55,-0.00166990293145559
p2,NIFTY,MSIL IS Equity,2020-09-01,6849.9833984375,6905.65,0.00686620338809905
p2,NIFTY,NEST IS Equity,2020-09-01,15996.8997395833,16196.9,0.00746263824713123
p2,NIFTY,NTPC IS Equity,2020-09-01,97.2666651407878,99.8,-0.0271584400834895
p2,NIFTY,ONGC IS Equity,2020-09-01,82.283332824707,79.35,-0.0204910050365438
p2,NIFTY,PWGR IS Equity,2020-09-01,179.333333333333,180.4,0.0167265253645009
p2,NIFTY,RIL IS Equity,2020-09-01,2092.96663411458,2087.25,-0.0185243231924383
p2,NIFTY,SBILIFE IS Equity,2020-09-01,824.833333333333,835.9,0.032421442495133
p2,NIFTY,SBIN IS Equity,2020-09-01,213.366668701172,218.1,-0.00199646790564566
p2,NIFTY,SRCM IS Equity,2020-09-01,20383.8502604167,20466.6,-0.0141102140166879
p2,NIFTY,SUNP IS Equity,2020-09-01,521.100016276042,521.45,0.0116018961178771
p2,NIFTY,TATA IS Equity,2020-09-01,413.5,428.65,0.0101738454491389
p2,NIFTY,TCS IS Equity,2020-09-01,2265.18334960938,2246.35,-0.00206428459298378
p2,NIFTY,TECHM IS Equity,2020-09-01,738.233337402344,727.85,0.0299012300602204
p2,NIFTY,TTAN IS Equity,2020-09-01,1106.85001627604,1120.05,0.0024503891019183
p2,NIFTY,TTMT IS Equity,2020-09-01,143.266667683919,143.8,0.0133383617275508
p2,NIFTY,UPLL IS Equity,2020-09-01,504.233337402344,505.05,0.0265795220514424
p2,NIFTY,UTCEM IS Equity,2020-09-01,3931.39998372396,3912.65,-0.00292273497762206
p2,NIFTY,WPRO IS Equity,2020-09-01,271.299997965495,271.6,0.0234581134669553
p2,NIFTY,ADSEZ IS Equity,2020-09-02,350.866668701172,359.9,-0.0454005338830971
p2,NIFTY,APNT IS Equity,2020-09-02,1972.38330078125,1943.95,0.0147171245102041
p2,NIFTY,AXSB IS Equity,2020-09-02,486.283335367839,484.4,-0.00133309525861591
p2,NIFTY,BAF IS Equity,2020-09-02,3643.60001627604,3668.65,0.012965878967149
p2,NIFTY,BHARTI IS Equity,2020-09-02,551.216674804688,550.55,-0.0213489345368742
p2,NIFTY,BJAUT IS Equity,2020-09-02,2946.68334960938,2880.55,0.0250265581984023
p2,NIFTY,BJFIN IS Equity,2020-09-02,6360.33333333333,6365.05,0.00589705531054253
p2,NIFTY,BPCL IS Equity,2020-09-02,408.566660563151,413.95,-0.00614390494711677
p2,NIFTY,BRIT IS Equity,2020-09-02,3789.66666666667,3799.2,-0.00995898174876435
p2,NIFTY,CIPLA IS Equity,2020-09-02,738.666666666667,738.25,-0.0106019532544049
p2,NIFTY,COAL IS Equity,2020-09-02,135.600001017253,136.3,-0.0619525988188718
p2,NIFTY,DIVI IS Equity,2020-09-02,3249.28336588542,3330.7,-0.0125022871557399
p2,NIFTY,DRRD IS Equity,2020-09-02,4349.11669921875,4352.75,0.0122263415345193
p2,NIFTY,EIM IS Equity,2020-09-02,2134.81665039063,2169.85,0.0114576789753308
p2,NIFTY,GAIL IS Equity,2020-09-02,96.4833323160807,97.3,0.0139363252590163
p2,NIFTY,GRASIM IS Equity,2020-09-02,681.383321126302,678.45,0.0362401588877592
p2,NIFTY,HCLT IS Equity,2020-09-02,691.383341471354,701.95,0.00937872159353975
p2,NIFTY,HDFC IS Equity,2020-09-02,1844.84997558594,1827.2,0.014942672788628
p2,NIFTY,HDFCB IS Equity,2020-09-02,1125.36665852865,1134.15,0.0250230618475234
p2,NIFTY,HDFCLIFE IS Equity,2020-09-02,580.016662597656,580.85,-0.00586588925077587
p2,NIFTY,HMCL IS Equity,2020-09-02,3030.38330078125,2943.55,-0.0513167107546287
p2,NIFTY,HNDL IS Equity,2020-09-02,194.633331298828,196.2,0.0126890188451957
p2,NIFTY,HUVR IS Equity,2020-09-02,2171.54996744792,2141.65,-0.00921267044605138
p2,NIFTY,ICICIBC IS Equity,2020-09-02,389.84999593099,392.4,0.0566851278288791
p2,NIFTY,IIB IS Equity,2020-09-02,631.583333333333,640.55,-0.0231963598468819
p2,NIFTY,INFO IS Equity,2020-09-02,916.916666666667,924,0.00701420084843377
p2,NIFTY,IOCL IS Equity,2020-09-02,85.2666676839193,85.3,-0.0308828115882651
p2,NIFTY,ITC IS Equity,2020-09-02,191.283335367839,191.35,-0.0161801393129924
p2,NIFTY,JSTL IS Equity,2020-09-02,288.149993896484,293,-0.0168687194186916
p2,NIFTY,KMB IS Equity,2020-09-02,1422.55000813802,1423.5,0.0303304918208465
p2,NIFTY,LT IS Equity,2020-09-02,955.333333333333,955.55,0.00520397551670369
p2,NIFTY,MM IS Equity,2020-09-02,609.800008138021,642.75,0.00791809619905687
p2,NIFTY,MSIL IS Equity,2020-09-02,6911,6920.75,0.0115614815869952
p2,NIFTY,NEST IS Equity,2020-09-02,16195.3333333333,15992.55,0.0131984501850173
p2,NIFTY,NTPC IS Equity,2020-09-02,99.8833338419596,98.95,0.0114576789753308
p2,NIFTY,ONGC IS Equity,2020-09-02,80.8666661580404,80.3,-0.0969467830649994
p2,NIFTY,PWGR IS Equity,2020-09-02,177.649998982747,181.2,0.0763586412015735
p2,NIFTY,RIL IS Equity,2020-09-02,2091.66666666667,2128.2,0.000582392035104944
p2,NIFTY,SBILIFE IS Equity,2020-09-02,844.883341471354,850.3,-0.029132933834941
p2,NIFTY,SBIN IS Equity,2020-09-02,217.700002034505,216.25,0.00817100082199886
p2,NIFTY,SRCM IS Equity,2020-09-02,20538.2330729167,20563.6,-0.0194569378455706
p2,NIFTY,SUNP IS Equity,2020-09-02,523.34999593099,514.5,-0.00732955196078204
p2,NIFTY,TATA IS Equity,2020-09-02,431.450002034505,438.65,-0.00415030434188017
p2,NIFTY,TCS IS Equity,2020-09-02,2249.08333333333,2265.15,0.0100748848770317
p2,NIFTY,TECHM IS Equity,2020-09-02,732.333353678385,735.2,-0.00364338454101483
p2,NIFTY,TTAN IS Equity,2020-09-02,1116.35001627604,1121.3,0.0246842073520351
p2,NIFTY,TTMT IS Equity,2020-09-02,144.050003051758,150.3,-0.00515855897649297
p2,NIFTY,UPLL IS Equity,2020-09-02,503.933339436849,500.85,0.0119307836218951
p2,NIFTY,UTCEM IS Equity,2020-09-02,3906.33325195313,3941.7,0.0303279904112871
p2,NIFTY,WPRO IS Equity,2020-09-02,272.933329264323,273.7,-0.0114159552125472
p2,NIFTY,ADSEZ IS Equity,2020-09-03,363.84999593099,366,-0.0381344852783948
p2,NIFTY,APNT IS Equity,2020-09-03,1953.89998372396,1978,0.00264760411842124
p2,NIFTY,AXSB IS Equity,2020-09-03,488.233327229818,474.95,-0.0276492363384557
p2,NIFTY,BAF IS Equity,2020-09-03,3665.78328450521,3619.7,0.0230292910759294
p2,NIFTY,BHARTI IS Equity,2020-09-03,550.300008138021,538,0.0219647669942283
p2,NIFTY,BJAUT IS Equity,2020-09-03,2907.26668294271,2896.4,-0.0374805786523527
p2,NIFTY,BJFIN IS Equity,2020-09-03,6394.9833984375,6355.55,-0.00158665558682293
p2,NIFTY,BPCL IS Equity,2020-09-03,416.383341471354,413.4,-0.00778985167313617
p2,NIFTY,BRIT IS Equity,2020-09-03,3794.06665039063,3746.85,0.0238625104571428
p2,NIFTY,CIPLA IS Equity,2020-09-03,742.433349609375,738.6,-0.0142516073044063
p2,NIFTY,COAL IS Equity,2020-09-03,137.299997965495,135.7,-0.0309325695010436
p2,NIFTY,DIVI IS Equity,2020-09-03,3330.66666666667,3282.5,0.0232274982706899
p2,NIFTY,DRRD IS Equity,2020-09-03,4376.66650390625,4433.15,-0.00812654918938437
p2,NIFTY,EIM IS Equity,2020-09-03,2171.96663411458,2231.15,0.00770455666241787
p2,NIFTY,GAIL IS Equity,2020-09-03,97.283332824707,98.1,0.0651896288905453
p2,NIFTY,GRASIM IS Equity,2020-09-03,684.716674804688,724.75,-0.0360410927058252
p2,NIFTY,HCLT IS Equity,2020-09-03,703.016662597656,706.75,-0.00242946199676155
p2,NIFTY,HDFC IS Equity,2020-09-03,1832.64998372396,1808.75,0.00946948894385932
p2,NIFTY,HDFCB IS Equity,2020-09-03,1139.03332519531,1130.9,0.00554225410693622
p2,NIFTY,HDFCLIFE IS Equity,2020-09-03,583.233337402344,582.2,-0.0075153553096815
p2,NIFTY,HMCL IS Equity,2020-09-03,2975.04996744792,2941.4,-0.042229707372724
p2,NIFTY,HNDL IS Equity,2020-09-03,195.883331298828,192,0.0234959229074765
p2,NIFTY,HUVR IS Equity,2020-09-03,2152.06665039063,2139.15,-0.00987689871712675
p2,NIFTY,ICICIBC IS Equity,2020-09-03,392.016662597656,382.75,0.0219647669942283
p2,NIFTY,IIB IS Equity,2020-09-03,643.466654459635,631.85,-0.0103956771902678
p2,NIFTY,INFO IS Equity,2020-09-03,926.5,935.55,0.0057086636295421
p2,NIFTY,IOCL IS Equity,2020-09-03,85.7333323160807,85.1,-0.0062099378291626
p2,NIFTY,ITC IS Equity,2020-09-03,191.816665649414,191.6,0.0203948020599222
p2,NIFTY,JSTL IS Equity,2020-09-03,293.200002034505,293.4,0.0219647669942283
p2,NIFTY,KMB IS Equity,2020-09-03,1430.80000813802,1396.7,-0.0215090895403389
p2,NIFTY,LT IS Equity,2020-09-03,959.816650390625,961.15,-0.00601570323335475
p2,NIFTY,MM IS Equity,2020-09-03,640.616658528646,644.65,0.0429971677069052
p2,NIFTY,MSIL IS Equity,2020-09-03,6931.46663411458,7072.6,0.0182751253852627
p2,NIFTY,NEST IS Equity,2020-09-03,16026.4332682292,16393.75,0.000381323708689951
p2,NIFTY,NTPC IS Equity,2020-09-03,99.1666666666667,97.7,0.0189287610298081
p2,NIFTY,ONGC IS Equity,2020-09-03,80.4499994913737,79.05,0.00700024444481832
p2,NIFTY,PWGR IS Equity,2020-09-03,180.116663614909,178.5,0.0484912826833581
p2,NIFTY,RIL IS Equity,2020-09-03,2129.63330078125,2112.1,0.0225293996230774
p2,NIFTY,SBILIFE IS Equity,2020-09-03,854.733357747396,852.3,-0.00347298543775691
p2,NIFTY,SBIN IS Equity,2020-09-03,217.583333333333,213.15,-0.0127650353386505
p2,NIFTY,SRCM IS Equity,2020-09-03,20528.4166666667,20429,0.0288601956625874
p2,NIFTY,SUNP IS Equity,2020-09-03,517.775009155273,523.45,-0.0253305410806623
p2,NIFTY,TATA IS Equity,2020-09-03,442,438.1,-0.030769268897289
p2,NIFTY,TCS IS Equity,2020-09-03,2270.35001627604,2299.5,0.0144052106556965
p2,NIFTY,TECHM IS Equity,2020-09-03,738.566670735677,759.55,-0.0168535342395083
p2,NIFTY,TTAN IS Equity,2020-09-03,1123.66666666667,1185.3,0.0219647669942283
p2,NIFTY,TTMT IS Equity,2020-09-03,151.66667175293,151.85,-0.0300028480733987
p2,NIFTY,UPLL IS Equity,2020-09-03,506.199996948242,521.85,-0.0374160181265876
p2,NIFTY,UTCEM IS Equity,2020-09-03,3963.9375,3949,-0.0176665217627265
p2,NIFTY,WPRO IS Equity,2020-09-03,275.174995422363,282.85,-0.0175487896241806
p2,NIFTY,ADSEZ IS Equity,2020-09-04,360.066660563151,353,-0.0286892295363556
p2,NIFTY,APNT IS Equity,2020-09-04,1959.29996744792,1956.35,-0.0173486328363846
p2,NIFTY,AXSB IS Equity,2020-09-04,465.75,455.2,-0.00823658979402709
p2,NIFTY,BAF IS Equity,2020-09-04,3539.35001627604,3596.8,0.0259894732456471
p2,NIFTY,BHARTI IS Equity,2020-09-04,532.583333333333,523.15,-0.00991784569903844
p2,NIFTY,BJAUT IS Equity,2020-09-04,2865.11669921875,2883.2,-0.0341254478789569
p2,NIFTY,BJFIN IS Equity,2020-09-04,6246.29996744792,6277.2,0.00714829352133948
p2,NIFTY,BPCL IS Equity,2020-09-04,408.799997965495,403.35,-0.0153416803991491
p2,NIFTY,BRIT IS Equity,2020-09-04,3723.86669921875,3705.85,-0.0385188868136182
p2,NIFTY,CIPLA IS Equity,2020-09-04,732.25,724.6,-0.0307155148851521
p2,NIFTY,COAL IS Equity,2020-09-04,134.083338419596,132.45,-0.0110154397998525
p2,NIFTY,DIVI IS Equity,2020-09-04,3247.56665039063,3223.15,-0.00780230188755681
p2,NIFTY,DRRD IS Equity,2020-09-04,4392.84993489583,4322.5,-0.0272791857646054
p2,NIFTY,EIM IS Equity,2020-09-04,2177.93334960938,2180.85,0.0529438194057818
p2,NIFTY,GAIL IS Equity,2020-09-04,96.7999979654948,98.05,-0.0112717965027346
p2,NIFTY,GRASIM IS Equity,2020-09-04,703.983337402344,706.5,0.047282897041918
p2,NIFTY,HCLT IS Equity,2020-09-04,695.200012207031,700.8,0.00641533182494432
p2,NIFTY,HDFC IS Equity,2020-09-04,1778.13334147135,1769.7,-0.00304407714734345
p2,NIFTY,HDFCB IS Equity,2020-09-04,1113.35001627604,1119.3,0.0142124098109078
p2,NIFTY,HDFCLIFE IS Equity,2020-09-04,570.766662597656,574.65,0.0235421517703587
p2,NIFTY,HMCL IS Equity,2020-09-04,2905.21671549479,2915.2,-0.026567750855267
p2,NIFTY,HNDL IS Equity,2020-09-04,187.483337402344,188.3,0.0221013604128
p2,NIFTY,HUVR IS Equity,2020-09-04,2121.53336588542,2124.65,-0.012905353985849
p2,NIFTY,ICICIBC IS Equity,2020-09-04,373.883331298828,372.55,0.0208769007960701
p2,NIFTY,IIB IS Equity,2020-09-04,611.033325195313,616.15,0.0686579743103516
p2,NIFTY,INFO IS Equity,2020-09-04,918.283345540365,919.15,0.0273533634632006
p2,NIFTY,IOCL IS Equity,2020-09-04,83.8999989827474,83.9,-0.00673450870979733
p2,NIFTY,ITC IS Equity,2020-09-04,189.583333333333,186.7,-0.0239872740650414
p2,NIFTY,JSTL IS Equity,2020-09-04,285.066660563151,282.35,0.0389882328254207
p2,NIFTY,KMB IS Equity,2020-09-04,1374.16666666667,1380.05,-0.0103893181582447
p2,NIFTY,LT IS Equity,2020-09-04,947.616658528646,942.5,-0.00388537587448575
p2,NIFTY,MM IS Equity,2020-09-04,629.366658528646,632,0.0360681032329999
p2,NIFTY,MSIL IS Equity,2020-09-04,6987.75,7190.1,-0.00877133159448609
p2,NIFTY,NEST IS Equity,2020-09-04,16232.6998697917,16232.6,-0.000559632614380475
p2,NIFTY,NTPC IS Equity,2020-09-04,96.4333343505859,94.7,0.00820754665293257
p2,NIFTY,ONGC IS Equity,2020-09-04,78.3333333333333,77.9,-0.0316256834230706
p2,NIFTY,PWGR IS Equity,2020-09-04,177.200002034505,175.05,-0.0280139065861866
p2,NIFTY,RIL IS Equity,2020-09-04,2086.43334960938,2077.25,-0.00450446306280051
p2,NIFTY,SBILIFE IS Equity,2020-09-04,840.816670735677,834.55,-0.00990592125358673
p2,NIFTY,SBIN IS Equity,2020-09-04,208.566665649414,206.6,0.000250538302582557
p2,NIFTY,SRCM IS Equity,2020-09-04,20259.3997395833,20025.3,-0.0316654960059492
p2,NIFTY,SUNP IS Equity,2020-09-04,517.40000406901,512.45,-0.0162155974523618
p2,NIFTY,TATA IS Equity,2020-09-04,427.916666666667,421.3,0.0305969034510416
p2,NIFTY,TCS IS Equity,2020-09-04,2274.13330078125,2288.8,-0.0153000289260336
p2,NIFTY,TECHM IS Equity,2020-09-04,747.5,748.2,0.00682931017831009
p2,NIFTY,TTAN IS Equity,2020-09-04,1163.39998372396,1159.25,0.0199218609357185
p2,NIFTY,TTMT IS Equity,2020-09-04,148.09999593099,147.8,0.0426135288176745
p2,NIFTY,UPLL IS Equity,2020-09-04,513.933329264323,508.45,-0.00417228536373806
p2,NIFTY,UTCEM IS Equity,2020-09-04,3900.20003255208,3916.1,-0.0213393707058957
p2,NIFTY,WPRO IS Equity,2020-09-04,278.166676839193,276,-0.000150072418050416
p2,NIFTY,ADSEZ IS Equity,2020-09-07,355.433329264323,352.05,-0.0108900094010276
p2,NIFTY,APNT IS Equity,2020-09-07,1967.81665039063,1982.1,-0.00310679126933792
p2,NIFTY,AXSB IS Equity,2020-09-07,455.333333333333,458.7,-0.000184270275065206
p2,NIFTY,BAF IS Equity,2020-09-07,3603.23331705729,3505.15,0.0068121865442032
p2,NIFTY,BHARTI IS Equity,2020-09-07,525.983337402344,515.45,0.00243074182461976
p2,NIFTY,BJAUT IS Equity,2020-09-07,2884.80004882813,2898.2,-0.00831810383176093
p2,NIFTY,BJFIN IS Equity,2020-09-07,6306.96663411458,6263.65,-0.0220862690056273
p2,NIFTY,BPCL IS Equity,2020-09-07,409.5,400.2,-0.0940906749853866
p2,NIFTY,BRIT IS Equity,2020-09-07,3724.13330078125,3724.05,-0.0211086409487628
p2,NIFTY,CIPLA IS Equity,2020-09-07,727.799987792969,716.75,-0.0048004308996127
p2,NIFTY,COAL IS Equity,2020-09-07,132.716669718424,131.95,-0.00142413587490097
p2,NIFTY,DIVI IS Equity,2020-09-07,3239.55004882813,3199.1,-0.0145552592296224
p2,NIFTY,DRRD IS Equity,2020-09-07,4353.08333333333,4419.85,-0.0067798633417087
p2,NIFTY,EIM IS Equity,2020-09-07,2202.41666666667,2192.9,-0.0447193015878318
p2,NIFTY,GAIL IS Equity,2020-09-07,97.8833312988281,95.75,0.0277417725735503
p2,NIFTY,GRASIM IS Equity,2020-09-07,717.549987792969,700.15,-0.0949797158365324
p2,NIFTY,HCLT IS Equity,2020-09-07,697.799987792969,708.8,0.0642734362476494
p2,NIFTY,HDFC IS Equity,2020-09-07,1769.36665852865,1791.1,0.0128870826440609
p2,NIFTY,HDFCB IS Equity,2020-09-07,1113.28336588542,1110.5,0.0413180663592302
p2,NIFTY,HDFCLIFE IS Equity,2020-09-07,576.766662597656,591.85,0.00332465544249678
p2,NIFTY,HMCL IS Equity,2020-09-07,2924.98331705729,2860.15,-0.00720625655103332
p2,NIFTY,HNDL IS Equity,2020-09-07,188.549997965495,187.5,0.0245518265999771
p2,NIFTY,HUVR IS Equity,2020-09-07,2131.93326822917,2162.6,0.0205770997164251
p2,NIFTY,ICICIBC IS Equity,2020-09-07,372.883331298828,373.4,-0.00147421093585682
p2,NIFTY,IIB IS Equity,2020-09-07,621.550008138021,608.7,-0.0297642322977732
p2,NIFTY,INFO IS Equity,2020-09-07,918.533345540365,925.05,0.026253258372315
p2,NIFTY,IOCL IS Equity,2020-09-07,84.4000015258789,83.8,-0.0201834586503967
p2,NIFTY,ITC IS Equity,2020-09-07,187.100001017253,189.1,0.00612378037717261
p2,NIFTY,JSTL IS Equity,2020-09-07,280.09999593099,286.5,0.0544611712896868
p2,NIFTY,KMB IS Equity,2020-09-07,1375.84997558594,1368.75,0.0293112615892064
p2,NIFTY,LT IS Equity,2020-09-07,945.350016276042,932.15,-0.00631077377341752
p2,NIFTY,MM IS Equity,2020-09-07,630.266662597656,610.45,0.0215824512578048
p2,NIFTY,MSIL IS Equity,2020-09-07,7220.7333984375,7209.15,-0.00581164449093769
p2,NIFTY,NEST IS Equity,2020-09-07,16236.1832682292,16403.5,0.0213147563798591
p2,NIFTY,NTPC IS Equity,2020-09-07,95.033332824707,92.4,0.0179462468173193
p2,NIFTY,ONGC IS Equity,2020-09-07,78.0833333333333,76.45,0.000461387366945268
p2,NIFTY,PWGR IS Equity,2020-09-07,175.616668701172,176.15,0.0245518265999771
p2,NIFTY,RIL IS Equity,2020-09-07,2082.30004882813,2082.65,0.00422470306371669
p2,NIFTY,SBILIFE IS Equity,2020-09-07,835.016662597656,838.45,0.0174309712270591
p2,NIFTY,SBIN IS Equity,2020-09-07,207.433334350586,207.9,-0.00269858796323504
p2,NIFTY,SRCM IS Equity,2020-09-07,20050.033203125,19782.95,0.00121711207150308
p2,NIFTY,SUNP IS Equity,2020-09-07,515.90000406901,513.25,-0.0187830712287461
p2,NIFTY,TATA IS Equity,2020-09-07,422.983337402344,422.5,-0.0110834967563615
p2,NIFTY,TCS IS Equity,2020-09-07,2292.66666666667,2327.05,0.0240052096780817
p2,NIFTY,TECHM IS Equity,2020-09-07,749.537506103516,747.1,0.0120107599316184
p2,NIFTY,TTAN IS Equity,2020-09-07,1165.10001627604,1167.7,-0.00107987429054893
p2,NIFTY,TTMT IS Equity,2020-09-07,149.866663614909,149.4,-0.0685609265745158
p2,NIFTY,UPLL IS Equity,2020-09-07,507.450002034505,494.45,0.0116336276484848
p2,NIFTY,UTCEM IS Equity,2020-09-07,3926.18334960938,3848.65,0.0103351804259318
p2,NIFTY,WPRO IS Equity,2020-09-07,276.799997965495,278.75,0.0132194279511051
p2,NIFTY,ADSEZ IS Equity,2020-09-08,352.050008138021,345.6,0.00404868077002966
p2,NIFTY,APNT IS Equity,2020-09-08,1986.90002441406,1960.35,-0.00287697451679635
p2,NIFTY,AXSB IS Equity,2020-09-08,460.133331298828,444.35,-0.000303269985533185
p2,NIFTY,BAF IS Equity,2020-09-08,3517.41666666667,3500,-0.0148047672966027
p2,NIFTY,BHARTI IS Equity,2020-09-08,515.600016276042,498.1,0.0101954080193297
p2,NIFTY,BJAUT IS Equity,2020-09-08,2895.88330078125,2901.75,0.0138489432237602
p2,NIFTY,BJFIN IS Equity,2020-09-08,6285.56673177083,6234.25,-0.0259028813684579
p2,NIFTY,BPCL IS Equity,2020-09-08,400.949991861979,412.1,0.0126989290040967
p2,NIFTY,BRIT IS Equity,2020-09-08,3725.46663411458,3731.6,0.0125753266787568
p2,NIFTY,CIPLA IS Equity,2020-09-08,718,708.2,0.01861159746503
p2,NIFTY,COAL IS Equity,2020-09-08,132.183334350586,129.95,0.00964513320559272
p2,NIFTY,DIVI IS Equity,2020-09-08,3201.85001627604,3112.6,-0.00579721979487406
p2,NIFTY,DRRD IS Equity,2020-09-08,4460.14990234375,4348.8,-0.0619614112725607
p2,NIFTY,EIM IS Equity,2020-09-08,2194.14990234375,2161.5,-0.0209535888160277
p2,NIFTY,GAIL IS Equity,2020-09-08,96.216667175293,94.55,-0.0431703847298891
p2,NIFTY,GRASIM IS Equity,2020-09-08,702.300008138021,677.1,-0.0123683700404086
p2,NIFTY,HCLT IS Equity,2020-09-08,707.049987792969,725.9,0.01861159746503
p2,NIFTY,HDFC IS Equity,2020-09-08,1782.5,1777.3,0.0450339068622206
p2,NIFTY,HDFCB IS Equity,2020-09-08,1111.11665852865,1112.45,-0.00624769928787084
p2,NIFTY,HDFCLIFE IS Equity,2020-09-08,593.333333333333,581.85,-0.00337771494412696
p2,NIFTY,HMCL IS Equity,2020-09-08,2873.93334960938,2863.2,-0.0113096905921342
p2,NIFTY,HNDL IS Equity,2020-09-08,187.616668701172,180.25,-0.0108350681820057
p2,NIFTY,HUVR IS Equity,2020-09-08,2153.03336588542,2142.25,0.0499777759775646
p2,NIFTY,ICICIBC IS Equity,2020-09-08,371.966664632161,375.7,0.039735056830013
p2,NIFTY,IIB IS Equity,2020-09-08,609.59999593099,600.4,0.0147242146523718
p2,NIFTY,INFO IS Equity,2020-09-08,929.050008138021,939.3,-0.0231685751329222
p2,NIFTY,IOCL IS Equity,2020-09-08,83.8499984741211,82.75,0.00449316119972274
p2,NIFTY,ITC IS Equity,2020-09-08,189.466669718424,188.15,-0.00224376934323199
p2,NIFTY,JSTL IS Equity,2020-09-08,286.016662597656,281.15,0.0323768674944971
p2,NIFTY,KMB IS Equity,2020-09-08,1368.19999186198,1350.7,0.000459543299048282
