date,A00700,A00939,A02318,A00941,A09988,A01398,A03690,A01810,A03988,A03968,A00883,A02628,A01109,A02313,A02319,A01177,A00175,A02020,A02382,A01093,A00960,A01918,A00291,A00386,A02007,A01288,A02688,A00914,A00586,A02601,A00788,A00857,A01088,A00384,A00813,A02202,A00267,A01044,A02328,A00270,A03328,A01658,A01193,A00762,A00728,A00151,A00998,A01988,A00656,A00966
2012-11-30,0.147305339580126,0,0,0.0699237331862059,NaN,0.0311950201291671,NaN,NaN,0.0311950201291671,0,0.0311950201291671,0.106728834667564,0,0,0,0,0,0,0,0,0.0311950201291671,0,0,0.0311950201291671,0,0,0,0,NaN,0.122990641821708,NaN,0.0311950201291671,0.0311950201291671,0,0.0311950201291671,NaN,0.0311950201291671,0,0.0311950201291671,0.0311950201291671,0,NaN,0.0449036811812077,0.145061302944122,0.00397400343394574,0,0,0.0159672417642836,0,0
2012-12-03,0.0873063234088198,0,0,0.0426171187088509,NaN,0.052103970434638,NaN,NaN,0.0313042676644972,0,0.035659209883024,0,0,0,0.0254484521234757,0,0,0.0624415578306729,0.00755264201213035,0.0435099641802968,0,0,0.0356422680096841,0.0547958390213997,0,0.00755264201213035,0.0631886132751946,0,NaN,0.0381305222811209,NaN,0,0.00755264201213035,0.0768989061935923,0,NaN,0,0,0,0.0568655409856146,0,NaN,0,0,0.00755264201213035,0,0,0,0.159842477077302,0.104034400873295
2012-12-04,0,0.000942563345853248,0.0358714525808195,0.000942563345853248,NaN,0.027099666805309,NaN,NaN,0.000942563345853248,0.000942563345853248,0,0.000942563345853248,0,0.000942563345853248,0,0,0.113200132359344,0.0256145565356307,0,0.000942563345853248,0.000942563345853248,0,0.000942563345853248,0,0,0.0412746240692619,0.097439041007879,0.0272529310833903,NaN,0.000942563345853248,NaN,0.079873666558464,0.000942563345853248,0,0.000942563345853248,NaN,0.055982025170648,0.0202973166240401,0,0.000942563345853248,0.0737582837870365,NaN,0,0,0,0.259998491838521,0.000942563345853248,0.0547544472937301,0.0312824468630147,0.0431050305809659
2012-12-05,0.00692756692166851,0,0,0,NaN,0,NaN,NaN,0,0,0.0840286291526312,0.0616840658212735,0.0491271688450309,0,0,0.0720709081365792,0.0129053506443326,0,0.0274228253993743,0.0129053506443326,0.0129053506443326,0,0,0,0,0.0129053506443326,0.00243781519863757,0,NaN,0.0568941719461831,NaN,0.0270852097073966,0.0604943410608606,0,0,NaN,0.0575200291598281,0.0129053506443326,0.0794890366795912,0.036170238646054,0.0787039772319332,NaN,0.0129053506443326,0,0.0819318343852875,0.0780015007914962,0.0496732264058462,0,0,0.0129053506443326
2012-12-06,0.0307398622017339,0,0,0.00704560818069801,NaN,0,NaN,NaN,0.0307398622017339,0,0.0307398622017339,0,0,0.0307398622017339,0.155831585636319,0.098249681198177,0,0,0.0307398622017339,0.0307398622017339,0.0307398622017339,0,0,0,0.0763497131054974,0.00594033685610211,0.126855536705145,0,NaN,0,NaN,0,0,0,0,NaN,0.0648671929682417,0,0.0307398622017339,0,0.0307398622017339,NaN,0,0,0,0,0.00984001651733168,0.0200937580796417,0.0497269987944849,0.108540812142757
2012-12-07,0,0.0096095499561384,0,0.0492793112891182,NaN,0,NaN,NaN,0.046542913848883,0,0.0416138362880382,0,0,0.0121056608115094,0.0420589910759626,0,0,0.064192925650327,0,0,0.0947311608206577,0.052702407763264,0.0225893264040678,0.0601412687166047,0,0,0.0111332628435044,0,NaN,0,NaN,0.0523061830085391,0.0102189291320971,0.0743384842226549,0,NaN,0,0,0.0847086494436685,0.0225893264040678,0,NaN,0.0225893264040678,0,0,0.0368063837004509,0.00321510126487906,0.0706129221318278,0.0933247524156041,0.0225893264040678
2012-12-10,0.00472617429766893,0,0,0,NaN,0,NaN,NaN,0,0.0598038715989453,0,0.0351917332031919,0,0.0702690510256069,0.0499588509531222,0.0481571396563703,0,0.00114610119908433,0.00888374483638137,0,0,0.0396904970131296,0.0261243406712795,0,0,0.0464955509407618,0,0,NaN,0,NaN,0.00865383732256404,0.0191781750668738,0,0,NaN,0.144299730289813,0.000903223652259295,0.0702690510256069,0.108646800773769,0.0272779480847217,NaN,0.0410656272527435,0,0.0702690510256069,0.01000801784351,0.0303388033102863,0.000135777937309373,0.0335474839302675,0.0449594170891268
2012-12-11,0.119445719985664,0.0114889303680061,0.0253965310233766,0,NaN,0.0253965310233766,NaN,NaN,0,0,0,0.00717072459706724,0,0.058774772596267,0,0,0,0.0397983103822375,0,0.0649846780051757,0,0.0253965310233766,0,0,0.0025776259266282,0,0.0253965310233766,0,NaN,0.0253965310233766,NaN,0,0.0520781974844638,0.039326893709281,0.0583016274193307,NaN,0,0.0743833028281944,0.0848577697535254,0.0388853608190768,0.0105940064997474,NaN,0,0,0.0649846780051757,0.119968215479899,0,0.0253965310233766,0,0
2012-12-12,0.0569247319682268,0.0015743976183329,0.0243105168938687,0.124159734864819,NaN,0.0466576890105261,NaN,NaN,0,0,0,0.00201657936966093,0.0415281612257823,0.00171793838917108,0,0,0,0,0,0,0,0,0.0645682901922611,0.0313556272210881,0.0116706790308666,0,0.00761363510698307,0,NaN,0.0828520288986132,NaN,0,0,0.0645682901922611,0.115986740455667,NaN,0,0.0922693347746273,0.0354026888721558,0.0800639788551104,0,NaN,0.0529790776629042,0,0.0194570096457458,0.0283438472768604,0,0.00778114879841036,0.000494303221323694,0.00570357045473368
2012-12-13,0.0646431480346642,0.0293276322831513,0,0,NaN,0.061249637984524,NaN,NaN,0.00398852653279086,0.0612496379845243,0,0.0798252543160063,0,0,0.0203659216661678,0.121416138030352,0,0.0203659216661678,0,0,0,0,0,0.0716930156924202,0,0,0,0,NaN,0.0521300188435671,NaN,0.0929723734241376,0.0551551709557012,0,0,NaN,0.0203659216661678,0.0487565689864451,0,0,0.0106922271314275,NaN,0.00699821489859104,0.0829976851634572,0,0.0616260994607519,0,0.0138149636128173,0.0203659216661678,0
2012-12-14,0.0632359248424208,0.0499823412468953,0.029479348508014,0,NaN,0,NaN,NaN,0,0.0628091191678615,0.0162466524814825,0.0397089431052567,0.050481359139264,0,0.0292571595671118,0,0.0120473849288639,0,0,0,0,0,0,0.0875765450285813,0.0374512183876753,0.0358168239059454,0.0435418915734987,0.0421053000423388,NaN,0,NaN,0,0.0333061769139916,0,0.00973586150540456,NaN,0,0.0893139078970322,0.00751217597203728,0.0197017460374331,0,NaN,0,0.0653692637068547,0,0,0.0872890555976865,0.0267001483039564,0.0209527281870004,0.0403789239533933
2012-12-17,0.0336745633715289,0,0,0,NaN,0,NaN,NaN,0,0.0311698169450174,0.0888275472662983,0,0,0,0,0.0428916342137544,0.0468857870931859,0.0766335755472457,0,0,0,0.0165663862643813,0.0639705694045325,0.0615619253958848,0,0,0,0.0607795117695648,NaN,0,NaN,0,0.0535291160699489,0,0,NaN,0.0801883255233712,0,0,0.0889854317775817,0,NaN,0.00587444448769083,0.0801883255233721,0.0702722188075622,0,0.0359358843506382,0.062064936188441,0,0
2012-12-18,0.0640274951624513,0,0,0.0690584944583585,NaN,0,NaN,NaN,0.0224142110234477,0,0.0224142110234477,0,0.0224142110234477,0,0,0,0,0.0700213351714641,0.105942203492401,0.0224142110234477,0.0224142110234477,0.0224142110234477,0.00374810838987285,0.0831063342062994,0.0507703669367475,0,0,0,NaN,0,NaN,0.11797915636661,0.0066655720791884,0.0391265347984353,0,NaN,0,0,0,0.0224142110234477,0,NaN,0.060805159473265,0.0737075540099432,0,0.0611394090244467,0,0,0.000332608759049292,0.0366701905073326
2012-12-19,0.0199795571804355,0,0,0.0264875714316336,NaN,0,NaN,NaN,0.0311093346952486,0,0.000251412439754407,0,0.0395817562616792,0,0,0.137777272436851,0.141723345833363,0,0.0205677298564917,0.0592942571062409,0,0,0.0242263857285714,0,0,0,0.0592942571062409,0,NaN,0,NaN,0.0229970692042603,0,0.0105985248219013,0.00356316406694051,NaN,0.132292683239351,0,0.00210508314440026,0.0122294823625252,0.00859045338749709,NaN,0,0,0.0127858035769913,0,0,0.115956341907141,0.0592942571062409,0.0592942571062409
2012-12-20,0.0391099848687818,0.0311496669488526,0,0.0587918768178432,NaN,0,NaN,NaN,0,0.00936637931005714,0.0966376172670663,0,0.055587812746547,0,0,0.0628378960091273,0.0369318912991667,0.00144463305072338,0,0.11167421569885,0,0,0,0.02929992343433,0,0,0,0.0348954656711937,NaN,0.0213180470082135,NaN,0,0,0.0795548916402573,0,NaN,0.0553367454294785,0,0,0.0317795383359351,0.0657879036791969,NaN,0,0,0,0,0.0684763036972389,0,0,0.110019207087141
2012-12-21,0.0217177836098553,0.00227726099011007,0.0260313663362765,0.0530858394370707,NaN,0,NaN,NaN,0,0,0.0661655821080522,0.0853319653081892,0,0.0638065685483868,0,0,0.0217823909793767,0,0.044253951083025,0.0542454212704506,0,0,0,0.115585299070049,0,0,0,0.0266227979738101,NaN,0.0393401227920157,NaN,0.0497525745373652,0,0,0,NaN,0.0178869606902288,0,0,0.0219903035481778,0.00450453444442305,NaN,0,0,0,0,0.106275966014555,0.0369066576973804,0,0.142436653561202
2012-12-24,0,0,0.0330505077365056,0.0414252406079106,NaN,0,NaN,NaN,0.0248296592992431,0,0.0972556769751487,0.0678022761303898,0.00119472004211149,0,0.0198942891527422,0.00119472004211149,0.0446422364123633,0,0.0326771977244626,0,0.00119472004211149,0.105092694271893,0.0158217877130404,0.047249087394579,0,0,0,0,NaN,0.045969799412565,NaN,0.103213888227956,0.00119472004211149,0,0,NaN,0.0162311272933843,0,0,0.0407668032827749,0.00119472004211149,NaN,0.0415427264835719,0.00119472004211149,0,0.0760972691748408,0,0,0.0509448082315051,0.0883246042224543
2012-12-27,0,0.0260449343180309,0,0.0126390530868866,NaN,0.0198207751749992,NaN,NaN,0,0,0.0635384371271291,0,0,0,0,0.047443696330437,0,0.0758382074622845,0.0553059215243141,0.301873460551327,0,0.0189969894060703,0,0,0,0,0.0758382074622845,0,NaN,0,NaN,0,0.0143943473081233,0.0589688006850992,0,NaN,0,0,0.0159125822247235,0.0589411459198892,0.0035069264737904,NaN,0.0629057011374901,0,0.0275608887697288,0,0.00619491326728328,0,0.0542750117701084,0
2012-12-28,0,0,0.028418569681612,0.0131807001854868,NaN,0.0431674837814626,NaN,NaN,0,0,0.0391007877344719,0.0130383230903146,0,0.102323963483841,0.0875011104491075,0.112146954905255,0,0,0,0.0557277221258536,0,0.0187151048769557,0.00566749160216492,0.0557277221258536,0,0.0193915756882935,0,0,NaN,0,NaN,0.0557277221258536,0.00418422551257396,0.0330620151460721,0,NaN,0.00427949999799588,0.000542363459147147,0,0.0330250400939028,0,NaN,0.0121834665389162,0,0.088167685029317,0.134353394925771,0.0403670774397772,0,0,0
2012-12-31,0,0,0.0625631188452939,0,NaN,0.0547779568513697,NaN,NaN,0,0,0.00839298220831014,0.0663209261621165,0.023260012383994,0.0619880577910446,0,0,0,0,0,0,0.030677093691449,0,0.00890681404566947,0.0355812541799005,0.0583863596091655,0,0,0.0750066882126487,NaN,0,NaN,0,0.0936519865616373,0,0.118960796054887,NaN,0.0529950817299059,0,0.0348999695837428,0.00459780887537484,0.0506730611407173,NaN,0,0,0,0,0.0465087005314207,0,0,0.111851331541352
2013-01-02,0.0101743204119737,0,0,0.0222216851753629,NaN,0,NaN,NaN,0,0,0,0,0.0182102877836918,0.080095521048361,0.080095521048361,0.080095521048361,0.00893593402468016,0.029336398720488,0,0.080095521048361,0.0571569453455141,0.080095521048361,0.048949941516231,0,0,0.0119086582867671,0.0156126360170261,0,NaN,0,NaN,0.0325261796318035,0,0.0515539161984252,0,NaN,0,0,0,0.00862434305796539,0,NaN,0.0692140341993235,0.0520594840782147,0,0.0637936680910014,0,0.0120862282418764,0.0625092796761791,0.0246484543016709
2013-01-03,0,0,0,0.04015475518091,NaN,0.00890064255744881,NaN,NaN,0,0,0.0744800811835553,0.0181611203718075,0.0268996627736384,0.04015475518091,0.0800089927544513,0,0,0,0,0.273536993548238,0,0,0.0716297449253852,0.0204915717423092,0,0,0.04015475518091,0,NaN,0,NaN,0,0.0149212648191913,0.00153178673565744,0,NaN,0,0,0,0,0.0206209347912473,NaN,0.0180245139444226,0,0.0131010813838361,0.04015475518091,0.0774243037067946,0.0158673056984653,0.0636262231590026,0.04015475518091
2013-01-04,0,0,0.0806226059704222,0,NaN,0.0146274532696727,NaN,NaN,0,0.0187006987910952,0.0193383903473221,0.0303223826044942,0,0.154032979206724,0.000907047302781374,0,0.000907047302781374,0,0,0.136018163688613,0,0.0786783240516996,0,0,0,0.000907047302781374,0.096374782234087,0.0686923863058771,NaN,0.0390484629332319,NaN,0.0432338926130333,0,0.000907047302781374,0,NaN,0.0128226764010842,0,0,0,0.000907047302781374,NaN,0.010859052130202,0.0257019333580345,0,0,0.0503175175513193,0.0673366795258152,0.0487363825033661,0
2013-01-07,0,0,0.0102086545710809,0.0825008632459051,NaN,0.0618935015408709,NaN,NaN,0.0272785290327684,0.0793462285438082,0.0234745359521827,0.00421515839733447,0.0752699683550098,0,0.099522694584856,0,0,0.00421515839733447,0,0,0.0775433656623128,0.0858008929578572,0,0.0316186819313406,0.00421515839733447,0,0.00421515839733447,0,NaN,0.00421515839733447,NaN,0.0489416235939061,0.076188780552738,0.00421515839733447,0,NaN,0,0,0,0.00421515839733447,0.0315887327252909,NaN,0.00421515839733447,0,0,0.116174126194629,0.00421515839733447,0.0304972365820985,0,0.00421515839733447
2013-01-08,0.0522632688313417,0,0,0.0133413231992972,NaN,0.0410364386790234,NaN,NaN,0.0169266372764794,0,0.0370245322612744,0.0587816930201457,0.00700034134038443,0.0518951769935008,0,0,0,0.0153087414320292,0,0,0,0.0438330255486593,0.0274471517054169,0.0584744968363082,0.109794650439441,0.0328134795712258,0,0,NaN,0.171142165602529,NaN,0.0297187200026178,0.0186795517669418,0.0117093281020043,0.0193313868322598,NaN,0,0,0.0402411893200476,0,0.0497078227900227,NaN,0,0,0.0104485364323385,0,0.0217572987484598,0.0613230432682509,0,0
2013-01-09,0,0.0357227455015055,0.0880632258927063,0.0181512985130317,NaN,0,NaN,NaN,0,0.0374798902003529,0.0980366893347405,0.0394641942899265,0.0667872342121488,0.352701359587507,0,0.0181512985130317,0,0,0.0181512985130317,0,0,0.0345891037603144,0.0181512985130317,0,0.0574407255409988,0.032672779314387,0.00173756033053282,0.0181512985130317,NaN,0,NaN,0,0,0,0.0181512985130317,NaN,0.0181512985130317,0,0.0282146586374906,0,0,NaN,0,0,0,0,0,3.07438061669377e-05,0,0
2013-01-10,0.0435167865354936,0.0550500483389381,0.0583067691757341,0,NaN,0.00586297506791247,NaN,NaN,0,0.0977293264244444,0.0561379400106523,0.0482735363717135,0,0.0744799159465918,0.0193213955416442,0.0193213955416442,0,0,0,0.0784553048046056,0,0.0193213955416442,0.073728793407033,0,0,0,0,0,NaN,0,NaN,0.0473720960894586,0.0641040929074548,0,0,NaN,0.00807640104890699,0.0446114921385844,0,0.0438657585209829,0.0445116628099129,NaN,0,0,0.0193213955416442,0,0,0.0193213955416442,0,0.0593101226933596
2013-01-11,0.0291300525312086,0.0186289506137556,0.0402278079666984,0,NaN,0,NaN,NaN,0,0.0322927875734901,0.0317266857558368,0.000206395812717429,0.0863794145425157,0.0402278079666984,0.0249442686876053,0,0,0.0749031621880675,0.0402278079666984,0.0402278079666984,0,0.0193350053860667,0.00194961521688357,0.00952724871611948,0.106396542727948,0,0.0504762453841654,0,NaN,0,NaN,0.00166970155874895,0.0402278079666984,0,0,NaN,0,0.0449748897144245,0,0.00615465093091856,0,NaN,0.0231429280921357,0.0613085517999296,0,0.066807876278165,0.0543451334052189,0.0402278079666984,0.0143330452838885,0
2013-01-14,0,0,0,0.0597106923630478,NaN,0,NaN,NaN,0,0.19022777884741,0,0.00915637365420467,0.0467582406739855,0.00915637365420467,0,0,0,0.00915637365420467,0,0.0503004455381673,0,0,0,0.0276511030352704,0,0,0.0175062000071262,0.0391980769345594,NaN,0.0547985112746787,NaN,0.0404682224776624,0.120152561563724,0,0,NaN,0,0,0.0851146602092143,0,0.0556963893918026,NaN,0,0.00915637365420467,0.0222996188393606,0.0632314395588422,0,0.0811041910141246,0,0.00915637365420467
2013-01-15,0,0,0.0744712137944002,0.043034136451275,NaN,0,NaN,NaN,0,0.0102229515898917,0.059244098006991,0.0643552397333062,0.00294637516860379,0,0.00294637516860379,0.0375292620550415,0,0.061839127484816,0.0663705885703715,0,0.0979243430958771,0.0123197681906052,0,0.0386569648882941,0,0.0192915207119446,0,0.00294637516860379,NaN,0,NaN,0.0985208989274862,0,0,0,NaN,0.0527247729596882,0,0.046317652451925,0,0.0239727703955575,NaN,0,0,0.0776139718552317,0.0915691874209396,0,0,0.0151824059105461,0
2013-01-16,0,0,0.0721357269745064,0.0360247374511072,NaN,0.00639210039242705,NaN,NaN,0,0.00542390182501848,0,0.107909556733443,0,0,0,0,0,0.132493339059681,0,0,0,0,0,0.0438065632802696,0.0820701529781617,0,0.0150914674164243,0,NaN,0.0469083057894702,NaN,0,0.0573169835781266,0.015091467416425,0,NaN,0,0.029584619295446,0.0788465738407906,0.0051042239117334,0.0183065670956898,NaN,0,0.0584470541001287,0,0,0.0458785451030447,0.143168113758106,0,0
2013-01-17,0.0351580284413841,0,0,0.0493718602610589,NaN,0,NaN,NaN,0,0,0.00420228277440265,0.0351580284413841,0.0170836497077221,0.0550290220671338,0,0,0,0,0,0.0351580284413841,0.0351580284413841,0.0948424877129717,0.0505212503649967,0,0,0,0.0230114108151009,0,NaN,0.154431604397864,NaN,0,0,0.0351580284413841,0.120980164704322,NaN,0.0606846125606165,0.0915559879162359,0,0,0.00852515576481737,NaN,0.0153581720243184,0,0,0.0351580284413841,0,0.0434541682801346,0,0
2013-01-18,0.000108451560295345,0,0,0,NaN,0,NaN,NaN,0.000724982818523762,0.0128430666025991,0.0266191500447517,0,0,0.02766509192931,0.0335417725177919,0.0459853931752922,0,0,0.0363874291279257,0,0.0675603038116802,0.0431237433293332,0.0225137870983441,0.00365243934309341,0.00771748598812496,0,0.0438653152514855,0.00857853372659232,NaN,0,NaN,0.00749828152723147,0,0,0.0479935590817827,NaN,0.00380862385967895,0.095276551417587,0,0.0942219819964849,0,NaN,0.048016880589208,0,0.011406426812863,0.11431961583731,0.0512611665515866,0.0511305121446921,0.0675603038116802,0.0266191500447517
2013-01-21,0,0,0.0174833636099299,0,NaN,0,NaN,NaN,0,0,0.111279572385636,0.0672820704510122,0,0,0.154463362870772,0.120116432952447,0.065332841543193,0.0193846805029076,0,0,0,0,0.0146494499401972,0.0177377012279221,0,0,0.0241233271619134,0,NaN,0,NaN,0.0978732941876963,0,0,0.00861378193444817,NaN,0,0,0.137523355460542,0,0,NaN,0,0.110623188719657,0,0,0.0335135770517257,0,0,0
2013-01-22,0,0.00646324509957884,0,0,NaN,0.0221825586637003,NaN,NaN,0,0,0,0,0.0491173677488644,0,0,0,0,0,0,0,0.044389307046642,0.608524178927808,0,0.0246251614085245,0,0,0,0.0617111367426076,NaN,0.0192684996792792,NaN,0,0,0.0495925306269628,0,NaN,0,0,0,0.00763217904770736,0.0433353228649458,NaN,0,0.0067447544219495,0,0,0,0.0564137577214296,0,0
2013-01-23,0,0,0,0.0276273185942063,NaN,0,NaN,NaN,0,0,0,0.0677296784104331,0.00968502739095252,0.00968502739095252,0.0422288903056398,0.0904952428362556,0.0639500267161419,0.105472998285169,0.00968502739095252,0.0907056861056438,0.0410900741067409,0,0.0664586276581817,0,0,0,0.00968502739095252,0,NaN,0.0708326943454369,NaN,0.0236240654493938,0,0,0.0841154889853107,NaN,0,0.00453404511505187,0.0995297182428873,0,0,NaN,0.000414487180451624,0,0.0630807933173403,0,0.00968502739095252,0,0.00968502739095252,0
2013-01-24,0,0,0.0670893846937351,0.0226490664969492,NaN,0.0172343584827664,NaN,NaN,0,0.0614774488185391,0.0498007327376213,0.0636018108718892,0,0,0,0,0,0.0153554286509126,0.0515814955386337,0.0441245513093986,0.0965128639607367,0,0,0.0471735770429991,0,0.020721218651495,0,0.0924562208401398,NaN,0.0493242583665404,NaN,0.0336098583154312,0,0,0,NaN,0,0,0.0050038877391658,0,0.0481779498340052,NaN,0,0.0016096916379763,0.0352070745552666,0,0.115440303073831,0.0618488183819685,0,0
2013-01-25,0,0,0.0331504904065112,0.138480431904217,NaN,0,NaN,NaN,0.0094512535695268,0,0.0104136591263587,0.0331504904065112,0.0331504904065112,0,0.0331504904065112,0,0,0.0454053625328856,0,0.0331504904065112,0.0695663909121209,0.019679345257068,0,0,0,0,0.0331504904065112,0,NaN,0.018771178168341,NaN,0,0.0331504904065112,0.0983492642375146,0,NaN,0.0191531286496679,0,0,0,0,NaN,0.0439306486789296,0.132059292726164,0.0963856305786051,0,0.0331504904065112,0.0331504904065112,0,0
2013-01-28,0,0,0.00209511914321704,0.047826175388023,NaN,0,NaN,NaN,0,0.0437589881731927,0.0506590726775241,0.032047623818177,0,0.169112889776421,0.0187606667552073,0.0412931673530508,0.00209511914321704,0.00209511914321704,0,0.00209511914321704,0.0127508992390939,0,0,0.0590651637871705,0.139288287877635,0.0385065762480855,0,0.0154565407938736,NaN,0,NaN,0.00209511914321704,0.00209511914321704,0,0,NaN,0.0757323470901246,0,0.0421793840951864,0,0.00209511914321704,NaN,0,0.0272023657089935,0.0387672788049239,0,0.00209511914321704,0.0869881296308121,0.00209511914321704,0.0417483704935521
2013-01-29,0.00406067021782512,0.00406067021782512,0,0,NaN,0.173432737700838,NaN,NaN,0.00406067021782512,0.0854194270685189,0,0.0364855029566896,0,0,0,0.00406067021782512,0.104037237829326,0.128896276262456,0.00406067021782512,0,0,0.0554247783485045,0,0.0667994340978264,0.0463681345975031,0.0240084889336586,0.00406067021782512,0,NaN,0,NaN,0.0496196124205347,0,0,0,NaN,0,0.0845529866334743,0.00406067021782512,0.00406067021782512,0.0170006265804844,NaN,0,0,0.0832873841741088,0,0.00406067021782512,0,0.00406067021782512,0.00406067021782512
2013-01-30,0,0,0,0,NaN,0,NaN,NaN,0.0112286302865503,0.0498531598932902,0,0.0012364992950975,0,0,0.0324053688075281,0.0324053688075281,0,0,0,0.0883355701974289,0.0433848269463114,0,0,0,0,0,0.15043454379945,0.00600410598038705,NaN,0,NaN,0,0,0,0,NaN,0.0195843082652747,0.0324053688075281,0.0873778612695197,0,0.0694483714203781,NaN,0.00440775055362902,0,0,0.109135616412221,0.0924127250651039,0.0745734103107724,0.0324053688075281,0.0629611450744729
2013-01-31,0,0,0,0,NaN,0,NaN,NaN,0,0,0.154459789901501,0.0243610658836534,0,0.0392395046697671,0,0,0,0,0,0,0.108424629660366,0.0434136577690109,0,0.0527120705479676,0,0.0324428350764033,0,0,NaN,0.0847388565492802,NaN,0.0431457884896226,0,0,0.0515503512660276,NaN,0.0907556627341196,0.0208774645733578,0.109260869706773,0,0.0532236533510243,NaN,0,0,0,0.0359102092117455,0.0554835906093807,0,0,0
2013-02-01,0.0845713872277982,0,0,0.017028446582557,NaN,0,NaN,NaN,0,0,0,0.0369967645568997,0.11569590447108,0,0.011924611145616,0,0.0137663126101631,0,0.039047850896213,0,0,0,0,0.0337886998659328,0,0.0130661278264707,0.100601421231964,0,NaN,0,NaN,0.0600319848443081,0,0,0.00459917372756135,NaN,0.064071104235831,0,0.0321784498682772,0.072899693261569,0,NaN,0,0.0641797492586197,0,0.037391051057079,0.0762264079669187,0.0342990520754271,0.0876358072897147,0
2013-02-04,0,0.00858961001454625,0,0,NaN,0.0146422432988288,NaN,NaN,0,0.00582153108663025,0.00675554519439696,0,0.00480704219467573,0.0288624987657905,0.0352758196056158,0.0853808886587725,0.0166737878585596,0,0,0.0502658063532446,0,0,0,0.0279488036713421,0,0.0342420274161233,0,0.0163743452301625,NaN,0,NaN,0.0502658063532446,0.112967550020238,0.198345948579439,0,NaN,0,0.0281377306781738,0.0502658063532446,0,0.0186781454575617,NaN,0,0.0391841786304351,0,0,0.139957730734736,0.0265571538442396,0,0
2013-02-05,0.0255410456357313,0,0.03965529898306,0,NaN,0.0107684382318118,NaN,NaN,0,0,0,0.00216625109507816,0.0617626768576122,0.18187150618466,0,0,0.0493178685117928,0,0,0,0.0262489673476272,0,0,0.273015620369716,0.00585537649340509,0.00170250930447472,0,0.0157840774727814,NaN,0,NaN,0.0698931821092285,0,0,0,NaN,0,0.0248923417096218,0.048845159864927,0,0,NaN,0,0.0323654109384044,0,0,0,0.112992349348795,0.0173219195412714,0
2013-02-06,0,0,0,0.000893077096391887,NaN,0,NaN,NaN,0,0.0373147549813066,0.00262348959991077,0.0120880530827687,0.0467914525199108,0,0.138729562969058,0,0.0467914525199108,0,0,0.0467914525199108,0,0,0,0,0,0,0.0925410268442085,0,NaN,0,NaN,0.111632014626151,0,0.0866549105790637,0.0363256821799474,NaN,0.00395803483714556,0,0,0,0.0332533131790477,NaN,0,0.0467914525199108,0.0673733015894349,0.112621946872048,0.0140635786674243,0,0.0627614428164489,0
2013-02-07,0.0696800530734641,0,0.0387885322920978,0,NaN,0.00728190965400902,NaN,NaN,0,0.0323965448776517,0.0203452814642982,0.0279215546259249,0.0898036459812343,0,0,0,0,0.00152707539909208,0,0,0.00184541939160996,0.0194987383244694,0,0.0517933764777144,0,0.0172605860150351,0,0.0314997058086893,NaN,0,NaN,0.0246062055074312,0.0299269747946037,0,0.127524405136732,NaN,0.111294432458198,0,0,0.00361994450965226,0.0420571154182521,NaN,0,0.0437772250890895,0.0365170500245848,0.146169006518851,0.0248652171573148,0,0,0
2013-02-08,0,0,0,0.0389705902471481,NaN,0.0935140856593494,NaN,NaN,0.0197572946708463,0.0416284783950683,0.0289118522825143,0.0268403281576572,0.054142072764034,0.0152584835016841,0.0305491872562309,0,0.0166185892039877,0.0566819538241863,0,0.0306700123536297,0.0249729476721529,0,0,0.0236942836090442,0,0.0568231807464518,0,0,NaN,0,NaN,0.0685360568703331,0.0431572370538422,0,0,NaN,0,0,0.00427948592534594,0,0,NaN,0.00539771715997345,0,0.0359828059825687,0,0,0.1866565311867,0.096956825477251,0
2013-02-14,0.00990913774334956,0,0.0449097150356567,0,NaN,0,NaN,NaN,0,0,0,0.0616126313191696,0,0.120293325195396,0,0.0519410114093002,0.0406574548477862,0,0,0.0519410114093002,0.0166273470588087,0.0100021286142917,0.0150609043599931,0.0519410114093002,0.00466825574011332,0,0,0.0519410114093002,NaN,0,NaN,0.0519410114093002,0.0134117938821784,0.00905328511214165,0,NaN,0.0209665424169081,0.10466269719734,0,0,0.0519410114093002,NaN,0,0.0195369515403362,0.121463169196625,0,0,0,0,0.0755185922841055
2013-02-15,0,0.0230404448682226,0.0821840722158841,0,NaN,0.0766621962383506,NaN,NaN,0,0.095414267092412,0,0.023170276893184,0.028005706524452,0.0137470747186836,0.0265441899127231,0,0,0,0,0.0726776866242435,0.0220296928649373,0,0,0,0,0,0,0.0716206466024787,NaN,0.0617206183384271,NaN,0.0198122485865426,0.00311059878402603,0,0,NaN,0.0717701621318735,0,0.0886555701768139,0,0.046621650087726,NaN,0.0377720213825364,0,0.0147209873473249,0,0.0472553659084673,0.0539445884607343,0.0195199342399565,0
2013-02-18,0.0351612942897936,0,0.028542068072256,0,NaN,0.0218149729830252,NaN,NaN,0.0457824505129819,0.0218149729830252,0,0.00339329005255603,0,0.106393046114144,0.0218149729830252,0.15905059378625,0,0,0.0091165313513421,0.0520313967996703,0,0.0218149729830252,0.0745342229817419,0.0113154587439845,0,0,0,0,NaN,0,NaN,0.073444163301317,0,0,0.0103561789699545,NaN,0.0218149729830252,0,0,0,0.0947096896744555,NaN,0.0218149729830252,0,0,0,0.109680389647552,0,0.0555993878038498,0
