date,signal_I1,HSI_I1,HSCEI_I1,signal_I2,NKY_I2,TPX_I2,signal_I3,TAMSCI_I3,TWSE_I3
2012-08-16,0,-0,0,1,-759.358873172373,759.12,-1,7487.7547094549,-7490.21
2012-08-17,0,-0,0,-1,765.748775581799,-765.81,-1,7465.46045858392,-7467.92
2012-08-20,0,-0,0,1,-764.835286262234,764.66,1,-7429.45501164835,7431.91
2012-08-21,0,-0,0,-1,765.102824739247,-765.26,1,-7504.35086264015,7506.81
2012-08-22,0,-0,0,1,-762.755851699176,762.73,-1,7494.11643512371,-7496.58
2012-08-23,0,-0,0,1,-764.786951229489,764.59,0,-0,0
2012-08-24,0,-0,0,-1,757.092188757209,-757.23,-1,7475.06389616301,-7477.53
2012-08-27,-1,9544.62351431312,-9544.62,1,-755.659319460933,755.37,0,-0,0
2012-08-28,0,-0,0,1,-746.799618724557,746.3,0,-0,0
2012-08-29,0,-0,0,-1,750.008741050179,-750.03,0,-0,0
2012-08-30,0,-0,0,-1,743.699646453569,-743.79,1,-7368.97736702352,7371.44
2012-08-31,0,-0,0,1,-731.655043508418,731.64,1,-7394.59638231876,7397.06
2012-09-03,0,-0,0,-1,728.461730660823,-728.63,1,-7448.064333467,7450.53
2012-09-04,0,-0,0,1,-726.801804612449,726.69,-1,7448.88230656358,-7451.35
2012-09-05,0,-0,0,1,-718.173175498488,718.09,-1,7364.95980933056,-7367.44
2012-09-06,0,-0,0,-1,718.918478151493,-719,1,-7324.24430201892,7326.72
2012-09-07,1,-9428.21348957017,9428.21,-1,735.126091154592,-735.17,1,-7422.42475581102,7424.91
2012-09-10,0,-0,0,-1,737.093495527351,-737.34,-1,7480.251107914,-7482.74
2012-09-11,0,-0,0,-1,732.22658168717,-732.26,1,-7482.64329023828,7485.13
2012-09-12,0,-0,0,1,-742.130133039838,741.82,1,-7567.96044136848,7570.45
2012-09-13,0,-0,0,1,-744.311081693079,744.23,0,-0,0
2012-09-14,1,-9829.43350234085,9829.43,1,-756.978513988698,756.88,1,-7735.54940974903,7738.05
2012-09-17,0,-0,0,0,-0,0,0,-0,0
2012-09-18,-1,9683.89353710829,-9683.89,-1,757.927657031298,-758.36,-1,7731.75413591167,-7734.26
2012-09-19,0,-0,0,1,-765.004033419988,764.8,0,-0,0
2012-09-20,0,-0,0,-1,753.726676715907,-753.81,-1,7725.04041075675,-7727.55
2012-09-21,0,-0,0,-1,756.306683463587,-756.38,1,-7752.08236856714,7754.59
2012-09-24,0,-0,0,-1,753.605163027678,-753.68,-1,7765.79095286968,-7768.3
2012-09-25,0,-0,0,-1,757.442693907056,-757.66,-1,7731.61983104236,-7734.13
2012-09-26,0,-0,0,-1,742.488871975926,-742.54,0,-0,0
2012-09-27,0,-0,0,1,-745.639763813679,745.59,1,-7681.29048763253,7683.8
2012-09-28,0,-0,0,1,-737.581499545381,737.42,1,-7712.64915707813,7715.16
2012-10-01,0,-0,0,-1,732.256787489104,-732.35,-1,7673.20217725213,-7675.72
2012-10-02,0,-0,0,1,-731.209976176684,731.19,1,-7716.16342219982,7718.68
2012-10-03,0,-0,0,1,-727.448212907251,727.39,0,-0,0
2012-10-04,0,-0,0,-1,735.228210769651,-735.38,1,-7679.82225018324,7682.34
2012-10-05,1,-9965.18351507235,9965.18,1,-737.265164403253,737.13,0,-0,0
2012-10-08,0,-0,0,1,-737.143439923178,737.13,0,-0,0
2012-10-09,1,-9967.04351675948,9967.04,1,-727.854076929185,727.68,-1,7589.48801071901,-7592.01
2012-10-10,1,-10041.113514267,10041.11,-1,716.47478467702,-716.84,0,-0,0
2012-10-11,1,-10231.2035009624,10231.2,-1,713.775766396102,-713.95,-1,7449.1888037498,-7451.72
2012-10-12,0,-0,0,-1,717.708838442676,-718.32,1,-7434.51260920823,7437.04
2012-10-15,0,-0,0,-1,722.81710963042,-722.99,1,-7416.37291262278,7418.9
2012-10-16,0,-0,0,1,-732.485331543479,732.4,1,-7468.49094873115,7471.02
2012-10-17,0,-0,0,1,-739.950307487709,739.79,0,-0,0
2012-10-18,1,-10636.2535185464,10636.25,1,-752.545962272719,752.3,1,-7462.88024784883,7465.41
2012-10-19,0,-0,0,-1,754.371233364185,-754.39,-1,7406.22682025948,-7408.76
2012-10-22,0,-0,0,1,-753.851710020014,753.72,0,-0,0
2012-10-23,0,-0,0,1,-749.846097610571,749.37,-1,7334.94664954715,-7337.48
2012-10-24,-1,10638.7335661896,-10638.73,1,-743.430000114138,743.27,1,-7312.3480559495,7314.88
2012-10-25,0,-0,0,1,-751.457842676739,751.42,1,-7259.54962716226,7262.08
2012-10-26,0,-0,0,0,-0,0,1,-7131.54863821713,7134.06
2012-10-29,1,-10546.2435135268,10546.24,1,-740.363423724908,740.3,1,-7089.1594984072,7091.67
2012-10-30,0,-0,0,-1,733.42453449984,-733.46,-1,7180.07806983268,-7182.59
2012-10-31,0,-0,0,-1,742.152941103736,-742.33,1,-7163.54113261318,7166.05
2012-11-01,0,-0,0,1,-743.35766959358,743.32,0,-0,0
2012-11-02,0,-0,0,0,-0,0,1,-7207.96084601844,7210.47
2012-11-05,0,-0,0,1,-747.999113873729,747.95,0,-0,0
2012-11-06,0,-0,0,1,-744.923570293953,744.88,0,-0,0
2012-11-07,0,-0,0,-1,745.611691053284,-745.71,0,-0,0
2012-11-08,0,-0,0,-1,735.244459761351,-735.35,1,-7240.12144151455,7242.63
2012-11-09,0,-0,0,-1,730.518218190834,-730.74,-1,7290.71083320529,-7293.22
2012-11-12,0,-0,0,1,-722.703769704914,722.58,0,-0,0
2012-11-13,-1,10230.0735690178,-10230.07,-1,722.438397240371,-722.56,-1,7133.53834773213,-7136.05
2012-11-14,0,-0,0,1,-722.445248540274,722.41,1,-7157.23920063995,7159.75
2012-11-15,0,-0,0,-1,737.37504474718,-737.51,-1,7141.32707063357,-7143.84
2012-11-16,0,-0,0,1,-751.565041852079,751.34,0,-0,0
2012-11-19,0,-0,0,1,-762.174322232447,762.16,1,-7126.52938527458,7129.04
2012-11-20,0,-0,0,-1,761.966961588175,-762.04,1,-7143.25815906345,7145.77
2012-11-21,0,-0,0,1,-767.164443266698,767.01,1,-7085.98304772033,7088.49
2012-11-22,0,-0,0,1,-776.685142867403,776.43,1,-7103.25096114343,7105.76
2012-11-23,0,-0,0,1,-776.453461835082,776.43,1,-7323.48880653119,7326.01
2012-11-26,0,-0,0,-1,779.386643783847,-779.5,-1,7404.84780773087,-7407.37
2012-11-27,0,-0,0,1,-781.658767128511,781.6,1,-7427.67904782852,7430.2
2012-11-28,0,-0,0,1,-771.459120441225,771.39,-1,7432.40790070014,-7434.93
2012-11-29,0,-0,0,-1,779.410563872779,-779.44,-1,7501.02890408834,-7503.55
2012-11-30,1,-10622.6735425798,10622.67,1,-781.615701792535,781.46,1,-7577.6452660768,7580.17
2012-12-03,0,-0,0,1,-781.811806059608,781.73,-1,7597.38068866525,-7599.91
2012-12-04,0,-0,0,-1,781.758073234308,-781.97,-1,7598.45146080244,-7600.98
2012-12-05,1,-10830.0435529711,10830.04,1,-782.127324144282,781.86,0,-0,0
2012-12-06,0,-0,0,-1,788.711599344576,-788.74,0,-0,0
2012-12-07,1,-10919.2435506896,10919.24,-1,789.966722392615,-790.24,1,-7639.73290509352,7642.26
2012-12-10,0,-0,0,1,-788.662677785696,788.48,-1,7606.9696228015,-7609.5
2012-12-11,0,-0,0,1,-786.242176775039,786.07,1,-7611.16096138969,7613.69
2012-12-12,1,-11161.5635542354,11161.56,-1,791.2522832596,-791.29,0,-0,0
2012-12-13,0,-0,0,1,-799.67841034698,799.21,1,-7754.5590267731,7757.09
2012-12-14,1,-11307.4235558618,11307.42,-1,800.882818423976,-801.04,-1,7696.23134174245,-7698.77
2012-12-17,0,-0,0,1,-807.887331738979,807.84,-1,7628.7350149019,-7631.28
2012-12-18,0,-0,0,-1,816.745505471011,-816.85,-1,7641.19709471429,-7643.74
2012-12-19,0,-0,0,-1,839.090816587952,-839.34,-1,7674.92734867358,-7677.47
2012-12-20,0,-0,0,-1,837.81481236313,-838.61,-1,7592.9146206192,-7595.46
2012-12-21,0,-0,0,-1,832.448778235133,-832.72,-1,7517.3839714306,-7519.93
2012-12-24,0,-0,0,-1,832.696572445443,-832.72,-1,7532.97395573342,-7535.52
2012-12-25,0,-0,0,1,-838.540021821638,838.01,0,-0,0
2012-12-26,0,-0,0,1,-847.977721165354,847.71,-1,7631.64249828017,-7634.19
2012-12-27,0,-0,0,1,-854.213828253016,854.09,0,-0,0
2012-12-28,0,-0,0,1,-859.830039687335,859.8,0,-0,0
2012-12-31,0,-0,0,0,-0,0,0,-0,0
2013-01-01,0,-0,0,0,-0,0,0,-0,0
2013-01-02,1,-11897.663563945,11897.66,0,-0,0,1,-7776.67130859249,7779.22
2013-01-03,0,-0,0,0,-0,0,0,-0,0
2013-01-04,0,-0,0,-1,888.175036887717,-888.51,-1,7803.43663266267,-7805.99
2013-01-07,0,-0,0,-1,881.037564943011,-881.06,-1,7752.53113089782,-7755.09
2013-01-08,-1,11714.1536218309,-11714.15,1,-872.002911913497,871.88,0,-0,0
2013-01-09,0,-0,0,-1,878.958453113272,-879.05,-1,7736.08313724795,-7738.64
2013-01-10,0,-0,0,-1,888.725449939247,-889.02,1,-7809.08125040653,7811.64
2013-01-11,0,-0,0,1,-898.870226252133,898.69,-1,7816.58791844528,-7819.15
2013-01-14,1,-12003.7535831727,12003.75,1,-898.702817976594,898.69,0,-0,0
2013-01-15,0,-0,0,-1,906.142010227397,-906.22,-1,7762.4535190227,-7765.02
2013-01-16,-1,11907.5236149834,-11907.52,-1,887.714930942853,-888.11,0,-0,0
2013-01-17,0,-0,0,-1,890.309759691394,-890.46,1,-7614.08397504668,7616.64
2013-01-18,1,-12105.7135833751,12105.71,1,-911.752883810975,911.44,1,-7730.30963505767,7732.87
2013-01-21,0,-0,0,-1,904.621409029264,-905.16,-1,7722.35751989252,-7724.92
2013-01-22,0,-0,0,1,-901.171139677754,901.15,0,-0,0
2013-01-23,0,-0,0,-1,887.37218134749,-887.79,-1,7741.61670248875,-7744.18
2013-01-24,0,-0,0,1,-897.701257249321,897.62,-1,7693.42607471269,-7695.99
2013-01-25,-1,12001.813620233,-12001.81,1,-917.55346089516,917.09,1,-7670.01849974444,7672.58
2013-01-28,0,-0,0,-1,913.425819626689,-913.78,0,-0,0
2013-01-29,0,-0,0,-1,920.486283627316,-920.76,1,-7799.4352967048,7802
2013-01-30,0,-0,0,1,-935.141437218842,934.67,-1,7830.41387388264,-7832.98
2013-01-31,0,-0,0,-1,940.03830791458,-940.25,0,-0,0
2013-02-01,1,-12215.0335899223,12215.03,1,-942.776359618977,942.65,0,-0,0
2013-02-04,0,-0,0,-1,955.259861914114,-955.75,1,-7920.59352242678,7923.16
2013-02-05,0,-0,0,-1,939.518962826976,-939.7,-1,7884.36999998535,-7886.94
2013-02-06,0,-0,0,1,-969.225658722067,968.82,1,-7904.08112753229,7906.65
2013-02-07,-1,11681.9636372878,-11681.96,-1,968.573814779907,-969.18,0,-0,0
2013-02-08,0,-0,0,-1,956.919485222906,-957.35,0,-0,0
2013-02-11,0,-0,0,-1,957.319580565384,-957.35,0,-0,0
2013-02-12,0,-0,0,1,-968.99349681774,968.5,0,-0,0
2013-02-13,0,-0,0,1,-957.15273234721,957.02,0,-0,0
2013-02-14,0,-0,0,1,-955.356620467491,954.88,0,-0,0
2013-02-15,0,-0,0,1,-942.525641791325,942.41,0,-0,0
2013-02-18,-1,11735.2236310481,-11735.22,-1,962.661320128734,-962.69,1,-7940.95842073452,7943.53
2013-02-19,-1,11525.7036373258,-11525.7,-1,963.343940381096,-963.61,1,-7958.30758773915,7960.88
2013-02-20,1,-11683.043608492,11683.04,-1,973.551925466282,-973.7,1,-8026.52578451618,8029.1
2013-02-21,0,-0,0,-1,962.667776356323,-962.86,-1,7954.88017940882,-7957.46
2013-02-22,0,-0,0,1,-963.86361531017,963.48,-1,7945.14034944802,-7947.72
2013-02-25,0,-0,0,1,-981.12168220782,980.7,-1,7945.10004038591,-7947.68
2013-02-26,-1,11104.1036481057,-11104.1,-1,966.243364973626,-966.77,-1,7878.31738312694,-7880.9
2013-02-27,0,-0,0,1,-953.736392448239,953.72,1,-7895.39896798834,7897.98
2013-02-28,1,-11437.173624021,11437.17,1,-975.917419391064,975.66,0,-0,0
2013-03-01,0,-0,0,-1,984.041282724599,-984.33,0,-0,0
2013-03-04,0,-0,0,-1,991.971423406531,-992.25,-1,7864.7518071848,-7867.34
2013-03-05,0,-0,0,1,-989.004634234895,988.62,1,-7930.12137366283,7932.71
2013-03-06,1,-11359.0436305411,11359.04,1,-1003.6418313668,1003.22,-1,7947.70920072217,-7950.3
2013-03-07,0,-0,0,1,-1004.4911514611,1004.35,-1,7957.91894186387,-7960.51
2013-03-08,0,-0,0,1,-1021.11288808665,1020.5,0,-0,0
2013-03-11,0,-0,0,-1,1039.19888672147,-1039.98,-1,8036.12638304677,-8038.72
2013-03-12,0,-0,0,1,-1035.9239367721,1035.9,1,-7992.12186053694,7994.71
2013-03-13,-1,11037.4136723399,-11037.41,-1,1031.31203780367,-1031.42,1,-7992.9215152804,7995.51
2013-03-14,0,-0,0,1,-1038.46256514532,1038.17,1,-7949.17126128498,7951.76
2013-03-15,0,-0,0,1,-1051.75600374861,1051.65,-1,7924.89784514419,-7927.49
2013-03-18,0,-0,0,-1,1028.03765156979,-1028.34,0,-0,0
2013-03-19,0,-0,0,1,-1046.05936715478,1045.89,0,-0,0
2013-03-20,1,-10978.7536348808,10978.75,1,-1045.89920396104,1045.89,-1,7795.43682255521,-7798.03
2013-03-21,0,-0,0,1,-1058.20248328268,1058.1,-1,7809.24613369338,-7811.84
2013-03-22,0,-0,0,-1,1038.26271386779,-1038.57,-1,7793.6270495589,-7796.22
2013-03-25,0,-0,0,1,-1047.76762046139,1047.29,1,-7853.52651582308,7856.12
2013-03-26,-1,10925.1336780869,-10925.13,-1,1044.25353951746,-1044.42,0,-0,0
2013-03-27,0,-0,0,-1,1046.44900086574,-1046.47,1,-7891.52496180856,7894.12
2013-03-28,0,-0,0,-1,1036.57233527044,-1036.78,-1,7864.28038273243,-7866.88
2013-03-29,0,-0,0,1,-1035.11754721652,1034.71,1,-7916.01167899331,7918.61
2013-04-01,0,-0,0,1,-1001.32716186569,1000.57,0,-0,0
2013-04-02,-1,10811.4436866205,-10811.44,-1,991.286172849703,-991.34,0,-0,0
2013-04-03,0,-0,0,1,-1011.0363339513,1010.43,1,-7939.75145160146,7942.35
2013-04-04,0,-0,0,-1,1037.51154011875,-1037.76,0,-0,0
2013-04-05,0,-0,0,-1,1065.56837148522,-1066.24,0,-0,0
2013-04-08,0,-0,0,-1,1101.41132247307,-1101.74,0,-0,0
2013-04-09,1,-10610.7736484095,10610.77,-1,1102.00599608227,-1102.04,-1,7725.93971349728,-7728.54
2013-04-10,0,-0,0,-1,1120.47716438775,-1121.04,1,-7750.20071555523,7752.8
2013-04-11,0,-0,0,-1,1147.05346814436,-1147.29,1,-7855.37478081535,7857.98
2013-04-12,0,-0,0,-1,1148.22488368816,-1148.57,-1,7819.018295071,-7821.63
2013-04-15,0,-0,0,-1,1133.80523886057,-1133.99,-1,7760.91560828465,-7763.53
2013-04-16,0,-0,0,1,-1119.71309715164,1119.2,1,-7798.43688356251,7801.05
2013-04-17,-1,10300.9336927368,-10300.93,-1,1135.87754821078,-1136.01,-1,7806.45336362974,-7809.07
2013-04-18,0,-0,0,-1,1122.92252516017,-1122.97,-1,7788.73325017958,-7791.35
2013-04-19,1,-10587.3236678928,10587.32,1,-1126.89503820004,1126.67,1,-7928.16536019014,7930.8
2013-04-22,0,-0,0,1,-1145.72753513775,1145.6,1,-7967.74006168218,7970.38
2013-04-23,0,-0,0,-1,1143.7142342603,-1143.78,-1,7940.12146190612,-7942.77
2013-04-24,0,-0,0,1,-1164.62796443581,1164.35,1,-8021.06384877301,8023.71
2013-04-25,0,-0,0,-1,1172.7232656718,-1172.78,1,-8019.10421935868,8021.75
2013-04-26,0,-0,0,1,-1161.56647029179,1161.19,0,-0,0
2013-04-29,0,-0,0,1,-1161.20724808144,1161.19,1,-8027.09396393702,8029.74
2013-04-30,0,-0,0,-1,1164.85218109707,-1165.13,1,-8091.01223697515,8093.66
2013-05-01,0,-0,0,1,-1158.43207655546,1158.37,0,-0,0
2013-05-02,0,-0,0,-1,1153.10124441153,-1153.28,1,-8125.8612035516,8128.51
2013-05-03,0,-0,0,-1,1153.27088148402,-1153.28,0,-0,0
2013-05-06,0,-0,0,0,-0,0,1,-8166.40079772847,8169.05
2013-05-07,0,-0,0,1,-1188.82509580641,1188.57,1,-8160.41105049996,8163.06
2013-05-08,1,-11284.7436844058,11284.74,1,-1194.48813065353,1194.34,1,-8264.43589336066,8267.09
2013-05-09,0,-0,0,1,-1182.04600966217,1181.83,0,-0,0
2013-05-10,0,-0,0,1,-1210.86078824792,1210.6,-1,8277.60160054098,-8280.26
2013-05-13,-1,11109.2737178795,-11109.27,-1,1231.91164272849,-1232.2,0,-0,0
2013-05-14,0,-0,0,-1,1230.76281609329,-1230.8,0,-0,0
2013-05-15,0,-0,0,1,-1253.09424912244,1252.85,-1,8315.93356356269,-8318.59
2013-05-16,-1,11019.4837188935,-11019.48,1,-1245.35099396268,1245.23,0,-0,0
2013-05-17,0,-0,0,1,-1253.25821692744,1253.24,-1,8365.53271881192,-8368.19
2013-05-20,0,-0,0,1,-1269.59488617431,1269.51,1,-8374.39481230541,8377.05
2013-05-21,0,-0,0,1,-1270.42366884177,1270.39,-1,8380.3918416648,-8383.05
2013-05-22,0,-0,0,1,-1276.5872692382,1276.03,-1,8396.183109621,-8398.84
2013-05-23,0,-0,0,-1,1188.11380775164,-1188.34,-1,8235.15651367134,-8237.83
2013-05-24,0,-0,0,1,-1194.27551712407,1194.08,1,-8207.11114714281,8209.78
2013-05-27,0,-0,0,1,-1154.15210441269,1154.07,1,-8277.42869044885,8280.1
2013-05-28,0,-0,0,-1,1168.25618206981,-1168.27,-1,8260.37126258515,-8263.05
2013-05-29,0,-0,0,-1,1178.44997863515,-1178.87,1,-8335.22330105918,8337.9
2013-05-30,0,-0,0,-1,1133.60139117916,-1134.42,-1,8240.60825322835,-8243.29
2013-05-31,0,-0,0,1,-1136.41416082433,1135.78,-1,8252.11866134002,-8254.8
2013-06-03,0,-0,0,-1,1096.80384993536,-1096.95,-1,8198.33003268503,-8201.02
2013-06-04,0,-0,0,-1,1125.16534019707,-1125.47,1,-8188.53449687414,8191.22
2013-06-05,0,-0,0,-1,1089.60415786969,-1090.03,-1,8179.22086180474,-8181.91
2013-06-06,0,-0,0,1,-1071.28363513005,1070.77,-1,8093.44617522584,-8096.14
2013-06-07,0,-0,0,1,-1057.60451514462,1056.95,1,-8092.50916814979,8095.2
2013-06-10,-1,10126.9737257107,-10126.97,-1,1111.8672015824,-1111.97,1,-8157.8557372536,8160.55
2013-06-11,0,-0,0,-1,1100.87195572684,-1101.15,-1,8113.45341435223,-8116.15
2013-06-12,0,-0,0,1,-1096.64112986809,1096.54,0,-0,0
2013-06-13,0,-0,0,-1,1043.17813609065,-1044.17,-1,7948.94814043606,-7951.66
2013-06-14,0,-0,0,1,-1056.83349689939,1056.45,1,-7935.03308841963,7937.74
2013-06-17,0,-0,0,1,-1084.7714516701,1084.72,-1,7990.18065835145,-7992.89
2013-06-18,0,-0,0,-1,1086.19912414962,-1086.4,-1,8008.31116363303,-8011.02
2013-06-19,0,-0,0,-1,1106.54381185845,-1106.57,-1,8004.67941234842,-8007.39
2013-06-20,0,-0,0,-1,1091.56897430939,-1091.81,-1,7896.19367925135,-7898.91
2013-06-21,0,-0,0,1,-1099.9254843786,1099.4,1,-7790.59908734529,7793.31
2013-06-24,-1,8938.63375818845,-8938.63,-1,1089.44843446832,-1089.64,-1,7755.30272161161,-7758.03
2013-06-25,-1,8871.28375530502,-8871.28,1,-1078.8192014787,1078.66,1,-7660.51652669862,7663.23
2013-06-26,1,-9164.64372457618,9164.64,-1,1069.18610958301,-1069.28,0,-0,0
2013-06-27,0,-0,0,1,-1098.93096390244,1098.83,1,-7881.17935046799,7883.9
2013-06-28,0,-0,0,1,-1134.01615124972,1133.84,1,-8059.45020270829,8062.21
2013-07-01,0,-0,0,-1,1150.59745504296,-1150.7,-1,8033.22446117022,-8036
2013-07-02,0,-0,0,-1,1171.80335633151,-1171.84,0,-0,0
2013-07-03,-1,8900.25377196273,-8900.25,-1,1173.55166781143,-1173.81,-1,7908.63905895973,-7911.42
2013-07-04,0,-0,0,-1,1170.69944243084,-1170.71,-1,7890.93980816789,-7893.72
2013-07-05,0,-0,0,1,-1188.86533736193,1188.58,1,-7999.03354339204,8001.82
2013-07-08,0,-0,0,-1,1172.56193746418,-1172.58,-1,7883.53002820607,-7886.34
2013-07-09,0,-0,0,1,-1197.14592325685,1196.89,1,-7968.37273743869,7971.18
2013-07-10,1,-9215.08374191806,9215.08,-1,1195.08021515094,-1195.2,1,-8008.88138056272,8011.69
2013-07-11,1,-9551.61374741434,9551.61,1,-1194.98557453256,1194.77,1,-8176.72225998792,8179.54
2013-07-12,0,-0,0,-1,1201.80583491083,-1201.99,-1,8217.67013160219,-8220.49
2013-07-15,0,-0,0,-1,1201.98146270317,-1201.99,-1,8251.86055133354,-8254.68
2013-07-16,0,-0,0,-1,1210.50238697533,-1210.54,-1,8257.2879796318,-8260.11
2013-07-17,0,-0,0,-1,1213.17867879761,-1213.24,-1,8256.12861782298,-8258.95
2013-07-18,0,-0,0,1,-1222.3117285507,1222.01,-1,8192.05183367106,-8194.88
2013-07-19,0,-0,0,-1,1211.64733738802,-1211.98,-1,8059.16122535737,-8062.03
2013-07-22,0,-0,0,1,-1216.56252821497,1216.53,-1,8102.58791446224,-8105.45
2013-07-23,1,-9780.16375598491,9780.16,1,-1222.88076516072,1222.72,1,-8211.77903632538,8214.65
2013-07-24,0,-0,0,-1,1219.87941357678,-1219.92,1,-8193.3167735259,8196.19
2013-07-25,0,-0,0,1,-1202.47581871711,1202.32,1,-8160.70767239977,8163.58
2013-07-26,0,-0,0,-1,1167.04422686476,-1167.06,1,-8146.52716407814,8149.4
2013-07-29,0,-0,0,0,-0,0,-1,8081.6204537236,-8084.5
2013-07-30,0,-0,0,-1,1148.39521883811,-1148.53,1,-8160.66939862369,8163.55
2013-07-31,0,-0,0,0,-0,0,1,-8105.05914546861,8107.94
2013-08-01,0,-0,0,-1,1163.21598068616,-1163.39,-1,8053.32816699453,-8056.22
2013-08-02,0,-0,0,1,-1196.39970115564,1196.17,-1,8096.99136034569,-8099.88
2013-08-05,0,-0,0,-1,1184.49000911194,-1184.74,-1,8135.74161142839,-8138.63
2013-08-06,0,-0,0,1,-1193.77884290917,1193.66,-1,8036.01340442015,-8038.91
2013-08-07,0,-0,0,-1,1154.819397397,-1155.26,-1,7918.38998509335,-7921.29
2013-08-08,0,-0,0,-1,1139.43796108307,-1139.59,-1,7904.76744213219,-7907.67
2013-08-09,0,-0,0,-1,1140.876983491,-1140.91,0,-0,0
2013-08-12,1,-9928.04377388983,9928.04,-1,1134.53204841243,-1134.62,1,-7900.47854505829,7903.38
2013-08-13,1,-10185.553779048,10185.55,1,-1157.45798026408,1157.15,1,-7983.3638291146,7986.27
2013-08-14,0,-0,0,1,-1171.40420143204,1171.34,-1,7948.41981991244,-7951.33
2013-08-15,0,-0,0,-1,1151.56999779319,-1151.82,-1,7884.34668682381,-7887.26
2013-08-16,0,-0,0,1,-1142.66452128901,1142.65,1,-7922.08782511955,7925
2013-08-19,0,-0,0,1,-1149.2527911228,1149.13,-1,7897.2950891052,-7900.21
2013-08-20,0,-0,0,-1,1124.95533307531,-1125.27,1,-7829.74041270132,7832.65
2013-08-21,0,-0,0,1,-1122.01793236975,1121.74,0,-0,0
2013-08-22,1,-9967.77379765023,9967.77,-1,1119.43389714949,-1119.56,-1,7811.46637988232,-7814.38
2013-08-23,0,-0,0,1,-1141.75264742736,1141.63,1,-7870.39531669856,7873.31
2013-08-26,1,-10075.093799681,10075.09,-1,1139.98603185635,-1140,0,-0,0
2013-08-27,0,-0,0,-1,1133.9265112401,-1134.02,1,-7817.92493033786,7820.84
2013-08-28,0,-0,0,1,-1114.17264906074,1114.03,1,-7821.62542071029,7824.54
2013-08-29,0,-0,0,1,-1116.89738827925,1116.51,0,-0,0
2013-08-30,0,-0,0,1,-1106.29954118109,1106.05,1,-8018.96909078725,8021.89
2013-09-02,0,-0,0,1,-1117.96222466187,1117.78,-1,8035.93692508994,-8038.86
2013-09-03,1,-10250.9738092635,10250.97,1,-1149.28079838228,1149.18,0,-0,0
2013-09-04,0,-0,0,-1,1156.26181067898,-1156.3,-1,8080.51475105087,-8083.44
2013-09-05,0,-0,0,-1,1157.80829885651,-1157.84,1,-8166.17557752784,8169.1
2013-09-06,0,-0,0,-1,1147.49750280973,-1147.82,-1,8161.27349006303,-8164.2
2013-09-09,1,-10528.6938042347,10528.69,1,-1173.13521373001,1173,1,-8189.18381787019,8192.11
2013-09-10,0,-0,0,1,-1190.26023982714,1190.22,1,-8205.84133667717,8208.77
2013-09-11,0,-0,0,1,-1189.30003036811,1189.25,0,-0,0
2013-09-12,0,-0,0,1,-1184.43996219276,1184.36,-1,8222.42564082259,-8225.36
2013-09-13,-1,10538.9438495295,-10538.94,1,-1185.3055433205,1185.28,-1,8165.26496343419,-8168.2
2013-09-16,0,-0,0,0,-0,0,1,-8252.4020888018,8255.34
2013-09-17,0,-0,0,-1,1181.46056038048,-1181.64,0,-0,0
2013-09-18,0,-0,0,1,-1193.25971027537,1193.07,-1,8206.231265864,-8209.18
2013-09-19,0,-0,0,-1,1215.44732986066,-1215.48,0,-0,0
2013-09-20,0,-0,0,-1,1218.74776348571,-1218.98,0,-0,0
2013-09-23,0,-0,0,-1,1218.96964974421,-1218.98,1,-8289.88034045534,8292.83
2013-09-24,0,-0,0,1,-1215.00843395002,1214.87,0,-0,0
2013-09-25,0,-0,0,-1,1210.91853183119,-1211.15,-1,8280.94207132264,-8283.9
2013-09-26,0,-0,0,1,-1220.70802204323,1220.49,-1,8181.72204099693,-8184.68
2013-09-27,-1,10494.3638517177,-10494.36,0,-0,0,1,-8227.72180451927,8230.68
2013-09-30,0,-0,0,-1,1194.02580355118,-1194.1,-1,8170.90029875831,-8173.87
2013-10-01,0,-0,0,1,-1193.56911416312,1193.44,0,-0,0
2013-10-02,0,-0,0,-1,1174.81919960732,-1175.16,-1,8213.55286758883,-8216.52
2013-10-03,1,-10514.5538254422,10514.55,-1,1173.97724518803,-1173.99,1,-8356.04448679808,8359.02
2013-10-04,0,-0,0,-1,1163.77933617283,-1163.82,-1,8361.56966407688,-8364.55
2013-10-07,0,-0,0,1,-1147.67461709457,1147.58,-1,8330.67634414642,-8333.66
2013-10-08,0,-0,0,1,-1150.17484628527,1150.13,1,-8372.66696355676,8375.65
2013-10-09,0,-0,0,-1,1166.67486473427,-1166.9,1,-8341.74739899172,8344.73
2013-10-10,0,-0,0,1,-1178.02910229094,1177.95,0,-0,0
2013-10-11,0,-0,0,-1,1197.09421393424,-1197.17,1,-8346.38637070228,8349.37
2013-10-14,0,-0,0,0,-0,0,-1,8270.97360722764,-8273.96
2013-10-15,0,-0,0,1,-1197.5901754152,1197.47,0,-0,0
2013-10-16,0,-0,0,1,-1196.90759315059,1196.78,-1,8329.18658950201,-8332.18
2013-10-17,0,-0,0,1,-1206.27239396518,1206.25,1,-8371.68920801304,8374.68
2013-10-18,0,-0,0,-1,1205.46277037926,-1205.52,1,-8438.19674664863,8441.19
2013-10-21,0,-0,0,1,-1212.53058713794,1212.36,0,-0,0
2013-10-22,0,-0,0,-1,1214.42736067358,-1214.44,1,-8415.27643778256,8418.27
