,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
949,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-14,889.1,888.6,884.37,899.01,898.15,1386837599.0,6757243552.0,9.05,0.010179
950,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-15,898.15,898.38,895.17,904.01,896.43,1625978156.0,7498123901.0,-1.72,-0.001915
951,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-16,896.43,895.83,894.1,902.75,902.56,1145210671.0,5418465602.0,6.13,0.006838
952,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-19,902.56,902.05,898.79,904.47,902.91,993632645.0,4380561278.0,0.35,0.000388
953,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-20,902.91,902.75,899.66,907.32,907.32,1029465843.0,4665761570.0,4.41,0.004884
954,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-21,907.32,907.05,902.11,910.93,903.14,1027397532.0,4892864878.0,-4.18,-0.004607
955,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-22,903.14,902.37,900.66,909.06,908.75,894702543.0,4441384591.0,5.61,0.006212
956,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-23,908.75,908.96,908.51,915.89,915.89,1190699809.0,5799046691.0,7.14,0.007857
957,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-26,915.89,916.67,916.41,925.01,922.38,1534264931.0,7501782773.0,6.49,0.007086
958,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-27,922.38,922.44,916.01,922.44,919.36,1205035824.0,5640640118.0,-3.02,-0.003274
959,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-28,919.36,919.05,915.12,920.98,920.92,1213103150.0,5731256513.0,1.56,0.001697
960,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-29,920.92,921.14,921.14,932.03,932.03,1725495871.0,8798040548.0,11.11,0.012064
961,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2005-12-30,932.03,933.45,921.83,934.0,923.45,1560025063.0,8517980122.0,-8.58,-0.009206
962,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-04,923.45,926.56,926.41,941.43,941.43,2112689900.0,11442608327.0,17.98,0.01947
963,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-05,941.43,943.85,942.31,959.63,959.13,2731174300.0,14693493720.0,17.7,0.018801
964,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-06,959.13,961.92,956.04,975.63,970.03,3028636800.0,16170989866.0,10.9,0.011364
965,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-09,970.03,971.09,966.05,976.27,975.25,2432955200.0,12626400277.0,5.22,0.005381
966,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-10,975.25,975.28,964.43,978.28,978.15,2273530200.0,12344022953.0,2.9,0.002974
967,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-11,978.15,977.64,963.39,983.39,973.48,2652413800.0,13488346780.0,-4.67,-0.004774
968,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-12,973.48,972.39,968.54,984.08,983.72,2189668000.0,11028175836.0,10.24,0.010519
969,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-13,983.72,985.04,973.69,988.11,978.81,2228186100.0,11215633222.0,-4.91,-0.004991
970,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-16,978.81,977.89,960.88,977.89,961.44,2030521500.0,9896151721.0,-17.37,-0.017746
971,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-17,961.44,959.4,952.23,965.98,964.29,1603727600.0,8076118846.0,2.85,0.002964
972,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-18,964.29,964.16,963.08,984.67,983.62,2082351800.0,10389841771.0,19.33,0.020046
973,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-19,983.62,985.23,978.28,992.27,991.22,2645560900.0,12714862349.0,7.6,0.007727
974,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-20,991.22,991.57,987.06,994.5,993.34,2614706200.0,12929890431.0,2.12,0.002139
975,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-23,993.34,993.74,989.34,997.33,996.16,2254601900.0,11459294356.0,2.82,0.002839
976,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-24,996.16,997.79,993.39,1006.15,999.09,2419799100.0,13914239772.0,2.93,0.002941
977,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-01-25,999.09,998.83,989.51,1009.65,1009.6,2180075800.0,11644197379.0,10.51,0.01052
978,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-06,1009.6,1013.43,1012.81,1033.35,1033.23,2503877100.0,13466978183.0,23.63,0.023405
979,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-07,1033.23,1034.68,1019.94,1038.5,1029.94,3295478700.0,17669257813.0,-3.29,-0.003184
980,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-08,1029.94,1028.44,1022.94,1033.4,1033.07,2698672900.0,13692515175.0,3.13,0.003039
981,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-09,1033.07,1033.19,1017.05,1033.19,1019.6,2383960100.0,12115067169.0,-13.47,-0.013039
982,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-10,1019.6,1019.42,1018.48,1032.6,1032.34,2202445300.0,11411753871.0,12.74,0.012495
983,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-13,1032.34,1034.38,1021.84,1034.64,1031.61,2215729800.0,11454695538.0,-0.73,-0.000707
984,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-14,1031.61,1032.65,1030.46,1038.81,1038.53,1855622000.0,9730559347.0,6.92,0.006708
985,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-15,1038.53,1040.33,1038.74,1048.34,1041.66,2478462800.0,12747811508.0,3.13,0.003014
986,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-16,1041.66,1041.67,1019.21,1041.67,1020.12,2615989200.0,13407183725.0,-21.54,-0.020679
987,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-17,1020.12,1020.06,1015.99,1028.57,1020.37,2102687500.0,10774127956.0,0.25,0.000245
988,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-20,1020.37,1020.74,1020.02,1030.05,1021.64,1881888300.0,10303300141.0,1.27,0.001245
989,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-21,1021.64,1020.98,1014.66,1038.94,1038.82,2367803900.0,13180216400.0,17.18,0.016816
990,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-22,1038.82,1039.65,1036.38,1046.45,1037.89,2538070400.0,13435059019.0,-0.93,-0.000895
991,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-23,1037.89,1038.25,1029.25,1041.59,1041.37,1978503700.0,10259755542.0,3.48,0.003353
992,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-24,1041.37,1041.97,1041.97,1049.69,1049.44,1967610400.0,10286380796.0,8.07,0.007749
993,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-27,1049.44,1055.95,1045.97,1057.22,1047.85,2287209900.0,12520438962.0,-1.59,-0.001515
994,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-02-28,1047.85,1046.71,1033.66,1053.72,1053.01,1935326700.0,10427830678.0,5.16,0.004924
995,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-01,1053.01,1051.76,1049.64,1057.69,1056.62,1942573000.0,10518419421.0,3.61,0.003428
996,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-02,1056.62,1055.86,1034.68,1056.05,1038.67,2487786100.0,13748692907.0,-17.95,-0.016988
997,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-03,1038.67,1037.99,1029.56,1043.42,1041.68,2120053900.0,11437141697.0,3.01,0.002898
998,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-06,1041.68,1041.66,1036.11,1044.42,1038.87,1787096300.0,9091203924.0,-2.81,-0.002698
999,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-07,1038.87,1037.93,1013.14,1037.98,1014.97,1933651600.0,9676508800.0,-23.9,-0.023006
1000,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-08,1014.97,1012.58,999.93,1014.97,1009.27,1746305500.0,8818082801.0,-5.7,-0.005616
1001,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-09,1009.27,1006.97,1002.2,1010.91,1004.34,1273509900.0,6640051345.0,-4.93,-0.004885
1002,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-10,1004.34,1004.75,1004.69,1011.76,1008.9,1188798300.0,6337829115.0,4.56,0.00454
1003,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-13,1008.9,1008.8,1008.51,1020.88,1019.86,1176591100.0,6101943506.0,10.96,0.010863
1004,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-14,1019.86,1020.47,1012.11,1021.65,1018.27,1134803000.0,5861599356.0,-1.59,-0.001559
1005,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-15,1018.27,1018.15,1017.08,1028.97,1028.96,1484206800.0,7822300458.0,10.69,0.010498
1006,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-16,1028.96,1028.96,1025.52,1029.81,1027.62,1478433900.0,7936360041.0,-1.34,-0.001302
1007,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-17,1027.62,1027.64,1021.08,1029.56,1024.02,1500192400.0,7945174864.0,-3.6,-0.003503
1008,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-20,1024.02,1024.5,1019.65,1037.91,1037.66,1538991200.0,8246315688.0,13.64,0.01332
1009,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-21,1037.66,1037.95,1036.24,1047.05,1040.76,1907766200.0,10271579935.0,3.1,0.002987
1010,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-22,1040.76,1041.14,1036.71,1047.94,1047.67,1864057500.0,10034541922.0,6.91,0.006639
1011,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-23,1047.67,1047.35,1042.82,1049.32,1048.54,2046788500.0,10825049824.0,0.87,0.00083
1012,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-24,1048.54,1049.12,1041.23,1051.76,1042.6,2009823700.0,11031900342.0,-5.94,-0.005665
1013,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-27,1042.6,1042.63,1037.08,1050.71,1050.71,1713407000.0,9201788180.0,8.11,0.007779
1014,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-28,1050.71,1050.07,1048.64,1056.52,1055.98,2227399900.0,10630507500.0,5.27,0.005016
1015,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-29,1055.98,1058.74,1057.68,1074.04,1065.29,3052634500.0,15882110482.0,9.31,0.008816
1016,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-30,1065.29,1065.84,1055.14,1067.99,1055.63,2201249400.0,12089930817.0,-9.66,-0.009068
1017,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-03-31,1055.63,1053.85,1050.22,1061.47,1061.09,2227619000.0,12045672446.0,5.46,0.005172
1018,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-03,1061.09,1061.96,1061.96,1079.37,1079.32,2772976100.0,15703156870.0,18.23,0.01718
1019,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-04,1079.32,1080.86,1076.2,1089.37,1089.37,3114875700.0,17525218334.0,10.05,0.009311
1020,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-05,1089.37,1091.18,1089.55,1100.56,1099.97,3293691400.0,18539588008.0,10.6,0.00973
1021,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-06,1099.97,1102.54,1097.32,1109.68,1103.24,3616704900.0,19687813538.0,3.27,0.002973
1022,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-07,1103.24,1102.94,1091.89,1105.1,1103.15,3257086000.0,17760103659.0,-0.09,-8.2e-05
1023,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-10,1103.15,1104.32,1100.69,1118.08,1117.91,3206752000.0,17246470925.0,14.76,0.01338
1024,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-11,1117.91,1120.16,1112.01,1126.09,1123.31,3560752000.0,19796708290.0,5.4,0.00483
1025,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-12,1123.31,1123.78,1116.15,1123.78,1117.07,3033384500.0,15991141463.0,-6.24,-0.005555
1026,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-13,1117.07,1116.84,1093.51,1122.39,1093.93,3382414600.0,17190084945.0,-23.14,-0.020715
1027,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-14,1093.93,1091.69,1091.67,1118.67,1118.61,3352796200.0,16782531968.0,24.68,0.022561
1028,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-17,1118.61,1120.19,1114.53,1129.15,1124.41,3570454800.0,18349161711.0,5.8,0.005185
1029,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-18,1124.41,1127.51,1119.27,1135.45,1131.28,3231722300.0,17403457422.0,6.87,0.00611
1030,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-19,1131.28,1135.61,1125.2,1140.41,1138.24,3432289800.0,19364959974.0,6.96,0.006152
1031,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-20,1138.24,1139.64,1127.09,1142.54,1134.38,3788565100.0,21561233693.0,-3.86,-0.003391
1032,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-21,1134.38,1133.2,1127.65,1152.89,1149.16,4077291000.0,22750697130.0,14.78,0.013029
1033,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-24,1149.16,1156.91,1135.75,1160.58,1142.7,4593621900.0,26245896335.0,-6.46,-0.005621
1034,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-25,1142.7,1139.5,1123.1,1149.54,1141.93,3861112500.0,22885232669.0,-0.77,-0.000674
1035,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-26,1141.93,1142.9,1142.07,1162.02,1155.73,4182430100.0,25476171649.0,13.8,0.012085
1036,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-27,1155.73,1157.38,1145.26,1159.9,1155.27,3198045100.0,18862520936.0,-0.46,-0.000398
1037,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-04-28,1155.27,1143.59,1133.19,1173.88,1172.35,4080185800.0,24343009251.0,17.08,0.014784
1038,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-08,1172.35,1179.58,1179.58,1218.86,1218.44,4491282100.0,26536314891.0,46.09,0.039314
1039,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-09,1218.44,1226.31,1222.68,1252.76,1251.61,5599386100.0,33111916341.0,33.17,0.027223
1040,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-10,1251.61,1257.98,1243.47,1273.68,1265.93,5566704300.0,33568258225.0,14.32,0.011441
1041,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-11,1265.93,1267.22,1254.35,1294.87,1255.04,6113372500.0,37299607468.0,-10.89,-0.008602
1042,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-12,1255.04,1255.23,1252.68,1296.38,1296.26,5492033100.0,34261843942.0,41.22,0.032844
1043,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-15,1296.26,1312.14,1301.8,1352.41,1352.16,7353400500.0,45768188032.0,55.9,0.043124
1044,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-16,1352.16,1368.13,1322.14,1387.4,1331.13,7965817000.0,50916396723.0,-21.03,-0.015553
1045,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-17,1331.13,1331.69,1306.87,1356.13,1335.52,6182328700.0,39133826398.0,4.39,0.003298
1046,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-18,1335.52,1322.65,1301.11,1340.52,1331.2,5205636300.0,31832852065.0,-4.32,-0.003235
1047,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-19,1331.2,1334.07,1329.32,1371.22,1366.1,6712386900.0,36222359895.0,34.9,0.026217
1048,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-22,1366.1,1366.32,1360.35,1387.57,1373.67,6626217200.0,38198875541.0,7.57,0.005541
1049,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-23,1373.67,1365.1,1316.55,1365.1,1317.65,5687238800.0,32747751170.0,-56.02,-0.040781
1050,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-24,1317.65,1325.68,1277.33,1351.31,1308.24,5117663200.0,31096815588.0,-9.41,-0.007142
1051,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-25,1308.24,1304.69,1285.73,1316.48,1307.7,3404643600.0,20482556624.0,-0.54,-0.000413
1052,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-26,1307.7,1312.24,1309.46,1331.45,1331.02,3638566500.0,21741991960.0,23.32,0.017833
1053,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-29,1331.02,1339.9,1330.63,1366.84,1366.29,4448001100.0,27100627303.0,35.27,0.026498
1054,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-30,1366.29,1375.3,1360.55,1384.68,1378.76,4476102700.0,28992430923.0,12.47,0.009127
1055,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-05-31,1378.76,1377.45,1355.01,1386.94,1365.45,4733588300.0,29359692213.0,-13.31,-0.009654
1056,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-01,1365.45,1364.18,1362.94,1403.27,1402.88,5349345300.0,31383492665.0,37.43,0.027412
1057,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-02,1402.88,1406.62,1382.0,1411.78,1390.12,6410916200.0,37407323630.0,-12.76,-0.009096
1058,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-05,1390.12,1391.46,1362.72,1403.3,1403.16,5510181900.0,29784741526.0,13.04,0.00938
1059,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-06,1403.16,1400.27,1391.9,1413.11,1399.14,4683527800.0,26497855270.0,-4.02,-0.002865
1060,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-07,1399.14,1398.18,1319.7,1398.18,1320.23,5204764700.0,31076290204.0,-78.91,-0.056399
1061,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-08,1320.23,1309.07,1286.9,1331.89,1325.98,4567750900.0,26462585864.0,5.75,0.004355
1062,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-09,1325.98,1320.81,1293.05,1329.84,1294.19,3739262300.0,21631040581.0,-31.79,-0.023975
1063,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-12,1294.19,1283.83,1275.4,1308.12,1297.67,2503333100.0,15025360038.0,3.48,0.002689
1064,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-13,1297.67,1296.41,1284.62,1312.13,1298.28,2782303100.0,16716170449.0,0.61,0.00047
1065,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-14,1298.28,1291.69,1269.52,1291.69,1283.88,2880166100.0,15982326444.0,-14.4,-0.011092
1066,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-15,1283.88,1283.72,1280.5,1300.11,1285.39,2324130200.0,12947893429.0,1.51,0.001176
1067,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-16,1285.39,1290.0,1290.0,1318.02,1318.01,2840803200.0,16152374694.0,32.62,0.025378
1068,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-19,1318.01,1306.26,1294.9,1341.99,1334.89,3072625800.0,18672646769.0,16.88,0.012807
1069,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-20,1334.89,1333.62,1323.78,1341.24,1338.22,2779705800.0,16416714736.0,3.33,0.002495
1070,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-21,1338.22,1336.84,1320.41,1347.0,1333.53,3244547900.0,18271592334.0,-4.69,-0.003505
1071,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-22,1333.53,1331.93,1326.15,1341.73,1331.55,2595315700.0,14642393269.0,-1.98,-0.001485
1072,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-23,1331.55,1329.11,1319.51,1340.27,1339.45,2565164400.0,15125536432.0,7.9,0.005933
1073,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-26,1339.45,1341.61,1341.61,1363.57,1363.41,2959592000.0,18564767865.0,23.96,0.017888
1074,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-27,1363.41,1365.04,1354.09,1368.41,1363.9,2645473400.0,16022196955.0,0.49,0.000359
1075,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-28,1363.9,1361.79,1353.63,1366.34,1362.89,2579165700.0,14836163873.0,-1.01,-0.000741
1076,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-29,1362.89,1365.25,1365.25,1395.24,1395.12,4243920100.0,24225652463.0,32.23,0.023648
1077,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-06-30,1395.12,1402.6,1384.99,1408.79,1393.96,3839674500.0,22942443838.0,-1.16,-0.000831
1078,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-03,1393.96,1398.74,1393.92,1420.33,1420.33,3829738500.0,24423131531.0,26.37,0.018917
1079,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-04,1420.33,1423.08,1401.15,1426.1,1411.01,4274980300.0,28116073765.0,-9.32,-0.006562
1080,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-05,1411.01,1409.9,1377.22,1409.9,1393.01,3344600500.0,21154127198.0,-18.0,-0.012757
1081,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-06,1393.01,1391.64,1390.19,1418.76,1418.68,3248073400.0,21637516912.0,25.67,0.018428
1082,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-07,1418.68,1423.72,1405.99,1426.4,1410.43,3355617600.0,22529571028.0,-8.25,-0.005815
1083,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-10,1410.43,1410.5,1397.44,1413.58,1412.12,2760736900.0,18616784852.0,1.69,0.001198
1084,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-11,1412.12,1414.14,1406.5,1418.82,1418.58,2853737900.0,18958953195.0,6.46,0.004575
1085,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-12,1418.58,1419.07,1416.74,1430.94,1419.2,3629341700.0,24831173387.0,0.62,0.000437
1086,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-13,1419.2,1415.88,1344.16,1418.14,1346.09,4897067300.0,31700087656.0,-73.11,-0.051515
1087,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-14,1346.09,1333.74,1327.59,1367.74,1357.13,3265910500.0,21065092098.0,11.04,0.008202
1088,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-17,1357.13,1354.14,1348.43,1372.25,1372.25,2420555200.0,16046823874.0,15.12,0.011141
1089,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-18,1372.25,1370.9,1359.91,1373.59,1373.42,2272454400.0,14797115329.0,1.17,0.000853
1090,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-19,1373.42,1370.29,1330.28,1370.29,1336.64,2522764700.0,15923621350.0,-36.78,-0.02678
1091,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-20,1336.64,1335.41,1329.18,1346.85,1345.19,1845062100.0,11505538297.0,8.55,0.006397
1092,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-21,1345.19,1344.6,1344.57,1357.34,1356.03,2039364800.0,12442432415.0,10.84,0.008058
1093,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-24,1356.03,1340.28,1327.9,1359.56,1358.12,1996619000.0,12517728783.0,2.09,0.001541
1094,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-25,1358.12,1359.32,1359.32,1378.84,1374.17,2202350900.0,14089738586.0,16.05,0.011818
1095,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-26,1374.17,1377.78,1367.05,1380.8,1371.3,1963344200.0,12059952444.0,-2.87,-0.002089
1096,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-27,1371.3,1370.75,1347.29,1379.25,1355.55,2381875500.0,14751696304.0,-15.75,-0.011485
1097,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-28,1355.55,1354.92,1327.66,1359.74,1341.39,2155750500.0,13809393177.0,-14.16,-0.010446
1098,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-07-31,1341.39,1338.04,1293.53,1338.04,1294.33,2218121100.0,13115400910.0,-47.06,-0.035083
1099,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-01,1294.33,1292.71,1278.54,1302.89,1282.06,1744388700.0,10137959452.0,-12.27,-0.00948
1100,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-02,1282.06,1281.89,1258.01,1288.61,1275.09,1781328400.0,10180840409.0,-6.97,-0.005437
1101,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-03,1275.09,1277.63,1261.69,1281.79,1271.74,1294047300.0,8115991949.0,-3.35,-0.002627
1102,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-04,1271.74,1272.36,1239.38,1278.25,1241.91,1605362800.0,9762333439.0,-29.83,-0.023456
1103,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-07,1241.91,1233.49,1221.99,1241.85,1224.1,1511651900.0,8515702534.0,-17.81,-0.014341
1104,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-08,1224.1,1225.04,1225.04,1252.39,1252.39,1425048100.0,8387431317.0,28.29,0.023111
1105,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-09,1252.39,1254.37,1245.39,1258.21,1251.3,1285947400.0,7485120544.0,-1.09,-0.00087
1106,000300.ZICN,000300,中证指数有限公司,沪深300,XSHG,2006-08-10,1251.3,1251.16,1251.08,1271.47,1271.47,1769900600.0,10020038303.0,20.17,0.016119
