indexMethod,dealDate,symbol,weight
as51-ETE,2012-12-31,NAB,0.0449816581231482
as51-ETE,2012-12-31,WOW,0.0344832121548839
as51-ETE,2012-12-31,WPL,0.0304216159590801
as51-ETE,2012-12-31,ASX,0.0294711533608318
as51-ETE,2012-12-31,RIO,0.0287763967100417
as51-ETE,2012-12-31,STO,0.0242076763964605
as51-ETE,2012-12-31,CSL,0.0236152391095488
as51-ETE,2012-12-31,NCM,0.0200836977306939
as51-ETE,2012-12-31,BXB,0.0181091073344074
as51-ETE,2012-12-31,AZJ,0.0165980647808395
as51-ETE,2012-12-31,SGP,0.0162834546470293
as51-ETE,2012-12-31,ANN,0.0159765487489179
as51-ETE,2012-12-31,WOR,0.0158786204172937
as51-ETE,2012-12-31,APA,0.0140577788214495
as51-ETE,2012-12-31,ORG,0.0137788295274874
as51-ETE,2012-12-31,QBE,0.0137501116154758
as51-ETE,2012-12-31,CPU,0.0137120248400994
as51-ETE,2012-12-31,JHX,0.013404162107449
as51-ETE,2012-12-31,MQG,0.013119341688823
as51-ETE,2012-12-31,DXS,0.0131047574789802
as51-ETE,2012-12-31,TCL,0.0130705862067269
as51-ETE,2012-12-31,IPL,0.0126352276468175
as51-ETE,2012-12-31,ALQ,0.0121738218453044
as51-ETE,2012-12-31,PRU,0.0119614269525171
as51-ETE,2012-12-31,GMG,0.011506501928126
as51-ETE,2012-12-31,GPT,0.011202913201519
as51-ETE,2012-12-31,AMP,0.0104676725490732
as51-ETE,2012-12-31,ALL,0.0080384351611568
as51-ETE,2012-12-31,FMG,0.00733659944541155
as51-ETE,2012-12-31,QAN,0.00681833802665213
as51-ETE,2013-03-29,BHP,0.108533106238772
as51-ETE,2013-03-29,CBA,0.0982689000038592
as51-ETE,2013-03-29,WBC,0.0873440166329156
as51-ETE,2013-03-29,ANZ,0.0651096858611367
as51-ETE,2013-03-29,TLS,0.0635380203380606
as51-ETE,2013-03-29,NAB,0.0543923789976421
as51-ETE,2013-03-29,WOW,0.0505949078654711
as51-ETE,2013-03-29,WES,0.0440457895778937
as51-ETE,2013-03-29,RIO,0.0406578308124085
as51-ETE,2013-03-29,WPL,0.0349601018212589
as51-ETE,2013-03-29,GPT,0.0290630563759265
as51-ETE,2013-03-29,AMP,0.0233690776815624
as51-ETE,2013-03-29,CSL,0.0218141014395538
as51-ETE,2013-03-29,QBE,0.0217642292224351
as51-ETE,2013-03-29,AZJ,0.0190003206713962
as51-ETE,2013-03-29,ASX,0.0187954770603907
as51-ETE,2013-03-29,ANN,0.0184596339603086
as51-ETE,2013-03-29,NCM,0.018033329817316
as51-ETE,2013-03-29,SGP,0.0178862529300302
as51-ETE,2013-03-29,MQG,0.0165302509751765
as51-ETE,2013-03-29,SUN,0.0151638373395628
as51-ETE,2013-03-29,CQR,0.0141271293677299
as51-ETE,2013-03-29,BXB,0.0133605505353083
as51-ETE,2013-03-29,AMC,0.0132594265746263
as51-ETE,2013-03-29,BPT,0.0131177353610147
as51-ETE,2013-03-29,WOR,0.011867055110152
as51-ETE,2013-03-29,ORG,0.0117239721579497
as51-ETE,2013-03-29,PRU,0.010966476003467
as51-ETE,2013-03-29,QAN,0.0104451877499912
as51-ETE,2013-03-29,MIN,0.00964169727162122
as51-ETE,2013-03-29,ALL,0.00952692134288853
as51-ETE,2013-03-29,ALQ,0.00807265717789912
as51-ETE,2013-03-29,NWH,0.00656688572427478
as51-ETE,2013-06-28,BHP,0.133439763441941
as51-ETE,2013-06-28,WBC,0.0917862441689109
as51-ETE,2013-06-28,CBA,0.0886508018359385
as51-ETE,2013-06-28,ANZ,0.0759031653204347
as51-ETE,2013-06-28,TLS,0.070929024335174
as51-ETE,2013-06-28,NAB,0.0648670910564655
as51-ETE,2013-06-28,WOW,0.06297092696848
as51-ETE,2013-06-28,WES,0.0390384781507134
as51-ETE,2013-06-28,RIO,0.0358168391989765
as51-ETE,2013-06-28,TCL,0.0326151835817591
as51-ETE,2013-06-28,WPL,0.0309100686080499
as51-ETE,2013-06-28,QBE,0.0229302236810368
as51-ETE,2013-06-28,MGR,0.0226053585494353
as51-ETE,2013-06-28,GPT,0.0213773417859044
as51-ETE,2013-06-28,CWN,0.0207303744012578
as51-ETE,2013-06-28,AMC,0.0199776188900131
as51-ETE,2013-06-28,ANN,0.019602239135526
as51-ETE,2013-06-28,BXB,0.0179855759782591
as51-ETE,2013-06-28,JHG,0.0160609966816973
as51-ETE,2013-06-28,NCM,0.0149825264933985
as51-ETE,2013-06-28,SHL,0.0148107429460048
as51-ETE,2013-06-28,CSL,0.0146833127817177
as51-ETE,2013-06-28,ORG,0.0132415471651308
as51-ETE,2013-06-28,BLD,0.0122642112615199
as51-ETE,2013-06-28,SGM,0.00911640118058394
as51-ETE,2013-06-28,NWH,0.00910887917113035
as51-ETE,2013-06-28,ALL,0.00827180525623587
as51-ETE,2013-06-28,VOC,0.00793622627401308
as51-ETE,2013-06-28,LYC,0.00373638067345824
as51-ETE,2013-06-28,RMS,0.00365065102683374
as51-ETE,2013-09-30,BHP,0.109074508669501
as51-ETE,2013-09-30,CBA,0.097822485351627
as51-ETE,2013-09-30,WBC,0.0796979102299695
as51-ETE,2013-09-30,ANZ,0.0661036129986132
as51-ETE,2013-09-30,TLS,0.0645680743508208
as51-ETE,2013-09-30,NAB,0.0545282577011404
as51-ETE,2013-09-30,WOW,0.0523912306106619
as51-ETE,2013-09-30,WES,0.0392342895697903
as51-ETE,2013-09-30,WPL,0.0349880985077446
as51-ETE,2013-09-30,RIO,0.0313676370854115
as51-ETE,2013-09-30,CSL,0.0304480262878753
as51-ETE,2013-09-30,GPT,0.0240415747210664
as51-ETE,2013-09-30,QBE,0.022517151148094
as51-ETE,2013-09-30,AZJ,0.0215053328148883
as51-ETE,2013-09-30,IAG,0.0176015589088958
as51-ETE,2013-09-30,SYD,0.0167382539025
as51-ETE,2013-09-30,MQG,0.0159825419303341
as51-ETE,2013-09-30,BEN,0.0155852268218934
as51-ETE,2013-09-30,AMC,0.0152881714125065
as51-ETE,2013-09-30,ORG,0.0150913942003146
as51-ETE,2013-09-30,MGR,0.0140668595441217
as51-ETE,2013-09-30,NCM,0.013321382694498
as51-ETE,2013-09-30,CWN,0.0132686171194461
as51-ETE,2013-09-30,SGP,0.0125520344027307
as51-ETE,2013-09-30,SHL,0.011840379897896
as51-ETE,2013-09-30,TCL,0.0116803986130177
as51-ETE,2013-09-30,LLC,0.0111147144949373
as51-ETE,2013-09-30,FMG,0.0107992910111177
as51-ETE,2013-09-30,SUN,0.0105867514658672
as51-ETE,2013-09-30,ANN,0.0103998744397852
as51-ETE,2013-09-30,BXB,0.0103046625394222
as51-ETE,2013-09-30,BPT,0.0100970253343892
as51-ETE,2013-09-30,COH,0.00827065350027538
as51-ETE,2013-09-30,SGR,0.00823383248460937
as51-ETE,2013-09-30,SVW,0.00662792410635
as51-ETE,2013-09-30,QAN,0.00567346283165291
as51-ETE,2013-09-30,NWH,0.00400547807593018
as51-ETE,2013-09-30,SBM,0.002581320220304
as51-ETE,2013-12-31,BHP,0.106657122326817
as51-ETE,2013-12-31,CBA,0.0976008759331954
as51-ETE,2013-12-31,WBC,0.0835337087841069
as51-ETE,2013-12-31,TLS,0.0662135224886174
as51-ETE,2013-12-31,NAB,0.0641161418370677
as51-ETE,2013-12-31,ANZ,0.0599772215705541
as51-ETE,2013-12-31,WOW,0.0418604159693816
as51-ETE,2013-12-31,WES,0.0383489498847813
as51-ETE,2013-12-31,CSL,0.036254923230393
as51-ETE,2013-12-31,RIO,0.0320072212327525
as51-ETE,2013-12-31,ORG,0.0274614808698212
as51-ETE,2013-12-31,GPT,0.0268702566132596
as51-ETE,2013-12-31,WPL,0.0257349004183459
as51-ETE,2013-12-31,TCL,0.0200318879816818
as51-ETE,2013-12-31,MGR,0.0190073820322209
as51-ETE,2013-12-31,SUN,0.0189568980977703
as51-ETE,2013-12-31,QBE,0.0170933362612319
as51-ETE,2013-12-31,NCM,0.0157632769349155
as51-ETE,2013-12-31,AMC,0.0154723331869657
as51-ETE,2013-12-31,BEN,0.0149367475484602
as51-ETE,2013-12-31,MQG,0.0148342802809179
as51-ETE,2013-12-31,AZJ,0.0147955636385402
as51-ETE,2013-12-31,IAG,0.0147843470311953
as51-ETE,2013-12-31,RMD,0.0146893945288794
as51-ETE,2013-12-31,BXB,0.0136832675088464
as51-ETE,2013-12-31,BLD,0.0129270641427304
as51-ETE,2013-12-31,CWN,0.0127823988386876
as51-ETE,2013-12-31,LLC,0.0116980878104965
as51-ETE,2013-12-31,COH,0.0112055341374212
as51-ETE,2013-12-31,JHX,0.0094120785163094
as51-ETE,2013-12-31,BPT,0.00894429494768264
as51-ETE,2013-12-31,MND,0.0075340937096456
as51-ETE,2013-12-31,ORI,0.00744413116029467
as51-ETE,2013-12-31,SHL,0.00721510255213541
as51-ETE,2013-12-31,OZL,0.00579111844830865
as51-ETE,2013-12-31,NWH,0.00436063954556856
as51-ETE,2014-03-31,CBA,0.0924416460505821
as51-ETE,2014-03-31,BHP,0.0919189878781139
as51-ETE,2014-03-31,WBC,0.0910332893487952
as51-ETE,2014-03-31,NAB,0.0712444689886504
as51-ETE,2014-03-31,ANZ,0.0595115612588283
as51-ETE,2014-03-31,TLS,0.0590285714196678
as51-ETE,2014-03-31,WES,0.0462048575288578
as51-ETE,2014-03-31,WOW,0.045816955641578
as51-ETE,2014-03-31,RIO,0.0368752993943586
as51-ETE,2014-03-31,CSL,0.0350633295313813
as51-ETE,2014-03-31,ORG,0.0281474020214972
as51-ETE,2014-03-31,ASX,0.0266478592972292
as51-ETE,2014-03-31,WPL,0.026004433791959
as51-ETE,2014-03-31,AMC,0.0247771680518176
as51-ETE,2014-03-31,STO,0.0222740073389004
as51-ETE,2014-03-31,SUN,0.0215319252975305
as51-ETE,2014-03-31,GMG,0.0208896996705654
as51-ETE,2014-03-31,RMD,0.0172527487312992
as51-ETE,2014-03-31,JHX,0.0152387041776386
as51-ETE,2014-03-31,AMP,0.0151293281730019
as51-ETE,2014-03-31,QBE,0.0149715599050824
as51-ETE,2014-03-31,CPU,0.0147717092986875
as51-ETE,2014-03-31,GPT,0.0145603698317698
as51-ETE,2014-03-31,MGR,0.0144701602186158
as51-ETE,2014-03-31,NCM,0.0142802587240569
as51-ETE,2014-03-31,PPT,0.0131247804274557
as51-ETE,2014-03-31,IAG,0.0129057091768127
as51-ETE,2014-03-31,LLC,0.0109358048207887
as51-ETE,2014-03-31,ALL,0.0100367753036003
as51-ETE,2014-03-31,MND,0.0095662297821763
as51-ETE,2014-03-31,CIM,0.00844307385599896
as51-ETE,2014-03-31,MTS,0.00781357331795276
as51-ETE,2014-03-31,OZL,0.00708775174474991
as51-ETE,2014-06-30,CBA,0.0963148866822206
as51-ETE,2014-06-30,BHP,0.0933177769062682
as51-ETE,2014-06-30,WBC,0.0806547421127669
as51-ETE,2014-06-30,ANZ,0.0748374608663919
as51-ETE,2014-06-30,NAB,0.0698589110162247
as51-ETE,2014-06-30,WES,0.0606933487135662
as51-ETE,2014-06-30,TLS,0.0569863647386719
as51-ETE,2014-06-30,WOW,0.0470602177633377
as51-ETE,2014-06-30,RIO,0.0362064513017325
as51-ETE,2014-06-30,CSL,0.0359213616076225
as51-ETE,2014-06-30,IAG,0.0267544838354389
as51-ETE,2014-06-30,AMP,0.0256447196997847
as51-ETE,2014-06-30,AZJ,0.0235746270554976
as51-ETE,2014-06-30,MQG,0.021376773405537
as51-ETE,2014-06-30,ORG,0.0206016476524365
as51-ETE,2014-06-30,SHL,0.020333863575012
