indexMethod,dealDate,symbol,weight
SP500-ETE,2011-09-30,BLK,0.0121842865375417
SP500-ETE,2011-09-30,CSCO,0.0115635851051409
SP500-ETE,2011-10-31,PG,0.0451573232605988
SP500-ETE,2011-10-31,T,0.0396803825663201
SP500-ETE,2011-10-31,SE,0.0370239204424124
SP500-ETE,2011-10-31,AAPL,0.0330812022437528
SP500-ETE,2011-10-31,UPS,0.0327100803195342
SP500-ETE,2011-10-31,JNJ,0.0315950613373549
SP500-ETE,2011-10-31,DVN,0.030463806709184
SP500-ETE,2011-10-31,MCK,0.028656077417808
SP500-ETE,2011-10-31,WFC,0.0276516508832879
SP500-ETE,2011-10-31,GPC,0.0275561681560029
SP500-ETE,2011-10-31,ORCL,0.0271271296324591
SP500-ETE,2011-10-31,EXPD,0.0267548582430802
SP500-ETE,2011-10-31,MSFT,0.0262329604205142
SP500-ETE,2011-10-31,SLB,0.0260078762619145
SP500-ETE,2011-10-31,BXP,0.0259995824247355
SP500-ETE,2011-10-31,CEG,0.0258413927908459
SP500-ETE,2011-10-31,PM,0.025620675265422
SP500-ETE,2011-10-31,KO,0.0252618015083175
SP500-ETE,2011-10-31,LMT,0.0247304591437994
SP500-ETE,2011-10-31,CVS,0.0244201107501661
SP500-ETE,2011-10-31,NEE,0.0237443824996201
SP500-ETE,2011-10-31,BBT,0.0230475217504597
SP500-ETE,2011-10-31,QCOM,0.0227581377438418
SP500-ETE,2011-10-31,TWX,0.0225174368048031
SP500-ETE,2011-10-31,CVX,0.0223341511699209
SP500-ETE,2011-10-31,HD,0.0222997412620073
SP500-ETE,2011-10-31,DTV,0.0219040530331157
SP500-ETE,2011-10-31,NKE,0.0207461147872233
SP500-ETE,2011-10-31,XOM,0.0206309820055233
SP500-ETE,2011-10-31,UTX,0.0204224410741283
SP500-ETE,2011-10-31,DELL,0.0200809103008962
SP500-ETE,2011-10-31,GS,0.0198847775910074
SP500-ETE,2011-10-31,F,0.0197661591045597
SP500-ETE,2011-10-31,NE,0.0195225299106608
SP500-ETE,2011-10-31,GR,0.019079855393751
SP500-ETE,2011-10-31,GE,0.0186410749900281
SP500-ETE,2011-10-31,UNH,0.0185264408586707
SP500-ETE,2011-10-31,MRK,0.0181269331037855
SP500-ETE,2011-10-31,D,0.0172040861750198
SP500-ETE,2011-10-31,BMY,0.0171897506634667
SP500-ETE,2011-11-30,SE,0.0511453004764705
SP500-ETE,2011-11-30,IBM,0.0357998790853113
SP500-ETE,2011-11-30,CAH,0.0351840088741763
SP500-ETE,2011-11-30,BBT,0.0351501079338287
SP500-ETE,2011-11-30,SLB,0.0329385892869366
SP500-ETE,2011-11-30,MSFT,0.0327439433088548
SP500-ETE,2011-11-30,XYL,0.0322578942320594
SP500-ETE,2011-11-30,UTX,0.0317204402948421
SP500-ETE,2011-11-30,QCOM,0.0316467072269273
SP500-ETE,2011-11-30,UPS,0.0310590690993098
SP500-ETE,2011-11-30,COV,0.0296086853191475
SP500-ETE,2011-11-30,PG,0.0292377910259802
SP500-ETE,2011-11-30,CEG,0.0282400898516443
SP500-ETE,2011-11-30,CAT,0.0259488113222523
SP500-ETE,2011-11-30,XOM,0.025361177929218
SP500-ETE,2011-11-30,LOW,0.0247899085260607
SP500-ETE,2011-11-30,PFE,0.0246912104316036
SP500-ETE,2011-11-30,DTV,0.0246870926290099
SP500-ETE,2011-11-30,AAPL,0.0245840882342115
SP500-ETE,2011-11-30,C,0.0243923632070898
SP500-ETE,2011-11-30,KO,0.0243599607020123
SP500-ETE,2011-11-30,NEE,0.0231731508760082
SP500-ETE,2011-11-30,MRK,0.0223439550518824
SP500-ETE,2011-11-30,PM,0.0216332781918498
SP500-ETE,2011-11-30,BLK,0.0210059934979455
SP500-ETE,2011-11-30,SBUX,0.0205308292790184
SP500-ETE,2011-11-30,JNJ,0.0201238173295648
SP500-ETE,2011-11-30,HNZ,0.0196758514462718
SP500-ETE,2011-11-30,AVP,0.0196448812602215
SP500-ETE,2011-11-30,TWX,0.0194554859379778
SP500-ETE,2011-11-30,F,0.0191834948388731
SP500-ETE,2011-11-30,FTR,0.0191325854649708
SP500-ETE,2011-11-30,ORCL,0.0191106159027824
SP500-ETE,2011-11-30,APA,0.0189713275589068
SP500-ETE,2011-11-30,MA,0.018936254738647
SP500-ETE,2011-11-30,JPM,0.0177455735414631
SP500-ETE,2011-11-30,CVX,0.017158414977095
SP500-ETE,2011-11-30,GPC,0.0158828216817502
SP500-ETE,2011-11-30,JWN,0.0155774989208539
SP500-ETE,2011-11-30,GS,0.0151670505069709
SP500-ETE,2011-12-30,PG,0.0467446611840217
SP500-ETE,2011-12-30,CVX,0.0466952130908911
SP500-ETE,2011-12-30,MSFT,0.0391385047020793
SP500-ETE,2011-12-30,KO,0.0387485957850723
SP500-ETE,2011-12-30,AAPL,0.0353974357812867
SP500-ETE,2011-12-30,COP,0.0352732870610303
SP500-ETE,2011-12-30,WMT,0.0350358338922547
SP500-ETE,2011-12-30,PFE,0.0344139410230246
SP500-ETE,2011-12-30,USB,0.0319818612127875
SP500-ETE,2011-12-30,GE,0.031494824932404
SP500-ETE,2011-12-30,CAH,0.0295215046398188
SP500-ETE,2011-12-30,MRK,0.0295021551198154
SP500-ETE,2011-12-30,WAT,0.0265866085502746
SP500-ETE,2011-12-30,EMC,0.0261815931297308
SP500-ETE,2011-12-30,NEE,0.0260421221960012
SP500-ETE,2011-12-30,WU,0.0246676223884583
SP500-ETE,2011-12-30,QCOM,0.0245072656151782
SP500-ETE,2011-12-30,XLNX,0.0241924006850797
