,Time,Trade_Profit,Cost,N_Trade,PnL
4878,2018-06-14 19:37:00,0.0,0.20472131680965683,1,373.12570465685747
4879,2018-06-14 19:38:00,0.0,0.0,0,373.12570465685747
4880,2018-06-14 19:39:00,0.0,0.0,0,373.12570465685747
4881,2018-06-14 19:40:00,0.0,0.0,0,373.12570465685747
4882,2018-06-14 19:41:00,0.0,0.0,0,373.12570465685747
4883,2018-06-14 19:42:00,0.0,0.0,0,373.12570465685747
4884,2018-06-14 19:43:00,0.0,0.0,0,373.12570465685747
4885,2018-06-14 19:44:00,0.0,0.20481861094285211,1,372.9208860459146
4886,2018-06-14 19:45:00,0.0,0.0,0,372.9208860459146
4887,2018-06-14 19:46:00,0.0,0.20475208152072194,1,372.71613396439386
4888,2018-06-14 19:47:00,0.0,0.41630428778624795,2,372.2998296766076
4889,2018-06-14 19:48:00,0.0,0.8259489643487955,4,371.4738807122588
4890,2018-06-14 19:49:00,0.0,0.20414510934122043,1,371.2697356029176
4891,2018-06-14 19:50:00,0.0,0.0,0,371.2697356029176
4892,2018-06-14 19:51:00,0.0,1.0360525986526152,5,370.233683004265
4893,2018-06-14 19:52:00,0.0,0.8172627624449743,4,369.41642024182005
4894,2018-06-14 19:53:00,0.0,0.0,0,369.41642024182005
4895,2018-06-14 19:54:00,0.0,0.6144549619925469,3,368.8019652798275
4896,2018-06-14 19:55:00,0.0,0.20267932057673546,1,368.5992859592508
4897,2018-06-14 19:56:00,0.0,0.9928893953862422,5,367.60639656386456
4898,2018-06-14 19:57:00,0.0,0.1965991643603656,1,367.4097973995042
4899,2018-06-14 19:58:00,0.0,1.8106501758705644,9,365.5991472236336
4900,2018-06-14 19:59:00,0.0,0.3551908139201386,2,365.24395640971346
4901,2018-06-15 13:33:00,0.0,0.0,0,365.24395640971346
4902,2018-06-15 13:34:00,0.0,0.0,0,365.24395640971346
4903,2018-06-15 13:35:00,0.0,0.0,0,365.24395640971346
4904,2018-06-15 13:36:00,0.0,0.0,0,365.24395640971346
4905,2018-06-15 13:37:00,0.0,0.19851103460929284,-2,365.0454453751042
4906,2018-06-15 13:38:00,0.0,0.13023396638587179,-1,364.91521140871833
4907,2018-06-15 13:39:00,0.0,0.0,0,364.91521140871833
4908,2018-06-15 13:40:00,0.0,0.0,0,364.91521140871833
4909,2018-06-15 13:41:00,0.0,0.07944607484494912,-1,364.8357653338734
4910,2018-06-15 13:42:00,0.0,0.0,0,364.8357653338734
4911,2018-06-15 13:43:00,0.0,0.0,0,364.8357653338734
4912,2018-06-15 13:44:00,0.0,0.0,0,364.8357653338734
4913,2018-06-15 13:45:00,0.0,0.8187275505200946,-6,364.01703778335326
4914,2018-06-15 13:46:00,0.0,0.0,0,364.01703778335326
4915,2018-06-15 13:47:00,0.0,0.0,0,364.01703778335326
4916,2018-06-15 13:48:00,0.0,0.0,0,364.01703778335326
4917,2018-06-15 13:49:00,0.0,0.0,0,364.01703778335326
4918,2018-06-15 13:50:00,0.0,0.0,0,364.01703778335326
4919,2018-06-15 13:51:00,0.0,0.0,0,364.01703778335326
4920,2018-06-15 13:52:00,0.0,0.0,0,364.01703778335326
4921,2018-06-15 13:53:00,0.0,0.47334396579109195,-4,363.54369381756214
4922,2018-06-15 13:54:00,0.0,0.531501181619163,-3,363.012192635943
4923,2018-06-15 13:55:00,0.0,2.327643113458316,8,360.6845495224847
4924,2018-06-15 13:56:00,0.0,0.34401548685437594,-2,360.3405340356303
4925,2018-06-15 13:57:00,0.0,0.0,0,360.3405340356303
4926,2018-06-15 13:58:00,0.0,0.5596991382145295,-3,359.7808348974158
4927,2018-06-15 13:59:00,0.0,1.851370763733406,-9,357.92946413368236
4928,2018-06-15 14:00:00,0.0,0.0,0,357.92946413368236
4929,2018-06-15 14:01:00,0.9447177405459968,0.15099527061207568,-1,358.7231866036163
4930,2018-06-15 14:02:00,1.00231983510146,0.1620396007480711,-1,359.56346683796966
4931,2018-06-15 14:03:00,0.0,0.0,0,359.56346683796966
4932,2018-06-15 14:04:00,0.0,0.0,0,359.56346683796966
4933,2018-06-15 14:05:00,0.0,0.0,0,359.56346683796966
4934,2018-06-15 14:06:00,0.044920634920615043,0.31798898770104106,4,359.29039848518926
4935,2018-06-15 14:07:00,0.0,0.0,0,359.29039848518926
4936,2018-06-15 14:08:00,0.0,0.0,0,359.29039848518926
4937,2018-06-15 14:09:00,-0.3689881909524857,0.3566319155964178,3,358.56477837864037
4938,2018-06-15 14:10:00,-0.5825727944960377,0.39016628145399385,3,357.59203930269035
4939,2018-06-15 14:11:00,0.7627036067947017,0.48319142785588454,1,357.8715514816292
4940,2018-06-15 14:12:00,-0.598008540242219,0.4912212537575983,3,356.78232168762935
4941,2018-06-15 14:13:00,-0.677649730100228,0.7180078776454534,4,355.38666407988364
4942,2018-06-15 14:14:00,0.0,0.0,0,355.38666407988364
4943,2018-06-15 14:15:00,-0.22761137582433832,0.3745466452279185,2,354.78450605883137
4944,2018-06-15 14:16:00,-0.18343370032407336,0.19185248592180756,1,354.4092198725855
4945,2018-06-15 14:17:00,-0.01149912906670636,0.19931532055964704,1,354.1984054229591
4946,2018-06-15 14:18:00,-0.017053798491005523,0.2024526137720786,1,353.97889901069607
4947,2018-06-15 14:19:00,0.0014762966996357818,0.20438049145487008,1,353.77599481594086
4948,2018-06-15 14:20:00,-0.007031856354743127,0.20590744034047703,1,353.56305551924567
4949,2018-06-15 14:21:00,-0.024378996002809572,0.20614836996635688,1,353.3325281532765
4950,2018-06-15 14:22:00,0.015195911867166956,0.20633389058247167,1,353.1413901745612
4951,2018-06-15 14:23:00,-0.0499393125355283,0.20680551226494823,1,352.8846453497607
4952,2018-06-15 14:24:00,-0.09435800501901781,0.2076904212412341,1,352.5825969235005
4953,2018-06-15 14:25:00,-0.059655351263586454,0.2077594593111556,1,352.31518211292575
4954,2018-06-15 14:26:00,0.0,0.0,0,352.31518211292575
4955,2018-06-15 14:27:00,0.0,0.0,0,352.31518211292575
4956,2018-06-15 14:28:00,0.0,0.0,0,352.31518211292575
4957,2018-06-15 14:29:00,0.0,0.0,0,352.31518211292575
4958,2018-06-15 14:30:00,0.0,0.0,0,352.31518211292575
4959,2018-06-15 14:31:00,130.82982395166482,21.03442986169439,-104,462.1105762028962
4960,2018-06-15 14:32:00,0.0,0.0,0,462.1105762028962
4961,2018-06-15 14:33:00,0.0,0.0,0,462.1105762028962
4962,2018-06-15 14:34:00,0.0,0.0,0,462.1105762028962
4963,2018-06-15 14:35:00,0.0,0.0,0,462.1105762028962
4964,2018-06-15 14:36:00,0.0,0.0,0,462.1105762028962
4965,2018-06-15 14:37:00,0.0,0.0,0,462.1105762028962
4966,2018-06-15 14:38:00,0.0,0.0,0,462.1105762028962
4967,2018-06-15 14:39:00,0.0,0.0,0,462.1105762028962
4968,2018-06-15 14:40:00,0.0,0.0,0,462.1105762028962
4969,2018-06-15 14:41:00,0.0,0.0,0,462.1105762028962
4970,2018-06-15 14:42:00,0.0,0.0,0,462.1105762028962
4971,2018-06-15 14:43:00,0.0,0.0,0,462.1105762028962
4972,2018-06-15 14:44:00,0.0,0.0,0,462.1105762028962
4973,2018-06-15 14:45:00,0.0,0.0,0,462.1105762028962
4974,2018-06-15 14:46:00,0.0,0.0,0,462.1105762028962
4975,2018-06-15 14:47:00,0.0,0.0,0,462.1105762028962
4976,2018-06-15 14:48:00,0.0,0.0,0,462.1105762028962
4977,2018-06-15 14:49:00,0.0,0.0,0,462.1105762028962
4978,2018-06-15 14:50:00,0.0,0.0,0,462.1105762028962
4979,2018-06-15 14:51:00,4.345731373508485,0.8314500941825682,-3,465.6248574822221
4980,2018-06-15 14:52:00,0.0,0.0,0,465.6248574822221
4981,2018-06-15 14:53:00,8.720873311397327,1.482156414590842,-5,472.8635743790286
4982,2018-06-15 14:54:00,0.0,0.0,0,472.8635743790286
4983,2018-06-15 14:55:00,0.0,0.0,0,472.8635743790286
4984,2018-06-15 14:56:00,0.0,0.0,0,472.8635743790286
4985,2018-06-15 14:57:00,0.0,0.0,0,472.8635743790286
4986,2018-06-15 14:58:00,0.0,0.0,0,472.8635743790286
4987,2018-06-15 14:59:00,0.0,0.0,0,472.8635743790286
4988,2018-06-15 15:00:00,0.0,0.0,0,472.8635743790286
4989,2018-06-15 15:01:00,0.0,0.0,0,472.8635743790286
4990,2018-06-15 15:02:00,0.0,0.0,0,472.8635743790286
4991,2018-06-15 15:03:00,0.0,0.0,0,472.8635743790286
4992,2018-06-15 15:04:00,0.0,0.0,0,472.8635743790286
4993,2018-06-15 15:05:00,0.0,0.0,0,472.8635743790286
4994,2018-06-15 15:06:00,0.0,0.0,0,472.8635743790286
4995,2018-06-15 15:07:00,0.0,0.0,0,472.8635743790286
4996,2018-06-15 15:08:00,0.0,0.0,0,472.8635743790286
4997,2018-06-15 15:09:00,0.0,0.0,0,472.8635743790286
4998,2018-06-15 15:10:00,0.0,0.0,0,472.8635743790286
4999,2018-06-15 15:11:00,0.0,0.0,0,472.8635743790286
5000,2018-06-15 15:12:00,0.0,0.0,0,472.8635743790286
5001,2018-06-15 15:13:00,0.0,0.0,0,472.8635743790286
5002,2018-06-15 15:14:00,0.0,0.0,0,472.8635743790286
5003,2018-06-15 15:15:00,0.0,0.0,0,472.8635743790286
5004,2018-06-15 15:16:00,0.0,0.0,0,472.8635743790286
5005,2018-06-15 15:17:00,0.0,0.0,0,472.8635743790286
5006,2018-06-15 15:18:00,0.0,0.0,0,472.8635743790286
5007,2018-06-15 15:19:00,0.0,0.0,0,472.8635743790286
5008,2018-06-15 15:20:00,0.0,0.0,0,472.8635743790286
5009,2018-06-15 15:21:00,0.0,0.0,0,472.8635743790286
5010,2018-06-15 15:22:00,0.0,0.0,0,472.8635743790286
5011,2018-06-15 15:23:00,0.0,0.0,0,472.8635743790286
5012,2018-06-15 15:24:00,0.0,0.0,0,472.8635743790286
5013,2018-06-15 15:25:00,0.0,0.0,0,472.8635743790286
5014,2018-06-15 15:26:00,0.0,0.0,0,472.8635743790286
5015,2018-06-15 15:27:00,0.0,0.0,0,472.8635743790286
5016,2018-06-15 15:28:00,0.0,0.0,0,472.8635743790286
5017,2018-06-15 15:29:00,0.0,0.0,0,472.8635743790286
5018,2018-06-15 15:30:00,0.0,0.0,0,472.8635743790286
5019,2018-06-15 15:31:00,0.0,0.0,0,472.8635743790286
5020,2018-06-15 15:32:00,0.0,0.0,0,472.8635743790286
5021,2018-06-15 15:33:00,0.0,0.0,0,472.8635743790286
5022,2018-06-15 15:34:00,0.0,0.0,0,472.8635743790286
5023,2018-06-15 15:35:00,0.0,0.0,0,472.8635743790286
5024,2018-06-15 15:36:00,0.0,0.0,0,472.8635743790286
5025,2018-06-15 15:37:00,0.0,0.0,0,472.8635743790286
5026,2018-06-15 15:38:00,0.0,0.0,0,472.8635743790286
5027,2018-06-15 15:39:00,0.0,0.0,0,472.8635743790286
5028,2018-06-15 15:40:00,0.0,0.0,0,472.8635743790286
5029,2018-06-15 15:41:00,0.0,0.0,0,472.8635743790286
5030,2018-06-15 15:42:00,0.0,0.0,0,472.8635743790286
5031,2018-06-15 15:43:00,0.0,0.0,0,472.8635743790286
5032,2018-06-15 15:44:00,0.0,0.0,0,472.8635743790286
5033,2018-06-15 15:45:00,0.0,0.0,0,472.8635743790286
5034,2018-06-15 15:46:00,0.0,0.0,0,472.8635743790286
5035,2018-06-15 15:47:00,0.0,0.0,0,472.8635743790286
5036,2018-06-15 15:48:00,0.0,0.0,0,472.8635743790286
5037,2018-06-15 15:49:00,0.0,0.0,0,472.8635743790286
5038,2018-06-15 15:50:00,0.0,0.0,0,472.8635743790286
5039,2018-06-15 15:51:00,0.0,0.0,0,472.8635743790286
5040,2018-06-15 15:52:00,0.0,0.0,0,472.8635743790286
5041,2018-06-15 15:53:00,0.0,0.0,0,472.8635743790286
5042,2018-06-15 15:54:00,0.0,0.0,0,472.8635743790286
5043,2018-06-15 15:55:00,0.0,0.0,0,472.8635743790286
5044,2018-06-15 15:56:00,0.0,0.0,0,472.8635743790286
5045,2018-06-15 15:57:00,0.0,0.0,0,472.8635743790286
5046,2018-06-15 15:58:00,0.0,0.0,0,472.8635743790286
5047,2018-06-15 15:59:00,0.0,0.0,0,472.8635743790286
5048,2018-06-15 16:00:00,0.0,0.0,0,472.8635743790286
5049,2018-06-15 16:01:00,0.0,0.0,0,472.8635743790286
5050,2018-06-15 16:02:00,0.0,0.0,0,472.8635743790286
5051,2018-06-15 16:03:00,0.0,0.0,0,472.8635743790286
5052,2018-06-15 16:04:00,0.0,0.0,0,472.8635743790286
5053,2018-06-15 16:05:00,0.0,0.0,0,472.8635743790286
5054,2018-06-15 16:06:00,0.0,0.0,0,472.8635743790286
5055,2018-06-15 16:07:00,0.0,0.0,0,472.8635743790286
5056,2018-06-15 16:08:00,0.0,0.0,0,472.8635743790286
5057,2018-06-15 16:09:00,0.0,0.0,0,472.8635743790286
5058,2018-06-15 16:10:00,0.0,0.0,0,472.8635743790286
5059,2018-06-15 16:11:00,0.0,0.0,0,472.8635743790286
5060,2018-06-15 16:12:00,0.0,0.0,0,472.8635743790286
5061,2018-06-15 16:13:00,0.0,0.0,0,472.8635743790286
5062,2018-06-15 16:14:00,0.0,0.0,0,472.8635743790286
5063,2018-06-15 16:15:00,0.0,0.0,0,472.8635743790286
5064,2018-06-15 16:16:00,0.0,0.0,0,472.8635743790286
5065,2018-06-15 16:17:00,0.0,0.0,0,472.8635743790286
5066,2018-06-15 16:18:00,0.0,0.0,0,472.8635743790286
5067,2018-06-15 16:19:00,0.0,0.0,0,472.8635743790286
5068,2018-06-15 16:20:00,0.0,0.0,0,472.8635743790286
5069,2018-06-15 16:21:00,0.0,0.0,0,472.8635743790286
5070,2018-06-15 16:22:00,0.0,0.0,0,472.8635743790286
5071,2018-06-15 16:23:00,0.0,0.0,0,472.8635743790286
5072,2018-06-15 16:24:00,0.0,0.0,0,472.8635743790286
5073,2018-06-15 16:25:00,0.0,0.0,0,472.8635743790286
5074,2018-06-15 16:26:00,0.0,0.0,0,472.8635743790286
5075,2018-06-15 16:27:00,0.0,0.0,0,472.8635743790286
5076,2018-06-15 16:28:00,0.0,0.0,0,472.8635743790286
5077,2018-06-15 16:29:00,0.0,0.0,0,472.8635743790286
5078,2018-06-15 16:30:00,0.0,0.0,0,472.8635743790286
5079,2018-06-15 16:31:00,0.0,0.0,0,472.8635743790286
5080,2018-06-15 16:32:00,0.0,0.0,0,472.8635743790286
5081,2018-06-15 16:33:00,0.0,0.0,0,472.8635743790286
5082,2018-06-15 16:34:00,0.0,0.0,0,472.8635743790286
5083,2018-06-15 16:35:00,0.0,0.0,0,472.8635743790286
5084,2018-06-15 16:36:00,0.0,0.0,0,472.8635743790286
5085,2018-06-15 16:37:00,0.0,0.0,0,472.8635743790286
5086,2018-06-15 16:38:00,0.0,0.0,0,472.8635743790286
5087,2018-06-15 16:39:00,0.0,0.0,0,472.8635743790286
5088,2018-06-15 16:40:00,0.0,0.0,0,472.8635743790286
5089,2018-06-15 16:41:00,0.0,0.0,0,472.8635743790286
5090,2018-06-15 16:42:00,0.0,0.0,0,472.8635743790286
5091,2018-06-15 16:43:00,0.0,0.0,0,472.8635743790286
5092,2018-06-15 16:44:00,0.0,0.0,0,472.8635743790286
5093,2018-06-15 16:45:00,0.0,0.0,0,472.8635743790286
5094,2018-06-15 16:46:00,0.0,0.0,0,472.8635743790286
5095,2018-06-15 16:47:00,0.0,0.0,0,472.8635743790286
5096,2018-06-15 16:48:00,0.0,0.0,0,472.8635743790286
5097,2018-06-15 16:49:00,0.0,0.0,0,472.8635743790286
5098,2018-06-15 16:50:00,0.0,0.0,0,472.8635743790286
5099,2018-06-15 16:51:00,0.0,0.0,0,472.8635743790286
5100,2018-06-15 16:52:00,0.0,0.0,0,472.8635743790286
5101,2018-06-15 16:53:00,0.0,0.0,0,472.8635743790286
5102,2018-06-15 16:54:00,0.0,0.0,0,472.8635743790286
5103,2018-06-15 16:55:00,0.0,0.0,0,472.8635743790286
5104,2018-06-15 16:56:00,0.0,0.0,0,472.8635743790286
5105,2018-06-15 16:57:00,0.0,0.0,0,472.8635743790286
5106,2018-06-15 16:58:00,0.0,0.0,0,472.8635743790286
5107,2018-06-15 16:59:00,0.0,0.0,0,472.8635743790286
5108,2018-06-15 17:00:00,0.0,0.0,0,472.8635743790286
5109,2018-06-15 17:01:00,0.0,0.0,0,472.8635743790286
5110,2018-06-15 17:02:00,0.0,0.0,0,472.8635743790286
5111,2018-06-15 17:03:00,0.0,0.0,0,472.8635743790286
5112,2018-06-15 17:04:00,0.0,0.0,0,472.8635743790286
5113,2018-06-15 17:05:00,0.0,0.0,0,472.8635743790286
5114,2018-06-15 17:06:00,0.0,0.0,0,472.8635743790286
5115,2018-06-15 17:07:00,0.0,0.0,0,472.8635743790286
5116,2018-06-15 17:08:00,0.0,0.0,0,472.8635743790286
5117,2018-06-15 17:09:00,0.0,0.0,0,472.8635743790286
5118,2018-06-15 17:10:00,0.0,0.0,0,472.8635743790286
5119,2018-06-15 17:11:00,0.0,0.0,0,472.8635743790286
5120,2018-06-15 17:12:00,0.0,0.0,0,472.8635743790286
5121,2018-06-15 17:13:00,0.0,0.0,0,472.8635743790286
5122,2018-06-15 17:14:00,0.0,0.0,0,472.8635743790286
5123,2018-06-15 17:15:00,0.0,0.0,0,472.8635743790286
5124,2018-06-15 17:16:00,0.0,0.0,0,472.8635743790286
5125,2018-06-15 17:17:00,0.0,0.0,0,472.8635743790286
5126,2018-06-15 17:18:00,0.0,0.0,0,472.8635743790286
5127,2018-06-15 17:19:00,0.0,0.0,0,472.8635743790286
5128,2018-06-15 17:20:00,0.0,0.0,0,472.8635743790286
5129,2018-06-15 17:21:00,0.0,0.0,0,472.8635743790286
5130,2018-06-15 17:22:00,0.0,0.0,0,472.8635743790286
5131,2018-06-15 17:23:00,0.0,0.0,0,472.8635743790286
5132,2018-06-15 17:24:00,0.0,0.0,0,472.8635743790286
5133,2018-06-15 17:25:00,0.0,0.0,0,472.8635743790286
5134,2018-06-15 17:26:00,0.0,0.0,0,472.8635743790286
5135,2018-06-15 17:27:00,0.0,0.0,0,472.8635743790286
5136,2018-06-15 17:28:00,0.0,0.0,0,472.8635743790286
5137,2018-06-15 17:29:00,0.0,0.0,0,472.8635743790286
5138,2018-06-15 17:30:00,0.0,0.0,0,472.8635743790286
5139,2018-06-15 17:31:00,0.0,0.0,0,472.8635743790286
5140,2018-06-15 17:32:00,0.0,0.0,0,472.8635743790286
5141,2018-06-15 17:33:00,0.0,0.0,0,472.8635743790286
5142,2018-06-15 17:34:00,0.0,0.0,0,472.8635743790286
5143,2018-06-15 17:35:00,0.0,0.0,0,472.8635743790286
5144,2018-06-15 17:36:00,0.0,0.0,0,472.8635743790286
5145,2018-06-15 17:37:00,0.0,0.0,0,472.8635743790286
5146,2018-06-15 17:38:00,0.0,0.0,0,472.8635743790286
5147,2018-06-15 17:39:00,0.0,0.0,0,472.8635743790286
5148,2018-06-15 17:40:00,0.0,0.0,0,472.8635743790286
5149,2018-06-15 17:41:00,0.0,0.0,0,472.8635743790286
5150,2018-06-15 17:42:00,0.0,0.0,0,472.8635743790286
5151,2018-06-15 17:43:00,0.0,0.0,0,472.8635743790286
5152,2018-06-15 17:44:00,0.0,0.0,0,472.8635743790286
5153,2018-06-15 17:45:00,0.0,0.0,0,472.8635743790286
5154,2018-06-15 17:46:00,0.0,0.0,0,472.8635743790286
5155,2018-06-15 17:47:00,0.0,0.0,0,472.8635743790286
5156,2018-06-15 17:48:00,0.0,0.0,0,472.8635743790286
5157,2018-06-15 17:49:00,0.0,0.0,0,472.8635743790286
5158,2018-06-15 17:50:00,0.0,0.0,0,472.8635743790286
5159,2018-06-15 17:51:00,0.0,0.0,0,472.8635743790286
5160,2018-06-15 17:52:00,0.0,0.0,0,472.8635743790286
5161,2018-06-15 17:53:00,0.0,0.0,0,472.8635743790286
5162,2018-06-15 17:54:00,0.0,0.0,0,472.8635743790286
5163,2018-06-15 17:55:00,0.0,0.0,0,472.8635743790286
5164,2018-06-15 17:56:00,0.0,0.0,0,472.8635743790286
5165,2018-06-15 17:57:00,0.0,0.0,0,472.8635743790286
5166,2018-06-15 17:58:00,0.0,0.0,0,472.8635743790286
5167,2018-06-15 17:59:00,0.0,0.0,0,472.8635743790286
5168,2018-06-15 18:00:00,0.0,0.0,0,472.8635743790286
5169,2018-06-15 18:01:00,0.0,0.0,0,472.8635743790286
5170,2018-06-15 18:02:00,0.0,0.0,0,472.8635743790286
5171,2018-06-15 18:03:00,0.0,0.0,0,472.8635743790286
5172,2018-06-15 18:04:00,0.0,0.0,0,472.8635743790286
5173,2018-06-15 18:05:00,0.0,0.0,0,472.8635743790286
5174,2018-06-15 18:06:00,0.0,0.0,0,472.8635743790286
5175,2018-06-15 18:07:00,0.0,0.0,0,472.8635743790286
5176,2018-06-15 18:08:00,0.0,0.0,0,472.8635743790286
5177,2018-06-15 18:09:00,0.0,0.0,0,472.8635743790286
5178,2018-06-15 18:10:00,0.0,0.0,0,472.8635743790286
5179,2018-06-15 18:11:00,0.0,0.0,0,472.8635743790286
5180,2018-06-15 18:12:00,0.0,0.0,0,472.8635743790286
5181,2018-06-15 18:13:00,0.0,0.0,0,472.8635743790286
5182,2018-06-15 18:14:00,0.0,0.0,0,472.8635743790286
5183,2018-06-15 18:15:00,0.0,0.0,0,472.8635743790286
5184,2018-06-15 18:16:00,0.0,0.0,0,472.8635743790286
5185,2018-06-15 18:17:00,0.0,0.0,0,472.8635743790286
5186,2018-06-15 18:18:00,0.0,0.0,0,472.8635743790286
5187,2018-06-15 18:19:00,0.0,0.0,0,472.8635743790286
5188,2018-06-15 18:20:00,0.0,0.0,0,472.8635743790286
5189,2018-06-15 18:21:00,0.0,0.0,0,472.8635743790286
5190,2018-06-15 18:22:00,0.0,0.0,0,472.8635743790286
5191,2018-06-15 18:23:00,0.0,0.0,0,472.8635743790286
5192,2018-06-15 18:24:00,0.0,0.0,0,472.8635743790286
5193,2018-06-15 18:25:00,0.0,0.0,0,472.8635743790286
5194,2018-06-15 18:26:00,0.0,0.0,0,472.8635743790286
5195,2018-06-15 18:27:00,0.0,0.0,0,472.8635743790286
5196,2018-06-15 18:28:00,0.0,0.0,0,472.8635743790286
5197,2018-06-15 18:29:00,0.0,0.0,0,472.8635743790286
5198,2018-06-15 18:30:00,0.0,0.0,0,472.8635743790286
5199,2018-06-15 18:31:00,0.0,0.0,0,472.8635743790286
5200,2018-06-15 18:32:00,0.0,0.0,0,472.8635743790286
5201,2018-06-15 18:33:00,0.0,0.0,0,472.8635743790286
5202,2018-06-15 18:34:00,0.0,0.0,0,472.8635743790286
5203,2018-06-15 18:35:00,0.0,0.0,0,472.8635743790286
5204,2018-06-15 18:36:00,0.0,0.0,0,472.8635743790286
5205,2018-06-15 18:37:00,0.0,0.0,0,472.8635743790286
5206,2018-06-15 18:38:00,0.0,0.0,0,472.8635743790286
5207,2018-06-15 18:39:00,0.0,0.0,0,472.8635743790286
5208,2018-06-15 18:40:00,0.0,0.0,0,472.8635743790286
5209,2018-06-15 18:41:00,0.0,0.0,0,472.8635743790286
5210,2018-06-15 18:42:00,0.0,0.0,0,472.8635743790286
5211,2018-06-15 18:43:00,0.0,0.0,0,472.8635743790286
5212,2018-06-15 18:44:00,0.0,0.0,0,472.8635743790286
5213,2018-06-15 18:45:00,0.0,0.0,0,472.8635743790286
5214,2018-06-15 18:46:00,0.0,0.0,0,472.8635743790286
5215,2018-06-15 18:47:00,0.0,0.0,0,472.8635743790286
5216,2018-06-15 18:48:00,0.0,0.0,0,472.8635743790286
5217,2018-06-15 18:49:00,0.0,0.0,0,472.8635743790286
5218,2018-06-15 18:50:00,0.0,0.0,0,472.8635743790286
5219,2018-06-15 18:51:00,0.0,0.0,0,472.8635743790286
5220,2018-06-15 18:52:00,0.0,0.0,0,472.8635743790286
5221,2018-06-15 18:53:00,0.0,0.0,0,472.8635743790286
5222,2018-06-15 18:54:00,0.0,0.0,0,472.8635743790286
5223,2018-06-15 18:55:00,0.0,0.0,0,472.8635743790286
5224,2018-06-15 18:56:00,0.0,0.0,0,472.8635743790286
5225,2018-06-15 18:57:00,0.0,0.0,0,472.8635743790286
5226,2018-06-15 18:58:00,0.0,0.0,0,472.8635743790286
5227,2018-06-15 18:59:00,0.0,0.0,0,472.8635743790286
5228,2018-06-15 19:00:00,0.0,0.0,0,472.8635743790286
5229,2018-06-15 19:01:00,0.0,0.0,0,472.8635743790286
5230,2018-06-15 19:02:00,0.0,0.0,0,472.8635743790286
5231,2018-06-15 19:03:00,0.0,0.0,0,472.8635743790286
5232,2018-06-15 19:04:00,0.0,0.0,0,472.8635743790286
5233,2018-06-15 19:05:00,0.0,0.0,0,472.8635743790286
5234,2018-06-15 19:06:00,0.0,0.0,0,472.8635743790286
5235,2018-06-15 19:07:00,0.0,0.0,0,472.8635743790286
5236,2018-06-15 19:08:00,0.0,0.0,0,472.8635743790286
5237,2018-06-15 19:09:00,0.0,0.0,0,472.8635743790286
5238,2018-06-15 19:10:00,0.0,0.0,0,472.8635743790286
5239,2018-06-15 19:11:00,0.0,0.0,0,472.8635743790286
5240,2018-06-15 19:12:00,0.0,0.0,0,472.8635743790286
5241,2018-06-15 19:13:00,0.0,0.0,0,472.8635743790286
5242,2018-06-15 19:14:00,0.0,0.0,0,472.8635743790286
5243,2018-06-15 19:15:00,0.0,0.0,0,472.8635743790286
5244,2018-06-15 19:16:00,0.0,0.0,0,472.8635743790286
5245,2018-06-15 19:17:00,0.0,0.0,0,472.8635743790286
5246,2018-06-15 19:18:00,0.0,0.0,0,472.8635743790286
5247,2018-06-15 19:19:00,0.0,0.0,0,472.8635743790286
5248,2018-06-15 19:20:00,0.0,0.0,0,472.8635743790286
5249,2018-06-15 19:21:00,0.0,0.0,0,472.8635743790286
5250,2018-06-15 19:22:00,0.0,0.11534201785515882,-1,472.74823236117345
5251,2018-06-15 19:23:00,0.0,0.11910905469726453,-1,472.6291233064762
5252,2018-06-15 19:24:00,0.0,0.0,0,472.6291233064762
5253,2018-06-15 19:25:00,0.0,0.11921049006833906,-1,472.50991281640785
5254,2018-06-15 19:26:00,0.0,0.1234307011070114,-1,472.38648211530085
5255,2018-06-15 19:27:00,0.0,0.0,0,472.38648211530085
5256,2018-06-15 19:28:00,0.0,0.0,0,472.38648211530085
5257,2018-06-15 19:29:00,0.0,0.0,0,472.38648211530085
5258,2018-06-15 19:30:00,0.0,0.12346604707138477,-1,472.2630160682295
5259,2018-06-15 19:31:00,0.0,0.0,0,472.2630160682295
5260,2018-06-15 19:32:00,0.0,0.12346984031693144,-1,472.13954622791255
5261,2018-06-15 19:33:00,0.0,0.0,0,472.13954622791255
5262,2018-06-15 19:34:00,0.0,0.0,0,472.13954622791255
5263,2018-06-15 19:35:00,0.0,0.0,0,472.13954622791255
5264,2018-06-15 19:36:00,0.0,0.0,0,472.13954622791255
5265,2018-06-15 19:37:00,0.0,0.0,0,472.13954622791255
5266,2018-06-15 19:38:00,0.0,0.12357035926349144,-1,472.01597586864904
5267,2018-06-15 19:39:00,0.0,0.0,0,472.01597586864904
5268,2018-06-15 19:40:00,0.0,0.0,0,472.01597586864904
5269,2018-06-15 19:41:00,0.0,0.0,0,472.01597586864904
5270,2018-06-15 19:42:00,0.0,0.1235865660179448,-1,471.8923893026311
5271,2018-06-15 19:43:00,0.0,1.6330641968457935,-13,470.2593251057853
5272,2018-06-15 19:44:00,0.0,0.3783718293998505,-3,469.88095327638547
5273,2018-06-15 19:45:00,0.0,0.0,0,469.88095327638547
5274,2018-06-15 19:46:00,0.0,0.0,0,469.88095327638547
5275,2018-06-15 19:47:00,0.0,0.0,0,469.88095327638547
