,Bloomberg Code,symbol,level
298,1918 HK Equity,<,33.3
299,873 HK Equity,<,14.2
300,1378 HK Equity,<,11.66
301,708 HK Equity,<,52.15
302,867 HK Equity,<,13.9
303,386 HK Equity,<,4.32
304,6186 HK Equity,<,20.35
305,857 HK Equity,<,2.98
306,136 HK Equity,<,9.46
307,6666 HK Equity,<,15.12
308,168 HK Equity,<,63.7
309,2333 HK Equity,<,21.85
310,1610 HK Equity,<,4.6
311,9992 HK Equity,<,65.5
312,1 HK Equity,<,61.8
313,1579 HK Equity,<,96.2
314,916 HK Equity,<,9.22
315,2359 HK Equity,<,141.6
316,493 HK Equity,<,1.55
317,914 HK Equity,<,51.35
318,853 HK Equity,<,40.6
319,813 HK Equity,<,24.1
320,3692 HK Equity,<,35.15
321,1755 HK Equity,<,21.45
322,2518 HK Equity,<,178.7
323,2388 HK Equity,<,27.65
324,3738 HK Equity,<,23
325,9633 HK Equity,<,43.6
326,189 HK Equity,<,5.2
327,2328 HK Equity,<,6.27
328,11 HK Equity,<,150
329,6690 HK Equity,<,31.2
330,2500 HK Equity,<,61.8
331,788 HK Equity,<,1.16
332,868 HK Equity,<,24.55
333,9999 HK Equity,<,167
334,288 HK Equity,<,7.13
335,1313 HK Equity,<,8.75
336,1997 HK Equity,<,43.3
337,1347 HK Equity,<,43.3
338,000100 CS Equity,<,9.29
339,000725 CS Equity,<,5.96
340,002466 CS Equity,<,38.72
341,000858 CS Equity,<,255.07
342,000651 CS Equity,<,58.28
343,300750 CS Equity,<,313.89
344,300059 CS Equity,<,27.06
345,002460 CS Equity,<,96.91
346,300274 CS Equity,<,68.48
347,002340 CS Equity,<,8.57
348,002594 CS Equity,<,174.71
349,003035 CS Equity,<,8.57
350,000063 CS Equity,<,28.35
351,002714 CS Equity,<,105.04
352,002475 CS Equity,<,37.93
353,000568 CS Equity,<,202.16
354,000333 CS Equity,<,81.41
355,000612 CS Equity,<,10.28
356,000002 CS Equity,<,30.84
357,000963 CS Equity,<,35.91
358,300014 CS Equity,<,80.17
359,300015 CS Equity,<,57.19
360,000027 CS Equity,<,8.38
361,300122 CS Equity,<,157.98
362,000001 CS Equity,<,20.96
363,000807 CS Equity,<,11.17
364,002352 CS Equity,<,90.2
365,002241 CS Equity,<,26.96
366,300677 CS Equity,<,179.3
367,300896 CS Equity,<,428
368,000661 CS Equity,<,397.66
369,002602 CS Equity,<,7.55
370,300760 CS Equity,<,358
371,002129 CS Equity,<,26.07
372,000591 CS Equity,<,7.25
373,002271 CS Equity,<,46.92
374,002555 CS Equity,<,23.92
375,002407 CS Equity,<,20.51
376,002230 CS Equity,<,44.5
377,002665 CS Equity,<,2.3
378,300234 CS Equity,<,9.83
379,002415 CS Equity,<,52.4
380,002074 CS Equity,<,36.2
381,002142 CS Equity,<,39.53
382,300999 CS Equity,<,80.01
383,002304 CS Equity,<,159.26
384,002145 CS Equity,<,9.51
385,002027 CS Equity,<,9.86
386,002709 CS Equity,<,83.52
387,000831 CS Equity,<,20.37
388,002812 CS Equity,<,117.01
389,300207 CS Equity,<,20.16
390,000723 CS Equity,<,7.12
391,300347 CS Equity,<,127.23
392,002385 CS Equity,<,8.76
393,300496 CS Equity,<,108.67
394,002299 CS Equity,<,29.08
395,000966 CS Equity,<,5.15
396,002049 CS Equity,<,97.06
397,000155 CS Equity,<,11.11
398,000933 CS Equity,<,10.17
399,002371 CS Equity,<,142.34
400,000799 CS Equity,<,133.2
401,002497 CS Equity,<,18.67
402,002240 CS Equity,<,20.79
403,300083 CS Equity,<,11.18
404,002821 CS Equity,<,248.5
405,000157 CS Equity,<,12.47
406,002097 CS Equity,<,8.31
407,002601 CS Equity,<,32.9
408,300433 CS Equity,<,25.83
409,000625 CS Equity,<,14.97
410,002092 CS Equity,<,10.32
411,300144 CS Equity,<,19.94
412,002422 CS Equity,<,19.54
413,002127 CS Equity,<,9.12
414,300940 CS Equity,<,54.51
415,300782 CS Equity,<,571
416,000547 CS Equity,<,16.85
417,000338 CS Equity,<,20.1
418,002130 CS Equity,<,6.56
419,300142 CS Equity,<,39.72
420,000069 CS Equity,<,8.92
421,000767 CS Equity,<,3.9
422,300618 CS Equity,<,70.81
423,002498 CS Equity,<,3.55
424,002996 CS Equity,<,17.62
425,002109 CS Equity,<,6.59
426,002612 CS Equity,<,28.02
427,002756 CS Equity,<,39.6
428,002493 CS Equity,<,28.73
429,300355 CS Equity,<,4.82
430,000877 CS Equity,<,16.32
431,002610 CS Equity,<,2.66
432,000758 CS Equity,<,5.59
433,000713 CS Equity,<,13.75
434,300073 CS Equity,<,46
435,600519 CG Equity,<,2002.01
436,601012 CG Equity,<,81.58
437,600031 CG Equity,<,36.09
438,600438 CG Equity,<,30.75
439,601888 CG Equity,<,289.02
440,600516 CG Equity,<,8.91
441,600036 CG Equity,<,52.64
442,600309 CG Equity,<,113
443,601919 CG Equity,<,10.87
444,601899 CG Equity,<,10.87
445,603259 CG Equity,<,126.08
446,603799 CG Equity,<,66.44
447,600111 CG Equity,<,20.7
448,600276 CG Equity,<,88.1
449,600809 CG Equity,<,286.58
450,600010 CG Equity,<,1.76
451,600019 CG Equity,<,8.61
452,600744 CG Equity,<,5.1
453,601166 CG Equity,<,23.77
454,600392 CG Equity,<,16.91
455,600745 CG Equity,<,95.5
456,603986 CG Equity,<,153.53
457,600030 CG Equity,<,23.33
458,600900 CG Equity,<,20.35
459,600887 CG Equity,<,38.56
460,600507 CG Equity,<,8
461,601601 CG Equity,<,40.93
462,601788 CG Equity,<,16.7
463,603993 CG Equity,<,5.64
464,600362 CG Equity,<,24.71
465,603501 CG Equity,<,247
466,600585 CG Equity,<,52.68
467,603126 CG Equity,<,10.4
468,601038 CG Equity,<,12.75
469,600893 CG Equity,<,46.6
470,600143 CG Equity,<,22.01
471,601016 CG Equity,<,3.92
472,601127 CG Equity,<,19.58
473,600340 CG Equity,<,6.9
474,601398 CG Equity,<,5.48
475,600436 CG Equity,<,256.5
476,600722 CG Equity,<,7.66
477,601668 CG Equity,<,5.13
478,600219 CG Equity,<,3.7
479,600570 CG Equity,<,84.88
480,600707 CG Equity,<,9.78
481,600009 CG Equity,<,59.77
482,601388 CG Equity,<,3.79
483,600919 CG Equity,<,6.49
484,600690 CG Equity,<,29.86
485,688981 CG Equity,<,54.5
486,600763 CG Equity,<,221
487,600295 CG Equity,<,18.02
488,603222 CG Equity,<,16.68
489,600121 CG Equity,<,6.31
490,600048 CG Equity,<,14.9
491,600584 CG Equity,<,33.81
492,600481 CG Equity,<,4.4
493,601117 CG Equity,<,6.78
494,601009 CG Equity,<,9.92
495,601225 CG Equity,<,11.3
496,601658 CG Equity,<,5.88
497,601939 CG Equity,<,7.37
498,603098 CG Equity,<,14.11
499,600166 CG Equity,<,4.01
500,600460 CG Equity,<,23.21
501,600109 CG Equity,<,12.44
502,600989 CG Equity,<,16.22
503,600025 CG Equity,<,5.28
504,601100 CG Equity,<,83.61
505,600292 CG Equity,<,7.57
506,601088 CG Equity,<,18.38
507,600089 CG Equity,<,11.1
508,600517 CG Equity,<,6.92
509,600600 CG Equity,<,73.68
510,600660 CG Equity,<,46.52
511,603026 CG Equity,<,60
512,600216 CG Equity,<,15.95
513,600028 CG Equity,<,4.43
514,600406 CG Equity,<,28.01
515,600176 CG Equity,<,20.9
516,600000 CG Equity,<,10.85
517,600029 CG Equity,<,6.89
518,601111 CG Equity,<,8.59
519,600346 CG Equity,<,33.92
520,601985 CG Equity,<,5.25
521,600782 CG Equity,<,5.7
522,600859 CG Equity,<,28.03
523,600984 CG Equity,<,12.97
524,600522 CG Equity,<,11.25
525,600875 CG Equity,<,11.93
526,TSLA US Equity,<,666.139
527,AAPL US Equity,<,121.56
528,AMZN US Equity,<,3061.79
529,GME US Equity,<,172.35
530,MSFT US Equity,<,233.189
531,NVDA US Equity,<,510.685
532,DIS US Equity,<,192.88
533,FB US Equity,<,270.94
534,AMD US Equity,<,81.62
535,GOOGL US Equity,<,2036.37
536,GOOG US Equity,<,2049
537,V US Equity,<,222.77
538,BA US Equity,<,249.3
539,PYPL US Equity,<,247.5
540,SQ US Equity,<,238.67
541,MA US Equity,<,379.82
542,JPM US Equity,<,152.19
543,BAC US Equity,<,37.08
544,PLTR US Equity,<,25.23
545,GE US Equity,<,12.41
546,CRM US Equity,<,211.77
547,INTC US Equity,<,62.48
548,NFLX US Equity,<,508.03
549,MU US Equity,<,86.7743
550,C US Equity,<,73.09
551,AVGO US Equity,<,445.92
552,QCOM US Equity,<,129.22
553,SNOW US Equity,<,229.6
554,BRK/B US Equity,<,249.82
555,ROKU US Equity,<,346.14
556,WMT US Equity,<,132
557,VIAC US Equity,<,93.77
558,TTD US Equity,<,741.28
559,T US Equity,<,29.69
560,ORCL US Equity,<,66.45
561,ADBE US Equity,<,439.85
562,CSCO US Equity,<,48.615
563,COST US Equity,<,323.73
564,WFC US Equity,<,39.17
565,SNAP US Equity,<,58.6694
566,PTON US Equity,<,106.2
567,TWTR US Equity,<,67.17
568,CMCSA US Equity,<,56.61
569,GM US Equity,<,56.035
570,VZ US Equity,<,55.4366
571,BKNG US Equity,<,2374.16
572,AMAT US Equity,<,113.33
573,HD US Equity,<,267.2
574,KO US Equity,<,50.81
575,CCL US Equity,<,27.29
576,NCLH US Equity,<,29.765
577,MELI US Equity,<,1529.29
578,UNH US Equity,<,351.99
579,PG US Equity,<,127.87
580,BRK/A US Equity,<,379212
581,PEP US Equity,<,132.78
582,MRK US Equity,<,74.53
583,UBER US Equity,<,58.33
584,PLUG US Equity,<,41.95
585,JNJ US Equity,<,159
586,GS US Equity,<,341.02
587,TXN US Equity,<,171.76
588,LRCX US Equity,<,523.2
589,PINS US Equity,<,70.31
590,CRWD US Equity,<,195.021
591,TWLO US Equity,<,361.01
592,TMUS US Equity,<,125.87
593,NOW US Equity,<,486.47
594,UAL US Equity,<,53.7
595,DKNG US Equity,<,66.0105
596,IBM US Equity,<,127.039
597,ABNB US Equity,<,195.5
598,LUV US Equity,<,58.3
599,NEE US Equity,<,74.46
600,TJX US Equity,<,66.39
601,MRNA US Equity,<,134.82
602,AAL US Equity,<,22
603,W US Equity,<,309.39
604,PFE US Equity,<,34.78
605,DISCK US Equity,<,60.12
606,MS US Equity,<,81.84
607,DAL US Equity,<,48.08
608,TDOC US Equity,<,191.32
609,AI US Equity,<,82.15
610,TGT US Equity,<,178.56
611,D US Equity,<,73.36
612,FIS US Equity,<,144.71
613,DOCU US Equity,<,208.66
614,ETSY US Equity,<,205
615,MO US Equity,<,48.175
616,LOW US Equity,<,173.2
617,NVAX US Equity,<,195.65
618,EL US Equity,<,287.2
619,RKT US Equity,<,24.8302
