,Bloomberg Code,symbol,level
705,1288 HK Equity,>,2.93
706,669 HK Equity,>,121.0
707,669 HK Equity,>,124.4
708,708 HK Equity,>,52.5
709,708 HK Equity,>,57.75
710,9992 HK Equity,>,92.1
711,9992 HK Equity,>,92.7
712,1516 HK Equity,>,26.4
713,1516 HK Equity,>,25.75
714,288 HK Equity,>,6.98
715,288 HK Equity,>,7.03
716,3333 HK Equity,>,16.42
717,3333 HK Equity,>,17.42
718,916 HK Equity,>,11.8
719,916 HK Equity,>,11.94
720,002594 CS Equity,>,201.29
721,002594 CS Equity,>,204.0
722,300059 CS Equity,>,30.97
723,300059 CS Equity,>,31.2
724,000858 CS Equity,>,286.57
725,000858 CS Equity,>,294.3
726,300750 CS Equity,>,328.8
727,300750 CS Equity,>,353.85
728,000568 CS Equity,>,240.8
729,000568 CS Equity,>,246.5
730,002714 CS Equity,>,118.35
731,002714 CS Equity,>,125.82
732,000333 CS Equity,>,95.62
733,000333 CS Equity,>,95.66
734,000725 CS Equity,>,6.16
735,000725 CS Equity,>,6.37
736,002460 CS Equity,>,101.03
737,002460 CS Equity,>,110.63
738,300274 CS Equity,>,90.3
739,300274 CS Equity,>,90.79
740,300122 CS Equity,>,180.55
741,300122 CS Equity,>,178.5
742,002466 CS Equity,>,45.68
743,002466 CS Equity,>,46.48
744,000651 CS Equity,>,60.88
745,000651 CS Equity,>,60.38
746,300999 CS Equity,>,92.99
747,300999 CS Equity,>,95.5
748,000100 CS Equity,>,8.33
749,000100 CS Equity,>,8.45
750,300015 CS Equity,>,73.12
751,300015 CS Equity,>,78.5
752,002475 CS Equity,>,47.32
753,002475 CS Equity,>,47.41
754,002241 CS Equity,>,33.98
755,002241 CS Equity,>,34.47
756,002340 CS Equity,>,7.79
757,002340 CS Equity,>,8.4
758,300896 CS Equity,>,856.0
759,300896 CS Equity,>,881.0
760,002415 CS Equity,>,58.4
761,002415 CS Equity,>,57.53
762,002230 CS Equity,>,49.7
763,002230 CS Equity,>,51.44
764,000001 CS Equity,>,22.36
765,000001 CS Equity,>,22.56
