,tradeDate,ticker,closePrice,sig,sig_true,sig_y,ac,preClosePrice,pct,rep,mID
1,2014-12-26,600896,34.194,0.0,0.0,1.0,s,38.643,-0.11513081282509119,"2014-12-26,600896,s,34.194,平仓,-11.5131%",PSY 0-9
2,2015-06-19,600896,78.186,1.0,1.0,0.0,b,34.194,0.0,"2015-06-19,600896,b,78.186,建仓",PSY 0-9
3,2015-07-03,600896,63.439,0.0,0.0,1.0,s,78.186,-0.18861432993118976,"2015-07-03,600896,s,63.439,平仓,-18.8614%",PSY 0-9
0,2014-12-12,600897,124.801,1.0,1.0,0.0,b,,0.0,"2014-12-12,600897,b,124.801,建仓",PSY 0-9
1,2014-12-19,600897,112.383,0.0,0.0,1.0,s,124.801,-0.09950240783327058,"2014-12-19,600897,s,112.383,平仓,-9.9502%",PSY 0-9
0,2015-06-19,600963,34.007,1.0,1.0,0.0,b,,0.0,"2015-06-19,600963,b,34.007,建仓",PSY 0-9
1,2015-07-03,600963,25.291,0.0,0.0,1.0,s,34.007,-0.2563001734936924,"2015-07-03,600963,s,25.291,平仓,-25.6300%",PSY 0-9
2,2021-06-11,600963,46.056,1.0,1.0,0.0,b,25.291,0.0,"2021-06-11,600963,b,46.056,建仓",PSY 0-9
3,2021-07-02,600963,40.4,0.0,0.0,1.0,s,46.056,-0.12280701754385959,"2021-07-02,600963,s,40.4,平仓,-12.2807%",PSY 0-9
0,2015-04-10,600966,40.115,1.0,1.0,0.0,b,,0.0,"2015-04-10,600966,b,40.115,建仓",PSY 0-9
1,2015-04-17,600966,36.665,0.0,0.0,1.0,s,40.115,-0.08600274211641534,"2015-04-17,600966,s,36.665,平仓,-8.6003%",PSY 0-9
2,2015-05-22,600966,41.603,1.0,1.0,0.0,b,36.665,0.0,"2015-05-22,600966,b,41.603,建仓",PSY 0-9
3,2015-05-29,600966,41.13,0.0,0.0,1.0,s,41.603,-0.011369372401028754,"2015-05-29,600966,s,41.13,平仓,-1.1369%",PSY 0-9
4,2015-06-05,600966,46.339,1.0,1.0,0.0,b,41.13,0.0,"2015-06-05,600966,b,46.339,建仓",PSY 0-9
5,2015-06-19,600966,46.136,0.0,0.0,1.0,s,46.339,-0.004380759187725181,"2015-06-19,600966,s,46.136,平仓,-0.4381%",PSY 0-9
6,2020-07-17,600966,76.66,1.0,1.0,0.0,b,46.136,0.0,"2020-07-17,600966,b,76.66,建仓",PSY 0-9
7,2020-09-11,600966,82.913,0.0,0.0,1.0,s,76.66,0.08156796243151576,"2020-09-11,600966,s,82.913,平仓,8.1568%",PSY 0-9
8,2020-11-13,600966,103.536,1.0,1.0,0.0,b,82.913,0.0,"2020-11-13,600966,b,103.536,建仓",PSY 0-9
9,2020-12-04,600966,96.638,0.0,0.0,1.0,s,103.536,-0.06662416937103999,"2020-12-04,600966,s,96.638,平仓,-6.6624%",PSY 0-9
0,2014-09-12,600995,65.203,1.0,1.0,0.0,b,,0.0,"2014-09-12,600995,b,65.203,建仓",PSY 0-9
1,2014-09-19,600995,59.911,0.0,0.0,1.0,s,65.203,-0.08116190972808002,"2014-09-19,600995,s,59.911,平仓,-8.1162%",PSY 0-9
2,2015-05-22,600995,97.682,1.0,1.0,0.0,b,59.911,0.0,"2015-05-22,600995,b,97.682,建仓",PSY 0-9
3,2015-06-26,600995,110.956,0.0,0.0,1.0,s,97.682,0.13588992854364168,"2015-06-26,600995,s,110.956,平仓,13.5890%",PSY 0-9
0,2015-06-05,002029,247.43,1.0,1.0,0.0,b,,0.0,"2015-06-05,002029,b,247.43,建仓",PSY 0-9
1,2015-06-19,002029,251.954,0.0,0.0,1.0,s,247.43,0.01828395909954339,"2015-06-19,002029,s,251.954,平仓,1.8284%",PSY 0-9
0,2015-05-15,600482,81.543,1.0,1.0,0.0,b,,0.0,"2015-05-15,600482,b,81.543,建仓",PSY 0-9
1,2015-08-07,600482,120.431,0.0,0.0,1.0,s,81.543,0.47690175735501494,"2015-08-07,600482,s,120.431,平仓,47.6902%",PSY 0-9
0,2015-04-24,600961,27.412,1.0,1.0,0.0,b,,0.0,"2015-04-24,600961,b,27.412,建仓",PSY 0-9
1,2015-05-08,600961,22.58,0.0,0.0,1.0,s,27.412,-0.17627316503721002,"2015-05-08,600961,s,22.58,平仓,-17.6273%",PSY 0-9
0,2015-06-05,600973,87.037,1.0,1.0,0.0,b,,0.0,"2015-06-05,600973,b,87.037,建仓",PSY 0-9
1,2015-06-19,600973,69.94,0.0,0.0,1.0,s,87.037,-0.19643370061008547,"2015-06-19,600973,s,69.94,平仓,-19.6434%",PSY 0-9
0,2015-02-27,600978,39.813,1.0,1.0,0.0,b,,0.0,"2015-02-27,600978,b,39.813,建仓",PSY 0-9
1,2015-03-06,600978,38.422,0.0,0.0,1.0,s,39.813,-0.03493833672418567,"2015-03-06,600978,s,38.422,平仓,-3.4938%",PSY 0-9
2,2015-03-20,600978,43.506,1.0,1.0,0.0,b,38.422,0.0,"2015-03-20,600978,b,43.506,建仓",PSY 0-9
3,2015-08-21,600978,107.638,0.0,0.0,1.0,s,43.506,1.47409552705374,"2015-08-21,600978,s,107.638,平仓,147.4096%",PSY 0-9
0,2015-04-10,600987,53.989,1.0,1.0,0.0,b,,0.0,"2015-04-10,600987,b,53.989,建仓",PSY 0-9
1,2015-04-24,600987,54.1,0.0,0.0,1.0,s,53.989,0.002055974365148483,"2015-04-24,600987,s,54.1,平仓,0.2056%",PSY 0-9
2,2015-06-05,600987,70.851,1.0,1.0,0.0,b,54.1,0.0,"2015-06-05,600987,b,70.851,建仓",PSY 0-9
3,2015-06-19,600987,61.665,0.0,0.0,1.0,s,70.851,-0.12965236905618838,"2015-06-19,600987,s,61.665,平仓,-12.9652%",PSY 0-9
0,2015-05-29,002048,195.592,1.0,1.0,0.0,b,,0.0,"2015-05-29,002048,b,195.592,建仓",PSY 0-9
1,2015-06-12,002048,184.284,0.0,0.0,1.0,s,195.592,-0.057814225530696706,"2015-06-12,002048,s,184.284,平仓,-5.7814%",PSY 0-9
0,2014-09-30,002053,14.851,1.0,1.0,0.0,b,,0.0,"2014-09-30,002053,b,14.851,建仓",PSY 0-9
1,2014-12-05,002053,18.496,0.0,0.0,1.0,s,14.851,0.24543801764190953,"2014-12-05,002053,s,18.496,平仓,24.5438%",PSY 0-9
2,2015-04-30,002053,30.836,1.0,1.0,0.0,b,18.496,0.0,"2015-04-30,002053,b,30.836,建仓",PSY 0-9
3,2015-06-26,002053,30.868,0.0,0.0,1.0,s,30.836,0.0010377480866519129,"2015-06-26,002053,s,30.868,平仓,0.1038%",PSY 0-9
0,2015-05-29,000099,84.855,1.0,1.0,0.0,b,,0.0,"2015-05-29,000099,b,84.855,建仓",PSY 0-9
1,2015-06-19,000099,77.049,0.0,0.0,1.0,s,84.855,-0.0919922220258087,"2015-06-19,000099,s,77.049,平仓,-9.1992%",PSY 0-9
0,2014-12-05,000507,49.177,1.0,1.0,0.0,b,,0.0,"2014-12-05,000507,b,49.177,建仓",PSY 0-9
1,2014-12-26,000507,53.519,0.0,0.0,1.0,s,49.177,0.08829330784716438,"2014-12-26,000507,s,53.519,平仓,8.8293%",PSY 0-9
0,2015-04-17,000601,85.085,1.0,1.0,0.0,b,,0.0,"2015-04-17,000601,b,85.085,建仓",PSY 0-9
1,2015-05-08,000601,78.73,0.0,0.0,1.0,s,85.085,-0.07469001586648638,"2015-05-08,000601,s,78.73,平仓,-7.4690%",PSY 0-9
2,2015-05-22,000601,95.33,1.0,1.0,0.0,b,78.73,0.0,"2015-05-22,000601,b,95.33,建仓",PSY 0-9
3,2015-06-19,000601,95.804,0.0,0.0,1.0,s,95.33,0.00497220182523872,"2015-06-19,000601,s,95.804,平仓,0.4972%",PSY 0-9
0,2015-04-03,000698,25.227,1.0,1.0,0.0,b,,0.0,"2015-04-03,000698,b,25.227,建仓",PSY 0-9
1,2015-04-17,000698,24.074,0.0,0.0,1.0,s,25.227,-0.04570499861259758,"2015-04-17,000698,s,24.074,平仓,-4.5705%",PSY 0-9
2,2015-06-05,000698,37.373,1.0,1.0,0.0,b,24.074,0.0,"2015-06-05,000698,b,37.373,建仓",PSY 0-9
3,2015-06-19,000698,33.636,0.0,0.0,1.0,s,37.373,-0.0999919728145986,"2015-06-19,000698,s,33.636,平仓,-9.9992%",PSY 0-9
0,2015-04-17,000875,13.518,1.0,1.0,0.0,b,,0.0,"2015-04-17,000875,b,13.518,建仓",PSY 0-9
1,2015-06-19,000875,17.728,0.0,0.0,1.0,s,13.518,0.3114366030477882,"2015-06-19,000875,s,17.728,平仓,31.1437%",PSY 0-9
0,2015-06-05,000886,29.058,1.0,1.0,0.0,b,,0.0,"2015-06-05,000886,b,29.058,建仓",PSY 0-9
1,2015-06-19,000886,28.941,0.0,0.0,1.0,s,29.058,-0.0040264298988230696,"2015-06-19,000886,s,28.941,平仓,-0.4026%",PSY 0-9
0,2014-12-05,000931,11.842,1.0,1.0,0.0,b,,0.0,"2014-12-05,000931,b,11.842,建仓",PSY 0-9
1,2014-12-19,000931,11.178,0.0,0.0,1.0,s,11.842,-0.05607160952541801,"2014-12-19,000931,s,11.178,平仓,-5.6072%",PSY 0-9
2,2015-05-15,000931,18.717,1.0,1.0,0.0,b,11.178,0.0,"2015-05-15,000931,b,18.717,建仓",PSY 0-9
3,2015-05-29,000931,18.148,0.0,0.0,1.0,s,18.717,-0.03040017096756953,"2015-05-29,000931,s,18.148,平仓,-3.0400%",PSY 0-9
4,2015-06-05,000931,20.436,1.0,1.0,0.0,b,18.148,0.0,"2015-06-05,000931,b,20.436,建仓",PSY 0-9
5,2015-06-26,000931,17.449,0.0,0.0,1.0,s,20.436,-0.14616363280485412,"2015-06-26,000931,s,17.449,平仓,-14.6164%",PSY 0-9
0,2015-06-05,000939,197.492,1.0,1.0,0.0,b,,0.0,"2015-06-05,000939,b,197.492,建仓",PSY 0-9
1,2015-06-19,000939,175.347,0.0,0.0,1.0,s,197.492,-0.11213112429870564,"2015-06-19,000939,s,175.347,平仓,-11.2131%",PSY 0-9
0,2015-04-24,600166,113.503,1.0,1.0,0.0,b,,0.0,"2015-04-24,600166,b,113.503,建仓",PSY 0-9
1,2015-04-30,600166,108.87,0.0,0.0,1.0,s,113.503,-0.04081830436199918,"2015-04-30,600166,s,108.87,平仓,-4.0818%",PSY 0-9
0,2015-04-03,600186,33.697,1.0,1.0,0.0,b,,0.0,"2015-04-03,600186,b,33.697,建仓",PSY 0-9
1,2015-05-08,600186,36.892,0.0,0.0,1.0,s,33.697,0.094815562216221,"2015-05-08,600186,s,36.892,平仓,9.4816%",PSY 0-9
2,2015-05-15,600186,46.877,1.0,1.0,0.0,b,36.892,0.0,"2015-05-15,600186,b,46.877,建仓",PSY 0-9
3,2015-06-05,600186,52.218,0.0,0.0,1.0,s,46.877,0.11393647204385937,"2015-06-05,600186,s,52.218,平仓,11.3936%",PSY 0-9
4,2015-06-12,600186,52.218,1.0,1.0,0.0,b,52.218,0.0,"2015-06-12,600186,b,52.218,建仓",PSY 0-9
5,2015-06-19,600186,52.218,0.0,0.0,1.0,s,52.218,0.0,"2015-06-19,600186,s,52.218,平仓,0.0000%",PSY 0-9
6,2015-07-03,600186,52.218,1.0,1.0,0.0,b,52.218,0.0,"2015-07-03,600186,b,52.218,建仓",PSY 0-9
7,2015-07-10,600186,52.218,0.0,0.0,1.0,s,52.218,0.0,"2015-07-10,600186,s,52.218,平仓,0.0000%",PSY 0-9
0,2015-03-06,600231,24.371,1.0,1.0,0.0,b,,0.0,"2015-03-06,600231,b,24.371,建仓",PSY 0-9
1,2015-03-20,600231,24.445,0.0,0.0,1.0,s,24.371,0.003036395716220275,"2015-03-20,600231,s,24.445,平仓,0.3036%",PSY 0-9
0,2020-06-05,600246,106.096,1.0,1.0,0.0,b,,0.0,"2020-06-05,600246,b,106.096,建仓",PSY 0-9
1,2020-06-19,600246,106.467,0.0,0.0,1.0,s,106.096,0.0034968330568541095,"2020-06-19,600246,s,106.467,平仓,0.3497%",PSY 0-9
0,2015-06-05,600290,97.344,1.0,1.0,0.0,b,,0.0,"2015-06-05,600290,b,97.344,建仓",PSY 0-9
1,2015-06-19,600290,85.432,0.0,0.0,1.0,s,97.344,-0.12237015121630501,"2015-06-19,600290,s,85.432,平仓,-12.2370%",PSY 0-9
0,2020-12-31,600333,22.836,1.0,1.0,0.0,b,,0.0,"2020-12-31,600333,b,22.836,建仓",PSY 0-9
1,2021-01-08,600333,19.494,0.0,0.0,1.0,s,22.836,-0.14634787178139774,"2021-01-08,600333,s,19.494,平仓,-14.6348%",PSY 0-9
0,2014-12-19,600578,28.58,1.0,1.0,0.0,b,,0.0,"2014-12-19,600578,b,28.58,建仓",PSY 0-9
1,2014-12-26,600578,29.121,0.0,0.0,1.0,s,28.58,0.018929321203638994,"2014-12-26,600578,s,29.121,平仓,1.8929%",PSY 0-9
0,2013-07-26,600637,109.914,1.0,1.0,0.0,b,,0.0,"2013-07-26,600637,b,109.914,建仓",PSY 0-9
1,2013-08-09,600637,106.662,0.0,0.0,1.0,s,109.914,-0.029586767836672245,"2013-08-09,600637,s,106.662,平仓,-2.9587%",PSY 0-9
2,2013-09-18,600637,141.286,1.0,1.0,0.0,b,106.662,0.0,"2013-09-18,600637,b,141.286,建仓",PSY 0-9
3,2013-10-11,600637,148.086,0.0,0.0,1.0,s,141.286,0.04812932633098832,"2013-10-11,600637,s,148.086,平仓,4.8129%",PSY 0-9
0,2015-05-08,600724,96.321,1.0,1.0,0.0,b,,0.0,"2015-05-08,600724,b,96.321,建仓",PSY 0-9
1,2015-05-15,600724,90.486,0.0,0.0,1.0,s,96.321,-0.0605786900052947,"2015-05-15,600724,s,90.486,平仓,-6.0579%",PSY 0-9
2,2015-06-05,600724,140.82,1.0,1.0,0.0,b,90.486,0.0,"2015-06-05,600724,b,140.82,建仓",PSY 0-9
3,2015-06-19,600724,125.016,0.0,0.0,1.0,s,140.82,-0.11222837665104379,"2015-06-19,600724,s,125.016,平仓,-11.2228%",PSY 0-9
0,2015-05-08,600744,38.52,1.0,1.0,0.0,b,,0.0,"2015-05-08,600744,b,38.52,建仓",PSY 0-9
1,2015-06-19,600744,43.993,0.0,0.0,1.0,s,38.52,0.14208203530633434,"2015-06-19,600744,s,43.993,平仓,14.2082%",PSY 0-9
0,2015-06-05,600775,41.456,1.0,1.0,0.0,b,,0.0,"2015-06-05,600775,b,41.456,建仓",PSY 0-9
1,2015-06-12,600775,39.524,0.0,0.0,1.0,s,41.456,-0.0466036279428792,"2015-06-12,600775,s,39.524,平仓,-4.6604%",PSY 0-9
0,2015-04-10,600798,72.433,1.0,1.0,0.0,b,,0.0,"2015-04-10,600798,b,72.433,建仓",PSY 0-9
1,2015-05-08,600798,66.352,0.0,0.0,1.0,s,72.433,-0.08395344663344062,"2015-05-08,600798,s,66.352,平仓,-8.3953%",PSY 0-9
2,2015-06-05,600798,95.534,1.0,1.0,0.0,b,66.352,0.0,"2015-06-05,600798,b,95.534,建仓",PSY 0-9
3,2015-06-26,600798,85.056,0.0,0.0,1.0,s,95.534,-0.10967822974019725,"2015-06-26,600798,s,85.056,平仓,-10.9678%",PSY 0-9
0,2015-04-10,600884,265.134,1.0,1.0,0.0,b,,0.0,"2015-04-10,600884,b,265.134,建仓",PSY 0-9
1,2015-04-17,600884,259.805,0.0,0.0,1.0,s,265.134,-0.02009927055752947,"2015-04-17,600884,s,259.805,平仓,-2.0099%",PSY 0-9
0,2013-10-11,600894,39.484,1.0,1.0,0.0,b,,0.0,"2013-10-11,600894,b,39.484,建仓",PSY 0-9
1,2013-10-18,600894,37.68,0.0,0.0,1.0,s,39.484,-0.04568939317191778,"2013-10-18,600894,s,37.68,平仓,-4.5689%",PSY 0-9
0,2013-05-10,002052,59.192,1.0,1.0,0.0,b,,0.0,"2013-05-10,002052,b,59.192,建仓",PSY 0-9
1,2013-05-31,002052,63.432,0.0,0.0,1.0,s,59.192,0.0716313015272334,"2013-05-31,002052,s,63.432,平仓,7.1631%",PSY 0-9
2,2015-06-12,002052,144.799,1.0,1.0,0.0,b,63.432,0.0,"2015-06-12,002052,b,144.799,建仓",PSY 0-9
3,2015-06-19,002052,122.601,0.0,0.0,1.0,s,144.799,-0.15330216368897576,"2015-06-19,002052,s,122.601,平仓,-15.3302%",PSY 0-9
0,2015-06-12,002056,90.265,1.0,1.0,0.0,b,,0.0,"2015-06-12,002056,b,90.265,建仓",PSY 0-9
1,2015-06-19,002056,70.982,0.0,0.0,1.0,s,90.265,-0.2136265440646984,"2015-06-19,002056,s,70.982,平仓,-21.3627%",PSY 0-9
2,2020-01-17,002056,89.966,1.0,1.0,0.0,b,70.982,0.0,"2020-01-17,002056,b,89.966,建仓",PSY 0-9
3,2020-01-23,002056,84.511,0.0,0.0,1.0,s,89.966,-0.060634017295422726,"2020-01-23,002056,s,84.511,平仓,-6.0634%",PSY 0-9
0,2015-04-10,002064,98.548,1.0,1.0,0.0,b,,0.0,"2015-04-10,002064,b,98.548,建仓",PSY 0-9
1,2015-04-17,002064,90.436,0.0,0.0,1.0,s,98.548,-0.08231521695011568,"2015-04-17,002064,s,90.436,平仓,-8.2315%",PSY 0-9
2,2015-06-05,002064,123.332,1.0,1.0,0.0,b,90.436,0.0,"2015-06-05,002064,b,123.332,建仓",PSY 0-9
3,2015-06-19,002064,107.943,0.0,0.0,1.0,s,123.332,-0.12477702461648232,"2015-06-19,002064,s,107.943,平仓,-12.4777%",PSY 0-9
4,2019-04-12,002064,66.623,1.0,1.0,0.0,b,107.943,0.0,"2019-04-12,002064,b,66.623,建仓",PSY 0-9
5,2019-04-19,002064,62.652,0.0,0.0,1.0,s,66.623,-0.05960404064662361,"2019-04-19,002064,s,62.652,平仓,-5.9604%",PSY 0-9
6,2021-01-22,002064,152.559,1.0,1.0,0.0,b,62.652,0.0,"2021-01-22,002064,b,152.559,建仓",PSY 0-9
7,2021-02-26,002064,152.783,0.0,0.0,1.0,s,152.559,0.0014682844014446417,"2021-02-26,002064,s,152.783,平仓,0.1468%",PSY 0-9
0,2015-05-22,002065,611.904,1.0,1.0,0.0,b,,0.0,"2015-05-22,002065,b,611.904,建仓",PSY 0-9
1,2015-06-05,002065,602.78,0.0,0.0,1.0,s,611.904,-0.014910835686643642,"2015-06-05,002065,s,602.78,平仓,-1.4911%",PSY 0-9
2,2020-02-21,002065,499.414,1.0,1.0,0.0,b,602.78,0.0,"2020-02-21,002065,b,499.414,建仓",PSY 0-9
3,2020-02-28,002065,454.153,0.0,0.0,1.0,s,499.414,-0.09062821626946771,"2020-02-28,002065,s,454.153,平仓,-9.0628%",PSY 0-9
0,2015-06-05,002073,234.706,1.0,1.0,0.0,b,,0.0,"2015-06-05,002073,b,234.706,建仓",PSY 0-9
1,2015-06-19,002073,223.481,0.0,0.0,1.0,s,234.706,-0.04782579056351344,"2015-06-19,002073,s,223.481,平仓,-4.7826%",PSY 0-9
0,2015-06-12,002092,48.067,1.0,1.0,0.0,b,,0.0,"2015-06-12,002092,b,48.067,建仓",PSY 0-9
1,2015-06-19,002092,38.828,0.0,0.0,1.0,s,48.067,-0.19221087232404765,"2015-06-19,002092,s,38.828,平仓,-19.2211%",PSY 0-9
0,2015-03-20,000066,177.994,1.0,1.0,0.0,b,,0.0,"2015-03-20,000066,b,177.994,建仓",PSY 0-9
1,2015-04-10,000066,183.401,0.0,0.0,1.0,s,177.994,0.030377428452644573,"2015-04-10,000066,s,183.401,平仓,3.0377%",PSY 0-9
0,2014-12-12,000429,15.398,1.0,1.0,0.0,b,,0.0,"2014-12-12,000429,b,15.398,建仓",PSY 0-9
1,2014-12-26,000429,14.977,0.0,0.0,1.0,s,15.398,-0.02734121314456417,"2014-12-26,000429,s,14.977,平仓,-2.7341%",PSY 0-9
2,2015-03-27,000429,17.799,1.0,1.0,0.0,b,14.977,0.0,"2015-03-27,000429,b,17.799,建仓",PSY 0-9
3,2015-05-29,000429,19.57,0.0,0.0,1.0,s,17.799,0.09949997190853432,"2015-05-29,000429,s,19.57,平仓,9.9500%",PSY 0-9
0,2015-06-19,000514,73.369,1.0,1.0,0.0,b,,0.0,"2015-06-19,000514,b,73.369,建仓",PSY 0-9
1,2015-06-26,000514,67.609,0.0,0.0,1.0,s,73.369,-0.07850727146342462,"2015-06-26,000514,s,67.609,平仓,-7.8507%",PSY 0-9
0,2014-12-05,000600,51.432,1.0,1.0,0.0,b,,0.0,"2014-12-05,000600,b,51.432,建仓",PSY 0-9
1,2015-02-06,000600,56.558,0.0,0.0,1.0,s,51.432,0.09966557785036545,"2015-02-06,000600,s,56.558,平仓,9.9666%",PSY 0-9
2,2015-03-20,000600,69.823,1.0,1.0,0.0,b,56.558,0.0,"2015-03-20,000600,b,69.823,建仓",PSY 0-9
3,2015-05-29,000600,82.786,0.0,0.0,1.0,s,69.823,0.1856551566102862,"2015-05-29,000600,s,82.786,平仓,18.5655%",PSY 0-9
4,2015-06-05,000600,92.675,1.0,1.0,0.0,b,82.786,0.0,"2015-06-05,000600,b,92.675,建仓",PSY 0-9
5,2015-06-19,000600,87.61,0.0,0.0,1.0,s,92.675,-0.05465335851092523,"2015-06-19,000600,s,87.61,平仓,-5.4653%",PSY 0-9
0,2015-06-12,000617,102.84,1.0,1.0,0.0,b,,0.0,"2015-06-12,000617,b,102.84,建仓",PSY 0-9
1,2015-06-19,000617,78.933,0.0,0.0,1.0,s,102.84,-0.23246791131855304,"2015-06-19,000617,s,78.933,平仓,-23.2468%",PSY 0-9
0,2015-03-13,000655,77.426,1.0,1.0,0.0,b,,0.0,"2015-03-13,000655,b,77.426,建仓",PSY 0-9
1,2015-04-17,000655,94.201,0.0,0.0,1.0,s,77.426,0.2166584868132151,"2015-04-17,000655,s,94.201,平仓,21.6658%",PSY 0-9
2,2015-04-30,000655,101.709,1.0,1.0,0.0,b,94.201,0.0,"2015-04-30,000655,b,101.709,建仓",PSY 0-9
3,2015-05-08,000655,98.131,0.0,0.0,1.0,s,101.709,-0.0351787944036418,"2015-05-08,000655,s,98.131,平仓,-3.5179%",PSY 0-9
4,2015-05-22,000655,114.555,1.0,1.0,0.0,b,98.131,0.0,"2015-05-22,000655,b,114.555,建仓",PSY 0-9
5,2015-07-03,000655,114.555,0.0,0.0,1.0,s,114.555,0.0,"2015-07-03,000655,s,114.555,平仓,0.0000%",PSY 0-9
0,2013-11-29,000748,66.47,1.0,1.0,0.0,b,,0.0,"2013-11-29,000748,b,66.47,建仓",PSY 0-9
1,2014-02-28,000748,72.88,0.0,0.0,1.0,s,66.47,0.09643448172107716,"2014-02-28,000748,s,72.88,平仓,9.6434%",PSY 0-9
2,2014-03-07,000748,76.457,1.0,1.0,0.0,b,72.88,0.0,"2014-03-07,000748,b,76.457,建仓",PSY 0-9
3,2014-03-14,000748,74.899,0.0,0.0,1.0,s,76.457,-0.020377467072995148,"2014-03-14,000748,s,74.899,平仓,-2.0377%",PSY 0-9
4,2015-03-06,000748,160.486,1.0,1.0,0.0,b,74.899,0.0,"2015-03-06,000748,b,160.486,建仓",PSY 0-9
5,2015-04-24,000748,178.886,0.0,0.0,1.0,s,160.486,0.11465174532357958,"2015-04-24,000748,s,178.886,平仓,11.4652%",PSY 0-9
6,2015-05-15,000748,210.322,1.0,1.0,0.0,b,178.886,0.0,"2015-05-15,000748,b,210.322,建仓",PSY 0-9
7,2015-06-19,000748,248.091,0.0,0.0,1.0,s,210.322,0.1795770295071366,"2015-06-19,000748,s,248.091,平仓,17.9577%",PSY 0-9
0,2013-10-11,000916,8.681,1.0,1.0,0.0,b,,0.0,"2013-10-11,000916,b,8.681,建仓",PSY 0-9
1,2013-10-18,000916,7.222,0.0,0.0,1.0,s,8.681,-0.1680681949084205,"2013-10-18,000916,s,7.222,平仓,-16.8068%",PSY 0-9
2,2015-05-08,000916,18.021,1.0,1.0,0.0,b,7.222,0.0,"2015-05-08,000916,b,18.021,建仓",PSY 0-9
3,2015-05-15,000916,17.267,0.0,0.0,1.0,s,18.021,-0.04184007546751023,"2015-05-15,000916,s,17.267,平仓,-4.1840%",PSY 0-9
4,2015-05-22,000916,18.06,1.0,1.0,0.0,b,17.267,0.0,"2015-05-22,000916,b,18.06,建仓",PSY 0-9
5,2015-05-29,000916,17.509,0.0,0.0,1.0,s,18.06,-0.030509413067552504,"2015-05-29,000916,s,17.509,平仓,-3.0509%",PSY 0-9
6,2015-06-05,000916,19.322,1.0,1.0,0.0,b,17.509,0.0,"2015-06-05,000916,b,19.322,建仓",PSY 0-9
7,2015-06-19,000916,17.86,0.0,0.0,1.0,s,19.322,-0.07566504502639482,"2015-06-19,000916,s,17.86,平仓,-7.5665%",PSY 0-9
0,2014-08-22,000952,25.355,1.0,1.0,0.0,b,,0.0,"2014-08-22,000952,b,25.355,建仓",PSY 0-9
1,2014-08-29,000952,25.459,0.0,0.0,1.0,s,25.355,0.004101755077893898,"2014-08-29,000952,s,25.459,平仓,0.4102%",PSY 0-9
0,2015-06-05,000997,428.875,1.0,1.0,0.0,b,,0.0,"2015-06-05,000997,b,428.875,建仓",PSY 0-9
1,2015-06-12,000997,416.305,0.0,0.0,1.0,s,428.875,-0.029309239288837108,"2015-06-12,000997,s,416.305,平仓,-2.9309%",PSY 0-9
0,2015-04-03,600060,125.91,1.0,1.0,0.0,b,,0.0,"2015-04-03,600060,b,125.91,建仓",PSY 0-9
1,2015-04-10,600060,119.097,0.0,0.0,1.0,s,125.91,-0.05411007862759121,"2015-04-10,600060,s,119.097,平仓,-5.4110%",PSY 0-9
2,2015-05-15,600060,169.799,1.0,1.0,0.0,b,119.097,0.0,"2015-05-15,600060,b,169.799,建仓",PSY 0-9
3,2015-05-29,600060,169.165,0.0,0.0,1.0,s,169.799,-0.003733826465409207,"2015-05-29,600060,s,169.165,平仓,-0.3734%",PSY 0-9
0,2014-10-24,600078,53.04,1.0,1.0,0.0,b,,0.0,"2014-10-24,600078,b,53.04,建仓",PSY 0-9
1,2014-11-07,600078,54.854,0.0,0.0,1.0,s,53.04,0.03420060331825048,"2014-11-07,600078,s,54.854,平仓,3.4201%",PSY 0-9
0,2015-06-12,600160,103.699,1.0,1.0,0.0,b,,0.0,"2015-06-12,600160,b,103.699,建仓",PSY 0-9
1,2015-06-19,600160,87.409,0.0,0.0,1.0,s,103.699,-0.15708926797751177,"2015-06-19,600160,s,87.409,平仓,-15.7089%",PSY 0-9
0,2015-05-22,600171,78.295,1.0,1.0,0.0,b,,0.0,"2015-05-22,600171,b,78.295,建仓",PSY 0-9
1,2015-05-29,600171,77.139,0.0,0.0,1.0,s,78.295,-0.01476467207356802,"2015-05-29,600171,s,77.139,平仓,-1.4765%",PSY 0-9
2,2015-06-05,600171,80.524,1.0,1.0,0.0,b,77.139,0.0,"2015-06-05,600171,b,80.524,建仓",PSY 0-9
3,2015-06-19,600171,79.369,0.0,0.0,1.0,s,80.524,-0.014343549749143092,"2015-06-19,600171,s,79.369,平仓,-1.4344%",PSY 0-9
0,2014-12-26,600287,64.132,1.0,1.0,0.0,b,,0.0,"2014-12-26,600287,b,64.132,建仓",PSY 0-9
1,2014-12-31,600287,58.441,0.0,0.0,1.0,s,64.132,-0.08873885111956592,"2014-12-31,600287,s,58.441,平仓,-8.8739%",PSY 0-9
2,2015-06-05,600287,93.99,1.0,1.0,0.0,b,58.441,0.0,"2015-06-05,600287,b,93.99,建仓",PSY 0-9
3,2015-06-19,600287,86.454,0.0,0.0,1.0,s,93.99,-0.08017874241940637,"2015-06-19,600287,s,86.454,平仓,-8.0179%",PSY 0-9
0,2014-12-05,600291,62.285,1.0,1.0,0.0,b,,0.0,"2014-12-05,600291,b,62.285,建仓",PSY 0-9
1,2014-12-12,600291,57.714,0.0,0.0,1.0,s,62.285,-0.0733884562896363,"2014-12-12,600291,s,57.714,平仓,-7.3388%",PSY 0-9
